dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,next_cue_sample,record_stop_sample,target_sample,target_s,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_s,rt_s,response_status,correctness,correctness_reason,timeout,timeout_reason,n_platforms,n_clicks,cue_platform_disagree,valid_events,event_issue,horizon_s,gap_s,retained,end_s,behavior_duration_s,behavior_event,behavior_survival_eligible,eeg_administrative_cutoff,window_status,bound_reason,behavior_status,filter_start_sample,filter_stop_sample,filter_mode,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump,past_slopes
B2,9,0,1,22630,22682,0.203125,24759,228330,23197,2.21484375,platform_onset_hypothesis,23474,1.0,23474.0,1.0,23474,3.296875,1.08203125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.196875,1.08203125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,retained,22566,23449,0.0,586.3109114664459,9.485446696672042,"[[-61.43065535963413, -147.15970141188774, -109.6974323992555], [-40.06281984909309, -26.969608108684, -117.97922730716903], [-11.596136561809264, -5.3242239326317495, -7.601183335358085]]"
B2,10,0,-1,24759,24811,0.203125,26927,228330,25326,2.21484375,platform_onset_hypothesis,25641,1.0,25641.0,1.0,25641,3.4453125,1.23046875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.3453125,1.23046875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,retained,24695,25616,0.0,1267.5521564919115,12.656178742851978,"[[740.5736515160469, 1595.6993993819578, -2216.7030791208263], [-168.18590869854117, -46.01350556329953, -29.89640231815443], [-10.584822518578294, -2.7512815319717436, 8.228790522805284]]"
B2,11,0,1,26927,26979,0.203125,29131,228330,27494,2.21484375,platform_onset_hypothesis,27849,1.0,27849.0,1.0,27849,3.6015625,1.38671875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.5015625,1.38671875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,retained,26863,27824,0.0,975.8672572345516,12.505090183299558,"[[-310.4975776919473, 394.6207566414969, 503.2368077651703], [396.28716927708956, 412.54799689430087, 176.6621475275525], [44.61522667356542, 2.9438800382012573, -4.331681819874605]]"
B2,12,0,1,29131,29184,0.20703125,31372,228330,29699,2.21875,platform_onset_hypothesis,30089,-1.0,30089.0,-1.0,30089,3.7421875,1.5234375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.6421875,1.5234375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,retained,29067,30064,0.0,542.6830948924081,10.384444139278628,"[[-483.90208140134314, -652.4676855007631, -654.415975202857], [15.542590419199087, -368.3533285586795, -51.03367808400827], [104.02638502925947, 49.76131231289068, 52.06120452217601]]"
B2,13,0,1,31372,31424,0.203125,33576,228330,31939,2.21484375,platform_onset_hypothesis,32293,1.0,32293.0,1.0,32293,3.59765625,1.3828125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.49765625,1.3828125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,retained,31308,32268,0.0,834.8132652554477,10.251686872565415,"[[-1.6258265901217754, 7.825212888154525, 20.816076542242172], [-19.72247288408272, 9.578616945601027, -0.5261533838089463], [59.47622470623683, 41.70397853407477, 67.68220914930947]]"
B2,14,0,1,33576,33629,0.20703125,35809,228330,34144,2.21875,platform_onset_hypothesis,34523,-1.0,34523.0,-1.0,34523,3.69921875,1.48046875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.59921875,1.48046875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,quality,33512,34498,0.05133767172812726,2948.210476609458,554.2686080192116,
B2,15,0,1,35809,35861,0.203125,38033,228330,36376,2.21484375,platform_onset_hypothesis,36748,-1.0,36748.0,-1.0,36748,3.66796875,1.453125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.56796875,1.453125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,retained,35745,36723,0.0,1163.1283762136882,10.876789556415986,"[[685.6014182409293, 597.1715145590115, 1647.43729765238], [266.35317300743435, 429.88301962643817, 444.42786208051433], [-71.82773918456488, -52.51182868019943, -57.283735534457165]]"
B2,16,0,1,38033,38085,0.203125,40198,228330,38601,2.21875,platform_onset_hypothesis,38910,1.0,38910.0,1.0,38910,3.42578125,1.20703125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.32578125,1.20703125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,quality,37969,38885,0.061815336463223784,3340.8723291205933,544.0438434304124,
B2,17,0,-1,40198,40250,0.203125,42378,228330,40765,2.21484375,platform_onset_hypothesis,41094,-1.0,41094.0,-1.0,41094,3.5,1.28515625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.4,1.28515625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,retained,40134,41069,0.0,516.0329034689194,13.11502759103766,"[[92.42843602321136, 108.7177284763984, 101.21595097375183], [129.34183706463514, 41.38466508587811, 105.4416190452626], [-46.494631158125024, 0.5474128831446201, -16.33120821211632]]"
B2,18,0,1,42378,42430,0.203125,44603,228330,42946,2.21875,platform_onset_hypothesis,43318,-1.0,43318.0,-1.0,43318,3.671875,1.453125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.571875,1.453125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,block_boundary_24s_buffer,42314,43293,,,,
B2,19,0,1,44603,44655,0.203125,46811,228330,45170,2.21484375,platform_onset_hypothesis,45526,1.0,45526.0,1.0,45526,3.60546875,1.390625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.50546875,1.390625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,block_boundary_24s_buffer,44539,45501,,,,
B2,20,0,-1,46811,46863,0.203125,49003,228330,47378,2.21484375,platform_onset_hypothesis,47716,1.0,47716.0,1.0,47716,3.53515625,1.3203125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.43515625,1.3203125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,0,47907,causal,block_boundary_24s_buffer,46747,47691,,,,
B2,21,1,1,49003,49056,0.20703125,51140,228330,49571,2.21875,platform_onset_hypothesis,49854,1.0,49854.0,1.0,49854,3.32421875,1.10546875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.22421875,1.10546875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,block_boundary_24s_buffer,48939,49829,,,,
B2,22,1,1,51140,51192,0.203125,53340,228330,51707,2.21484375,platform_onset_hypothesis,52054,-1.0,52054.0,-1.0,52054,3.5703125,1.35546875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.4703125,1.35546875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,block_boundary_24s_buffer,51076,52029,,,,
B2,23,1,-1,53340,53393,0.20703125,55493,228330,53908,2.21875,platform_onset_hypothesis,54210,-1.0,54210.0,-1.0,54210,3.3984375,1.1796875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.2984375,1.1796875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,block_boundary_24s_buffer,53276,54185,,,,
B2,24,1,-1,55493,55545,0.203125,57693,228330,56060,2.21484375,platform_onset_hypothesis,56409,1.0,56409.0,1.0,56409,3.578125,1.36328125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.478125,1.36328125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,55429,56384,0.0,592.2356033368401,12.194714999619976,"[[158.58209945083217, -385.581614475926, 41.44272743647639], [208.30255325666698, 273.256820070245, 338.6597410734636], [-21.405099004184002, 67.64027361881466, 34.722949707270175]]"
B2,25,1,-1,57693,57745,0.203125,59878,228330,58261,2.21875,platform_onset_hypothesis,58595,-1.0,58595.0,-1.0,58595,3.5234375,1.3046875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.4234375,1.3046875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,57629,58570,0.0,1109.1315088720203,14.776812000854989,"[[317.9097583140406, -203.73569223745108, 97.1918806014396], [356.57172736117434, 782.7312299969108, 781.8757543849874], [6.549062976475456, 61.83921480295826, 44.9403511596851]]"
B2,26,1,1,59878,59930,0.203125,62070,228330,60445,2.21484375,platform_onset_hypothesis,60785,1.0,60785.0,1.0,60785,3.54296875,1.328125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.44296875,1.328125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,59814,60760,0.0,1076.997689294335,12.4510087186884,"[[393.4187509291764, 926.9363271395111, 760.5522588036894], [-49.086563330557105, 201.8645937305856, 23.24971191155465], [38.5214582573272, 71.37059049626265, 63.112951129660196]]"
B2,27,1,-1,62070,62122,0.203125,64295,228330,62638,2.21875,platform_onset_hypothesis,63010,1.0,63010.0,1.0,63010,3.671875,1.453125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.571875,1.453125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,62006,62985,0.0,763.1767997003535,11.415261946535551,"[[0.6825284959680573, -58.667916369865246, 33.981178597947476], [-32.38023133080087, 63.202459417023924, 29.1831308035113], [28.66466054792076, 59.98080725514163, 47.10025157008998]]"
B2,28,1,-1,64295,64347,0.203125,66447,228330,64862,2.21484375,platform_onset_hypothesis,65160,1.0,65160.0,1.0,65160,3.37890625,1.1640625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.27890625,1.1640625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,64231,65135,0.0,217.8398405296519,12.74178047078152,"[[35.567783297297815, -7.216873128175763, 8.214014925853718], [40.413910588840466, 9.279585150455347, 39.13484947065187], [-27.724130061728424, -4.263904568859289, -23.631968703656945]]"
B2,29,1,-1,66447,66499,0.203125,68632,228330,67015,2.21875,platform_onset_hypothesis,67343,-1.0,67343.0,-1.0,67343,3.5,1.28125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.4,1.28125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,66383,67318,0.0,1215.2020466277272,17.52095673908127,"[[339.02080236569464, -338.0131616859326, 380.8162917344489], [525.5094397865345, 807.5480332299617, 570.8536265102351], [-10.680770130239964, 19.800903960285446, -1.5749886269940383]]"
B2,30,1,1,68632,68684,0.203125,70844,228330,69199,2.21484375,platform_onset_hypothesis,69559,-1.0,69559.0,-1.0,69559,3.62109375,1.40625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.52109375,1.40625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,68568,69534,0.0,872.5828933819257,7.592179830075565,"[[316.7912020562219, -97.73644336876805, 83.3083910302555], [323.65259911321834, 563.2747603259234, 487.7945803475034], [61.098820920293576, 104.53224408756522, 78.73531664013404]]"
B2,31,1,1,70844,70896,0.203125,73045,228330,71412,2.21875,platform_onset_hypothesis,71758,1.0,71758.0,1.0,71758,3.5703125,1.3515625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.4703125,1.3515625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,70780,71733,0.0,775.2373470513282,12.424175107881865,"[[-179.3882861649413, -670.881277425544, -623.755738976829], [319.6935766250159, 134.01798517786875, 313.7454499708949], [51.04109115747284, 99.06257338779986, 93.32465526694224]]"
B2,32,1,1,73045,73097,0.203125,75189,228330,73612,2.21484375,platform_onset_hypothesis,73902,1.0,73902.0,1.0,73902,3.34765625,1.1328125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.24765625,1.1328125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,72981,73877,0.0,1663.0946825920892,14.219842317616326,"[[463.8582678346311, 76.6343887338694, 486.14641116658004], [381.0413433341001, 825.5085876360538, 694.1698587192479], [37.16028046162264, 73.02568345164553, 71.04456264077838]]"
B2,33,1,1,75189,75241,0.203125,77369,228330,75757,2.21875,platform_onset_hypothesis,76087,-1.0,76087.0,-1.0,76087,3.5078125,1.2890625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.4078125,1.2890625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,75125,76062,0.0,768.8868993925159,11.733086536269582,"[[-96.36091772992532, -833.2257048385966, -457.6992883565194], [175.55530121265735, 439.3532259407459, 212.9521513961971], [14.976157855585722, 28.33270635019404, 19.12068046522863]]"
B2,34,1,1,77369,77422,0.20703125,79566,228330,77937,2.21875,platform_onset_hypothesis,78280,-1.0,78280.0,-1.0,78280,3.55859375,1.33984375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.45859375,1.33984375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,77305,78255,0.0,942.3409187653135,10.2538427925723,"[[-259.28213981824456, -448.90385110484453, 291.2110757971118], [498.83364739724897, 562.9847090083452, 322.3395918344486], [0.035058471590975415, 16.038438685591924, -29.75328218561658]]"
B2,35,1,-1,79566,79618,0.203125,81783,228330,80134,2.21875,platform_onset_hypothesis,80496,1.0,80496.0,1.0,80496,3.6328125,1.4140625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.5328125,1.4140625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,79502,80471,0.0,853.6125474245378,8.252267030902203,"[[142.69448695374808, -371.1267982054769, 137.5880755671069], [246.60359892738524, 656.7803985660726, 249.33294781044196], [77.42083453032899, 44.930107145448794, 15.712819862800519]]"
B2,36,1,1,81783,81835,0.203125,83959,228330,82350,2.21484375,platform_onset_hypothesis,82675,1.0,82675.0,1.0,82675,3.484375,1.26953125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.384375,1.26953125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,81719,82650,0.0,738.1694692493999,12.215424866586659,"[[-82.32327412328564, 173.64033212663935, 190.8056371718572], [-116.20925073457613, -272.77485516665615, -177.65634222949024], [35.09768393490885, 61.84120316679382, 28.04876138878858]]"
B2,37,1,-1,83959,84011,0.203125,86167,228330,84527,2.21875,platform_onset_hypothesis,84881,-1.0,84881.0,-1.0,84881,3.6015625,1.3828125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.5015625,1.3828125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,retained,83895,84856,0.0,1089.861291767867,11.39889608416405,"[[-233.1797246770496, -144.71566408233025, -321.0588311481865], [-156.11903464437933, -507.92150448978725, -430.5116366061915], [18.64693262925684, 52.24677423636686, 38.355306695099415]]"
B2,38,1,-1,86167,86220,0.20703125,88412,228330,86735,2.21875,platform_onset_hypothesis,87125,1.0,87125.0,1.0,87125,3.7421875,1.5234375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.6421875,1.5234375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,block_boundary_24s_buffer,86103,87100,,,,
B2,39,1,1,88412,88464,0.203125,90640,228330,88979,2.21484375,platform_onset_hypothesis,89356,-1.0,89356.0,-1.0,89356,3.6875,1.47265625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.5875,1.47265625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,block_boundary_24s_buffer,88348,89331,,,,
B2,40,1,1,90640,90692,0.203125,92817,228330,91208,2.21875,platform_onset_hypothesis,91529,-1.0,91529.0,-1.0,91529,3.47265625,1.25390625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.37265625,1.25390625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,47907,91728,causal,block_boundary_24s_buffer,90576,91504,,,,
B2,41,2,1,92817,92869,0.203125,94977,228330,93384,2.21484375,platform_onset_hypothesis,93692,1.0,93692.0,1.0,93692,3.41796875,1.203125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.31796875,1.203125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,block_boundary_24s_buffer,92753,93667,,,,
B2,42,2,-1,94977,95029,0.203125,97142,228330,95545,2.21875,platform_onset_hypothesis,95858,-1.0,95858.0,-1.0,95858,3.44140625,1.22265625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.34140625,1.22265625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,block_boundary_24s_buffer,94913,95833,,,,
B2,43,2,-1,97142,97194,0.203125,99262,228330,97709,2.21484375,platform_onset_hypothesis,97976,-1.0,97976.0,-1.0,97976,3.2578125,1.04296875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.1578125,1.04296875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,block_boundary_24s_buffer,97078,97951,,,,
B2,44,2,1,99262,99314,0.203125,101498,228330,99830,2.21875,platform_onset_hypothesis,100213,-1.0,100213.0,-1.0,100213,3.71484375,1.49609375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.61484375,1.49609375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,99198,100188,0.0,508.23733941205586,12.109324627601296,"[[-140.48482081936163, -99.91121943898338, -108.72921775127566], [-200.6352953442343, -250.57376187875587, -453.4971086558774], [-14.228201665982734, 44.16963913708247, 52.911097754728196]]"
B2,45,2,-1,101498,101551,0.20703125,103675,228330,102066,2.21875,platform_onset_hypothesis,102392,1.0,102392.0,1.0,102392,3.4921875,1.2734375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.3921875,1.2734375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,101434,102367,0.0,601.5691478166365,10.949337808389998,"[[-276.057782537123, 365.33505593004315, 325.2134732626964], [-364.01380527526413, -847.1571265006094, -475.1373094831529], [24.098268081344248, 18.520962604375, 22.899545937024627]]"
B2,46,2,-1,103675,103727,0.203125,105831,228330,104242,2.21484375,platform_onset_hypothesis,104547,1.0,104547.0,1.0,104547,3.40625,1.19140625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.30625,1.19140625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,103611,104522,0.0,566.2238920845301,16.49851166867802,"[[-99.50973489995158, -296.94443109426925, -469.43784165402417], [182.31080429854717, 57.829191731579726, 296.73156618944176], [63.88340809740113, 74.44332823330912, 68.7593097491085]]"
B2,47,2,1,105831,105884,0.20703125,108040,228330,106399,2.21875,platform_onset_hypothesis,106752,-1.0,106752.0,-1.0,106752,3.59765625,1.37890625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.49765625,1.37890625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,105767,106727,0.0,149.32822417914653,8.13861880018355,"[[36.240438348652305, 137.86576341960821, -17.980962797100148], [-45.31145426397825, 0.8631686916700758, -23.424853321747737], [36.323745532606516, 44.02956589480132, 51.02722638082183]]"
B2,48,2,-1,108040,108092,0.203125,110293,228330,108607,2.21484375,platform_onset_hypothesis,109005,-1.0,109005.0,-1.0,109005,3.76953125,1.5546875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.66953125,1.5546875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,107976,108980,0.0,491.9697379739605,14.18404358519382,"[[-168.1095103228505, -134.46193010824322, -232.0336839941283], [-113.40248877214462, -140.97916795819222, -142.73465499962737], [-3.5155467027758567, -3.7827461009186294, -4.745214453883877]]"
B2,49,2,1,110293,110345,0.203125,112485,228330,110860,2.21484375,platform_onset_hypothesis,111198,1.0,111198.0,1.0,111198,3.53515625,1.3203125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.43515625,1.3203125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,110229,111173,0.0,1152.5043188474326,11.59559318900142,"[[309.9553113469285, 132.0478694641929, 646.8385542634016], [508.3188141066645, 950.452669882433, 140.18630354034357], [-5.807681433029533, 12.806461202562971, -10.204889154853296]]"
B2,50,2,-1,112485,112537,0.203125,114689,228330,113053,2.21875,platform_onset_hypothesis,113404,-1.0,113404.0,-1.0,113404,3.58984375,1.37109375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.48984375,1.37109375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,112421,113379,0.011185682326621925,1746.845439292113,15.115098653870518,"[[622.8241534761133, 433.17152018787164, -4039.4043240316623], [-227.67561814629744, -264.8335058775406, 205.31301926474225], [29.1779073582176, 55.525572845488625, 54.624325409069684]]"
B2,51,2,-1,114689,114742,0.20703125,116898,228330,115257,2.21875,platform_onset_hypothesis,115612,1.0,115612.0,1.0,115612,3.60546875,1.38671875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.50546875,1.38671875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,114625,115587,0.0,1278.691326870643,11.96406939442602,"[[235.94392925660077, -586.1792057542261, 1066.9559895794014], [622.7593908740323, 987.2794305153484, -547.5012509991063], [-41.64149998440452, 4.994364688226781, -86.37889273563789]]"
B2,52,2,-1,116898,116950,0.203125,119098,228330,117465,2.21484375,platform_onset_hypothesis,117813,-1.0,117813.0,-1.0,117813,3.57421875,1.359375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.47421875,1.359375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,116834,117788,0.0,277.81894211973247,10.590716130775604,"[[11.186510510879259, -52.86745279674608, 62.14751569636161], [9.054053411841501, 55.17222517169233, 106.84796127415504], [57.105885128984994, 73.3000797562911, 29.200025716984616]]"
B2,53,2,1,119098,119151,0.20703125,121247,228330,119666,2.21875,platform_onset_hypothesis,119961,1.0,119961.0,1.0,119961,3.37109375,1.15234375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.27109375,1.15234375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,119034,119936,0.0,601.8293798338781,15.262545638537631,"[[-105.84447679398636, -832.0528793634662, -543.6160686119965], [385.9872337240511, 435.13881159485686, 540.6331264761124], [26.24839178025593, 9.058228232274075, 23.162203065157023]]"
B2,54,2,1,121247,121299,0.203125,123479,228330,121814,2.21484375,platform_onset_hypothesis,122191,-1.0,122191.0,-1.0,122191,3.6875,1.47265625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.5875,1.47265625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,quality,121183,122166,0.11606819006166122,3617.061014952615,547.0710895629866,
B2,55,2,1,123479,123531,0.203125,125612,228330,124047,2.21875,platform_onset_hypothesis,124326,1.0,124326.0,1.0,124326,3.30859375,1.08984375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.20859375,1.08984375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,123415,124301,0.0,460.493402104555,8.326423245977907,"[[-259.7934441518032, -509.0009845163694, -257.6206748518107], [120.61296554491994, -489.452383775566, -151.16092083268657], [-25.223677628628046, 54.944347213209234, 46.627165698231494]]"
B2,56,2,-1,125612,125664,0.203125,127768,228330,126179,2.21484375,platform_onset_hypothesis,126483,1.0,126483.0,1.0,126483,3.40234375,1.1875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.30234375,1.1875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,125548,126458,0.0031520882584712374,1387.4100590574867,17.58565067846456,"[[-217.38358069565345, -394.7171353345732, -417.75798413606196], [-121.25216747994524, 73.17775943315786, -78.2977603209717], [31.81670658240945, 34.95291651126418, 52.50525784506408]]"
B2,57,2,-1,127768,127821,0.20703125,129941,228330,128336,2.21875,platform_onset_hypothesis,128654,1.0,128654.0,1.0,128654,3.4609375,1.2421875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.3609375,1.2421875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,retained,127704,128629,0.010452961672473868,1361.8564748385754,10.73853800859024,"[[-104.01412961713368, 48.218260527181315, -214.66302004270847], [-35.54062583185336, -97.16239819843398, -140.8157445226131], [-47.615910427551164, -46.80628204379948, -63.546295569280915]]"
B2,58,2,-1,129941,129993,0.203125,132129,228330,130508,2.21484375,platform_onset_hypothesis,130845,1.0,130845.0,1.0,130845,3.53125,1.31640625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.43125,1.31640625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,block_boundary_24s_buffer,129877,130820,,,,
B2,59,2,-1,132129,132181,0.203125,134318,228330,132697,2.21875,platform_onset_hypothesis,133031,1.0,133031.0,1.0,133031,3.5234375,1.3046875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.4234375,1.3046875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,block_boundary_24s_buffer,132065,133006,,,,
