scenario,time_s,correct_cdf,error_cdf,unresolved_survival
retrieval_off,1.76953125,0.18783333333333332,0.20183333333333334,0.6103333333333334
retrieval_off,1.7734375,0.18833333333333332,0.20233333333333334,0.6093333333333333
retrieval_off,1.77734375,0.1895,0.20283333333333334,0.6076666666666667
retrieval_off,1.78125,0.19016666666666668,0.203,0.6068333333333333
retrieval_off,1.78515625,0.1905,0.20416666666666666,0.6053333333333333
retrieval_off,1.7890625,0.19083333333333333,0.205,0.6041666666666667
retrieval_off,1.79296875,0.19183333333333333,0.20566666666666666,0.6025
retrieval_off,1.796875,0.192,0.20583333333333334,0.6021666666666667
retrieval_off,1.80078125,0.19266666666666668,0.20583333333333334,0.6015
retrieval_off,1.8046875,0.1935,0.20683333333333334,0.5996666666666667
retrieval_off,1.80859375,0.194,0.20733333333333334,0.5986666666666667
retrieval_off,1.8125,0.19416666666666665,0.2085,0.5973333333333334
retrieval_off,1.81640625,0.195,0.20866666666666667,0.5963333333333333
retrieval_off,1.8203125,0.1955,0.2095,0.595
retrieval_off,1.82421875,0.19583333333333333,0.20983333333333334,0.5943333333333334
retrieval_off,1.828125,0.19616666666666666,0.20983333333333334,0.5940000000000001
retrieval_off,1.83203125,0.19616666666666666,0.21033333333333334,0.5935
retrieval_off,1.8359375,0.1965,0.21066666666666667,0.5928333333333333
retrieval_off,1.83984375,0.19683333333333333,0.21066666666666667,0.5925
retrieval_off,1.84375,0.19716666666666666,0.211,0.5918333333333333
retrieval_off,1.84765625,0.19816666666666666,0.21133333333333335,0.5905
retrieval_off,1.8515625,0.19833333333333333,0.21183333333333335,0.5898333333333333
retrieval_off,1.85546875,0.19866666666666666,0.213,0.5883333333333334
retrieval_off,1.859375,0.199,0.21333333333333335,0.5876666666666666
retrieval_off,1.86328125,0.19933333333333333,0.21366666666666667,0.587
retrieval_off,1.8671875,0.20033333333333334,0.21416666666666667,0.5854999999999999
retrieval_off,1.87109375,0.20066666666666666,0.21483333333333332,0.5845
retrieval_off,1.875,0.20133333333333334,0.2155,0.5831666666666666
retrieval_off,1.87890625,0.20166666666666666,0.216,0.5823333333333334
retrieval_off,1.8828125,0.20216666666666666,0.21683333333333332,0.5810000000000001
retrieval_off,1.88671875,0.2025,0.21716666666666667,0.5803333333333334
retrieval_off,1.890625,0.20283333333333334,0.21766666666666667,0.5795
retrieval_off,1.89453125,0.20366666666666666,0.21766666666666667,0.5786666666666667
retrieval_off,1.8984375,0.20383333333333334,0.218,0.5781666666666667
retrieval_off,1.90234375,0.204,0.21883333333333332,0.5771666666666667
retrieval_off,1.90625,0.2045,0.21916666666666668,0.5763333333333334
retrieval_off,1.91015625,0.205,0.21966666666666668,0.5753333333333334
retrieval_off,1.9140625,0.20516666666666666,0.22066666666666668,0.5741666666666666
retrieval_off,1.91796875,0.2055,0.22066666666666668,0.5738333333333333
retrieval_off,1.921875,0.2065,0.22116666666666668,0.5723333333333334
retrieval_off,1.92578125,0.207,0.22133333333333333,0.5716666666666668
retrieval_off,1.9296875,0.20733333333333334,0.22166666666666668,0.571
retrieval_off,1.93359375,0.20816666666666667,0.22183333333333333,0.5700000000000001
retrieval_off,1.9375,0.2085,0.2235,0.568
retrieval_off,1.94140625,0.209,0.224,0.5670000000000001
retrieval_off,1.9453125,0.20983333333333334,0.22466666666666665,0.5655
retrieval_off,1.94921875,0.2105,0.22516666666666665,0.5643333333333334
retrieval_off,1.953125,0.21083333333333334,0.2255,0.5636666666666666
retrieval_off,1.95703125,0.2115,0.22633333333333333,0.5621666666666667
retrieval_off,1.9609375,0.21166666666666667,0.22633333333333333,0.562
retrieval_off,1.96484375,0.212,0.22633333333333333,0.5616666666666668
retrieval_off,1.96875,0.21216666666666667,0.2265,0.5613333333333334
retrieval_off,1.97265625,0.21233333333333335,0.22716666666666666,0.5605
retrieval_off,1.9765625,0.21266666666666667,0.228,0.5593333333333333
retrieval_off,1.98046875,0.21283333333333335,0.22816666666666666,0.559
retrieval_off,1.984375,0.21316666666666667,0.22883333333333333,0.5579999999999999
retrieval_off,1.98828125,0.21383333333333332,0.22916666666666666,0.557
retrieval_off,1.9921875,0.21433333333333332,0.22966666666666666,0.556
retrieval_off,1.99609375,0.21466666666666667,0.23066666666666666,0.5546666666666666
retrieval_off,2.0,0.215,0.231,0.554
high_noise,0.0,0.0,0.0,1.0
high_noise,0.00390625,0.0,0.0,1.0
high_noise,0.0078125,0.0,0.0,1.0
high_noise,0.01171875,0.0,0.0,1.0
high_noise,0.015625,0.0,0.0,1.0
high_noise,0.01953125,0.0,0.0,1.0
high_noise,0.0234375,0.0,0.0,1.0
high_noise,0.02734375,0.0,0.0,1.0
high_noise,0.03125,0.0,0.0,1.0
high_noise,0.03515625,0.0,0.0,1.0
high_noise,0.0390625,0.0,0.0,1.0
high_noise,0.04296875,0.0,0.00016666666666666666,0.9998333333333334
high_noise,0.046875,0.00016666666666666666,0.00016666666666666666,0.9996666666666667
high_noise,0.05078125,0.0003333333333333333,0.00016666666666666666,0.9995
high_noise,0.0546875,0.0006666666666666666,0.0003333333333333333,0.999
high_noise,0.05859375,0.001,0.0006666666666666666,0.9983333333333333
high_noise,0.0625,0.0016666666666666668,0.001,0.9973333333333333
high_noise,0.06640625,0.0023333333333333335,0.0011666666666666668,0.9965
high_noise,0.0703125,0.0031666666666666666,0.0021666666666666666,0.9946666666666667
high_noise,0.07421875,0.0035,0.0028333333333333335,0.9936666666666667
high_noise,0.078125,0.0045,0.0035,0.9920000000000001
high_noise,0.08203125,0.006333333333333333,0.003833333333333333,0.9898333333333333
high_noise,0.0859375,0.0075,0.005166666666666667,0.9873333333333334
high_noise,0.08984375,0.008666666666666666,0.007,0.9843333333333333
high_noise,0.09375,0.011,0.008166666666666666,0.9808333333333333
high_noise,0.09765625,0.013,0.009166666666666667,0.9778333333333333
high_noise,0.1015625,0.0145,0.01,0.9755
high_noise,0.10546875,0.017166666666666667,0.0105,0.9723333333333334
high_noise,0.109375,0.02033333333333333,0.011666666666666667,0.968
high_noise,0.11328125,0.023,0.013666666666666667,0.9633333333333333
high_noise,0.1171875,0.024666666666666667,0.014666666666666666,0.9606666666666667
high_noise,0.12109375,0.027833333333333335,0.016166666666666666,0.956
high_noise,0.125,0.029666666666666668,0.017833333333333333,0.9525
high_noise,0.12890625,0.03133333333333333,0.019166666666666665,0.9495
high_noise,0.1328125,0.034333333333333334,0.019833333333333335,0.9458333333333333
high_noise,0.13671875,0.0375,0.0215,0.9410000000000001
high_noise,0.140625,0.0415,0.023166666666666665,0.9353333333333333
high_noise,0.14453125,0.0445,0.024333333333333332,0.9311666666666667
high_noise,0.1484375,0.049,0.026833333333333334,0.9241666666666666
high_noise,0.15234375,0.052833333333333336,0.0285,0.9186666666666667
high_noise,0.15625,0.057166666666666664,0.030333333333333334,0.9125
high_noise,0.16015625,0.0605,0.03183333333333333,0.9076666666666666
high_noise,0.1640625,0.0635,0.034,0.9025
high_noise,0.16796875,0.0675,0.036,0.8965
high_noise,0.171875,0.07083333333333333,0.0375,0.8916666666666667
high_noise,0.17578125,0.07533333333333334,0.04016666666666667,0.8845
high_noise,0.1796875,0.0805,0.04133333333333333,0.8781666666666667
high_noise,0.18359375,0.083,0.042166666666666665,0.8748333333333334
high_noise,0.1875,0.086,0.04416666666666667,0.8698333333333333
high_noise,0.19140625,0.08983333333333333,0.04516666666666667,0.865
high_noise,0.1953125,0.094,0.04683333333333333,0.8591666666666667
high_noise,0.19921875,0.09783333333333333,0.04833333333333333,0.8538333333333333
high_noise,0.203125,0.10233333333333333,0.049666666666666665,0.848
high_noise,0.20703125,0.109,0.05216666666666667,0.8388333333333333
high_noise,0.2109375,0.1135,0.053,0.8334999999999999
high_noise,0.21484375,0.11616666666666667,0.05383333333333333,0.8300000000000001
high_noise,0.21875,0.12066666666666667,0.05516666666666667,0.8241666666666666
high_noise,0.22265625,0.12616666666666668,0.05616666666666666,0.8176666666666667
high_noise,0.2265625,0.12866666666666668,0.058,0.8133333333333332
high_noise,0.23046875,0.1335,0.06016666666666667,0.8063333333333333
high_noise,0.234375,0.13866666666666666,0.06166666666666667,0.7996666666666666
high_noise,0.23828125,0.1445,0.06333333333333334,0.7921666666666667
high_noise,0.2421875,0.1505,0.0645,0.785
high_noise,0.24609375,0.15333333333333332,0.06716666666666667,0.7795
high_noise,0.25,0.15583333333333332,0.06933333333333333,0.7748333333333334
high_noise,0.25390625,0.15966666666666668,0.07066666666666667,0.7696666666666667
high_noise,0.2578125,0.16383333333333333,0.07266666666666667,0.7635000000000001
high_noise,0.26171875,0.1675,0.07366666666666667,0.7588333333333334
high_noise,0.265625,0.1725,0.07633333333333334,0.7511666666666666
high_noise,0.26953125,0.17683333333333334,0.07816666666666666,0.7449999999999999
high_noise,0.2734375,0.18183333333333335,0.08083333333333333,0.7373333333333334
high_noise,0.27734375,0.18583333333333332,0.08233333333333333,0.7318333333333333
high_noise,0.28125,0.19033333333333333,0.08483333333333333,0.7248333333333333
high_noise,0.28515625,0.19433333333333333,0.08666666666666667,0.719
high_noise,0.2890625,0.20066666666666666,0.08783333333333333,0.7115
high_noise,0.29296875,0.205,0.08883333333333333,0.7061666666666667
high_noise,0.296875,0.20933333333333334,0.08966666666666667,0.701
high_noise,0.30078125,0.21416666666666667,0.09016666666666667,0.6956666666666667
high_noise,0.3046875,0.21683333333333332,0.0915,0.6916666666666667
high_noise,0.30859375,0.2205,0.093,0.6865
high_noise,0.3125,0.22366666666666668,0.095,0.6813333333333333
high_noise,0.31640625,0.22816666666666666,0.09616666666666666,0.6756666666666667
high_noise,0.3203125,0.23133333333333334,0.09666666666666666,0.6719999999999999
high_noise,0.32421875,0.2365,0.09766666666666667,0.6658333333333334
high_noise,0.328125,0.24133333333333334,0.0985,0.6601666666666666
high_noise,0.33203125,0.2455,0.09933333333333333,0.6551666666666667
high_noise,0.3359375,0.24983333333333332,0.101,0.6491666666666667
high_noise,0.33984375,0.2555,0.10283333333333333,0.6416666666666666
high_noise,0.34375,0.25866666666666666,0.10416666666666667,0.6371666666666668
high_noise,0.34765625,0.2635,0.1055,0.6309999999999999
high_noise,0.3515625,0.268,0.10683333333333334,0.6251666666666666
high_noise,0.35546875,0.27116666666666667,0.108,0.6208333333333333
high_noise,0.359375,0.27566666666666667,0.10916666666666666,0.6151666666666666
high_noise,0.36328125,0.2805,0.11066666666666666,0.6088333333333333
high_noise,0.3671875,0.2851666666666667,0.11283333333333333,0.602
high_noise,0.37109375,0.288,0.11383333333333333,0.5981666666666666
high_noise,0.375,0.29133333333333333,0.114,0.5946666666666667
high_noise,0.37890625,0.2956666666666667,0.11516666666666667,0.5891666666666666
high_noise,0.3828125,0.2985,0.11633333333333333,0.5851666666666667
high_noise,0.38671875,0.30216666666666664,0.118,0.5798333333333333
high_noise,0.390625,0.30733333333333335,0.11916666666666667,0.5735
high_noise,0.39453125,0.31133333333333335,0.1205,0.5681666666666667
high_noise,0.3984375,0.315,0.12183333333333334,0.5631666666666667
high_noise,0.40234375,0.31883333333333336,0.1225,0.5586666666666666
high_noise,0.40625,0.32283333333333336,0.12383333333333334,0.5533333333333333
high_noise,0.41015625,0.3248333333333333,0.12466666666666666,0.5505
high_noise,0.4140625,0.32916666666666666,0.12566666666666668,0.5451666666666667
high_noise,0.41796875,0.332,0.1265,0.5414999999999999
high_noise,0.421875,0.336,0.1275,0.5365
high_noise,0.42578125,0.3396666666666667,0.129,0.5313333333333333
high_noise,0.4296875,0.3443333333333333,0.12983333333333333,0.5258333333333333
high_noise,0.43359375,0.34883333333333333,0.13083333333333333,0.5203333333333333
high_noise,0.4375,0.3531666666666667,0.1315,0.5153333333333334
high_noise,0.44140625,0.357,0.13166666666666665,0.5113333333333334
high_noise,0.4453125,0.36133333333333334,0.13216666666666665,0.5065000000000001
high_noise,0.44921875,0.365,0.134,0.501
high_noise,0.453125,0.3695,0.13416666666666666,0.4963333333333334
high_noise,0.45703125,0.37283333333333335,0.13466666666666666,0.4925
high_noise,0.4609375,0.37733333333333335,0.1355,0.4871666666666667
high_noise,0.46484375,0.382,0.1365,0.4815
high_noise,0.46875,0.38533333333333336,0.13733333333333334,0.4773333333333334
high_noise,0.47265625,0.3895,0.13783333333333334,0.4726666666666667
high_noise,0.4765625,0.393,0.13866666666666666,0.4683333333333333
high_noise,0.48046875,0.396,0.13916666666666666,0.4648333333333333
high_noise,0.484375,0.399,0.14016666666666666,0.4608333333333333
high_noise,0.48828125,0.4018333333333333,0.141,0.4571666666666667
high_noise,0.4921875,0.407,0.14133333333333334,0.45166666666666666
high_noise,0.49609375,0.41,0.142,0.44800000000000006
high_noise,0.5,0.41333333333333333,0.14283333333333334,0.4438333333333333
high_noise,0.50390625,0.4175,0.14366666666666666,0.43883333333333335
high_noise,0.5078125,0.4206666666666667,0.14416666666666667,0.4351666666666666
high_noise,0.51171875,0.4245,0.14416666666666667,0.43133333333333335
high_noise,0.515625,0.42833333333333334,0.1455,0.4261666666666667
high_noise,0.51953125,0.43133333333333335,0.14633333333333334,0.42233333333333334
high_noise,0.5234375,0.43483333333333335,0.147,0.4181666666666666
high_noise,0.52734375,0.438,0.14783333333333334,0.4141666666666667
high_noise,0.53125,0.44116666666666665,0.14833333333333334,0.4105
high_noise,0.53515625,0.44433333333333336,0.149,0.4066666666666666
high_noise,0.5390625,0.44716666666666666,0.14966666666666667,0.4031666666666666
high_noise,0.54296875,0.45,0.1505,0.3995000000000001
high_noise,0.546875,0.45316666666666666,0.15066666666666667,0.3961666666666666
high_noise,0.55078125,0.4563333333333333,0.1515,0.3921666666666668
high_noise,0.5546875,0.459,0.152,0.3889999999999999
high_noise,0.55859375,0.4615,0.1535,0.385
high_noise,0.5625,0.465,0.15383333333333332,0.3811666666666666
high_noise,0.56640625,0.469,0.15416666666666667,0.37683333333333335
high_noise,0.5703125,0.4726666666666667,0.15466666666666667,0.37266666666666665
high_noise,0.57421875,0.4746666666666667,0.15616666666666668,0.36916666666666664
high_noise,0.578125,0.4785,0.1565,0.3650000000000001
high_noise,0.58203125,0.4811666666666667,0.157,0.36183333333333323
high_noise,0.5859375,0.4841666666666667,0.1575,0.3583333333333334
high_noise,0.58984375,0.4865,0.1575,0.3560000000000001
high_noise,0.59375,0.489,0.158,0.353
high_noise,0.59765625,0.49216666666666664,0.1585,0.3493333333333334
high_noise,0.6015625,0.49416666666666664,0.15933333333333333,0.34650000000000003
high_noise,0.60546875,0.49733333333333335,0.15966666666666668,0.3429999999999999
high_noise,0.609375,0.4995,0.16016666666666668,0.34033333333333327
high_noise,0.61328125,0.5015,0.16066666666666668,0.3378333333333334
high_noise,0.6171875,0.5038333333333334,0.161,0.3351666666666666
high_noise,0.62109375,0.5058333333333334,0.16116666666666668,0.33299999999999996
high_noise,0.625,0.5083333333333333,0.16183333333333333,0.32983333333333337
high_noise,0.62890625,0.5101666666666667,0.16283333333333333,0.327
high_noise,0.6328125,0.5135,0.16333333333333333,0.3231666666666667
high_noise,0.63671875,0.5166666666666667,0.16333333333333333,0.31999999999999995
high_noise,0.640625,0.5188333333333334,0.16383333333333333,0.3173333333333333
high_noise,0.64453125,0.5205,0.16433333333333333,0.3151666666666667
high_noise,0.6484375,0.5221666666666667,0.16433333333333333,0.3135
high_noise,0.65234375,0.525,0.16483333333333333,0.31016666666666665
high_noise,0.65625,0.5268333333333334,0.1655,0.30766666666666664
high_noise,0.66015625,0.5293333333333333,0.16583333333333333,0.30483333333333335
high_noise,0.6640625,0.5313333333333333,0.16616666666666666,0.3025
high_noise,0.66796875,0.5345,0.16633333333333333,0.2991666666666667
high_noise,0.671875,0.5356666666666666,0.167,0.29733333333333334
high_noise,0.67578125,0.5383333333333333,0.16766666666666666,0.29400000000000004
high_noise,0.6796875,0.5405,0.16833333333333333,0.2911666666666667
high_noise,0.68359375,0.544,0.169,0.2869999999999999
high_noise,0.6875,0.5468333333333333,0.16916666666666666,0.28400000000000003
high_noise,0.69140625,0.5493333333333333,0.1695,0.2811666666666667
high_noise,0.6953125,0.551,0.17016666666666666,0.27883333333333327
high_noise,0.69921875,0.5531666666666667,0.17083333333333334,0.27599999999999997
high_noise,0.703125,0.5553333333333333,0.17116666666666666,0.27349999999999997
high_noise,0.70703125,0.5571666666666667,0.17166666666666666,0.27116666666666667
high_noise,0.7109375,0.5601666666666667,0.17183333333333334,0.26799999999999996
high_noise,0.71484375,0.5623333333333334,0.17216666666666666,0.26549999999999996
high_noise,0.71875,0.5643333333333334,0.17216666666666666,0.26349999999999996
high_noise,0.72265625,0.5675,0.17233333333333334,0.26016666666666666
high_noise,0.7265625,0.5696666666666667,0.17233333333333334,0.258
high_noise,0.73046875,0.5721666666666667,0.1725,0.2553333333333333
high_noise,0.734375,0.5746666666666667,0.1725,0.25283333333333335
high_noise,0.73828125,0.577,0.173,0.25000000000000006
high_noise,0.7421875,0.5785,0.1735,0.248
high_noise,0.74609375,0.5806666666666667,0.17366666666666666,0.24566666666666667
high_noise,0.75,0.583,0.174,0.24300000000000005
high_noise,0.75390625,0.5855,0.17433333333333334,0.24016666666666664
high_noise,0.7578125,0.5875,0.1745,0.238
high_noise,0.76171875,0.5895,0.17466666666666666,0.2358333333333333
high_noise,0.765625,0.5908333333333333,0.17516666666666666,0.234
high_noise,0.76953125,0.5921666666666666,0.17583333333333334,0.23200000000000004
high_noise,0.7734375,0.5948333333333333,0.17633333333333334,0.22883333333333333
high_noise,0.77734375,0.597,0.1765,0.22650000000000003
high_noise,0.78125,0.5981666666666666,0.17683333333333334,0.22500000000000003
high_noise,0.78515625,0.6,0.17733333333333334,0.22266666666666668
high_noise,0.7890625,0.6021666666666666,0.1775,0.22033333333333338
high_noise,0.79296875,0.6041666666666666,0.1775,0.21833333333333338
high_noise,0.796875,0.6065,0.17816666666666667,0.2153333333333333
high_noise,0.80078125,0.609,0.17866666666666667,0.21233333333333335
high_noise,0.8046875,0.6105,0.179,0.21049999999999996
high_noise,0.80859375,0.6125,0.17933333333333334,0.2081666666666666
high_noise,0.8125,0.614,0.1795,0.20650000000000002
high_noise,0.81640625,0.6148333333333333,0.17983333333333335,0.2053333333333333
high_noise,0.8203125,0.616,0.18016666666666667,0.20383333333333334
high_noise,0.82421875,0.619,0.18033333333333335,0.20066666666666666
high_noise,0.828125,0.621,0.18066666666666667,0.19833333333333333
high_noise,0.83203125,0.622,0.181,0.197
high_noise,0.8359375,0.6235,0.18116666666666667,0.19533333333333328
high_noise,0.83984375,0.6253333333333333,0.18116666666666667,0.19350000000000003
high_noise,0.84375,0.6268333333333334,0.1815,0.19166666666666665
high_noise,0.84765625,0.6283333333333333,0.18166666666666667,0.19000000000000003
high_noise,0.8515625,0.6298333333333334,0.18183333333333335,0.1883333333333333
high_noise,0.85546875,0.6315,0.18216666666666667,0.18633333333333338
high_noise,0.859375,0.6341666666666667,0.18216666666666667,0.18366666666666667
high_noise,0.86328125,0.6353333333333333,0.18266666666666667,0.18200000000000002
high_noise,0.8671875,0.6363333333333333,0.183,0.1806666666666667
high_noise,0.87109375,0.6381666666666667,0.18316666666666667,0.17866666666666667
high_noise,0.875,0.6403333333333333,0.1835,0.1761666666666667
high_noise,0.87890625,0.6415,0.18383333333333332,0.17466666666666672
high_noise,0.8828125,0.6431666666666667,0.18433333333333332,0.17250000000000001
high_noise,0.88671875,0.6451666666666667,0.1845,0.17033333333333334
high_noise,0.890625,0.6463333333333333,0.18466666666666667,0.169
high_noise,0.89453125,0.6473333333333333,0.18466666666666667,0.168
high_noise,0.8984375,0.6493333333333333,0.18533333333333332,0.16533333333333336
high_noise,0.90234375,0.6506666666666666,0.1855,0.1638333333333334
high_noise,0.90625,0.6521666666666667,0.186,0.16183333333333333
high_noise,0.91015625,0.6526666666666666,0.18633333333333332,0.16100000000000006
high_noise,0.9140625,0.6541666666666667,0.1865,0.15933333333333333
high_noise,0.91796875,0.6555,0.18683333333333332,0.1576666666666667
high_noise,0.921875,0.657,0.18683333333333332,0.15616666666666665
high_noise,0.92578125,0.658,0.187,0.15499999999999997
high_noise,0.9296875,0.6593333333333333,0.18716666666666668,0.1535
high_noise,0.93359375,0.6601666666666667,0.1875,0.15233333333333332
high_noise,0.9375,0.661,0.18783333333333332,0.15116666666666664
high_noise,0.94140625,0.6623333333333333,0.18783333333333332,0.14983333333333335
high_noise,0.9453125,0.6641666666666667,0.188,0.14783333333333332
high_noise,0.94921875,0.6646666666666666,0.18816666666666668,0.1471666666666667
high_noise,0.953125,0.6665,0.18833333333333332,0.1451666666666667
high_noise,0.95703125,0.6676666666666666,0.18866666666666668,0.1436666666666667
high_noise,0.9609375,0.669,0.18883333333333333,0.14216666666666664
high_noise,0.96484375,0.6711666666666667,0.18883333333333333,0.13999999999999999
high_noise,0.96875,0.6723333333333333,0.18883333333333333,0.13883333333333334
high_noise,0.97265625,0.674,0.189,0.13699999999999996
high_noise,0.9765625,0.6745,0.189,0.1365
high_noise,0.98046875,0.676,0.18916666666666668,0.13483333333333328
high_noise,0.984375,0.6775,0.18966666666666668,0.13283333333333333
high_noise,0.98828125,0.6778333333333333,0.18983333333333333,0.13233333333333339
high_noise,0.9921875,0.6783333333333333,0.19016666666666668,0.13149999999999998
high_noise,0.99609375,0.6806666666666666,0.1905,0.12883333333333336
high_noise,1.0,0.6815,0.19066666666666668,0.12783333333333333
high_noise,1.00390625,0.6826666666666666,0.19083333333333333,0.12650000000000003
high_noise,1.0078125,0.6835,0.19083333333333333,0.12566666666666668
high_noise,1.01171875,0.6841666666666667,0.191,0.1248333333333333
high_noise,1.015625,0.6851666666666667,0.191,0.1238333333333333
high_noise,1.01953125,0.687,0.1915,0.12149999999999994
high_noise,1.0234375,0.6885,0.1915,0.12
high_noise,1.02734375,0.6896666666666667,0.19183333333333333,0.11850000000000002
high_noise,1.03125,0.6908333333333333,0.19183333333333333,0.11733333333333337
high_noise,1.03515625,0.6915,0.192,0.11649999999999999
high_noise,1.0390625,0.6921666666666667,0.19266666666666668,0.11516666666666661
high_noise,1.04296875,0.6935,0.19266666666666668,0.11383333333333331
high_noise,1.046875,0.6946666666666667,0.19333333333333333,0.11200000000000002
high_noise,1.05078125,0.6956666666666667,0.1935,0.11083333333333334
high_noise,1.0546875,0.697,0.1935,0.10950000000000004
high_noise,1.05859375,0.6978333333333333,0.1935,0.10866666666666669
high_noise,1.0625,0.6983333333333334,0.194,0.10766666666666663
high_noise,1.06640625,0.6988333333333333,0.1945,0.10666666666666669
high_noise,1.0703125,0.6996666666666667,0.1945,0.10583333333333333
high_noise,1.07421875,0.7001666666666667,0.19483333333333333,0.10499999999999995
high_noise,1.078125,0.7008333333333333,0.19516666666666665,0.10400000000000004
high_noise,1.08203125,0.7015,0.19533333333333333,0.10316666666666666
high_noise,1.0859375,0.7023333333333334,0.19533333333333333,0.1023333333333333
high_noise,1.08984375,0.7033333333333334,0.19533333333333333,0.1013333333333333
high_noise,1.09375,0.7041666666666667,0.19533333333333333,0.10049999999999995
high_noise,1.09765625,0.7051666666666667,0.1955,0.09933333333333327
high_noise,1.1015625,0.7055,0.1955,0.09899999999999998
high_noise,1.10546875,0.7065,0.19566666666666666,0.09783333333333333
high_noise,1.109375,0.7073333333333334,0.196,0.09666666666666662
high_noise,1.11328125,0.7083333333333334,0.19616666666666666,0.09549999999999997
high_noise,1.1171875,0.7088333333333333,0.19633333333333333,0.09483333333333335
high_noise,1.12109375,0.7093333333333334,0.1965,0.09416666666666662
high_noise,1.125,0.7098333333333333,0.19683333333333333,0.09333333333333335
high_noise,1.12890625,0.7105,0.19683333333333333,0.09266666666666665
high_noise,1.1328125,0.711,0.19716666666666666,0.09183333333333338
high_noise,1.13671875,0.7116666666666667,0.19733333333333333,0.091
high_noise,1.140625,0.712,0.19766666666666666,0.09033333333333338
high_noise,1.14453125,0.7126666666666667,0.19766666666666666,0.08966666666666667
high_noise,1.1484375,0.7133333333333334,0.198,0.08866666666666662
high_noise,1.15234375,0.7136666666666667,0.198,0.08833333333333332
high_noise,1.15625,0.7138333333333333,0.19816666666666666,0.08800000000000002
high_noise,1.16015625,0.7141666666666666,0.19816666666666666,0.08766666666666673
high_noise,1.1640625,0.7148333333333333,0.19816666666666666,0.08700000000000002
high_noise,1.16796875,0.716,0.19833333333333333,0.0856666666666667
high_noise,1.171875,0.717,0.19833333333333333,0.0846666666666667
high_noise,1.17578125,0.7173333333333334,0.1985,0.08416666666666661
high_noise,1.1796875,0.7176666666666667,0.19866666666666666,0.08366666666666667
high_noise,1.18359375,0.718,0.19866666666666666,0.08333333333333337
high_noise,1.1875,0.7191666666666666,0.19883333333333333,0.08200000000000005
high_noise,1.19140625,0.7198333333333333,0.199,0.08116666666666666
high_noise,1.1953125,0.7206666666666667,0.1995,0.07983333333333331
high_noise,1.19921875,0.721,0.19966666666666666,0.07933333333333337
high_noise,1.203125,0.7221666666666666,0.19966666666666666,0.07816666666666672
high_noise,1.20703125,0.7226666666666667,0.19966666666666666,0.07766666666666666
high_noise,1.2109375,0.7231666666666666,0.19983333333333334,0.07700000000000004
high_noise,1.21484375,0.7236666666666667,0.19983333333333334,0.07649999999999998
high_noise,1.21875,0.7246666666666667,0.2,0.07533333333333331
high_noise,1.22265625,0.7251666666666666,0.20033333333333334,0.07450000000000004
high_noise,1.2265625,0.7255,0.2005,0.07399999999999995
high_noise,1.23046875,0.7261666666666666,0.2005,0.07333333333333336
high_noise,1.234375,0.7263333333333334,0.20066666666666666,0.07299999999999995
high_noise,1.23828125,0.727,0.20083333333333334,0.07216666666666668
high_noise,1.2421875,0.7276666666666667,0.201,0.0713333333333333
high_noise,1.24609375,0.7283333333333334,0.20116666666666666,0.07049999999999995
high_noise,1.25,0.729,0.20133333333333334,0.06966666666666668
high_noise,1.25390625,0.729,0.2015,0.0695
high_noise,1.2578125,0.7296666666666667,0.20166666666666666,0.06866666666666665
high_noise,1.26171875,0.7303333333333333,0.20183333333333334,0.06783333333333338
high_noise,1.265625,0.7305,0.20216666666666666,0.0673333333333333
high_noise,1.26953125,0.731,0.20216666666666666,0.06683333333333336
high_noise,1.2734375,0.7316666666666667,0.20233333333333334,0.06599999999999998
high_noise,1.27734375,0.7326666666666667,0.20233333333333334,0.06499999999999997
high_noise,1.28125,0.7328333333333333,0.2025,0.06466666666666665
high_noise,1.28515625,0.733,0.20283333333333334,0.06416666666666668
high_noise,1.2890625,0.7338333333333333,0.203,0.06316666666666665
high_noise,1.29296875,0.7345,0.203,0.062499999999999944
high_noise,1.296875,0.7348333333333333,0.20316666666666666,0.062
high_noise,1.30078125,0.7353333333333333,0.20316666666666666,0.061500000000000055
high_noise,1.3046875,0.7356666666666667,0.20316666666666666,0.06116666666666665
high_noise,1.30859375,0.7366666666666667,0.20333333333333334,0.05999999999999997
high_noise,1.3125,0.7373333333333333,0.2035,0.05916666666666673
high_noise,1.31640625,0.7376666666666667,0.20366666666666666,0.058666666666666645
high_noise,1.3203125,0.7378333333333333,0.20383333333333334,0.05833333333333332
high_noise,1.32421875,0.7385,0.20383333333333334,0.057666666666666616
high_noise,1.328125,0.7391666666666666,0.20383333333333334,0.05700000000000002
high_noise,1.33203125,0.7396666666666667,0.20383333333333334,0.05649999999999997
high_noise,1.3359375,0.7406666666666667,0.204,0.05533333333333332
high_noise,1.33984375,0.7416666666666667,0.20416666666666666,0.05416666666666664
high_noise,1.34375,0.742,0.20416666666666666,0.053833333333333344
high_noise,1.34765625,0.7425,0.20416666666666666,0.05333333333333329
high_noise,1.3515625,0.7431666666666666,0.20416666666666666,0.052666666666666695
high_noise,1.35546875,0.7433333333333333,0.20433333333333334,0.05233333333333337
high_noise,1.359375,0.7438333333333333,0.20433333333333334,0.051833333333333315
high_noise,1.36328125,0.7448333333333333,0.20483333333333334,0.05033333333333331
high_noise,1.3671875,0.7456666666666667,0.205,0.04933333333333331
