dataset,fold,seed,level,stage,n_trials,V5_base,trend_strength,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
VisualCogB_Task-1,1,2039,0.0,预处理,19,V3,0.0,9.235068937130886e-15,8.118496721456662e-17,6.642561250403486e-15,1.933638434555481e-15,0.0,5,1.2738066261065666e-16
VisualCogB_Task-1,1,2039,0.0,V3,19,V3,0.0,85.26633155060864,0.7495714843676236,30.301877962793576,8.985999311984763,35.9375,5,0.9617579398611529
VisualCogB_Task-1,1,2039,0.0,V4,19,V3,0.0,85.3493701933744,0.7503014723662377,30.25805699090825,8.835879679559271,35.9375,5,0.9609756208467156
VisualCogB_Task-1,1,2039,0.0,V5,19,V3,0.0,85.26633155060864,0.7495714843676236,30.301877962793576,8.985999311984763,35.9375,5,0.9617579398611529
VisualCogB_Task-1,1,2039,0.5,预处理,19,V3,0.0,43.502735894410336,0.3824300837789836,36.31438246647324,9.433754688734941,76.171875,4,0.6249805244246434
VisualCogB_Task-1,1,2039,0.5,V3,19,V3,0.0,88.38822849432059,0.77701590332626,19.885226442836174,9.843211365716973,39.84375,5,0.9509519650227056
VisualCogB_Task-1,1,2039,0.5,V4,19,V3,0.0,88.34826805297799,0.7766646133529677,19.625051198287398,9.470552152623911,39.84375,5,0.9461810561354245
VisualCogB_Task-1,1,2039,0.5,V5,19,V3,0.0,88.38822849432059,0.77701590332626,19.885226442836174,9.843211365716973,39.84375,5,0.9509519650227056
VisualCogB_Task-1,1,2039,1.0,预处理,19,V3,0.0,86.97074934172393,0.7645549244949917,72.02683550285758,16.808755658802976,100.26041666666667,3,1.2289116548784371
VisualCogB_Task-1,1,2039,1.0,V3,19,V3,0.0,88.75692893515442,0.7802571279889955,21.279068869143313,9.750046265773031,43.75,5,0.9595007754317091
VisualCogB_Task-1,1,2039,1.0,V4,19,V3,0.0,88.50393113426104,0.7780330386713399,21.21060730610326,9.74126090058928,43.75,5,0.9568985336082501
VisualCogB_Task-1,1,2039,1.0,V5,19,V3,0.0,88.75692893515442,0.7802571279889955,21.279068869143313,9.750046265773031,43.75,5,0.9595007754317091
VisualCogB_Task-1,1,2039,2.0,预处理,19,V3,0.0,173.98699290999093,1.529509786155098,143.31608334261387,31.514756139257912,100.26041666666667,3,2.436495999761865
VisualCogB_Task-1,1,2039,2.0,V3,19,V3,0.0,95.03010248943463,0.835404240891192,24.09696112764452,9.790260811663655,89.84375,5,1.027387377632892
VisualCogB_Task-1,1,2039,2.0,V4,19,V3,0.0,95.00881473579607,0.8352171014563937,23.24787706713744,8.688514391182315,89.84375,5,1.0137827229985394
VisualCogB_Task-1,1,2039,2.0,V5,19,V3,0.0,95.03010248943463,0.835404240891192,24.09696112764452,9.790260811663655,89.84375,5,1.027387377632892
VisualCogB_Task-1,1,2053,0.0,预处理,19,V3,0.0,9.235068937130886e-15,8.118496721456662e-17,6.642561250403486e-15,1.933638434555481e-15,0.0,5,1.2738066261065666e-16
VisualCogB_Task-1,1,2053,0.0,V3,19,V3,0.0,85.26633155060864,0.7495714843676236,30.301877962793576,8.985999311984763,35.9375,5,0.9617579398611529
VisualCogB_Task-1,1,2053,0.0,V4,19,V3,0.0,85.3493701933744,0.7503014723662377,30.25805699090825,8.835879679559271,35.9375,5,0.9609756208467156
VisualCogB_Task-1,1,2053,0.0,V5,19,V3,0.0,85.26633155060864,0.7495714843676236,30.301877962793576,8.985999311984763,35.9375,5,0.9617579398611529
VisualCogB_Task-1,1,2053,0.5,预处理,19,V3,0.0,42.10871186456341,0.3701752976014371,36.68978294637333,5.815577602994075,13.020833333333334,3,0.5825686108718916
VisualCogB_Task-1,1,2053,0.5,V3,19,V3,0.0,91.2127687275035,0.8018462763086647,27.14515163238386,10.706126898226328,74.21875,5,1.0152789747866708
VisualCogB_Task-1,1,2053,0.5,V4,19,V3,0.0,91.27630725991527,0.8024048399432003,26.5746814312576,9.871504279537234,74.21875,5,1.005992932729425
VisualCogB_Task-1,1,2053,0.5,V5,19,V3,0.0,91.2127687275035,0.8018462763086647,27.14515163238386,10.706126898226328,74.21875,5,1.0152789747866708
VisualCogB_Task-1,1,2053,1.0,预处理,19,V3,0.0,84.4501983429644,0.7423969036301784,74.09816728691996,9.145808153597633,13.020833333333334,3,1.1484935772506475
VisualCogB_Task-1,1,2053,1.0,V3,19,V3,0.0,94.6988062864423,0.8324918347617585,25.476247373116458,9.737867066653632,103.90625,5,1.0300769946383561
VisualCogB_Task-1,1,2053,1.0,V4,19,V3,0.0,95.04093805463381,0.8354994957302664,25.479632480936942,9.371564302694917,103.90625,5,1.0298793879309656
VisualCogB_Task-1,1,2053,1.0,V5,19,V3,0.0,94.6988062864423,0.8324918347617585,25.476247373116458,9.737867066653632,103.90625,5,1.0300769946383561
VisualCogB_Task-1,1,2053,2.0,预处理,19,V3,0.0,169.49437777756432,1.4900154613464047,148.51075839427241,15.94990363991428,13.020833333333334,3,2.2830049863365485
VisualCogB_Task-1,1,2053,2.0,V3,19,V3,0.0,98.58062743065493,0.8666167042642076,31.549899349595616,9.576918791986964,103.125,5,1.0894835420014641
VisualCogB_Task-1,1,2053,2.0,V4,19,V3,0.0,100.01844135417186,0.8792564449132507,32.3044752472093,9.729866588261219,103.125,5,1.1067845550106217
VisualCogB_Task-1,1,2053,2.0,V5,19,V3,0.0,98.58062743065493,0.8666167042642076,31.549899349595616,9.576918791986964,103.125,5,1.0894835420014641
VisualCogB_Task-1,2,2027,0.0,预处理,19,V3,0.0,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
VisualCogB_Task-1,2,2027,0.0,V3,19,V3,0.0,117.64341924613343,0.9030263662283794,62.5028682503212,18.836602093981956,3.90625,3,1.2875002078451032
VisualCogB_Task-1,2,2027,0.0,V4,19,V3,0.0,42.717143819303075,0.3278951547480473,18.62472306909721,4.020419755437178,1.3020833333333333,3,0.4302370716794468
VisualCogB_Task-1,2,2027,0.0,V5,19,V3,0.0,117.64341924613343,0.9030263662283794,62.5028682503212,18.836602093981956,3.90625,3,1.2875002078451032
VisualCogB_Task-1,2,2027,0.5,预处理,19,V3,0.0,36.788578287193275,0.2823877135013166,22.03040705331563,4.285690463850346,1.3020833333333333,3,0.3998367879062868
VisualCogB_Task-1,2,2027,0.5,V3,19,V3,0.0,121.35442763981288,0.931511924079908,69.90106673128419,19.14739067603855,76.82291666666667,3,1.3467655105610181
VisualCogB_Task-1,2,2027,0.5,V4,19,V3,0.0,51.93270879461701,0.3986334774330434,33.88156111049176,8.076040041510716,0.0,3,0.5906616311779787
VisualCogB_Task-1,2,2027,0.5,V5,19,V3,0.0,121.35442763981288,0.931511924079908,69.90106673128419,19.14739067603855,76.82291666666667,3,1.3467655105610181
VisualCogB_Task-1,2,2027,1.0,预处理,19,V3,0.0,73.8044630457704,0.5665202227437744,43.530331666885814,9.4781123064335,9.114583333333334,3,0.8063424253668289
VisualCogB_Task-1,2,2027,1.0,V3,19,V3,0.0,121.87482946501207,0.9355065084961007,71.33043120419275,20.608593273615128,85.9375,3,1.3674621033649084
VisualCogB_Task-1,2,2027,1.0,V4,19,V3,0.0,67.28496153170609,0.5164767796035462,50.340274657249964,12.987355594956432,1.3020833333333333,3,0.8093722292595568
VisualCogB_Task-1,2,2027,1.0,V5,19,V3,0.0,121.87482946501207,0.9355065084961007,71.33043120419275,20.608593273615128,85.9375,3,1.3674621033649084
VisualCogB_Task-1,2,2027,2.0,预处理,19,V3,0.0,148.4584053960699,1.1395610159917962,86.05644594865521,22.988622486498382,11.71875,3,1.6463037853567686
VisualCogB_Task-1,2,2027,2.0,V3,19,V3,0.0,126.21639843920646,0.9688322251372846,68.01119193018825,19.809783545681032,83.33333333333333,3,1.3819170106546323
VisualCogB_Task-1,2,2027,2.0,V4,19,V3,0.0,99.99069653282795,0.7675247449053716,80.29333010631518,21.744614926874476,96.35416666666667,3,1.242599832145566
VisualCogB_Task-1,2,2027,2.0,V5,19,V3,0.0,126.21639843920646,0.9688322251372846,68.01119193018825,19.809783545681032,83.33333333333333,3,1.3819170106546323
VisualCogB_Task-1,2,2039,0.0,预处理,19,V3,0.0,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
VisualCogB_Task-1,2,2039,0.0,V3,19,V3,0.0,117.64341924613343,0.9030263662283794,62.5028682503212,18.836602093981956,3.90625,3,1.2875002078451032
VisualCogB_Task-1,2,2039,0.0,V4,19,V3,0.0,42.717143819303075,0.3278951547480473,18.62472306909721,4.020419755437178,1.3020833333333333,3,0.4302370716794468
VisualCogB_Task-1,2,2039,0.0,V5,19,V3,0.0,117.64341924613343,0.9030263662283794,62.5028682503212,18.836602093981956,3.90625,3,1.2875002078451032
VisualCogB_Task-1,2,2039,0.5,预处理,19,V3,0.0,38.25187965192716,0.29361995855641854,9.36977550340247,1.2317490414617238,48.177083333333336,3,0.33903583526130004
VisualCogB_Task-1,2,2039,0.5,V3,19,V3,0.0,121.67126511755265,0.933943956386022,65.03979154578055,19.640173535958887,2.6041666666666665,3,1.3343226443910339
VisualCogB_Task-1,2,2039,0.5,V4,19,V3,0.0,53.523184402110125,0.4108419070894824,21.542884711424733,5.164863721668798,48.177083333333336,3,0.5331683802605156
VisualCogB_Task-1,2,2039,0.5,V5,19,V3,0.0,121.67126511755265,0.933943956386022,65.03979154578055,19.640173535958887,2.6041666666666665,3,1.3343226443910339
VisualCogB_Task-1,2,2039,1.0,预处理,19,V3,0.0,76.45830533093368,0.5868910141630572,18.141815836326323,2.6025964560859545,126.30208333333333,3,0.6764963852393125
VisualCogB_Task-1,2,2039,1.0,V3,19,V3,0.0,123.24015451354849,0.9459866911123583,65.81790758307721,18.534615017225693,76.82291666666667,3,1.340865548806941
VisualCogB_Task-1,2,2039,1.0,V4,19,V3,0.0,68.09529839196846,0.5226968942094695,29.119934929872098,6.596030722678066,127.60416666666667,3,0.6850895234760934
VisualCogB_Task-1,2,2039,1.0,V5,19,V3,0.0,123.24015451354849,0.9459866911123583,65.81790758307721,18.534615017225693,76.82291666666667,3,1.340865548806941
VisualCogB_Task-1,2,2039,2.0,预处理,19,V3,0.0,153.54503794074867,1.178605811974392,35.97747674420006,6.323641584559241,126.30208333333333,3,1.365226706430818
VisualCogB_Task-1,2,2039,2.0,V3,19,V3,0.0,129.04506971501618,0.990544997171773,66.24874233780754,19.30276816853491,14.322916666666666,3,1.3929737044553059
VisualCogB_Task-1,2,2039,2.0,V4,19,V3,0.0,99.47394425628246,0.7635581742844275,40.55753088886396,8.583051756466178,126.30208333333333,3,0.9851003742365206
VisualCogB_Task-1,2,2039,2.0,V5,19,V3,0.0,129.04506971501618,0.990544997171773,66.24874233780754,19.30276816853491,14.322916666666666,3,1.3929737044553059
VisualCogB_Task-1,2,2053,0.0,预处理,19,V3,0.0,1.153408224358787e-14,8.853517215795098e-17,1.206260358828684e-14,2.6645352591003757e-15,0.0,3,1.5528408328128124e-16
VisualCogB_Task-1,2,2053,0.0,V3,19,V3,0.0,117.64341924613343,0.9030263662283794,62.5028682503212,18.836602093981956,3.90625,3,1.2875002078451032
VisualCogB_Task-1,2,2053,0.0,V4,19,V3,0.0,42.717143819303075,0.3278951547480473,18.62472306909721,4.020419755437178,1.3020833333333333,3,0.4302370716794468
VisualCogB_Task-1,2,2053,0.0,V5,19,V3,0.0,117.64341924613343,0.9030263662283794,62.5028682503212,18.836602093981956,3.90625,3,1.2875002078451032
VisualCogB_Task-1,2,2053,0.5,预处理,19,V3,0.0,36.60031506148527,0.2809426122139267,19.120148510733767,5.695822564367557,35.15625,3,0.39804629006484626
VisualCogB_Task-1,2,2053,0.5,V3,19,V3,0.0,120.52238862740835,0.9251252245879463,69.27204662825889,19.567789032297075,50.78125,3,1.3411916056280166
VisualCogB_Task-1,2,2053,0.5,V4,19,V3,0.0,52.907740672691254,0.4061177846680455,30.751626180469554,9.252540057011897,54.6875,3,0.5951640771956098
VisualCogB_Task-1,2,2053,0.5,V5,19,V3,0.0,120.52238862740835,0.9251252245879463,69.27204662825889,19.567789032297075,50.78125,3,1.3411916056280166
VisualCogB_Task-1,2,2053,1.0,预处理,19,V3,0.0,69.92257696337136,0.5367230143188201,35.07808904970467,10.860066710122235,61.197916666666664,3,0.7547135010538231
VisualCogB_Task-1,2,2053,1.0,V3,19,V3,0.0,123.39093292411977,0.9471440603989395,68.22750145779442,20.737742739317333,96.35416666666667,3,1.3681820168456995
VisualCogB_Task-1,2,2053,1.0,V4,19,V3,0.0,69.03354268027562,0.5298988213188127,38.47864581018615,11.870689929892881,61.197916666666664,3,0.7686980845816317
VisualCogB_Task-1,2,2053,1.0,V5,19,V3,0.0,123.39093292411977,0.9471440603989395,68.22750145779442,20.737742739317333,96.35416666666667,3,1.3681820168456995
VisualCogB_Task-1,2,2053,2.0,预处理,19,V3,0.0,136.61515193593792,1.0486526574541284,67.42427009034922,23.98639178593587,63.802083333333336,3,1.4915443326103723
VisualCogB_Task-1,2,2053,2.0,V3,19,V3,0.0,125.42730687808579,0.9627751886313204,65.0682107620969,20.968306214610482,125.0,3,1.3734576444565827
VisualCogB_Task-1,2,2053,2.0,V4,19,V3,0.0,102.63656077964745,0.7878342972088467,48.659296558194036,16.079712684611284,59.895833333333336,3,1.0980149994232442
VisualCogB_Task-1,2,2053,2.0,V5,19,V3,0.0,125.42730687808579,0.9627751886313204,65.0682107620969,20.968306214610482,125.0,3,1.3734576444565827
VisualCogB_Task-1,3,2027,0.0,预处理,19,V3,0.0,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
VisualCogB_Task-1,3,2027,0.0,V3,19,V3,0.0,121.06084515616463,0.7868135641366313,75.56870916701462,12.256193310901862,72.265625,4,1.1120432599095338
VisualCogB_Task-1,3,2027,0.0,V4,19,V3,0.0,50.870445224591656,0.3306234667761202,30.63615630892086,2.924090350670887,41.9921875,4,0.44918521645322035
VisualCogB_Task-1,3,2027,0.0,V5,19,V3,0.0,121.06084515616463,0.7868135641366313,75.56870916701462,12.256193310901862,72.265625,4,1.1120432599095338
VisualCogB_Task-1,3,2027,0.5,预处理,19,V3,0.0,32.65056384469545,0.21220656832996906,29.823355875401123,5.773394884654064,34.1796875,4,0.34664554280423443
VisualCogB_Task-1,3,2027,0.5,V3,19,V3,0.0,122.47412761592746,0.7959989436692402,78.3348111938315,14.464798684269681,33.203125,4,1.1445719752596657
VisualCogB_Task-1,3,2027,0.5,V4,19,V3,0.0,55.862631089670046,0.3630692963774909,42.90691010014851,5.475952859248461,34.1796875,4,0.5380922229884113
VisualCogB_Task-1,3,2027,0.5,V5,19,V3,0.0,122.47412761592746,0.7959989436692402,78.3348111938315,14.464798684269681,33.203125,4,1.1445719752596657
VisualCogB_Task-1,3,2027,1.0,预处理,19,V3,0.0,65.18583635099306,0.42366382098514777,60.01223078443378,7.463404810277406,34.1796875,4,0.6671903443543166
VisualCogB_Task-1,3,2027,1.0,V3,19,V3,0.0,124.17606574074466,0.8070603896735203,70.92271617354386,13.416268757552436,52.734375,4,1.1247318856416353
VisualCogB_Task-1,3,2027,1.0,V4,19,V3,0.0,66.91883305030734,0.43492712670439626,56.26308628665025,7.837684164224406,34.1796875,4,0.6687027615976288
VisualCogB_Task-1,3,2027,1.0,V5,19,V3,0.0,124.17606574074466,0.8070603896735203,70.92271617354386,13.416268757552436,52.734375,4,1.1247318856416353
VisualCogB_Task-1,3,2027,2.0,预处理,19,V3,0.0,130.21625289044135,0.8463175183774755,119.90715794029462,11.694589504596903,45.572916666666664,3,1.3119821247062597
VisualCogB_Task-1,3,2027,2.0,V3,19,V3,0.0,127.5656922582129,0.8290906680666777,70.07881533503391,15.322728420334712,90.8203125,4,1.1564104694582908
VisualCogB_Task-1,3,2027,2.0,V4,19,V3,0.0,98.28649003599693,0.6387956686734257,92.60631831374752,13.472870505460088,45.572916666666664,3,1.027299407333827
VisualCogB_Task-1,3,2027,2.0,V5,19,V3,0.0,127.5656922582129,0.8290906680666777,70.07881533503391,15.322728420334712,90.8203125,4,1.1564104694582908
VisualCogB_Task-1,3,2039,0.0,预处理,19,V3,0.0,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
VisualCogB_Task-1,3,2039,0.0,V3,19,V3,0.0,121.06084515616463,0.7868135641366313,75.56870916701462,12.256193310901862,72.265625,4,1.1120432599095338
VisualCogB_Task-1,3,2039,0.0,V4,19,V3,0.0,50.870445224591656,0.3306234667761202,30.63615630892086,2.924090350670887,41.9921875,4,0.44918521645322035
VisualCogB_Task-1,3,2039,0.0,V5,19,V3,0.0,121.06084515616463,0.7868135641366313,75.56870916701462,12.256193310901862,72.265625,4,1.1120432599095338
VisualCogB_Task-1,3,2039,0.5,预处理,19,V3,0.0,40.86712587949042,0.2656086608992655,32.09826015333883,8.056093749025495,114.2578125,4,0.42227630226704477
VisualCogB_Task-1,3,2039,0.5,V3,19,V3,0.0,123.96532271124475,0.8056907026046429,82.84197200424035,13.37792533254814,131.8359375,4,1.1618465404597205
VisualCogB_Task-1,3,2039,0.5,V4,19,V3,0.0,59.62825648749702,0.3875433130312297,41.82560347866457,5.553677286144119,129.8828125,4,0.5595575151898216
VisualCogB_Task-1,3,2039,0.5,V5,19,V3,0.0,123.96532271124475,0.8056907026046429,82.84197200424035,13.37792533254814,131.8359375,4,1.1618465404597205
VisualCogB_Task-1,3,2039,1.0,预处理,19,V3,0.0,81.71304275324614,0.5310794776147043,63.35516522920021,15.31786157880939,135.7421875,4,0.8365180601415483
VisualCogB_Task-1,3,2039,1.0,V3,19,V3,0.0,125.50312942894993,0.8156854055405925,74.79362658233036,13.402822730323324,170.8984375,4,1.1458486604175195
VisualCogB_Task-1,3,2039,1.0,V4,19,V3,0.0,74.61020868212994,0.4849158630805673,56.34664751327029,12.194093236695638,193.359375,4,0.7472767544037752
VisualCogB_Task-1,3,2039,1.0,V5,19,V3,0.0,125.50312942894993,0.8156854055405925,74.79362658233036,13.402822730323324,170.8984375,4,1.1458486604175195
VisualCogB_Task-1,3,2039,2.0,预处理,19,V3,0.0,163.34869983477165,1.0616560007349056,126.0059683111711,33.215228118262935,180.98958333333334,3,1.6870092636861402
VisualCogB_Task-1,3,2039,2.0,V3,19,V3,0.0,127.68218461633927,0.8298477895568991,74.39125930712677,15.403516945884496,155.2734375,4,1.1717066453502027
VisualCogB_Task-1,3,2039,2.0,V4,19,V3,0.0,113.24595524421956,0.7360220685294341,99.46897836855946,25.50433811489856,128.90625,3,1.2250235271956296
VisualCogB_Task-1,3,2039,2.0,V5,19,V3,0.0,127.68218461633927,0.8298477895568991,74.39125930712677,15.403516945884496,155.2734375,4,1.1717066453502027
VisualCogB_Task-1,3,2053,0.0,预处理,19,V3,0.0,9.994762024792973e-15,6.495918908612016e-17,1.0365659686273779e-14,3.1826393372587822e-15,0.0,4,1.1932907732712498e-16
VisualCogB_Task-1,3,2053,0.0,V3,19,V3,0.0,121.06084515616463,0.7868135641366313,75.56870916701462,12.256193310901862,72.265625,4,1.1120432599095338
VisualCogB_Task-1,3,2053,0.0,V4,19,V3,0.0,50.870445224591656,0.3306234667761202,30.63615630892086,2.924090350670887,41.9921875,4,0.44918521645322035
VisualCogB_Task-1,3,2053,0.0,V5,19,V3,0.0,121.06084515616463,0.7868135641366313,75.56870916701462,12.256193310901862,72.265625,4,1.1120432599095338
VisualCogB_Task-1,3,2053,0.5,预处理,19,V3,0.0,35.57443815433244,0.23120977257561418,23.260422561487818,6.80634543210451,43.9453125,4,0.35103491404832526
VisualCogB_Task-1,3,2053,0.5,V3,19,V3,0.0,124.34605667273513,0.808165215688057,81.40890454634079,14.756016803047709,103.515625,4,1.1686207311460748
VisualCogB_Task-1,3,2053,0.5,V4,19,V3,0.0,57.366921663789554,0.3728461670625857,38.33340103014779,3.292975890322611,77.1484375,4,0.5188188638423716
VisualCogB_Task-1,3,2053,0.5,V5,19,V3,0.0,124.34605667273513,0.808165215688057,81.40890454634079,14.756016803047709,103.515625,4,1.1686207311460748
VisualCogB_Task-1,3,2053,1.0,预处理,19,V3,0.0,71.01222495187947,0.46153140381256735,47.895235376042606,14.752920662666988,43.9453125,4,0.7130587120387057
VisualCogB_Task-1,3,2053,1.0,V3,19,V3,0.0,126.44298548740393,0.8217938338616875,79.2001944343718,14.258307646013582,134.765625,4,1.1718370161512484
VisualCogB_Task-1,3,2053,1.0,V4,19,V3,0.0,69.03314685575316,0.44866873555257636,52.504587413462964,7.436328619336634,78.125,4,0.6676219814929445
VisualCogB_Task-1,3,2053,1.0,V5,19,V3,0.0,126.44298548740393,0.8217938338616875,79.2001944343718,14.258307646013582,134.765625,4,1.1718370161512484
VisualCogB_Task-1,3,2053,2.0,预处理,19,V3,0.0,141.25224295407426,0.918043985052496,95.85169311729912,39.62700839751965,76.171875,4,1.4870782898232746
VisualCogB_Task-1,3,2053,2.0,V3,19,V3,0.0,128.19958413161828,0.8332105362498872,71.99992335142203,11.569919208903633,170.8984375,4,1.1423825685126465
VisualCogB_Task-1,3,2053,2.0,V4,19,V3,0.0,100.09961042111452,0.6505797241257307,79.37754653837989,20.277711604259252,78.125,4,1.040321292765534
VisualCogB_Task-1,3,2053,2.0,V5,19,V3,0.0,128.19958413161828,0.8332105362498872,71.99992335142203,11.569919208903633,170.8984375,4,1.1423825685126465
VisualCogB_Task-1,4,2027,0.0,预处理,19,V3,0.0,9.125615909523337e-15,4.8984472949463527e-17,8.251839501739107e-15,3.2566542055671257e-15,0.0,5,8.861264685596051e-17
VisualCogB_Task-1,4,2027,0.0,V3,19,V3,0.0,127.14466716011017,0.682487031113528,16.812991436839727,29.383180853512275,126.953125,4,0.8853344233509114
VisualCogB_Task-1,4,2027,0.0,V4,19,V3,0.0,55.10270022489702,0.29578022517823166,10.931841834584343,12.915026252762205,51.5625,5,0.39444545702273925
VisualCogB_Task-1,4,2027,0.0,V5,19,V3,0.0,127.14466716011017,0.682487031113528,16.812991436839727,29.383180853512275,126.953125,4,0.8853344233509114
VisualCogB_Task-1,4,2027,0.5,预处理,19,V3,0.0,37.8729166579399,0.20329420829690023,37.938092155437666,16.390624140879606,61.71875,5,0.39309781459566223
VisualCogB_Task-1,4,2027,0.5,V3,19,V3,0.0,128.97952372932767,0.6923361725711674,29.83297906404857,26.7308024691575,125.0,5,0.9158904694730692
VisualCogB_Task-1,4,2027,0.5,V4,19,V3,0.0,62.48737048896202,0.3354196516429484,37.20901370235931,17.152674153076383,88.28125,5,0.5273570159828356
VisualCogB_Task-1,4,2027,0.5,V5,19,V3,0.0,128.97952372932767,0.6923361725711674,29.83297906404857,26.7308024691575,125.0,5,0.9158904694730692
VisualCogB_Task-1,4,2027,1.0,预处理,19,V3,0.0,75.43103840494958,0.40489866075134834,75.4506336450084,31.81733302294427,62.5,5,0.7781896346387556
VisualCogB_Task-1,4,2027,1.0,V3,19,V3,0.0,135.46643177547907,0.7271565918023509,28.886908596389805,28.760108846233916,146.875,5,0.9590646395605493
VisualCogB_Task-1,4,2027,1.0,V4,19,V3,0.0,80.37413484102821,0.4314322093973083,61.13388856038108,25.843744524234424,43.75,5,0.7342334545074911
VisualCogB_Task-1,4,2027,1.0,V5,19,V3,0.0,135.46643177547907,0.7271565918023509,28.886908596389805,28.760108846233916,146.875,5,0.9590646395605493
VisualCogB_Task-1,4,2027,2.0,预处理,19,V3,0.0,150.9206195317763,0.8101115670730353,148.13654602352625,62.43885796023182,123.4375,5,1.5428544230953236
VisualCogB_Task-1,4,2027,2.0,V3,19,V3,0.0,141.3265099909213,0.7586123144266734,35.580137010430555,31.164464147192167,135.9375,5,1.0213904111864722
VisualCogB_Task-1,4,2027,2.0,V4,19,V3,0.0,115.13637521860375,0.6180289323276559,105.76723310179862,43.26720777168427,57.8125,5,1.1341472414691842
VisualCogB_Task-1,4,2027,2.0,V5,19,V3,0.0,141.3265099909213,0.7586123144266734,35.580137010430555,31.164464147192167,135.9375,5,1.0213904111864722
VisualCogB_Task-1,4,2039,0.0,预处理,19,V3,0.0,9.125615909523337e-15,4.8984472949463527e-17,8.251839501739107e-15,3.2566542055671257e-15,0.0,5,8.861264685596051e-17
VisualCogB_Task-1,4,2039,0.0,V3,19,V3,0.0,127.14466716011017,0.682487031113528,16.812991436839727,29.383180853512275,126.953125,4,0.8853344233509114
VisualCogB_Task-1,4,2039,0.0,V4,19,V3,0.0,55.10270022489702,0.29578022517823166,10.931841834584343,12.915026252762205,51.5625,5,0.39444545702273925
VisualCogB_Task-1,4,2039,0.0,V5,19,V3,0.0,127.14466716011017,0.682487031113528,16.812991436839727,29.383180853512275,126.953125,4,0.8853344233509114
VisualCogB_Task-1,4,2039,0.5,预处理,19,V3,0.0,38.37803713025569,0.20600559351820363,22.75563752333658,8.912213319276733,0.0,5,0.31491840964665646
VisualCogB_Task-1,4,2039,0.5,V3,19,V3,0.0,129.25296060361407,0.6938039267813672,23.970382384368325,29.947098111209698,78.125,4,0.9188880319481892
VisualCogB_Task-1,4,2039,0.5,V4,19,V3,0.0,64.3593635020008,0.34546813407064825,22.099588798703817,15.277673382682224,26.5625,5,0.48678869217687754
VisualCogB_Task-1,4,2039,0.5,V5,19,V3,0.0,129.25296060361407,0.6938039267813672,23.970382384368325,29.947098111209698,78.125,4,0.9188880319481892
VisualCogB_Task-1,4,2039,1.0,预处理,19,V3,0.0,76.33668034994233,0.4097599647768773,45.00224236645028,17.469691284276088,60.15625,5,0.6243152563314025
VisualCogB_Task-1,4,2039,1.0,V3,19,V3,0.0,136.52766557782292,0.732853081661158,28.357019999716577,32.26647012117896,121.09375,4,0.9821604045787359
VisualCogB_Task-1,4,2039,1.0,V4,19,V3,0.0,82.85700945558983,0.4447597815414504,38.95660950904299,20.161475007411692,60.9375,5,0.6575381560339324
VisualCogB_Task-1,4,2039,1.0,V5,19,V3,0.0,136.52766557782292,0.732853081661158,28.357019999716577,32.26647012117896,121.09375,4,0.9821604045787359
VisualCogB_Task-1,4,2039,2.0,预处理,19,V3,0.0,152.70955009121073,0.819714186936275,89.61543012480699,32.487801590861004,97.65625,5,1.234620992367933
VisualCogB_Task-1,4,2039,2.0,V3,19,V3,0.0,142.0602054202903,0.762550644098818,31.995679971449867,33.19993705319376,80.078125,4,1.0266344278598343
VisualCogB_Task-1,4,2039,2.0,V4,19,V3,0.0,117.94331039639314,0.6330959964743984,68.83570187931079,26.086809316592518,60.9375,5,0.9578728578965077
VisualCogB_Task-1,4,2039,2.0,V5,19,V3,0.0,142.0602054202903,0.762550644098818,31.995679971449867,33.19993705319376,80.078125,4,1.0266344278598343
VisualCogB_Task-1,4,2053,0.0,预处理,19,V3,0.0,9.125615909523337e-15,4.8984472949463527e-17,8.251839501739107e-15,3.2566542055671257e-15,0.0,5,8.861264685596051e-17
VisualCogB_Task-1,4,2053,0.0,V3,19,V3,0.0,127.14466716011017,0.682487031113528,16.812991436839727,29.383180853512275,126.953125,4,0.8853344233509114
VisualCogB_Task-1,4,2053,0.0,V4,19,V3,0.0,55.10270022489702,0.29578022517823166,10.931841834584343,12.915026252762205,51.5625,5,0.39444545702273925
VisualCogB_Task-1,4,2053,0.0,V5,19,V3,0.0,127.14466716011017,0.682487031113528,16.812991436839727,29.383180853512275,126.953125,4,0.8853344233509114
VisualCogB_Task-1,4,2053,0.5,预处理,19,V3,0.0,34.682147156583895,0.18616679861006072,35.751861000427155,12.965851195150508,47.65625,5,0.35171928691862625
VisualCogB_Task-1,4,2053,0.5,V3,19,V3,0.0,134.05189262516004,0.7195636298114294,26.60978050880972,28.45727637515363,121.09375,5,0.943734550641194
