dataset,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,74,3,1,M0,encoding,0,205,853.7027010818746,853.5789210660836,853.6009756135445,0.48742816228552827
A1,74,3,1,M0,encoding,1,205,39375.736889097076,39171.15513200864,41681.002248665936,0.7462323823263223
A1,74,3,1,M0,encoding,2,205,75132.38666866787,74508.01131418208,83584.28017985953,1.0849217597531577
A1,74,3,1,M0,maintenance,0,362,1709.9780982181624,1710.2128863778075,1780.6833703667319,0.9763252252882884
A1,74,3,1,M0,maintenance,1,362,60791.34273742695,61072.088736093014,64963.73608784149,1.1520919251247652
A1,74,3,1,M0,maintenance,2,362,88294.34643713738,89033.17117893473,100280.28750403572,1.2749822275083138
A1,75,3,-1,M0,encoding,0,205,5263.3045399011135,5253.687669422213,5253.625719607426,3.0051244492748004
A1,75,3,-1,M0,encoding,1,205,94383.18205653528,94117.28658595709,90427.67470194555,1.7887103166084364
A1,75,3,-1,M0,encoding,2,205,63201.996087090236,63236.96989495486,55653.370044797855,0.9126453165544559
A1,75,3,-1,M0,maintenance,0,362,25922.264849390012,25943.27550994446,25595.01637921528,14.800517676475218
A1,75,3,-1,M0,maintenance,1,362,406096.9945259541,406732.0333797627,396702.49429130397,7.696179211431422
A1,75,3,-1,M0,maintenance,2,362,467539.9107217112,467445.0501889756,441917.02337406436,6.7513391386323045
A1,76,3,1,M0,encoding,0,205,152.99785053671658,153.023812151993,153.01523060855789,0.08735530650921007
A1,76,3,1,M0,encoding,1,205,3056.058328383303,2984.453106387942,3737.860937349659,0.057917130372463876
A1,76,3,1,M0,encoding,2,205,2952.004597206858,2779.219081803821,4761.5341732004235,0.04262734307276682
A1,76,3,1,M0,maintenance,0,363,2389.4779212087474,2389.270092450222,2295.778832711945,1.3642909065189002
A1,76,3,1,M0,maintenance,1,363,7837.790665750032,7791.142004802279,6754.3168744974855,0.1485385077910037
A1,76,3,1,M0,maintenance,2,363,12360.088826289219,12211.212691721714,9025.82472948506,0.17848134359500187
A1,64,3,1,M1,encoding,0,205,1395.3551611337007,1391.4418155212704,1391.4702315304366,0.7966888251203957
A1,64,3,1,M1,encoding,1,205,1991.703129317787,1924.6788054985143,2103.7319448504354,0.03774591889578438
A1,64,3,1,M1,encoding,2,205,32124.15683657516,31179.804590867214,37131.92764630227,0.4638771415504339
A1,64,3,1,M1,maintenance,0,362,371.26007375817534,372.79369826513323,406.15660522398116,0.21197381155360998
A1,64,3,1,M1,maintenance,1,362,129938.0851591297,129414.92993306072,124334.50657856639,2.4625318661672257
A1,64,3,1,M1,maintenance,2,362,33034.804205832814,33425.13087565394,34262.472195213246,0.47702701193491365
