dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,target_sample,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_status,target_s,response_s,rt_s,correctness,correctness_reason,timeout,timeout_reason,cue_platform_disagree,valid_events,n_platforms,n_clicks,end_s,gap_s,filter_mode,pretarget_only,filter_start_sample,filter_stop_sample,retained,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump
B2,63,3,-1,140879,140931,0.203125,141446,platform_onset_hypothesis,141841,-1.0,141841,-1,141841,explicit_click,2.21484375,3.7578125,1.54296875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.6578125,0.1,zero_phase,False,135404,179440,False,block_boundary_24s_buffer,140815,141816,,,
B2,64,3,-1,143127,143180,0.20703125,143695,platform_onset_hypothesis,144008,-1.0,144008,-1,144008,explicit_click,2.21875,3.44140625,1.22265625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.34140625,0.1,zero_phase,False,135404,179440,True,retained,143063,143983,0.0,500.1336300504038,11.371929719585808
B2,65,3,1,145292,145344,0.203125,145859,platform_onset_hypothesis,146166,-1.0,146166,-1,146166,explicit_click,2.21484375,3.4140625,1.19921875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.3140625,0.1,zero_phase,False,135404,179440,True,retained,145228,146141,0.0,1184.0901838877255,13.44210250024014
B2,66,3,1,147452,147505,0.20703125,148020,platform_onset_hypothesis,148368,1.0,148368,1,148368,explicit_click,2.21875,3.578125,1.359375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.478125,0.1,zero_phase,False,135404,179440,True,retained,147388,148343,0.0,997.9284991894067,12.571428155741955
B2,67,3,1,149653,149705,0.203125,150220,platform_onset_hypothesis,150541,-1.0,150541,-1,150541,explicit_click,2.21484375,3.46875,1.25390625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.36875,0.1,zero_phase,False,135404,179440,True,retained,149589,150516,0.0,613.5919795279345,13.555576499112817
B2,68,3,1,151825,151878,0.20703125,152393,platform_onset_hypothesis,152750,-1.0,152750,-1,152750,explicit_click,2.21875,3.61328125,1.39453125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.51328125,0.1,zero_phase,False,135404,179440,True,retained,151761,152725,0.0,970.1300243281988,12.626448452791806
B2,69,3,-1,154038,154090,0.203125,154605,platform_onset_hypothesis,154949,1.0,154949,1,154949,explicit_click,2.21484375,3.55859375,1.34375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.45859375,0.1,zero_phase,False,135404,179440,True,retained,153974,154924,0.0,442.7708964350071,10.498260325950525
B2,70,3,-1,156234,156286,0.203125,156802,platform_onset_hypothesis,157097,1.0,157097,1,157097,explicit_click,2.21875,3.37109375,1.15234375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.27109375,0.1,zero_phase,False,135404,179440,True,retained,156170,157072,0.0,267.3719100177118,11.389574007676714
B2,71,3,1,158383,158435,0.203125,158951,platform_onset_hypothesis,159328,1.0,159328,1,159328,explicit_click,2.21875,3.69140625,1.47265625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.59140625,0.1,zero_phase,False,135404,179440,True,retained,158319,159303,0.0,340.034505311329,11.191094249205435
B2,72,3,1,160615,160668,0.20703125,161183,platform_onset_hypothesis,161488,1.0,161488,1,161488,explicit_click,2.21875,3.41015625,1.19140625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.31015625,0.1,zero_phase,False,135404,179440,True,retained,160551,161463,0.0,641.6623966252339,11.572207602751305
B2,73,3,1,162772,162824,0.203125,163339,platform_onset_hypothesis,163678,1.0,163678,1,163678,explicit_click,2.21484375,3.5390625,1.32421875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.4390625,0.1,zero_phase,False,135404,179440,True,retained,162708,163653,0.0,281.5086613735124,11.719083299262309
B2,74,3,-1,164964,165017,0.20703125,165532,platform_onset_hypothesis,165874,1.0,165874,1,165874,explicit_click,2.21875,3.5546875,1.3359375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.4546875,0.1,zero_phase,False,135404,179440,True,retained,164900,165849,0.0,265.1333691990709,7.629836535331435
B2,75,3,-1,167161,167214,0.20703125,167729,platform_onset_hypothesis,168113,1.0,168113,1,168113,explicit_click,2.21875,3.71875,1.5,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.61875,0.1,zero_phase,False,135404,179440,True,retained,167097,168088,0.0,443.6063445932388,12.637654862408027
