iteration,model,n,BA,AUC
6147,all_9windows,275,0.4466931216931217,0.4285714285714286
6147,early_lateral,275,0.5425925925925925,0.507989417989418
6147,lateral_3windows,275,0.48783068783068784,0.467936507936508
6148,all_9windows,275,0.5022486772486773,0.4847619047619047
6148,early_lateral,275,0.5316137566137566,0.5275661375661376
6148,lateral_3windows,275,0.5205026455026456,0.5248148148148148
6149,all_9windows,275,0.5033068783068783,0.513015873015873
6149,early_lateral,275,0.49378306878306877,0.5127513227513227
6149,lateral_3windows,275,0.5267195767195767,0.5084656084656085
6150,all_9windows,275,0.4886243386243386,0.4648677248677249
6150,early_lateral,275,0.46798941798941796,0.4376190476190477
6150,lateral_3windows,275,0.41375661375661377,0.3871957671957672
6151,all_9windows,275,0.4939153439153439,0.49984126984126986
6151,early_lateral,275,0.5083333333333333,0.5188359788359789
6151,lateral_3windows,275,0.5267195767195767,0.5361375661375661
6152,all_9windows,275,0.48611111111111116,0.49148148148148146
6152,early_lateral,275,0.5156084656084656,0.5179365079365079
6152,lateral_3windows,275,0.523015873015873,0.5144444444444445
6153,all_9windows,275,0.5047619047619047,0.5142328042328043
6153,early_lateral,275,0.5388888888888889,0.5488359788359788
6153,lateral_3windows,275,0.5568783068783069,0.5557671957671958
6154,all_9windows,275,0.4457671957671958,0.42190476190476195
6154,early_lateral,275,0.45013227513227516,0.42634920634920637
6154,lateral_3windows,275,0.48664021164021165,0.4515343915343915
6155,all_9windows,275,0.5612433862433863,0.5638624338624338
6155,early_lateral,275,0.5228835978835978,0.5446031746031746
6155,lateral_3windows,275,0.5011904761904762,0.5257142857142857
6156,all_9windows,275,0.4974867724867725,0.5026984126984126
6156,early_lateral,275,0.5388888888888889,0.5297354497354497
6156,lateral_3windows,275,0.5205026455026456,0.5355555555555556
6157,all_9windows,275,0.40529100529100526,0.3466137566137566
6157,early_lateral,275,0.5134920634920634,0.531957671957672
6157,lateral_3windows,275,0.4661375661375661,0.44312169312169314
6158,all_9windows,275,0.5231481481481481,0.5042857142857142
6158,early_lateral,275,0.5316137566137566,0.5506349206349206
6158,lateral_3windows,275,0.5242063492063492,0.5432275132275133
6159,all_9windows,275,0.5144179894179894,0.4976190476190476
6159,early_lateral,275,0.47910052910052914,0.4498941798941799
6159,lateral_3windows,275,0.43148148148148147,0.4157142857142857
6160,all_9windows,275,0.4805555555555555,0.4305291005291006
6160,early_lateral,275,0.5498677248677248,0.5123809523809524
6160,lateral_3windows,275,0.4767195767195767,0.4741798941798942
6161,all_9windows,275,0.4898148148148148,0.5204761904761904
6161,early_lateral,275,0.5156084656084656,0.5513756613756614
6161,lateral_3windows,275,0.5047619047619047,0.5286243386243387
6162,all_9windows,275,0.5681216931216931,0.5894708994708995
6162,early_lateral,275,0.5316137566137566,0.5423280423280423
6162,lateral_3windows,275,0.5497354497354496,0.575132275132275
6163,all_9windows,275,0.44312169312169314,0.4396825396825397
6163,early_lateral,275,0.4624338624338624,0.46476190476190476
6163,lateral_3windows,275,0.5056878306878307,0.4942857142857142
6164,all_9windows,275,0.4691798941798942,0.454021164021164
6164,early_lateral,275,0.5170634920634921,0.5040740740740741
6164,lateral_3windows,275,0.5167989417989418,0.5126984126984127
6165,all_9windows,275,0.4804232804232804,0.4992063492063492
6165,early_lateral,275,0.5100529100529101,0.4970899470899471
6165,lateral_3windows,275,0.5023809523809524,0.5151322751322751
6166,all_9windows,275,0.4895502645502645,0.47433862433862434
6166,early_lateral,275,0.505026455026455,0.46015873015873016
6166,lateral_3windows,275,0.49047619047619045,0.46560846560846564
6167,all_9windows,275,0.5224867724867726,0.4964021164021164
6167,early_lateral,275,0.47685185185185186,0.44031746031746033
6167,lateral_3windows,275,0.4187830687830688,0.40888888888888886
6168,all_9windows,275,0.5203703703703704,0.5593121693121692
6168,early_lateral,275,0.5170634920634921,0.5465079365079365
6168,lateral_3windows,275,0.5277777777777778,0.567936507936508
6169,all_9windows,275,0.4907407407407407,0.4647089947089947
6169,early_lateral,275,0.5228835978835978,0.5322222222222223
6169,lateral_3windows,275,0.5231481481481481,0.5168253968253967
6170,all_9windows,275,0.4974867724867725,0.4983068783068783
6170,early_lateral,275,0.4845238095238095,0.4871428571428571
6170,lateral_3windows,275,0.47698412698412695,0.48814814814814816
6171,all_9windows,275,0.53505291005291,0.5637566137566139
6171,early_lateral,275,0.5097883597883598,0.5423809523809524
6171,lateral_3windows,275,0.5132275132275133,0.5643915343915344
6172,all_9windows,275,0.5369047619047619,0.5502116402116402
6172,early_lateral,275,0.5228835978835978,0.5316402116402116
6172,lateral_3windows,275,0.5448412698412699,0.5465079365079365
6173,all_9windows,275,0.5363756613756614,0.5323809523809524
6173,early_lateral,275,0.4976190476190476,0.4696296296296297
6173,lateral_3windows,275,0.5025132275132276,0.45841269841269844
6174,all_9windows,275,0.4921957671957672,0.45968253968253964
6174,early_lateral,275,0.4989417989417989,0.5120634920634921
6174,lateral_3windows,275,0.4911375661375661,0.49719576719576725
6175,all_9windows,275,0.4880952380952381,0.502010582010582
6175,early_lateral,275,0.5170634920634921,0.5565079365079365
6175,lateral_3windows,275,0.5132275132275133,0.545978835978836
6176,all_9windows,275,0.521957671957672,0.4838624338624338
6176,early_lateral,275,0.4822751322751323,0.4460846560846561
6176,lateral_3windows,275,0.4939153439153439,0.4794179894179894
6177,all_9windows,275,0.5333333333333333,0.5582010582010581
6177,early_lateral,275,0.5062169312169312,0.5189947089947089
6177,lateral_3windows,275,0.5062169312169312,0.5008465608465609
6178,all_9windows,275,0.4601851851851852,0.48777777777777787
6178,early_lateral,275,0.501058201058201,0.5026984126984126
6178,lateral_3windows,275,0.5013227513227514,0.4986772486772487
6179,all_9windows,275,0.46812169312169316,0.483068783068783
6179,early_lateral,275,0.4865079365079365,0.47677248677248685
6179,lateral_3windows,275,0.48664021164021165,0.4652910052910053
6180,all_9windows,275,0.4923280423280424,0.490952380952381
6180,early_lateral,275,0.4865079365079365,0.48354497354497356
6180,lateral_3windows,275,0.4613756613756614,0.4537566137566138
6181,all_9windows,275,0.43902116402116403,0.45846560846560847
6181,early_lateral,275,0.5063492063492063,0.4875132275132275
6181,lateral_3windows,275,0.4917989417989418,0.484973544973545
6182,all_9windows,275,0.5079365079365079,0.4981481481481482
6182,early_lateral,275,0.48796296296296293,0.52005291005291
6182,lateral_3windows,275,0.4734126984126984,0.4983597883597884
6183,all_9windows,275,0.4785714285714286,0.5101058201058202
6183,early_lateral,275,0.4906084656084656,0.43645502645502643
6183,lateral_3windows,275,0.4523809523809524,0.39957671957671964
6184,all_9windows,275,0.46891534391534395,0.43174603174603177
6184,early_lateral,275,0.5083333333333333,0.483015873015873
6184,lateral_3windows,275,0.4572751322751323,0.4584126984126984
6185,all_9windows,275,0.5187830687830688,0.5233862433862434
6185,early_lateral,275,0.45899470899470896,0.4195238095238095
6185,lateral_3windows,275,0.4477513227513228,0.41968253968253966
6186,all_9windows,275,0.4826719576719577,0.5024867724867725
6186,early_lateral,275,0.5025132275132276,0.512910052910053
6186,lateral_3windows,275,0.5023809523809524,0.5087830687830688
6187,all_9windows,275,0.45132275132275135,0.44296296296296295
6187,early_lateral,275,0.4916666666666667,0.5035978835978836
6187,lateral_3windows,275,0.47685185185185186,0.4924867724867725
6188,all_9windows,275,0.5333333333333333,0.5466666666666666
6188,early_lateral,275,0.567989417989418,0.5776719576719577
6188,lateral_3windows,275,0.5567460317460318,0.5706349206349206
6189,all_9windows,275,0.49669312169312174,0.48523809523809525
6189,early_lateral,275,0.5374338624338625,0.5288359788359788
6189,lateral_3windows,275,0.5193121693121693,0.4999470899470899
6190,all_9windows,275,0.38941798941798944,0.3415873015873016
6190,early_lateral,275,0.45515873015873015,0.424021164021164
6190,lateral_3windows,275,0.44087301587301586,0.397936507936508
6191,all_9windows,275,0.46296296296296297,0.4552380952380953
6191,early_lateral,275,0.4865079365079365,0.4766666666666667
6191,lateral_3windows,275,0.4976190476190476,0.4899470899470899
6192,all_9windows,275,0.42500000000000004,0.41804232804232805
6192,early_lateral,275,0.4541005291005291,0.4558201058201058
6192,lateral_3windows,275,0.4579365079365079,0.4496825396825397
6193,all_9windows,275,0.39669312169312165,0.33777777777777773
6193,early_lateral,275,0.46679894179894177,0.4451851851851852
6193,lateral_3windows,275,0.4478835978835979,0.44994708994709
6194,all_9windows,275,0.44206349206349205,0.4056084656084656
6194,early_lateral,275,0.39642857142857146,0.36814814814814817
6194,lateral_3windows,275,0.4406084656084656,0.41010582010582014
6195,all_9windows,275,0.4984126984126984,0.49417989417989416
6195,early_lateral,275,0.5136243386243386,0.5234391534391535
6195,lateral_3windows,275,0.5496031746031746,0.5580952380952381
6196,all_9windows,275,0.5407407407407407,0.5387830687830688
6196,early_lateral,275,0.5025132275132276,0.5037037037037038
6196,lateral_3windows,275,0.4805555555555555,0.4735978835978836
6197,all_9windows,275,0.5506613756613756,0.5452910052910054
6197,early_lateral,275,0.5301587301587302,0.5152910052910054
6197,lateral_3windows,275,0.5302910052910053,0.5282010582010582
6198,all_9windows,275,0.5363756613756614,0.5348677248677248
6198,early_lateral,275,0.5301587301587302,0.5350264550264551
6198,lateral_3windows,275,0.533994708994709,0.5195238095238095
6199,all_9windows,275,0.5174603174603174,0.5232804232804233
6199,early_lateral,275,0.5097883597883598,0.5487830687830688
6199,lateral_3windows,275,0.5132275132275133,0.5283068783068783
6200,all_9windows,275,0.4211640211640212,0.39788359788359784
6200,early_lateral,275,0.4892857142857143,0.4777777777777778
6200,lateral_3windows,275,0.4677248677248677,0.4353439153439153
6201,all_9windows,275,0.5465608465608466,0.546137566137566
6201,early_lateral,275,0.44642857142857145,0.42989417989417994
6201,lateral_3windows,275,0.453042328042328,0.4461904761904762
6202,all_9windows,275,0.5164021164021164,0.5354497354497354
6202,early_lateral,275,0.5447089947089947,0.5417989417989418
6202,lateral_3windows,275,0.5194444444444445,0.5355026455026455
6203,all_9windows,275,0.539021164021164,0.5147089947089947
6203,early_lateral,275,0.5083333333333333,0.5193650793650794
6203,lateral_3windows,275,0.49034391534391536,0.5078306878306879
6204,all_9windows,275,0.4984126984126984,0.4976190476190476
6204,early_lateral,275,0.5095238095238095,0.47216931216931224
6204,lateral_3windows,275,0.5206349206349207,0.5126984126984127
6205,all_9windows,275,0.4933862433862434,0.49910052910052904
6205,early_lateral,275,0.4771164021164021,0.4713756613756614
6205,lateral_3windows,275,0.5093915343915344,0.4804761904761905
6206,all_9windows,275,0.5317460317460317,0.5284656084656084
6206,early_lateral,275,0.5097883597883598,0.5233862433862434
6206,lateral_3windows,275,0.5314814814814814,0.546984126984127
6207,all_9windows,275,0.5187830687830688,0.5170370370370371
6207,early_lateral,275,0.49523809523809526,0.5187830687830688
6207,lateral_3windows,275,0.4989417989417989,0.4949206349206349
6208,all_9windows,275,0.41335978835978837,0.4013227513227513
6208,early_lateral,275,0.4574074074074074,0.48698412698412696
6208,lateral_3windows,275,0.45396825396825397,0.46888888888888886
6209,all_9windows,275,0.4932539682539683,0.5133862433862434
6209,early_lateral,275,0.4556878306878307,0.4336507936507936
6209,lateral_3windows,275,0.4478835978835979,0.4002645502645503
6210,all_9windows,275,0.47923280423280423,0.5099470899470899
6210,early_lateral,275,0.5170634920634921,0.5128571428571428
6210,lateral_3windows,275,0.5240740740740741,0.5177777777777778
6211,all_9windows,275,0.5432539682539683,0.5439153439153439
6211,early_lateral,275,0.4973544973544973,0.47164021164021164
6211,lateral_3windows,275,0.46878306878306875,0.42772486772486773
6212,all_9windows,275,0.5182539682539683,0.543968253968254
6212,early_lateral,275,0.4989417989417989,0.5120634920634921
6212,lateral_3windows,275,0.4898148148148148,0.4720634920634921
6213,all_9windows,275,0.5146825396825396,0.526878306878307
6213,early_lateral,275,0.501058201058201,0.5073544973544973
6213,lateral_3windows,275,0.5084656084656085,0.5067195767195768
6214,all_9windows,275,0.4735449735449735,0.4411111111111111
6214,early_lateral,275,0.47910052910052914,0.4344444444444444
6214,lateral_3windows,275,0.4575396825396826,0.40973544973544973
6215,all_9windows,275,0.47843915343915344,0.4806349206349207
6215,early_lateral,275,0.5100529100529101,0.48164021164021165
6215,lateral_3windows,275,0.4805555555555555,0.4912169312169312
6216,all_9windows,275,0.4740740740740741,0.4831746031746032
6216,early_lateral,275,0.5388888888888889,0.520952380952381
6216,lateral_3windows,275,0.4985449735449735,0.5235449735449735
6217,all_9windows,275,0.4714285714285714,0.48121693121693127
6217,early_lateral,275,0.49722222222222223,0.4632275132275132
6217,lateral_3windows,275,0.5047619047619047,0.5158201058201057
6218,all_9windows,275,0.46679894179894177,0.44693121693121696
6218,early_lateral,275,0.4865079365079365,0.5011111111111111
6218,lateral_3windows,275,0.4722222222222222,0.47497354497354494
6219,all_9windows,275,0.35423280423280423,0.31238095238095237
6219,early_lateral,275,0.45079365079365075,0.41634920634920636
6219,lateral_3windows,275,0.39788359788359784,0.3523809523809524
6220,all_9windows,275,0.5083333333333333,0.48931216931216936
6220,early_lateral,275,0.5166666666666666,0.505978835978836
6220,lateral_3windows,275,0.5314814814814814,0.5244444444444445
6221,all_9windows,275,0.521957671957672,0.5023280423280423
6221,early_lateral,275,0.39603174603174607,0.3517460317460318
6221,lateral_3windows,275,0.5134920634920634,0.4944973544973545
6222,all_9windows,275,0.4648148148148148,0.47333333333333333
6222,early_lateral,275,0.4759259259259259,0.4822222222222223
6222,lateral_3windows,275,0.5376984126984127,0.5148677248677248
6223,all_9windows,275,0.49047619047619045,0.4621693121693122
6223,early_lateral,275,0.4865079365079365,0.48634920634920636
6223,lateral_3windows,275,0.49417989417989416,0.4942857142857142
6224,all_9windows,275,0.5063492063492063,0.4846031746031746
6224,early_lateral,275,0.5353174603174603,0.5143915343915344
6224,lateral_3windows,275,0.546031746031746,0.545079365079365
6225,all_9windows,275,0.48373015873015873,0.4807407407407408
6225,early_lateral,275,0.5083333333333333,0.5101587301587301
6225,lateral_3windows,275,0.5231481481481481,0.5062433862433862
6226,all_9windows,275,0.5408730158730158,0.5538095238095238
6226,early_lateral,275,0.551984126984127,0.5424867724867725
6226,lateral_3windows,275,0.5702380952380952,0.5598941798941799
6227,all_9windows,275,0.4562169312169312,0.4265608465608466
6227,early_lateral,275,0.5027777777777778,0.46010582010582013
6227,lateral_3windows,275,0.5242063492063492,0.5003174603174603
6228,all_9windows,275,0.4394179894179894,0.4508994708994709
6228,early_lateral,275,0.5022486772486773,0.5048148148148148
6228,lateral_3windows,275,0.4914021164021164,0.48820105820105825
6229,all_9windows,275,0.5035714285714286,0.46386243386243386
6229,early_lateral,275,0.47751322751322756,0.45513227513227517
6229,lateral_3windows,275,0.40476190476190477,0.40015873015873016
6230,all_9windows,275,0.4637566137566138,0.43492063492063493
6230,early_lateral,275,0.4916666666666667,0.49661375661375656
6230,lateral_3windows,275,0.4623015873015873,0.407037037037037
6231,all_9windows,275,0.5353174603174603,0.511904761904762
6231,early_lateral,275,0.5388888888888889,0.5492063492063493
6231,lateral_3windows,275,0.5386243386243386,0.5488888888888889
6232,all_9windows,275,0.515079365079365,0.5212698412698413
6232,early_lateral,275,0.4205026455026455,0.3811640211640212
6232,lateral_3windows,275,0.43121693121693117,0.41328042328042325
6233,all_9windows,275,0.5355820105820106,0.535079365079365
6233,early_lateral,275,0.5301587301587302,0.5531216931216931
6233,lateral_3windows,275,0.5194444444444445,0.5373015873015873
6234,all_9windows,275,0.5423280423280423,0.5194708994708994
6234,early_lateral,275,0.5156084656084656,0.5027513227513227
6234,lateral_3windows,275,0.5231481481481481,0.5131216931216931
6235,all_9windows,275,0.5117724867724868,0.5404761904761906
6235,early_lateral,275,0.5425925925925925,0.523068783068783
6235,lateral_3windows,275,0.5167989417989418,0.5198941798941799
6236,all_9windows,275,0.5474867724867725,0.5484656084656084
6236,early_lateral,275,0.48478835978835977,0.4652910052910053
6236,lateral_3windows,275,0.430026455026455,0.38862433862433865
6237,all_9windows,275,0.4574074074074074,0.4718518518518519
6237,early_lateral,275,0.501058201058201,0.517883597883598
6237,lateral_3windows,275,0.4793650793650793,0.5096296296296297
6238,all_9windows,275,0.518915343915344,0.5211640211640212
6238,early_lateral,275,0.5062169312169312,0.49783068783068785
6238,lateral_3windows,275,0.5095238095238095,0.5021164021164021
6239,all_9windows,275,0.4992063492063492,0.48624338624338626
6239,early_lateral,275,0.44285714285714284,0.4313756613756614
6239,lateral_3windows,275,0.4433862433862434,0.44931216931216933
6240,all_9windows,275,0.49933862433862436,0.5102116402116402
6240,early_lateral,275,0.5447089947089947,0.5302645502645502
6240,lateral_3windows,275,0.4978835978835978,0.49470899470899476
6241,all_9windows,275,0.5292328042328043,0.5504761904761905
6241,early_lateral,275,0.46097883597883593,0.4324338624338624
6241,lateral_3windows,275,0.4794973544973545,0.4561375661375662
6242,all_9windows,275,0.47129629629629627,0.4584656084656085
6242,early_lateral,275,0.5207671957671958,0.5003174603174603
6242,lateral_3windows,275,0.46679894179894177,0.4533862433862434
6243,all_9windows,275,0.46798941798941796,0.4597883597883598
6243,early_lateral,275,0.43333333333333335,0.3956613756613756
6243,lateral_3windows,275,0.4031746031746032,0.3637566137566138
6244,all_9windows,275,0.5224867724867726,0.540899470899471
6244,early_lateral,275,0.5025132275132276,0.5324338624338625
6244,lateral_3windows,275,0.5058201058201058,0.524920634920635
6245,all_9windows,275,0.44140211640211635,0.41201058201058205
6245,early_lateral,275,0.5461640211640211,0.5464021164021164
6245,lateral_3windows,275,0.5427248677248677,0.5193121693121693
6246,all_9windows,275,0.5089947089947089,0.522962962962963
6246,early_lateral,275,0.5228835978835978,0.5407936507936508
6246,lateral_3windows,275,0.516005291005291,0.5415343915343915
6247,all_9windows,275,0.4485449735449735,0.4194708994708995
6247,early_lateral,275,0.4646825396825397,0.4522222222222222
6247,lateral_3windows,275,0.40674603174603174,0.39158730158730154
6248,all_9windows,275,0.49497354497354495,0.4848148148148148
6248,early_lateral,275,0.5301587301587302,0.5098941798941798
6248,lateral_3windows,275,0.5195767195767196,0.518994708994709
6249,all_9windows,275,0.4996031746031746,0.48883597883597885
6249,early_lateral,275,0.5156084656084656,0.4887301587301587
6249,lateral_3windows,275,0.5084656084656085,0.517989417989418
6250,all_9windows,275,0.5224867724867726,0.5429100529100528
6250,early_lateral,275,0.5534391534391534,0.5504761904761906
6250,lateral_3windows,275,0.53505291005291,0.5511111111111111
6251,all_9windows,275,0.48214285714285715,0.4680952380952381
6251,early_lateral,275,0.4865079365079365,0.4903174603174604
6251,lateral_3windows,275,0.5011904761904762,0.4965608465608466
6252,all_9windows,275,0.4648148148148148,0.4462433862433862
6252,early_lateral,275,0.466005291005291,0.4507407407407408
6252,lateral_3windows,275,0.47023809523809523,0.4421693121693122
6253,all_9windows,275,0.5101851851851852,0.5182010582010582
6253,early_lateral,275,0.49523809523809526,0.508941798941799
6253,lateral_3windows,275,0.5095238095238095,0.5166137566137565
6254,all_9windows,275,0.500925925925926,0.5111111111111111
6254,early_lateral,275,0.5534391534391534,0.5618518518518518
6254,lateral_3windows,275,0.5677248677248676,0.5696825396825397
6255,all_9windows,275,0.5169312169312169,0.5355026455026456
6255,early_lateral,275,0.5316137566137566,0.5564550264550264
6255,lateral_3windows,275,0.4985449735449735,0.5546560846560846
6256,all_9windows,275,0.4719576719576719,0.46825396825396826
6256,early_lateral,275,0.5104497354497355,0.48608465608465606
6256,lateral_3windows,275,0.5243386243386243,0.5435449735449736
6257,all_9windows,275,0.4380952380952381,0.4288888888888889
6257,early_lateral,275,0.5043650793650793,0.48587301587301585
6257,lateral_3windows,275,0.44735449735449734,0.44153439153439156
6258,all_9windows,275,0.5052910052910052,0.48666666666666664
6258,early_lateral,275,0.4621693121693121,0.43952380952380954
6258,lateral_3windows,275,0.5355820105820106,0.5094708994708995
6259,all_9windows,275,0.4644179894179894,0.4646560846560847
6259,early_lateral,275,0.49378306878306877,0.4915343915343916
6259,lateral_3windows,275,0.5013227513227514,0.4645502645502646
6260,all_9windows,275,0.4892857142857143,0.513968253968254
6260,early_lateral,275,0.5156084656084656,0.48936507936507934
6260,lateral_3windows,275,0.4939153439153439,0.5045502645502645
6261,all_9windows,275,0.49642857142857144,0.5185714285714286
6261,early_lateral,275,0.4628306878306878,0.4167724867724868
6261,lateral_3windows,275,0.5097883597883598,0.5021164021164021
6262,all_9windows,275,0.42275132275132277,0.38031746031746033
6262,early_lateral,275,0.48333333333333334,0.4784656084656085
6262,lateral_3windows,275,0.44616402116402115,0.4309523809523809
6263,all_9windows,275,0.5079365079365079,0.5157671957671958
6263,early_lateral,275,0.5301587301587302,0.5505291005291005
6263,lateral_3windows,275,0.5194444444444445,0.5449206349206349
6264,all_9windows,275,0.4935185185185186,0.4931216931216931
6264,early_lateral,275,0.46150793650793653,0.41015873015873017
6264,lateral_3windows,275,0.5121693121693122,0.5171428571428571
6265,all_9windows,275,0.5503968253968254,0.5606878306878307
6265,early_lateral,275,0.4444444444444444,0.4555026455026455
6265,lateral_3windows,275,0.5461640211640211,0.5215343915343916
6266,all_9windows,275,0.42486772486772484,0.3913756613756613
6266,early_lateral,275,0.44986772486772486,0.4198412698412699
6266,lateral_3windows,275,0.442989417989418,0.39571428571428574
6267,all_9windows,275,0.4715608465608465,0.46931216931216935
6267,early_lateral,275,0.4920634920634921,0.4981481481481481
6267,lateral_3windows,275,0.4481481481481482,0.45444444444444443
6268,all_9windows,275,0.4846560846560847,0.47624338624338625
6268,early_lateral,275,0.5534391534391534,0.544867724867725
6268,lateral_3windows,275,0.5712962962962963,0.5573015873015874
6269,all_9windows,275,0.3996031746031746,0.342010582010582
6269,early_lateral,275,0.5228835978835978,0.48857142857142855
6269,lateral_3windows,275,0.46785714285714286,0.43767195767195766
6270,all_9windows,275,0.5185185185185185,0.5258201058201057
6270,early_lateral,275,0.5447089947089947,0.5458730158730158
6270,lateral_3windows,275,0.5231481481481481,0.536984126984127
6271,all_9windows,275,0.4990740740740741,0.49894179894179896
6271,early_lateral,275,0.4373015873015873,0.4229629629629631
6271,lateral_3windows,275,0.47685185185185186,0.4272486772486772
6272,all_9windows,275,0.46044973544973544,0.4624338624338624
6272,early_lateral,275,0.5195767195767196,0.49322751322751324
6272,lateral_3windows,275,0.47314814814814815,0.4447089947089947
6273,all_9windows,275,0.5166666666666666,0.5449206349206349
6273,early_lateral,275,0.5607142857142857,0.5722222222222222
6273,lateral_3windows,275,0.5240740740740741,0.5701587301587301
6274,all_9windows,275,0.4985449735449735,0.5012698412698413
6274,early_lateral,275,0.49933862433862436,0.501005291005291
6274,lateral_3windows,275,0.5387566137566138,0.5494179894179895
6275,all_9windows,275,0.40304232804232804,0.3630687830687831
6275,early_lateral,275,0.46190476190476193,0.43312169312169313
6275,lateral_3windows,275,0.45,0.42010582010582004
6276,all_9windows,275,0.4783068783068783,0.498042328042328
6276,early_lateral,275,0.4472222222222222,0.4237566137566137
6276,lateral_3windows,275,0.5171957671957672,0.5137037037037037
6277,all_9windows,275,0.510978835978836,0.49375661375661384
6277,early_lateral,275,0.43214285714285716,0.4066137566137566
6277,lateral_3windows,275,0.4046296296296296,0.385925925925926
6278,all_9windows,275,0.4793650793650793,0.4648148148148148
6278,early_lateral,275,0.5374338624338625,0.5301058201058201
6278,lateral_3windows,275,0.5084656084656085,0.5142857142857143
6279,all_9windows,275,0.5015873015873016,0.4815343915343916
6279,early_lateral,275,0.5316137566137566,0.5406349206349206
6279,lateral_3windows,275,0.5421957671957672,0.5349735449735449
6280,all_9windows,275,0.5207671957671958,0.5324338624338625
6280,early_lateral,275,0.5170634920634921,0.5394708994708995
6280,lateral_3windows,275,0.5240740740740741,0.5376190476190476
6281,all_9windows,275,0.4564814814814815,0.4458730158730159
6281,early_lateral,275,0.4826719576719577,0.4455555555555555
6281,lateral_3windows,275,0.4574074074074074,0.4223809523809524
6282,all_9windows,275,0.5117724867724868,0.5204761904761905
6282,early_lateral,275,0.5607142857142857,0.5601587301587302
6282,lateral_3windows,275,0.5387566137566138,0.5488359788359789
6283,all_9windows,275,0.4777777777777778,0.5038095238095239
6283,early_lateral,275,0.501058201058201,0.5233862433862434
6283,lateral_3windows,275,0.5013227513227514,0.5239153439153439
6284,all_9windows,275,0.4996031746031746,0.5077777777777778
6284,early_lateral,275,0.45952380952380956,0.41873015873015873
6284,lateral_3windows,275,0.430026455026455,0.3858730158730158
6285,all_9windows,275,0.5392857142857143,0.5292592592592593
6285,early_lateral,275,0.47923280423280423,0.5171957671957672
6285,lateral_3windows,275,0.4974867724867725,0.5035978835978836
6286,all_9windows,275,0.5693121693121693,0.5684656084656086
6286,early_lateral,275,0.5534391534391534,0.543015873015873
6286,lateral_3windows,275,0.5279100529100529,0.5312169312169313
6287,all_9windows,275,0.5465608465608466,0.5184656084656085
6287,early_lateral,275,0.4843915343915344,0.4924867724867725
6287,lateral_3windows,275,0.5242063492063492,0.5438624338624338
6288,all_9windows,275,0.5087301587301587,0.532010582010582
6288,early_lateral,275,0.5388888888888889,0.5583597883597884
6288,lateral_3windows,275,0.5167989417989418,0.553015873015873
6289,all_9windows,275,0.4781746031746032,0.4838095238095238
6289,early_lateral,275,0.5134920634920634,0.5216402116402117
6289,lateral_3windows,275,0.48306878306878304,0.4678306878306878
6290,all_9windows,275,0.53505291005291,0.5625925925925925
6290,early_lateral,275,0.5461640211640211,0.5737037037037036
6290,lateral_3windows,275,0.5313492063492063,0.5669841269841269
6291,all_9windows,275,0.5226190476190475,0.4993650793650794
6291,early_lateral,275,0.41044973544973545,0.39375661375661375
6291,lateral_3windows,275,0.46957671957671954,0.43497354497354496
6292,all_9windows,275,0.4398148148148148,0.39402116402116405
6292,early_lateral,275,0.4832010582010582,0.4833333333333333
6292,lateral_3windows,275,0.49417989417989416,0.4838624338624339
6293,all_9windows,275,0.47698412698412695,0.48703703703703705
6293,early_lateral,275,0.46865079365079365,0.4506878306878307
6293,lateral_3windows,275,0.46111111111111114,0.4173015873015873
6294,all_9windows,275,0.5146825396825396,0.5030687830687831
6294,early_lateral,275,0.45171957671957674,0.40708994708994706
6294,lateral_3windows,275,0.4883597883597883,0.4720634920634921
6295,all_9windows,275,0.5537037037037037,0.5537566137566138
6295,early_lateral,275,0.5592592592592592,0.5478835978835979
6295,lateral_3windows,275,0.5089947089947089,0.4927513227513227
6296,all_9windows,275,0.46785714285714286,0.45243386243386247
6296,early_lateral,275,0.5083333333333333,0.5230158730158729
6296,lateral_3windows,275,0.5046296296296297,0.5003703703703704
6297,all_9windows,275,0.46534391534391534,0.43587301587301586
6297,early_lateral,275,0.46904761904761905,0.4263492063492063
6297,lateral_3windows,275,0.47724867724867726,0.4461375661375661
6298,all_9windows,275,0.5105820105820106,0.5097883597883599
6298,early_lateral,275,0.501058201058201,0.48666666666666664
6298,lateral_3windows,275,0.4285714285714286,0.37772486772486774
6299,all_9windows,275,0.5714285714285714,0.5683597883597884
6299,early_lateral,275,0.5810846560846561,0.6021693121693121
6299,lateral_3windows,275,0.5665343915343914,0.5869841269841269
6300,all_9windows,275,0.4455026455026455,0.4253439153439153
6300,early_lateral,275,0.4208994708994709,0.35687830687830685
6300,lateral_3windows,275,0.4466931216931217,0.38687830687830693
6301,all_9windows,275,0.5177248677248677,0.4930158730158731
6301,early_lateral,275,0.5301587301587302,0.5394708994708995
6301,lateral_3windows,275,0.5197089947089947,0.5262962962962963
6302,all_9windows,275,0.5116402116402117,0.5270370370370371
6302,early_lateral,275,0.4865079365079365,0.5122751322751322
6302,lateral_3windows,275,0.48306878306878304,0.5002116402116402
6303,all_9windows,275,0.5018518518518518,0.5175661375661376
6303,early_lateral,275,0.5316137566137566,0.5512169312169313
6303,lateral_3windows,275,0.53505291005291,0.5578835978835979
6304,all_9windows,275,0.38796296296296295,0.3715873015873016
6304,early_lateral,275,0.5592592592592592,0.5276719576719576
6304,lateral_3windows,275,0.5113756613756614,0.4914285714285715
