dataset,origin,held_block,method,alpha,gate,level,weight,contrast_normalized,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
A2,synthetic,1,shrink,0.25,0.0,1.0,0.25,1.316547070898186,19.58378164260601,1.2833177155070339,20.09087075408747,8.530765479870091,19.53125,5,2.500609047770999
A2,synthetic,1,gated,0.0,0.0,1.0,0.25,1.7083515505018765,26.006811012067114,1.7042163717256364,26.069914978628525,9.741358318659817,24.21875,5,3.196739629172787
A2,synthetic,1,gated,0.0,1.0,1.0,0.25,1.7083515505018765,26.006811012067114,1.7042163717256364,26.069914978628525,9.741358318659817,24.21875,5,3.196739629172787
A2,synthetic,1,gated,0.0,2.0,1.0,0.25,1.7083515505018765,26.006811012067114,1.7042163717256364,26.069914978628525,9.741358318659817,24.21875,5,3.196739629172787
A2,synthetic,1,gated,0.05,0.0,1.0,0.25,1.6274298020867277,24.76895802465852,1.6231003392389014,24.835026819639744,9.492418471773389,21.09375,5,3.0588497895917097
A2,synthetic,1,gated,0.05,1.0,1.0,0.25,1.6539610280009271,24.98727135283702,1.63740632807679,25.2399006312734,9.55538461819154,21.875,5,3.090547538861699
A2,synthetic,1,gated,0.05,2.0,1.0,0.25,1.6714267254641977,25.173493526848937,1.6496093958647704,25.506431982959267,9.60350465784917,22.65625,5,3.1146367431625266
A2,synthetic,1,gated,0.1,0.0,1.0,0.25,1.5467444953021927,23.535012321621252,1.5422403496015382,23.603746825027724,9.237660681822204,19.53125,5,2.920952966093047
A2,synthetic,1,gated,0.1,1.0,1.0,0.25,1.5996331854019403,23.97129726170721,1.5708299347408632,24.410842796478324,9.367534224987752,20.3125,5,2.984497459857843
A2,synthetic,1,gated,0.1,2.0,1.0,0.25,1.6345509778967118,24.344015704752355,1.5952540316586628,24.94369792299643,9.464426292002296,21.09375,5,3.0327297530898414
A2,synthetic,1,gated,0.15,0.0,1.0,0.25,1.466334661387001,22.305622364598584,1.4616788962568368,22.37667062224098,8.977206163810866,19.53125,5,2.7831191109123123
A2,synthetic,1,gated,0.15,1.0,1.0,0.25,1.5453746332789307,22.95936208312071,1.5045182097980383,23.58284235342268,9.174043153004977,19.53125,5,2.878377062963614
A2,synthetic,1,gated,0.15,2.0,1.0,0.25,1.597727705944771,23.51878380950313,1.5411769014137684,24.381764655373622,9.32408023529865,20.3125,5,2.9510441634894975
A2,synthetic,1,gated,0.25,0.0,1.0,0.25,1.3065446977767912,19.863890341105307,1.3016731313103695,19.938231786550208,8.440658579426229,17.1875,5,2.5080586063152333
A2,synthetic,1,gated,0.25,1.0,1.0,0.25,1.4370967840811277,20.949947333846026,1.3728420303651996,21.930492565215324,8.780518488920874,19.53125,5,2.666774438312803
A2,synthetic,1,gated,0.25,2.0,1.0,0.25,1.524253796158759,21.882976836846534,1.433983096587379,23.260532564293754,9.035371985600213,19.53125,5,2.7881944626680952
A2,synthetic,1,shrink,0.0,0.0,2.0,0.25,3.394494455265245,52.01151905063789,3.4082949364029536,51.800919909133,13.909440782247906,43.9453125,4,6.017022494771098
A2,synthetic,1,shrink,0.05,0.0,2.0,0.25,3.231393011289356,49.418958319381574,3.2384054239652342,49.31194697139439,13.703350812761878,42.96875,4,5.752077263524271
A2,synthetic,1,shrink,0.1,0.0,2.0,0.25,3.0683653449800934,46.82788669050256,3.068613491836357,46.82409990115987,13.488831247695684,39.84375,5,5.486714113247592
A2,synthetic,1,shrink,0.15,0.0,2.0,0.25,2.9054238756886783,44.23856581685472,2.8989362860276917,44.33756822114818,13.22698013588266,38.28125,5,5.218407169657492
A2,synthetic,1,shrink,0.25,0.0,2.0,0.25,2.579864849669762,39.06656859929047,2.560017287900522,39.36944785602493,12.629324576124192,36.71875,5,4.67754451843769
A2,synthetic,1,gated,0.0,0.0,2.0,0.25,3.394494455265245,52.01151905063789,3.4082949364029536,51.800919909133,13.909440782247906,43.9453125,4,6.017022494771098
A2,synthetic,1,gated,0.0,1.0,2.0,0.25,3.394494455265245,52.01151905063789,3.4082949364029536,51.800919909133,13.909440782247906,43.9453125,4,6.017022494771098
A2,synthetic,1,gated,0.0,2.0,2.0,0.25,3.394494455265245,52.01151905063789,3.4082949364029536,51.800919909133,13.909440782247906,43.9453125,4,6.017022494771098
A2,synthetic,1,gated,0.05,0.0,2.0,0.25,3.2320388923795633,49.493634976018946,3.243298956692799,49.32180329464534,13.69537345956183,42.96875,4,5.756770983895008
A2,synthetic,1,gated,0.05,1.0,2.0,0.25,3.2600883685145106,49.721887681590474,3.258256269127037,49.749846022629704,13.727125166689179,42.96875,4,5.787833711612066
A2,synthetic,1,gated,0.05,2.0,2.0,0.25,3.2881738171266695,49.951219419609295,3.2732842901445554,50.17843770051973,13.758873264110088,43.9453125,4,5.818984897608331
A2,synthetic,1,gated,0.1,0.0,2.0,0.25,3.069792732471473,46.97903991162465,3.0785185045638235,46.84588222724544,13.467983748688011,39.84375,5,5.495966691089986
A2,synthetic,1,gated,0.1,1.0,2.0,0.25,3.1257844686440537,47.43547384115471,3.108428445269559,47.70033153605202,13.537679693388009,39.84375,5,5.558439648462647
A2,synthetic,1,gated,0.1,2.0,2.0,0.25,3.1819327364784886,47.89642530867347,3.1386344185106427,48.55716956111247,13.605523228004534,40.625,5,5.6211655164778085
A2,synthetic,1,gated,0.15,0.0,2.0,0.25,2.907791027957163,44.46829182227171,2.9139901432369095,44.37369161645445,13.194864665033755,39.0625,5,5.232540088488157
A2,synthetic,1,gated,0.15,1.0,2.0,0.25,2.991596518333457,45.152766312789645,2.9588434946235127,45.65258647167931,13.309871881039435,39.0625,5,5.326832563909686
A2,synthetic,1,gated,0.15,2.0,2.0,0.25,3.0757794573627724,45.84787695722694,3.0043938291055503,46.93724129726283,13.421563817777944,40.625,5,5.421793497771676
A2,synthetic,1,gated,0.25,0.0,2.0,0.25,2.584704783238115,39.461272747066054,2.585882099634458,39.4433065747366,12.582132950862592,35.9375,5,4.70273684781462
A2,synthetic,1,gated,0.25,1.0,2.0,0.25,2.7236370035797433,40.600969813139464,2.6605660121644776,41.5634505059048,12.789297172144394,37.5,5,4.8604622626456315
A2,synthetic,1,gated,0.25,2.0,2.0,0.25,2.863775351024104,41.77319038131135,2.7373811773389054,43.70200026871369,12.990202250301337,39.0625,5,5.020511834419082
A2,synthetic,2,shrink,0.0,0.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,2,shrink,0.05,0.0,0.0,0.5,0.01747263082207639,0.2641482172903849,0.017309531578459915,0.26663715665003307,0.1620927133736775,1.3020833333333333,6,0.036667720457209195
A2,synthetic,2,shrink,0.1,0.0,0.0,0.5,0.03494526164415272,0.5282964345807688,0.03461906315691977,0.5332743133000653,0.3235952984155868,1.3020833333333333,6,0.07329677003070435
A2,synthetic,2,shrink,0.15,0.0,0.0,0.5,0.0524178924662291,0.7924446518711536,0.051928594735379675,0.7999114699500981,0.4850529574316784,2.6041666666666665,6,0.10992287561892282
A2,synthetic,2,shrink,0.25,0.0,0.0,0.5,0.08736315411038183,1.3207410864519225,0.08654765789229944,1.3331857832501635,0.807517717669349,3.2552083333333335,6,0.1831455619155326
A2,synthetic,2,gated,0.0,0.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,2,gated,0.0,1.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,2,gated,0.0,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,2,gated,0.05,0.0,0.0,0.5,0.015624147146913065,0.15056646542670016,0.009866562851323197,0.23842878686997607,0.09287863612790748,0.0,6,0.02376493790169991
A2,synthetic,2,gated,0.05,1.0,0.0,0.5,2.847322495210211e-06,0.009258740072123902,0.0006067216932189177,4.345092515943784e-05,9.955533314472595e-06,0.0,6,0.000608797736754221
A2,synthetic,2,gated,0.05,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,2,gated,0.1,0.0,0.0,0.5,0.031248294293826105,0.3011329308534003,0.019733125702646393,0.47685757373995175,0.1857572722558123,0.6510416666666666,6,0.04752987580339964
A2,synthetic,2,gated,0.1,1.0,0.0,0.5,5.694644990389991e-06,0.018517480144247804,0.0012134433864378353,8.69018503184113e-05,1.991106662805701e-05,0.0,6,0.0012175954735083685
A2,synthetic,2,gated,0.1,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,2,gated,0.15,0.0,0.0,0.5,0.04687244144073916,0.4516993962801005,0.02959968855396959,0.7152863606099277,0.2786359083837168,1.3020833333333333,6,0.07129481370509935
A2,synthetic,2,gated,0.15,1.0,0.0,0.5,8.541967485612188e-06,0.027776220216371703,0.0018201650796567529,0.00013035277547803205,2.9866599943417782e-05,0.0,6,0.0018263932102626531
A2,synthetic,2,gated,0.15,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,2,gated,0.25,0.0,0.0,0.5,0.07812073573456527,0.7528323271335008,0.04933281425661599,1.1921439343498794,0.46421602254817174,1.3020833333333333,6,0.11881308040657813
A2,synthetic,2,gated,0.25,1.0,0.0,0.5,1.4236612476052721e-05,0.04629370036061949,0.003033608466094587,0.00021725462579721462,4.977766656940238e-05,0.0,6,0.0030439886837709106
A2,synthetic,2,gated,0.25,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,2,shrink,0.0,0.0,1.0,0.25,1.1597816558527991,19.033882994335563,1.2472830675551008,17.698587362169675,6.777086510649451,12.369791666666666,6,2.2712737806496883
A2,synthetic,2,shrink,0.05,0.0,1.0,0.25,1.092505494055329,18.10007357079427,1.186090893438392,16.67193461166686,6.311694511172298,12.369791666666666,6,2.145946566033504
A2,synthetic,2,shrink,0.1,0.0,1.0,0.25,1.0254542051509132,17.170522548806982,1.1251777707456487,15.648713483420716,5.8424321982882,13.020833333333334,6,2.0207572191315863
A2,synthetic,2,shrink,0.15,0.0,1.0,0.25,0.9586749742297942,16.245960908325113,1.0645916003133102,14.629644034898645,5.371998590597712,11.71875,6,1.8959540989813632
A2,synthetic,2,shrink,0.25,0.0,1.0,0.25,0.8261963362401757,14.415641089481587,0.944651443124499,12.607983547126537,4.520971838791571,12.369791666666666,6,1.6540071654754451
A2,synthetic,2,gated,0.0,0.0,1.0,0.25,1.1597816558527991,19.033882994335563,1.2472830675551008,17.698587362169675,6.777086510649451,12.369791666666666,6,2.2712737806496883
A2,synthetic,2,gated,0.0,1.0,1.0,0.25,1.1597816558527991,19.033882994335563,1.2472830675551008,17.698587362169675,6.777086510649451,12.369791666666666,6,2.2712737806496883
A2,synthetic,2,gated,0.0,2.0,1.0,0.25,1.1597816558527991,19.033882994335563,1.2472830675551008,17.698587362169675,6.777086510649451,12.369791666666666,6,2.2712737806496883
A2,synthetic,2,gated,0.05,0.0,1.0,0.25,1.0934080706961455,18.131094467552888,1.1881236809299887,16.685708179689712,6.332250262669227,12.369791666666666,6,2.149777652373556
A2,synthetic,2,gated,0.05,1.0,1.0,0.25,1.1286154476702421,18.54471563395058,1.2152281176538964,17.22298244508642,6.56347530940107,12.369791666666666,6,2.209637866397346
A2,synthetic,2,gated,0.05,2.0,1.0,0.25,1.1471029614707358,18.765543802572182,1.2296989030234868,17.505106995389603,6.693880551840373,12.369791666666666,6,2.2418978142926864
A2,synthetic,2,gated,0.1,0.0,1.0,0.25,1.027206805651295,17.23196519684203,1.1292040839547122,15.675458649556479,5.883744316622358,13.020833333333334,6,2.0283669998934015
A2,synthetic,2,gated,0.1,1.0,1.0,0.25,1.0976002809999912,18.06073778371302,1.1835132343664099,16.749682463063458,6.349217138234173,13.020833333333334,6,2.1483751438237375
A2,synthetic,2,gated,0.1,2.0,1.0,0.25,1.1344763070581496,18.500926968072385,1.2123586631386536,17.312420772870627,6.610674593031298,12.369791666666666,6,2.2127917925672045
A2,synthetic,2,gated,0.15,0.0,1.0,0.25,0.9612134657771252,16.337099366276767,1.0705638685803796,14.668382114770697,5.432713912447444,13.020833333333334,6,1.9071742648246157
A2,synthetic,2,gated,0.15,1.0,1.0,0.25,1.0667493302771434,17.582377992919515,1.1521665003640258,16.278888461607366,6.1350519841427955,13.020833333333334,6,2.0875687738822903
A2,synthetic,2,gated,0.15,2.0,1.0,0.25,1.1219034496946494,18.240194496143264,1.1952729640463686,17.120555508131304,6.527377793035325,13.020833333333334,6,2.1839612573706053
A2,synthetic,2,gated,0.25,0.0,1.0,0.25,0.8300488029792786,14.563298308906043,0.9543273641987854,12.666773250169157,4.526108690904518,13.020833333333334,6,1.6659459358721558
A2,synthetic,2,gated,0.25,1.0,1.0,0.25,1.0056004540721102,16.64444456301751,1.0907040816889295,15.34573977611838,5.706021574113893,13.671875,6,1.967417718543379
A2,synthetic,2,gated,0.25,2.0,1.0,0.25,1.096926517618637,17.731065527429298,1.161909937591509,16.73940064837347,6.360221959637609,13.020833333333334,6,2.1271561070927207
A2,synthetic,2,shrink,0.0,0.0,2.0,0.25,2.3078792466650904,38.08704374348896,2.495829399005011,35.218872675137995,12.40636375592438,19.53125,5,4.462753290828587
A2,synthetic,2,shrink,0.05,0.0,2.0,0.25,2.1831620560176748,36.19959515807811,2.3721456156086127,33.31565401057428,11.731310853594573,19.53125,5,4.2324749537898105
A2,synthetic,2,shrink,0.1,0.0,2.0,0.25,2.0585565308229223,34.31427828333552,2.248601522396411,31.414139391560276,11.05570571721571,19.53125,5,4.002355951975689
A2,synthetic,2,shrink,0.15,0.0,2.0,0.25,1.934084253713517,32.43146488536648,2.1252214810589947,29.51465817501256,10.380484984793581,19.53125,5,3.7724928159231848
A2,synthetic,2,shrink,0.25,0.0,2.0,0.25,1.6856574879054675,28.675320462747763,1.8790827746784788,25.72359733561515,9.006298471905444,16.927083333333332,6,3.3120908104077817
A2,synthetic,2,gated,0.0,0.0,2.0,0.25,2.3078792466650904,38.08704374348896,2.495829399005011,35.218872675137995,12.40636375592438,19.53125,5,4.462753290828587
A2,synthetic,2,gated,0.0,1.0,2.0,0.25,2.3078792466650904,38.08704374348896,2.495829399005011,35.218872675137995,12.40636375592438,19.53125,5,4.462753290828587
A2,synthetic,2,gated,0.0,2.0,2.0,0.25,2.3078792466650904,38.08704374348896,2.495829399005011,35.218872675137995,12.40636375592438,19.53125,5,4.462753290828587
A2,synthetic,2,gated,0.05,0.0,2.0,0.25,2.186993188454077,36.230267712189004,2.374155576339829,33.374118146284246,11.77865752862476,19.53125,5,4.239503090232402
A2,synthetic,2,gated,0.05,1.0,2.0,0.25,2.2223949346993708,36.690362832503794,2.4043054334763974,33.91435854027028,11.946581336354134,19.53125,5,4.298357803340652
A2,synthetic,2,gated,0.05,2.0,2.0,0.25,2.2570601536657176,37.145468779595326,2.4341283520012102,34.44335932520984,12.112264256833319,19.53125,5,4.356370469713851
A2,synthetic,2,gated,0.1,0.0,2.0,0.25,2.066241674950819,34.37632255172718,2.2526672595571777,31.531416806711697,11.152196105284132,20.3125,5,4.016587239399619
A2,synthetic,2,gated,0.1,1.0,2.0,0.25,2.1370478607636643,35.29815772298895,2.313074765505057,32.61193869552291,11.487294130978439,20.3125,5,4.134356683621628
A2,synthetic,2,gated,0.1,2.0,2.0,0.25,2.206463455574795,36.21450403065908,2.373122588322594,33.6712397828111,11.817897776973686,20.3125,5,4.250776634230945
A2,synthetic,2,gated,0.15,0.0,2.0,0.25,1.945649756781659,32.52569233957896,2.131396170068748,29.691150935874898,10.526538138933555,18.229166666666668,6,3.794021063757146
A2,synthetic,2,gated,0.15,1.0,2.0,0.25,2.05185515020891,33.910979677489806,2.2221735191145986,31.311874478465896,11.028448248782155,20.3125,5,3.970791086912994
A2,synthetic,2,gated,0.15,2.0,2.0,0.25,2.1561048090832884,35.29498909350501,2.312867126427742,32.90275297335627,11.524468133954022,20.3125,5,4.146113516891067
A2,synthetic,2,gated,0.25,0.0,2.0,0.25,1.7050801157107653,28.836928599648694,1.8896728940353986,26.019991983073343,9.232084464140053,18.880208333333332,6,3.347187913320734
A2,synthetic,2,gated,0.25,1.0,2.0,0.25,1.8820166334038602,31.154388476891217,2.041535152802206,28.720091954603483,10.11382429826139,18.229166666666668,6,3.6452985047853197
A2,synthetic,2,gated,0.25,2.0,2.0,0.25,2.0561715521844257,33.49406911288198,2.194853529384971,31.37774396093993,10.93821490322388,20.3125,5,3.9397163415727685
A2,synthetic,3,shrink,0.0,0.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,3,shrink,0.05,0.0,0.0,0.5,0.01290000422411713,0.2618859399500503,0.017161285410216016,0.19685761589755002,0.1789588837804071,0.0,6,0.03533839468134929
A2,synthetic,3,shrink,0.1,0.0,0.0,0.5,0.025800008448234327,0.5237718799000995,0.03432257082043197,0.3937152317951011,0.3572377871774055,1.3020833333333333,6,0.07063223050843075
A2,synthetic,3,shrink,0.15,0.0,0.0,0.5,0.03870001267235142,0.7856578198501497,0.051483856230647974,0.5905728476926506,0.5349285800035176,2.6041666666666665,6,0.10588752767489654
A2,synthetic,3,shrink,0.25,0.0,0.0,0.5,0.06450002112058575,1.3094296997502493,0.08580642705107994,0.9842880794877517,0.8880536728016825,3.90625,6,0.1762502548947559
A2,synthetic,3,gated,0.0,0.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,3,gated,0.0,1.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,3,gated,0.0,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,3,gated,0.05,0.0,0.0,0.5,0.009903939385678953,0.14817024047536786,0.009709539147397977,0.15113684163092117,0.09639479635721344,0.0,6,0.02097822295120236
A2,synthetic,3,gated,0.05,1.0,0.0,0.5,0.0006417917776180243,0.014991042023663184,0.0009823572461113974,0.00979391921502891,0.0030500678879059606,0.0,6,0.0015031229162262422
A2,synthetic,3,gated,0.05,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,3,gated,0.1,0.0,0.0,0.5,0.01980787877135793,0.2963404809507357,0.01941907829479595,0.30227368326184273,0.1927895927144269,0.0,6,0.041956445902404736
A2,synthetic,3,gated,0.1,1.0,0.0,0.5,0.0012835835552360332,0.029982084047326395,0.0019647144922227966,0.019587838430057587,0.006100135775811033,0.0,6,0.00300624583245242
A2,synthetic,3,gated,0.1,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,3,gated,0.15,0.0,0.0,0.5,0.0297118181570369,0.4445107214261035,0.029128617442193926,0.4534105248927641,0.2888688892167117,1.3020833333333333,6,0.06291399426886864
A2,synthetic,3,gated,0.15,1.0,0.0,0.5,0.0019253753328540638,0.044973126070989605,0.0029470717383341958,0.02938175764508659,0.009150203663716994,0.0,6,0.004509368748678667
A2,synthetic,3,gated,0.15,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,3,gated,0.25,0.0,0.0,0.5,0.04951969692839485,0.7408512023768392,0.04854769573698988,0.7556842081546071,0.48099482843892066,2.6041666666666665,6,0.10482695121193632
A2,synthetic,3,gated,0.25,1.0,0.0,0.5,0.0032089588880901613,0.07495521011831602,0.004911786230556993,0.04896959607514516,0.01525033943952625,0.0,6,0.007515614581131005
A2,synthetic,3,gated,0.25,2.0,0.0,0.5,0.0,3.028516668639827e-17,1.9845753815587645e-18,0.0,0.0,0.0,6,1.9845753815587645e-18
A2,synthetic,3,shrink,0.0,0.0,1.0,0.25,1.3212951303177096,23.20592873668671,1.52067562823484,20.163327447994583,10.697560727644932,9.375,5,2.882330253472017
A2,synthetic,3,shrink,0.05,0.0,1.0,0.25,1.255668821580497,22.08488485126591,1.4472140514936325,19.16185190940433,10.413518658734088,9.375,5,2.7574423543012645
A2,synthetic,3,shrink,0.1,0.0,1.0,0.25,1.1901895289144393,20.96720706759626,1.3739730541118298,18.162619876534183,10.124597455949472,8.59375,5,2.632528814750194
A2,synthetic,3,shrink,0.15,0.0,1.0,0.25,1.1248829259731674,19.853463891662177,1.3009898900689998,17.166023136406636,9.831009123566853,9.375,5,2.507653618184239
A2,synthetic,3,shrink,0.25,0.0,1.0,0.25,0.9949237324756083,17.64075990263909,1.155992244562749,15.182810065199382,9.203193060038366,11.71875,6,2.256535829577672
A2,synthetic,3,gated,0.0,0.0,1.0,0.25,1.3212951303177096,23.20592873668671,1.52067562823484,20.163327447994583,10.697560727644932,9.375,5,2.882330253472017
A2,synthetic,3,gated,0.0,1.0,1.0,0.25,1.3212951303177096,23.20592873668671,1.52067562823484,20.163327447994583,10.697560727644932,9.375,5,2.882330253472017
A2,synthetic,3,gated,0.0,2.0,1.0,0.25,1.3212951303177096,23.20592873668671,1.52067562823484,20.163327447994583,10.697560727644932,9.375,5,2.882330253472017
A2,synthetic,3,gated,0.05,0.0,1.0,0.25,1.2562370127157017,22.137345558467945,1.4506517815576734,19.170522662553495,10.421893334719096,9.375,5,2.7617129692448663
A2,synthetic,3,gated,0.05,1.0,1.0,0.25,1.2789388441043765,22.375092686062878,1.4662312598331924,19.516958859475636,10.496745185766057,9.375,5,2.7935483763648934
A2,synthetic,3,gated,0.05,2.0,1.0,0.25,1.3015102042161786,22.610452442375035,1.481654294582298,19.861404028793284,10.575521136703793,9.375,5,2.825419249083996
A2,synthetic,3,gated,0.1,0.0,1.0,0.25,1.1912557273708246,21.073133217355952,1.3809143541632112,18.178890358508543,10.141948367364463,9.375,5,2.6411402126138728
A2,synthetic,3,gated,0.1,1.0,1.0,0.25,1.2366986723186406,21.547706426566954,1.4120129549237772,18.872362209088724,10.293024423144793,9.375,5,2.7048602419605015
A2,synthetic,3,gated,0.1,2.0,1.0,0.25,1.2820270686720705,22.020368818270242,1.4429863405444125,19.564086016582756,10.45218921552321,9.375,5,2.7689278336833816
A2,synthetic,3,gated,0.15,0.0,1.0,0.25,1.1263645719890427,20.01398896263344,1.3115090365300832,17.188633462513664,9.857823524194508,7.8125,5,2.5206707250633964
A2,synthetic,3,gated,0.15,1.0,1.0,0.25,1.194586932319386,20.724183147690358,1.3580477896558223,18.229725463121447,10.086986257452836,9.375,5,2.6163376045545554
A2,synthetic,3,gated,0.15,2.0,1.0,0.25,1.2628596916476844,21.436123209746164,1.4047009494330782,19.27158656631313,10.327516768659267,9.375,5,2.712889016334224
A2,synthetic,3,gated,0.25,0.0,1.0,0.25,0.9969230294223481,17.914496407437582,1.1739300929517762,15.213319887023367,9.24675199326146,9.114583333333334,6,2.2783277266623516
A2,synthetic,3,gated,0.25,1.0,1.0,0.25,1.11080713230023,19.090722956443347,1.2510077685169914,16.951222649819204,9.668443685882492,7.8125,5,2.439980748884903
A2,synthetic,3,gated,0.25,2.0,1.0,0.25,1.2255312322842722,20.28715863264321,1.3294097404523566,18.701943999710572,10.07555800915088,9.375,5,2.6024228165963748
A2,synthetic,3,shrink,0.0,0.0,2.0,0.25,2.6398307414759854,46.44936545951619,3.0438091404457386,40.28454387390639,15.907880822560765,19.53125,4,5.406161852874304
A2,synthetic,3,shrink,0.05,0.0,2.0,0.25,2.5080981529115483,44.16516848561293,2.8941265870036483,38.274268305753786,15.581775009592443,17.578125,4,5.1692434160405245
A2,synthetic,3,shrink,0.1,0.0,2.0,0.25,2.3764392462925055,41.882658452958616,2.7445545781759377,36.26511714437293,15.237287095594562,17.578125,4,4.931267792748955
A2,synthetic,3,shrink,0.15,0.0,2.0,0.25,2.2448669857442707,39.602127048499824,2.595112228096576,34.257288225886704,14.87288714249992,16.6015625,4,4.692160322940298
A2,synthetic,3,shrink,0.25,0.0,2.0,0.25,1.9820514134270169,35.04854476270552,2.2967177237550116,30.24665023784639,14.054367264647013,15.625,4,4.208720738126224
A2,synthetic,3,gated,0.0,0.0,2.0,0.25,2.6398307414759854,46.44936545951619,3.0438091404457386,40.28454387390639,15.907880822560765,19.53125,4,5.406161852874304
A2,synthetic,3,gated,0.0,1.0,2.0,0.25,2.6398307414759854,46.44936545951619,3.0438091404457386,40.28454387390639,15.907880822560765,19.53125,4,5.406161852874304
A2,synthetic,3,gated,0.0,2.0,2.0,0.25,2.6398307414759854,46.44936545951619,3.0438091404457386,40.28454387390639,15.907880822560765,19.53125,4,5.406161852874304
A2,synthetic,3,gated,0.05,0.0,2.0,0.25,2.5080773141234878,44.21930748861289,2.897674295148973,38.27395030011096,15.569204914653417,18.5546875,4,5.171956991281566
A2,synthetic,3,gated,0.05,1.0,2.0,0.25,2.5302863263072695,44.47612101065357,2.914503186955015,38.61286594029077,15.613511775200294,19.53125,4,5.202793800793045
A2,synthetic,3,gated,0.05,2.0,2.0,0.25,2.5525365433088645,44.733655960159545,2.9313793536267365,38.95241037733431,15.657332801829801,19.53125,4,5.2336666510684555
A2,synthetic,3,gated,0.1,0.0,2.0,0.25,2.3764059617536444,41.99233029187125,2.7517413318038795,36.2646092131465,15.210942484376687,18.5546875,4,4.936711551817544
A2,synthetic,3,gated,0.1,1.0,2.0,0.25,2.420859729445003,42.50580264641752,2.7853889786699346,36.94298594646756,15.304727623002377,18.5546875,4,4.998731786767922
A2,synthetic,3,gated,0.1,2.0,2.0,0.25,2.4654828520293397,43.022279274743696,2.8192334944469253,37.62394708207973,15.396577915234056,18.5546875,4,5.060906778332072
A2,synthetic,3,gated,0.15,0.0,2.0,0.25,2.2448311268230783,39.768951423177214,2.6060441655185147,34.256741008877164,14.83644151752487,16.6015625,4,4.700686063046292
A2,synthetic,3,gated,0.15,1.0,2.0,0.25,2.3115676830442675,40.538837020533535,2.656494474045832,35.275159229729745,14.982491665881527,17.578125,4,4.794075260006511
A2,synthetic,3,gated,0.15,2.0,2.0,0.25,2.3786960734428293,41.3157738265673,2.7074068455789893,36.299556948002994,15.12557767448377,18.5546875,4,4.887928198117649
A2,synthetic,3,gated,0.25,0.0,2.0,0.25,1.9820478823982037,35.335704625474804,2.315535199654184,30.24659635337459,14.011794379631349,14.6484375,4,4.224746663650338
A2,synthetic,3,gated,0.25,1.0,2.0,0.25,2.0934715096872467,36.61712431906176,2.399506141721985,31.946951581303157,14.289819987232216,15.625,4,4.382648331016709
A2,synthetic,3,gated,0.25,2.0,2.0,0.25,2.2060491663717943,37.92000548604668,2.484883445927351,33.66491761551736,14.555205485185851,15.625,4,4.541705073671111
A2,synthetic,4,shrink,0.0,0.0,0.0,0.5,0.0,3.037037806755506e-17,2.0419874872535284e-18,0.0,0.0,0.0,6,2.0419874872535284e-18
A2,synthetic,4,shrink,0.05,0.0,0.0,0.5,0.023440876095297974,0.2563269702772299,0.017234440242641594,0.34863498120962005,0.10774073620646647,0.0,6,0.03619895127192137
A2,synthetic,4,shrink,0.1,0.0,0.0,0.5,0.04688175219059589,0.5126539405544591,0.03446888048528315,0.6972699624192393,0.2147141263150297,1.3020833333333333,6,0.07234630914165234
