dataset,origin,held_block,family,seed,level,method,n,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
A2,synthetic,2,asymmetric_burst,20260927,0.5,uncorrected,13,6.206102195119979,0.4218756011642889,4.480047071281587,2.5188421670293306,4.557291666666667,6,0.7453716162239091
A2,synthetic,2,asymmetric_burst,20260927,0.5,V7,13,5.606064705247851,0.38108652473561416,4.26079945230724,2.34843734102122,5.859375,6,0.6855468801769181
A2,synthetic,2,asymmetric_burst,20260927,0.5,shrink,13,4.843966796344611,0.32928097862046735,3.493448941812299,2.132266198565506,5.208333333333333,6,0.5929652476099155
A2,synthetic,2,asymmetric_burst,20260927,0.5,gated,13,5.839020410574879,0.39692228204988617,4.41990352129069,2.391194957628509,4.557291666666667,6,0.709696947498229
A2,synthetic,2,asymmetric_burst,20260927,1.0,uncorrected,13,12.412204390239959,0.8437512023285778,8.960094142563175,4.901699794544219,16.276041666666668,6,1.4814993370762894
A2,synthetic,2,asymmetric_burst,20260927,1.0,V7,13,11.142310308988147,0.7574269182450278,8.380310277497378,4.440741311095967,12.369791666666666,6,1.3441340838518212
A2,synthetic,2,asymmetric_burst,20260927,1.0,shrink,13,9.430058925591453,0.641032270041704,6.733246670246863,3.952465744641991,12.369791666666666,6,1.1385659890205817
A2,synthetic,2,asymmetric_burst,20260927,1.0,gated,13,11.309660971628466,0.7688030057129626,8.826826995448073,4.563629120905659,11.71875,6,1.3790403386382595
A2,synthetic,2,asymmetric_burst,20260927,2.0,uncorrected,13,24.824408780479917,1.6875024046571556,17.92018828512635,8.671633028912046,25.390625,6,2.886063960069479
A2,synthetic,2,asymmetric_burst,20260927,2.0,V7,13,22.097932478888296,1.5021632348158,16.64376528850101,7.8341439048296335,25.390625,6,2.600410282403715
A2,synthetic,2,asymmetric_burst,20260927,2.0,shrink,13,18.7040238428025,1.2714536523549707,13.39180662166631,7.116797780252568,25.390625,6,2.2104071844264426
A2,synthetic,2,asymmetric_burst,20260927,2.0,gated,13,21.58845424438503,1.4675301543888943,16.934826206383622,7.955668903035819,25.390625,6,2.583930976759457
A2,synthetic,2,asymmetric_burst,20260928,0.0,uncorrected,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,2,asymmetric_burst,20260928,0.0,V7,13,0.2815557343706896,0.019139468053279644,0.20724793336259198,0.045460136765833305,1.953125,6,0.0292738396424637
A2,synthetic,2,asymmetric_burst,20260928,0.0,shrink,13,1.154203110963702,0.07845989575975565,1.2850816225903945,0.4249501466830636,5.208333333333333,6,0.15102531209928066
A2,synthetic,2,asymmetric_burst,20260928,0.0,gated,13,0.02582693041747168,0.0017556513659518433,0.006243300572725554,0.0008875924238074262,0.0,6,0.002028189849107437
A2,synthetic,2,asymmetric_burst,20260928,0.5,uncorrected,13,5.337559174207808,0.3628341774873644,7.065156445798869,2.6735132560945245,8.463541666666666,6,0.7847090501956975
A2,synthetic,2,asymmetric_burst,20260928,0.5,V7,13,4.8247497390509135,0.32797465021279754,6.055404875945925,2.251054683919327,9.114583333333334,6,0.686811608448792
A2,synthetic,2,asymmetric_burst,20260928,0.5,shrink,13,4.100457280836751,0.27873902588354765,5.206932210905671,1.7041496747578215,8.463541666666666,6,0.571560178311576
A2,synthetic,2,asymmetric_burst,20260928,0.5,gated,13,5.13086259672726,0.34878345125991445,6.674649502921073,2.5201211850806713,9.114583333333334,6,0.7469582553597801
A2,synthetic,2,asymmetric_burst,20260928,1.0,uncorrected,13,10.675118348415616,0.7256683549747288,14.130312891597738,5.1590453854788105,11.067708333333334,6,1.556639604590797
A2,synthetic,2,asymmetric_burst,20260928,1.0,V7,13,9.523607781963848,0.647391491785002,12.083751231988728,4.369296868828945,11.71875,6,1.3551174545178837
A2,synthetic,2,asymmetric_burst,20260928,1.0,shrink,13,8.021598667536113,0.5452885972175058,10.42731227955121,3.6325140441176043,10.416666666666666,6,1.146629543112034
A2,synthetic,2,asymmetric_burst,20260928,1.0,gated,13,9.776604012085926,0.6645895548073893,12.528507017794174,4.5604934556458945,10.416666666666666,6,1.4004292960073965
A2,synthetic,2,asymmetric_burst,20260928,2.0,uncorrected,13,21.35023669683123,1.4513367099494576,28.260625783195476,9.149273171022589,20.833333333333332,6,3.033825856316775
A2,synthetic,2,asymmetric_burst,20260928,2.0,V7,13,18.968181241887226,1.289410424260611,24.35246827374668,7.929640751047272,20.833333333333332,6,2.6561584713593596
A2,synthetic,2,asymmetric_burst,20260928,2.0,shrink,13,15.98633248329462,1.0867116613234782,20.98642914337976,6.949466923971471,12.369791666666666,6,2.272422355498905
A2,synthetic,2,asymmetric_burst,20260928,2.0,gated,13,18.729450400352743,1.2731820873556836,23.964450411928365,7.835792061177984,20.833333333333332,6,2.62036227962421
A2,synthetic,2,asymmetric_burst,20260929,0.0,uncorrected,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,2,asymmetric_burst,20260929,0.0,V7,13,0.2815557343706896,0.019139468053279644,0.20724793336259198,0.045460136765833305,1.953125,6,0.0292738396424637
A2,synthetic,2,asymmetric_burst,20260929,0.0,shrink,13,1.154203110963702,0.07845989575975565,1.2850816225903945,0.4249501466830636,5.208333333333333,6,0.15102531209928066
A2,synthetic,2,asymmetric_burst,20260929,0.0,gated,13,0.02582693041747168,0.0017556513659518433,0.006243300572725554,0.0008875924238074262,0.0,6,0.002028189849107437
A2,synthetic,2,asymmetric_burst,20260929,0.5,uncorrected,13,5.612250487802593,0.3815070190574778,3.453011864959283,1.079931586639443,5.859375,6,0.5722817562893854
A2,synthetic,2,asymmetric_burst,20260929,0.5,V7,13,5.240381869307211,0.35622830271516015,3.2043025176714446,1.0361783181485036,6.510416666666667,6,0.5355754744770049
A2,synthetic,2,asymmetric_burst,20260929,0.5,shrink,13,4.386497803032877,0.2981833588102156,2.6951959539725494,0.7596974964463575,5.859375,6,0.4414321350524492
A2,synthetic,2,asymmetric_burst,20260929,0.5,gated,13,5.500795519415736,0.3739305837503175,3.3596914733000234,1.0833749866082767,5.859375,6,0.5617675492277567
A2,synthetic,2,asymmetric_burst,20260929,1.0,uncorrected,13,11.224500975605187,0.7630140381149556,6.906023729918567,2.179873539843611,11.067708333333334,6,1.145923768204379
A2,synthetic,2,asymmetric_burst,20260929,1.0,V7,13,10.241981428492942,0.6962247698171219,6.314913429547531,1.9093017750930994,10.416666666666666,6,1.0406505811657738
A2,synthetic,2,asymmetric_burst,20260929,1.0,shrink,13,8.51968697257926,0.5791474181837817,5.1274194280255365,1.5740448893590093,10.416666666666666,6,0.8604218245479561
A2,synthetic,2,asymmetric_burst,20260929,1.0,gated,13,10.501570427694658,0.7138709931068341,6.381192752268072,2.029548192324984,11.067708333333334,6,1.068723613760557
A2,synthetic,2,asymmetric_burst,20260929,2.0,uncorrected,13,22.449001951210374,1.5260280762299112,13.812047459837133,4.433440952081082,27.34375,6,2.2968570650534414
A2,synthetic,2,asymmetric_burst,20260929,2.0,V7,13,20.332571661366277,1.382158337579398,12.654039880698011,3.9412798577255104,26.692708333333332,6,2.0801721655911503
A2,synthetic,2,asymmetric_burst,20260929,2.0,shrink,13,16.898995452996523,1.1487522508751835,10.226643360997832,3.1936390602187235,25.390625,6,1.7134390617198527
A2,synthetic,2,asymmetric_burst,20260929,2.0,gated,13,20.031346751454404,1.3616818072292118,12.451234598110652,3.946208576450927,26.692708333333332,6,2.0531375746740324
A2,synthetic,2,direction_step,20260927,0.0,uncorrected,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,2,direction_step,20260927,0.0,V7,13,0.2815557343706896,0.019139468053279644,0.20724793336259198,0.045460136765833305,1.953125,6,0.0292738396424637
A2,synthetic,2,direction_step,20260927,0.0,shrink,13,1.154203110963702,0.07845989575975565,1.2850816225903945,0.4249501466830636,5.208333333333333,6,0.15102531209928066
A2,synthetic,2,direction_step,20260927,0.0,gated,13,0.02582693041747168,0.0017556513659518433,0.006243300572725554,0.0008875924238074262,0.0,6,0.002028189849107437
A2,synthetic,2,direction_step,20260927,0.5,uncorrected,13,8.01935508561891,0.5451360840231814,20.014649498077052,7.158736803973217,7.8125,6,1.7120428331570492
A2,synthetic,2,direction_step,20260927,0.5,V7,13,6.801729706316403,0.46236489806203723,16.900829138520105,6.087236644035798,7.161458333333333,6,1.450598760847691
A2,synthetic,2,direction_step,20260927,0.5,shrink,13,6.031466596138168,0.41000430159673273,14.7248295343796,5.230638766290434,9.114583333333334,6,1.2660491849872386
A2,synthetic,2,direction_step,20260927,0.5,gated,13,7.070490913982894,0.4806346255800755,17.706155435819554,6.395957307864535,7.8125,6,1.5172266146279558
A2,synthetic,2,direction_step,20260927,1.0,uncorrected,13,16.03871017123782,1.0902721680463627,40.02929899615411,13.468561348109239,13.671875,6,3.366378693612914
A2,synthetic,2,direction_step,20260927,1.0,V7,13,13.596820115968033,0.9242784730256631,33.81928393649743,11.580548489283862,12.369791666666666,6,2.8609717224548694
A2,synthetic,2,direction_step,20260927,1.0,shrink,13,11.990571578002438,0.8150896381872135,29.709413385383282,10.22193148130247,12.369791666666666,6,2.519737978195511
A2,synthetic,2,direction_step,20260927,1.0,gated,13,13.138733092456876,0.8931388410387309,32.78517306081633,11.289184486738478,11.71875,6,2.774877720287908
A2,synthetic,2,direction_step,20260927,2.0,uncorrected,13,32.07742034247564,2.1805443360927255,80.05859799230822,24.031303668108517,18.5546875,4,6.535226938835456
A2,synthetic,2,direction_step,20260927,2.0,V7,13,27.23356324921231,1.851270814818578,67.82097701873455,20.897535336147314,21.09375,5,5.576985809752873
A2,synthetic,2,direction_step,20260927,2.0,shrink,13,23.991887809520744,1.6309096715594873,59.71838015234008,18.714049924906643,21.09375,5,4.93279935717646
A2,synthetic,2,direction_step,20260927,2.0,gated,13,25.19243702815327,1.7125200620129633,62.798222050649734,19.608688133732855,21.09375,5,5.1799051062385795
A2,synthetic,2,direction_step,20260928,0.0,uncorrected,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,2,direction_step,20260928,0.0,V7,13,0.2815557343706896,0.019139468053279644,0.20724793336259198,0.045460136765833305,1.953125,6,0.0292738396424637
A2,synthetic,2,direction_step,20260928,0.0,shrink,13,1.154203110963702,0.07845989575975565,1.2850816225903945,0.4249501466830636,5.208333333333333,6,0.15102531209928066
A2,synthetic,2,direction_step,20260928,0.0,gated,13,0.02582693041747168,0.0017556513659518433,0.006243300572725554,0.0008875924238074262,0.0,6,0.002028189849107437
A2,synthetic,2,direction_step,20260928,0.5,uncorrected,13,7.43541468033879,0.505441247912461,18.149879622081126,6.435354377804512,5.208333333333333,6,1.559792993892289
A2,synthetic,2,direction_step,20260928,0.5,V7,13,6.306466346209116,0.42869810992177715,15.291068485319647,5.433179559597235,4.557291666666667,6,1.3177569868641366
A2,synthetic,2,direction_step,20260928,0.5,shrink,13,5.620346592442583,0.38205737238790966,13.334771212952852,4.66445099383709,5.859375,6,1.1523678229331629
A2,synthetic,2,direction_step,20260928,0.5,gated,13,6.629820427942287,0.45067892708063334,16.255858687753015,5.792139221988196,3.90625,6,1.3969310366720646
A2,synthetic,2,direction_step,20260928,1.0,uncorrected,13,14.87082936067758,1.010882495824922,36.29975924416225,12.294672774043965,8.463541666666666,6,3.080428475005283
A2,synthetic,2,direction_step,20260928,1.0,V7,13,12.616452212952185,0.8576354682146557,30.677875413595153,10.574144810389319,5.859375,6,2.6191432425394554
A2,synthetic,2,direction_step,20260928,1.0,shrink,13,11.13734583368838,0.7570894453940005,26.917953273046468,9.251712348108555,7.161458333333333,6,2.300906364132559
A2,synthetic,2,direction_step,20260928,1.0,gated,13,12.257464410369515,0.8332323581362722,29.9539807510448,10.358848758889996,5.859375,6,2.555500543509799
A2,synthetic,2,direction_step,20260928,2.0,uncorrected,13,29.74165872135516,2.021764991649844,72.5995184883245,22.14504288947532,13.28125,5,5.994699252133706
A2,synthetic,2,direction_step,20260928,2.0,V7,13,25.25028800042466,1.7164526291763145,61.4760746329672,19.164680313423265,12.5,5,5.108716942258853
A2,synthetic,2,direction_step,20260928,2.0,shrink,13,22.26057099954273,1.51321900243231,54.12838967099675,17.0051641115754,11.71875,5,4.508945903826359
A2,synthetic,2,direction_step,20260928,2.0,gated,13,23.416036275577664,1.5917646970770105,57.11434179843819,17.993920153530734,10.9375,5,4.756193658329835
A2,synthetic,2,direction_step,20260929,0.0,uncorrected,13,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,2,direction_step,20260929,0.0,V7,13,0.2815557343706896,0.019139468053279644,0.20724793336259198,0.045460136765833305,1.953125,6,0.0292738396424637
A2,synthetic,2,direction_step,20260929,0.0,shrink,13,1.154203110963702,0.07845989575975565,1.2850816225903945,0.4249501466830636,5.208333333333333,6,0.15102531209928066
A2,synthetic,2,direction_step,20260929,0.0,gated,13,0.02582693041747168,0.0017556513659518433,0.006243300572725554,0.0008875924238074262,0.0,6,0.002028189849107437
A2,synthetic,2,direction_step,20260929,0.5,uncorrected,13,7.992687834698755,0.5433233097311007,19.69555924228132,6.662666596391183,5.208333333333333,6,1.6656629368466431
A2,synthetic,2,direction_step,20260929,0.5,V7,13,6.784300034824925,0.4611800717560275,16.615686368565644,5.635655480047493,5.859375,6,1.4090249019577141
A2,synthetic,2,direction_step,20260929,0.5,shrink,13,6.041782863838071,0.4107055761650263,14.529001707440907,4.8492472135850875,8.463541666666666,6,1.2341684498936905
A2,synthetic,2,direction_step,20260929,0.5,gated,13,7.042633228430363,0.4787409284622999,17.49285474521825,5.964167683875388,5.859375,6,1.4787310894072474
A2,synthetic,2,direction_step,20260929,1.0,uncorrected,13,15.98537566939751,1.0866466194622013,39.39111848456265,12.715213222764909,16.276041666666668,6,3.289851415000703
A2,synthetic,2,direction_step,20260929,1.0,V7,13,13.566203294390512,0.922197216610177,33.31421255775588,10.899446799204975,14.973958333333334,6,2.7954240875716723
A2,synthetic,2,direction_step,20260929,1.0,shrink,13,11.980923866796983,0.8144338104491751,29.273482574719594,9.563427493892053,14.973958333333334,6,2.45950191147011
A2,synthetic,2,direction_step,20260929,1.0,gated,13,13.078291448868406,0.889030166395201,32.308620705259294,10.61322291061167,15.625,6,2.7086214061261025
A2,synthetic,2,direction_step,20260929,2.0,uncorrected,13,31.97075133879502,2.1732932389244026,78.7822369691253,22.46497326428745,41.015625,4,6.378118598187609
A2,synthetic,2,direction_step,20260929,2.0,V7,13,27.156959271507333,1.8460634643545015,66.75890761688368,19.569985716389997,14.6484375,4,5.445436457022203
A2,synthetic,2,direction_step,20260929,2.0,shrink,13,23.94215222752227,1.627528768716579,58.803400171470216,17.559071649991406,13.28125,5,4.819806817686986
A2,synthetic,2,direction_step,20260929,2.0,gated,13,25.082720067462066,1.7050617722049226,61.801839389444,18.391785865066133,13.671875,4,5.0558589613652725
A2,synthetic,3,asymmetric_burst,20260927,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,3,asymmetric_burst,20260927,0.0,V7,14,0.4226149601504596,0.02841500552392893,0.44450862308318295,0.1697761680983406,0.6510416666666666,6,0.0547736281352801
A2,synthetic,3,asymmetric_burst,20260927,0.0,shrink,14,1.285848650933039,0.0864555208982446,2.0147362700314395,0.4969783408970147,1.3020833333333333,6,0.18760199571244643
A2,synthetic,3,asymmetric_burst,20260927,0.0,gated,14,0.7043582669174326,0.047358342539881554,0.7408477051386381,0.28225622852265264,3.2552083333333335,6,0.09124204249925838
A2,synthetic,3,asymmetric_burst,20260927,0.5,uncorrected,14,5.604266215617197,0.37680931933322087,5.990845736645188,2.035120936114535,9.765625,6,0.7150437489439398
A2,synthetic,3,asymmetric_burst,20260927,0.5,V7,14,5.04419740962729,0.339152445543619,5.2550918054273605,1.7721242727639621,15.625,6,0.6349693572193299
A2,synthetic,3,asymmetric_burst,20260927,0.5,shrink,14,4.291963189448926,0.28857510792630714,4.554948630178718,1.5826721002164303,7.8125,6,0.5481165157246444
A2,synthetic,3,asymmetric_burst,20260927,0.5,gated,14,4.725389053045499,0.3177169970443015,4.842529079441212,1.6190463562373958,14.973958333333334,6,0.5893719720271176
A2,synthetic,3,asymmetric_burst,20260927,1.0,uncorrected,14,11.208532431234394,0.7536186386664417,11.981691473290374,4.132939577651491,18.229166666666668,6,1.4343030506105792
A2,synthetic,3,asymmetric_burst,20260927,1.0,V7,14,10.00348262450262,0.6725957214874044,10.54699844345109,3.6121412294627344,18.229166666666668,6,1.27003203186854
A2,synthetic,3,asymmetric_burst,20260927,1.0,shrink,14,8.397753513798182,0.5646326679921945,8.821137314976372,3.027798349162655,18.229166666666668,6,1.0647598748183453
A2,synthetic,3,asymmetric_burst,20260927,1.0,gated,14,9.256799470198418,0.6223916162029515,9.659959960407301,3.277139511337561,18.229166666666668,6,1.1674831696427095
A2,synthetic,3,asymmetric_burst,20260927,2.0,uncorrected,14,22.417064862468788,1.5072372773328835,23.963382946580747,8.196286510256364,27.994791666666668,6,2.8639269592600685
A2,synthetic,3,asymmetric_burst,20260927,2.0,V7,14,19.95736298491073,1.341856377392315,21.150317133556428,7.177315383611853,27.994791666666668,6,2.5354644909909165
A2,synthetic,3,asymmetric_burst,20260927,2.0,shrink,14,16.754886468541063,1.126534165725933,17.69383541527433,6.147093129410259,27.994791666666668,6,2.134673822232339
A2,synthetic,3,asymmetric_burst,20260927,2.0,gated,14,18.39182939130635,1.2365959159682154,19.327121005818366,6.480069309511234,27.994791666666668,6,2.3220315336114616
A2,synthetic,3,asymmetric_burst,20260928,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,3,asymmetric_burst,20260928,0.0,V7,14,0.4226149601504596,0.02841500552392893,0.44450862308318295,0.1697761680983406,0.6510416666666666,6,0.0547736281352801
A2,synthetic,3,asymmetric_burst,20260928,0.0,shrink,14,1.285848650933039,0.0864555208982446,2.0147362700314395,0.4969783408970147,1.3020833333333333,6,0.18760199571244643
A2,synthetic,3,asymmetric_burst,20260928,0.0,gated,14,0.7043582669174326,0.047358342539881554,0.7408477051386381,0.28225622852265264,3.2552083333333335,6,0.09124204249925838
A2,synthetic,3,asymmetric_burst,20260928,0.5,uncorrected,14,5.76991912646147,0.38794718434164166,3.5355423780681465,1.6766292174527455,12.369791666666666,6,0.6195354285015298
A2,synthetic,3,asymmetric_burst,20260928,0.5,V7,14,5.314356524969121,0.3573169060540677,3.083027833796956,1.4414303338507117,13.020833333333334,6,0.5578786119918647
A2,synthetic,3,asymmetric_burst,20260928,0.5,shrink,14,4.444309257715746,0.298818271987062,3.1742832092059237,1.1242634558684925,11.067708333333334,6,0.4811227264802863
A2,synthetic,3,asymmetric_burst,20260928,0.5,gated,14,5.062818246551667,0.34040443904587925,2.9254518768053543,1.3069545942091756,12.369791666666666,6,0.5266271122935684
A2,synthetic,3,asymmetric_burst,20260928,1.0,uncorrected,14,11.53983825292294,0.7758943686832833,7.071084756136293,3.2821219576869614,19.53125,6,1.2342879137007265
A2,synthetic,3,asymmetric_burst,20260928,1.0,V7,14,10.448698054690539,0.7025302957476818,6.223267452153216,2.8420591700263844,16.276041666666668,6,1.1028337219924922
A2,synthetic,3,asymmetric_burst,20260928,1.0,shrink,14,8.6777776746108,0.5834604162420228,5.491407191441767,2.328513574928607,14.973958333333334,6,0.9246312751304253
A2,synthetic,3,asymmetric_burst,20260928,1.0,gated,14,9.777720018738563,0.6574163116349979,5.732760668152806,2.547829637781409,16.276041666666668,6,1.0214469796531838
A2,synthetic,3,asymmetric_burst,20260928,2.0,uncorrected,14,23.07967650584588,1.5517887373665666,14.142169512272586,6.044075426823869,34.505208333333336,6,2.4336016975924624
A2,synthetic,3,asymmetric_burst,20260928,2.0,V7,14,20.709825348522198,1.3924490544971584,12.385366071917106,5.263147179813857,33.854166666666664,6,2.162695045662436
A2,synthetic,3,asymmetric_burst,20260928,2.0,shrink,14,17.284909437235054,1.1621708729023357,10.60670604988549,4.555399460034425,21.484375,6,1.8250354961043633
A2,synthetic,3,asymmetric_burst,20260928,2.0,gated,14,19.221007609213405,1.2923466722447141,11.348927039040635,4.737487073334464,33.854166666666664,6,1.9924062099040367
A2,synthetic,3,asymmetric_burst,20260929,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,3,asymmetric_burst,20260929,0.0,V7,14,0.4226149601504596,0.02841500552392893,0.44450862308318295,0.1697761680983406,0.6510416666666666,6,0.0547736281352801
A2,synthetic,3,asymmetric_burst,20260929,0.0,shrink,14,1.285848650933039,0.0864555208982446,2.0147362700314395,0.4969783408970147,1.3020833333333333,6,0.18760199571244643
A2,synthetic,3,asymmetric_burst,20260929,0.0,gated,14,0.7043582669174326,0.047358342539881554,0.7408477051386381,0.28225622852265264,3.2552083333333335,6,0.09124204249925838
A2,synthetic,3,asymmetric_burst,20260929,0.5,uncorrected,14,4.9206375918937,0.3308447583235887,5.0050233909328234,2.4621305996585208,9.765625,6,0.6646482237524562
A2,synthetic,3,asymmetric_burst,20260929,0.5,V7,14,4.517104617667817,0.3037127521881843,4.728037758172227,2.165522256900726,7.8125,6,0.6082616880661453
A2,synthetic,3,asymmetric_burst,20260929,0.5,shrink,14,3.8375516763806585,0.25802222439995315,4.051073281006408,1.7072139935419903,4.557291666666667,6,0.5089980295349198
A2,synthetic,3,asymmetric_burst,20260929,0.5,gated,14,4.313299820216785,0.2900097009679612,4.644115918310056,1.9673515576675913,7.8125,6,0.5784131097623753
A2,synthetic,3,asymmetric_burst,20260929,1.0,uncorrected,14,9.8412751837874,0.6616895166471773,10.010046781865647,4.903077382725434,11.067708333333334,6,1.3278721291011006
A2,synthetic,3,asymmetric_burst,20260929,1.0,V7,14,8.924032945220711,0.6000176741114225,9.227144632165079,4.321553929716873,11.71875,6,1.2007812191146614
A2,synthetic,3,asymmetric_burst,20260929,1.0,shrink,14,7.418858239936912,0.49881551233775884,7.546175770225979,3.5360450845381024,11.067708333333334,6,0.9902535192503048
A2,synthetic,3,asymmetric_burst,20260929,1.0,gated,14,8.378925629394955,0.5633667534132805,8.798698741873203,3.9349703388434585,11.71875,6,1.1237343762425278
A2,synthetic,3,asymmetric_burst,20260929,2.0,uncorrected,14,19.6825503675748,1.3233790332943547,20.02009356373129,9.531446629283069,11.71875,6,2.637273939016394
A2,synthetic,3,asymmetric_burst,20260929,2.0,V7,14,17.79900517245063,1.1967366941188353,18.224926529363763,8.341560194194761,12.369791666666666,6,2.3702781438162015
A2,synthetic,3,asymmetric_burst,20260929,2.0,shrink,14,14.743898494423439,0.9913230639401298,14.918329042474637,7.080928650626084,12.369791666666666,6,1.9689430413537254
A2,synthetic,3,asymmetric_burst,20260929,2.0,gated,14,16.629034005342916,1.118072329837061,17.112301802323223,7.549327383055736,12.369791666666666,6,2.200942785366191
A2,synthetic,3,direction_step,20260927,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,3,direction_step,20260927,0.0,V7,14,0.4226149601504596,0.02841500552392893,0.44450862308318295,0.1697761680983406,0.6510416666666666,6,0.0547736281352801
A2,synthetic,3,direction_step,20260927,0.0,shrink,14,1.285848650933039,0.0864555208982446,2.0147362700314395,0.4969783408970147,1.3020833333333333,6,0.18760199571244643
A2,synthetic,3,direction_step,20260927,0.0,gated,14,0.7043582669174326,0.047358342539881554,0.7408477051386381,0.28225622852265264,3.2552083333333335,6,0.09124204249925838
A2,synthetic,3,direction_step,20260927,0.5,uncorrected,14,7.8591659776609735,0.5284201122203649,18.878761349022145,6.737564520892037,4.557291666666667,6,1.6160957281617023
A2,synthetic,3,direction_step,20260927,0.5,V7,14,6.809866325357384,0.4578692367713553,16.566640863521904,5.873008705302603,4.557291666666667,6,1.4096863955510799
A2,synthetic,3,direction_step,20260927,0.5,shrink,14,6.105383069155752,0.41050249043242304,14.680592332057673,5.0936846555691275,5.208333333333333,6,1.2465155686356801
A2,synthetic,3,direction_step,20260927,0.5,gated,14,6.144303824369277,0.41311937241405955,15.047217723199045,5.295861899077605,4.557291666666667,6,1.2750513124211054
A2,synthetic,3,direction_step,20260927,1.0,uncorrected,14,15.718331955321947,1.0568402244407298,37.75752269804429,12.788553709996023,8.463541666666666,6,3.186028769989714
A2,synthetic,3,direction_step,20260927,1.0,V7,14,13.441141848554324,0.9037307144513022,32.398540288065966,11.124849840178152,7.161458333333333,6,2.7408995170214636
A2,synthetic,3,direction_step,20260927,1.0,shrink,14,11.932531130763406,0.8022975284035917,28.77392924219527,9.827921080576743,5.859375,6,2.430413368717005
A2,synthetic,3,direction_step,20260927,1.0,gated,14,11.941085671325238,0.8028727028300545,28.83471350028293,9.963953036191553,7.161458333333333,6,2.4421782589150216
A2,synthetic,3,direction_step,20260927,2.0,uncorrected,14,31.436663910643894,2.1136804488814596,75.51504539608858,22.20053935252696,32.2265625,4,6.14503008156957
A2,synthetic,3,direction_step,20260927,2.0,V7,14,26.766294409485464,1.799662755028504,64.37691702977668,19.46769302546154,11.71875,4,5.2728238348951075
A2,synthetic,3,direction_step,20260927,2.0,shrink,14,23.686840144056283,1.5926120866572189,57.05833139132212,17.536770538737414,12.6953125,4,4.689908576349332
A2,synthetic,3,direction_step,20260927,2.0,gated,14,23.663607332367818,1.5910500016987756,56.956563703851565,17.644059489522796,11.71875,4,4.692138953985766
A2,synthetic,3,direction_step,20260928,0.0,uncorrected,14,0.0,0.0,0.0,0.0,0.0,6,0.0
A2,synthetic,3,direction_step,20260928,0.0,V7,14,0.4226149601504596,0.02841500552392893,0.44450862308318295,0.1697761680983406,0.6510416666666666,6,0.0547736281352801
A2,synthetic,3,direction_step,20260928,0.0,shrink,14,1.285848650933039,0.0864555208982446,2.0147362700314395,0.4969783408970147,1.3020833333333333,6,0.18760199571244643
A2,synthetic,3,direction_step,20260928,0.0,gated,14,0.7043582669174326,0.047358342539881554,0.7408477051386381,0.28225622852265264,3.2552083333333335,6,0.09124204249925838
A2,synthetic,3,direction_step,20260928,0.5,uncorrected,14,8.316563727620101,0.5591737788371219,20.38548778834665,6.851793763893698,3.90625,6,1.7051829772203526
A2,synthetic,3,direction_step,20260928,0.5,V7,14,7.190011068231865,0.48342870812756394,17.781390812844485,5.961334514950326,3.90625,6,1.4820221135931713
A2,synthetic,3,direction_step,20260928,0.5,shrink,14,6.454918120117866,0.43400388375829874,15.898413416559166,5.174087405759737,3.90625,6,1.3163637382457305
A2,synthetic,3,direction_step,20260928,0.5,gated,14,6.468883376819206,0.4349428539409217,16.064436128679244,5.364890690116797,4.557291666666667,6,1.3357129523941953
A2,synthetic,3,direction_step,20260928,1.0,uncorrected,14,16.633127455240203,1.1183475576742439,40.7709755766933,12.938154363655324,15.625,6,3.35890117056446
A2,synthetic,3,direction_step,20260928,1.0,V7,14,14.213615087841532,0.9556688459211837,34.9780996313172,11.250055052906731,13.020833333333334,6,2.887975793366496
A2,synthetic,3,direction_step,20260928,1.0,shrink,14,12.628911884511577,0.8491194936209784,31.12834821356268,9.927598253334294,10.416666666666666,6,2.5630882849045182
A2,synthetic,3,direction_step,20260928,1.0,gated,14,12.616247257854099,0.8482679728032992,31.12732948957909,10.094921563840474,10.416666666666666,6,2.5734526928055415
A2,synthetic,3,direction_step,20260928,2.0,uncorrected,14,33.266254910480406,2.2366951153484878,81.5419511533866,22.893843386141715,36.71875,5,6.517272835230524
A2,synthetic,3,direction_step,20260928,2.0,V7,14,28.36285811976573,1.9070095622280572,69.60876370424371,20.080057107777463,36.71875,5,5.597228279682003
A2,synthetic,3,direction_step,20260928,2.0,shrink,14,25.071277771195824,1.6856963513711318,61.67613370203728,18.037528141772963,37.5,5,4.9719034965489675
A2,synthetic,3,direction_step,20260928,2.0,gated,14,25.10507471609285,1.6879687280413733,61.659966007868036,18.178562470180996,32.03125,5,4.983114952564315
