dataset,fold,seed,level,stage,n_trials,V7_policy,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
VisualCogA_Task-2,1,2053,0.0,未校正,19,训练均值保护,1.3793062589784674e-14,1.0068825578393047e-16,9.271327876054924e-15,3.552713678800501e-15,0.0,6,1.604627586959379e-16
VisualCogA_Task-2,1,2053,0.0,V7,19,训练均值保护,10.058496268898155,0.07342621977765841,4.536011917714286,2.2548999058038213,0.0,6,0.10644307151912011
VisualCogA_Task-2,1,2053,0.5,未校正,19,训练均值保护,36.99318538632343,0.270047300097015,47.67707329557072,16.66764665893464,99.21875,5,0.5657392045648731
VisualCogA_Task-2,1,2053,0.5,V7,19,训练均值保护,36.782609217819136,0.2685101108775545,43.913438021012645,15.903251273682514,99.21875,5,0.5448848715322093
VisualCogA_Task-2,1,2053,1.0,未校正,19,训练均值保护,74.07574923850055,0.5407470558595409,96.34677106368399,24.439986110770917,134.375,5,1.070818872012965
VisualCogA_Task-2,1,2053,1.0,V7,19,训练均值保护,70.94018466460969,0.5178576847871021,89.74321486188147,23.05071223402005,125.78125,5,1.013685195997593
VisualCogA_Task-2,1,2053,2.0,未校正,19,训练均值保护,148.63573743848693,1.0850290174803838,193.15259107053052,37.07636827437692,139.6484375,4,2.060682793592118
VisualCogA_Task-2,1,2053,2.0,V7,19,训练均值保护,136.87546629398227,0.9991799769661155,174.3442740053646,34.837765088028775,121.09375,4,1.88984252198931
VisualCogA_Task-2,2,2027,0.0,未校正,19,保守比例,1.4632948474401463e-14,8.35863856741616e-17,1.677790018170253e-14,1.4210854715202004e-14,0.0,6,2.126810793364932e-16
VisualCogA_Task-2,2,2027,0.0,V7,19,保守比例,22.427883778623233,0.1281126456950744,8.748945439420982,9.490023324484206,0.6510416666666666,6,0.20730947438310462
VisualCogA_Task-2,2,2027,0.5,未校正,19,保守比例,83.90970294664496,0.47930933431305506,63.211546252131775,27.2520440094117,74.21875,6,0.8155171882279195
VisualCogA_Task-2,2,2027,0.5,V7,19,保守比例,75.1678167937358,0.42937389793979425,56.94558145535314,21.228992451768438,73.56770833333333,6,0.7132806187758749
VisualCogA_Task-2,2,2027,1.0,未校正,19,保守比例,167.9229341836189,0.9592100433322238,126.28689230539139,53.8793854146929,87.23958333333333,6,1.6276683208410767
VisualCogA_Task-2,2,2027,1.0,V7,19,保守比例,143.70949444590062,0.8208979378836481,110.63163600595385,42.87884243959373,87.23958333333333,6,1.3818058624385985
VisualCogA_Task-2,2,2027,2.0,未校正,19,保守比例,335.9555108240353,1.9190463867362457,252.63428709896453,105.07532805792773,93.75,6,3.2408073707040095
VisualCogA_Task-2,2,2027,2.0,V7,19,保守比例,285.70603520918894,1.6320111350223065,219.54937901704943,85.2388523503418,102.21354166666667,6,2.7459682537817383
VisualCogA_Task-2,2,2039,0.0,未校正,19,保守比例,1.4632948474401463e-14,8.35863856741616e-17,1.677790018170253e-14,1.4210854715202004e-14,0.0,6,2.126810793364932e-16
VisualCogA_Task-2,2,2039,0.0,V7,19,保守比例,22.427883778623233,0.1281126456950744,8.748945439420982,9.490023324484206,0.6510416666666666,6,0.20730947438310462
VisualCogA_Task-2,2,2039,0.5,未校正,19,保守比例,88.14927457234045,0.5035266319833464,26.166033380883178,5.233406644945043,26.692708333333332,6,0.6081537772070956
VisualCogA_Task-2,2,2039,0.5,V7,19,保守比例,83.89203805150783,0.47920842882976106,25.290042373122034,7.43617541173314,26.041666666666668,6,0.5939163188083277
VisualCogA_Task-2,2,2039,1.0,未校正,19,保守比例,175.2616821531572,1.0011304682705335,52.179230479563564,9.386988266433967,30.598958333333332,6,1.203780061978008
VisualCogA_Task-2,2,2039,1.0,V7,19,保守比例,155.60824019102435,0.8888660000025426,49.124031408669424,11.05966352226114,30.598958333333332,6,1.092344295809041
VisualCogA_Task-2,2,2039,2.0,未校正,19,保守比例,349.78364578597507,1.9980355135075907,104.4362569152456,18.152256023968068,32.552083333333336,6,2.4000054997757125
VisualCogA_Task-2,2,2039,2.0,V7,19,保守比例,301.9004766030799,1.724517086676233,92.89852996124925,13.516531016887958,33.854166666666664,6,2.067053941792932
VisualCogA_Task-2,2,2053,0.0,未校正,19,保守比例,1.4632948474401463e-14,8.35863856741616e-17,1.677790018170253e-14,1.4210854715202004e-14,0.0,6,2.126810793364932e-16
VisualCogA_Task-2,2,2053,0.0,V7,19,保守比例,22.427883778623233,0.1281126456950744,8.748945439420982,9.490023324484206,0.6510416666666666,6,0.20730947438310462
VisualCogA_Task-2,2,2053,0.5,未校正,19,保守比例,77.70793022503057,0.44388354384579526,31.49545571583464,16.27656565764132,16.276041666666668,6,0.6268128388827292
VisualCogA_Task-2,2,2053,0.5,V7,19,保守比例,68.18109689851653,0.3894643291484627,24.869505568996384,8.541833662408676,23.4375,6,0.5092868685324994
