iteration,dataset,model,n,BA,AUC,recall_left,recall_right
1079,A1,post_erp,67,0.4732142857142857,0.5750000000000001,0.375,0.5714285714285714
1079,A1,post_given_past,67,0.5044642857142857,0.5178571428571428,0.4375,0.5714285714285714
1079,A2,past_only,70,0.5685449957947855,0.5273338940285954,0.5853658536585366,0.5517241379310345
1079,A2,post_erp,70,0.5492010092514719,0.5492010092514718,0.5121951219512195,0.5862068965517241
1079,A2,post_given_past,70,0.5391084945332212,0.5517241379310345,0.5609756097560976,0.5172413793103449
1079,B1,past_only,69,0.5365546218487395,0.5831932773109244,0.5142857142857142,0.5588235294117647
1079,B1,post_erp,69,0.5201680672268907,0.49831932773109244,0.6285714285714286,0.4117647058823529
1079,B1,post_given_past,69,0.4336134453781513,0.42689075630252105,0.5142857142857142,0.35294117647058826
1079,B2,past_only,69,0.4079391891891892,0.3758445945945946,0.4375,0.3783783783783784
1079,B2,post_erp,69,0.4235641891891892,0.3809121621621621,0.46875,0.3783783783783784
1079,B2,post_given_past,69,0.46621621621621623,0.41469594594594594,0.5,0.43243243243243246
1080,pooled,past_only,275,0.4724867724867725,0.4678306878306878,0.4857142857142857,0.45925925925925926
1080,pooled,post_erp,275,0.4617724867724868,0.45079365079365075,0.4642857142857143,0.45925925925925926
1080,pooled,post_given_past,275,0.49404761904761907,0.4917460317460317,0.5214285714285715,0.4666666666666667
1080,A1,past_only,67,0.5084821428571429,0.5249999999999999,0.53125,0.4857142857142857
1080,A1,post_erp,67,0.5540178571428571,0.61875,0.59375,0.5142857142857142
1080,A1,post_given_past,67,0.64375,0.6767857142857143,0.6875,0.6
1080,A2,past_only,70,0.5857863751051303,0.625735912531539,0.5853658536585366,0.5862068965517241
1080,A2,post_erp,70,0.4558452481076535,0.4348191757779647,0.4634146341463415,0.4482758620689655
1080,A2,post_given_past,70,0.45079899074852814,0.5004205214465938,0.4878048780487805,0.41379310344827586
1080,B1,past_only,69,0.44957983193277307,0.41680672268907565,0.42857142857142855,0.47058823529411764
1080,B1,post_erp,69,0.4504201680672269,0.4084033613445378,0.37142857142857144,0.5294117647058824
1080,B1,post_given_past,69,0.43487394957983194,0.3722689075630253,0.42857142857142855,0.4411764705882353
1080,B2,past_only,69,0.34966216216216217,0.2685810810810811,0.375,0.32432432432432434
1080,B2,post_erp,69,0.39442567567567566,0.3403716216216216,0.4375,0.35135135135135137
1080,B2,post_given_past,69,0.45270270270270274,0.40793918918918926,0.5,0.40540540540540543
1081,pooled,past_only,275,0.5239417989417989,0.5064021164021164,0.5071428571428571,0.5407407407407407
1081,pooled,post_erp,275,0.5665343915343914,0.576931216931217,0.6071428571428571,0.5259259259259259
1081,pooled,post_given_past,275,0.5522486772486772,0.5629629629629629,0.5785714285714286,0.5259259259259259
1081,A1,past_only,67,0.4928571428571429,0.4232142857142857,0.5,0.4857142857142857
1081,A1,post_erp,67,0.5241071428571429,0.4857142857142857,0.5625,0.4857142857142857
1081,A1,post_given_past,67,0.44732142857142854,0.4330357142857143,0.4375,0.45714285714285713
1081,A2,past_only,70,0.4802354920100925,0.4693019343986543,0.5121951219512195,0.4482758620689655
1081,A2,post_erp,70,0.5218671152228764,0.5121951219512195,0.5609756097560976,0.4827586206896552
1081,A2,post_given_past,70,0.5756938603868798,0.5685449957947855,0.6341463414634146,0.5172413793103449
1081,B1,past_only,69,0.5222689075630252,0.45714285714285713,0.4857142857142857,0.5588235294117647
1081,B1,post_erp,69,0.6218487394957983,0.6957983193277312,0.7142857142857143,0.5294117647058824
1081,B1,post_given_past,69,0.6226890756302521,0.6840336134453783,0.6571428571428571,0.5882352941176471
1081,B2,past_only,69,0.5899493243243243,0.6182432432432432,0.53125,0.6486486486486487
1081,B2,post_erp,69,0.5941722972972974,0.6199324324324325,0.59375,0.5945945945945946
1081,B2,post_given_past,69,0.5515202702702703,0.5067567567567568,0.5625,0.5405405405405406
1082,pooled,past_only,275,0.4724867724867725,0.4774603174603175,0.4857142857142857,0.45925925925925926
1082,pooled,post_erp,275,0.5345238095238095,0.530899470899471,0.5357142857142857,0.5333333333333333
1082,pooled,post_given_past,275,0.5673280423280423,0.5586772486772487,0.5642857142857143,0.5703703703703704
1082,A1,past_only,67,0.5214285714285714,0.5071428571428571,0.5,0.5428571428571428
1082,A1,post_erp,67,0.5513392857142857,0.5294642857142857,0.53125,0.5714285714285714
1082,A1,post_given_past,67,0.5071428571428571,0.5133928571428572,0.5,0.5142857142857142
1082,A2,past_only,70,0.4255677039529016,0.4129520605550883,0.6097560975609756,0.2413793103448276
1082,A2,post_erp,70,0.5513036164844407,0.5340622371740958,0.5853658536585366,0.5172413793103449
1082,A2,post_given_past,70,0.5929352396972245,0.5794785534062237,0.6341463414634146,0.5517241379310345
1082,B1,past_only,69,0.5361344537815126,0.5436974789915966,0.5428571428571428,0.5294117647058824
1082,B1,post_erp,69,0.5058823529411764,0.48571428571428565,0.6,0.4117647058823529
1082,B1,post_given_past,69,0.6235294117647059,0.5932773109243697,0.6,0.6470588235294118
1082,B2,past_only,69,0.36824324324324326,0.39442567567567566,0.25,0.4864864864864865
1082,B2,post_erp,69,0.5139358108108107,0.5557432432432433,0.40625,0.6216216216216216
1082,B2,post_given_past,69,0.5337837837837838,0.5363175675675675,0.5,0.5675675675675675
1083,pooled,past_only,275,0.47235449735449736,0.4738095238095238,0.4928571428571429,0.45185185185185184
1083,pooled,post_erp,275,0.4623015873015873,0.4561375661375662,0.4357142857142857,0.4888888888888889
1083,pooled,post_given_past,275,0.45079365079365075,0.45391534391534394,0.45714285714285713,0.4444444444444444
1083,A1,past_only,67,0.5383928571428571,0.5375,0.5625,0.5142857142857142
1083,A1,post_erp,67,0.5772321428571429,0.6,0.46875,0.6857142857142857
1083,A1,post_given_past,67,0.503125,0.51875,0.40625,0.6
1083,A2,past_only,70,0.4486963835155593,0.42220353238015135,0.4146341463414634,0.4827586206896552
1083,A2,post_erp,70,0.4579478553406224,0.41883936080740114,0.5365853658536586,0.3793103448275862
1083,A2,post_given_past,70,0.5117746005046258,0.5172413793103448,0.6097560975609756,0.41379310344827586
1083,B1,past_only,69,0.376890756302521,0.35882352941176476,0.37142857142857144,0.38235294117647056
1083,B1,post_erp,69,0.5226890756302521,0.48487394957983193,0.45714285714285713,0.5882352941176471
1083,B1,post_given_past,69,0.49327731092436977,0.4907563025210084,0.45714285714285713,0.5294117647058824
1083,B2,past_only,69,0.5443412162162162,0.5836148648648649,0.65625,0.43243243243243246
1083,B2,post_erp,69,0.2736486486486487,0.29138513513513514,0.25,0.2972972972972973
1083,B2,post_given_past,69,0.2778716216216216,0.2347972972972973,0.3125,0.24324324324324326
1084,pooled,past_only,275,0.49484126984126986,0.5200529100529101,0.4785714285714286,0.5111111111111111
1084,pooled,post_erp,275,0.5125661375661376,0.5096296296296297,0.5214285714285715,0.5037037037037037
1084,pooled,post_given_past,275,0.5338624338624338,0.5493121693121694,0.5714285714285714,0.4962962962962963
1084,A1,past_only,67,0.5642857142857143,0.5732142857142857,0.5,0.6285714285714286
1084,A1,post_erp,67,0.4602678571428571,0.4330357142857143,0.40625,0.5142857142857142
1084,A1,post_given_past,67,0.3861607142857143,0.43214285714285716,0.34375,0.42857142857142855
1084,A2,past_only,70,0.47308662741799834,0.4945332211942809,0.4634146341463415,0.4827586206896552
1084,A2,post_erp,70,0.6324642556770395,0.5895710681244744,0.6097560975609756,0.6551724137931034
1084,A2,post_given_past,70,0.6173254835996635,0.6089150546677881,0.6829268292682927,0.5517241379310345
1084,B1,past_only,69,0.43445378151260505,0.49159663865546216,0.45714285714285713,0.4117647058823529
1084,B1,post_erp,69,0.6218487394957983,0.6378151260504202,0.7142857142857143,0.5294117647058824
1084,B1,post_given_past,69,0.6214285714285714,0.653781512605042,0.7428571428571429,0.5
1084,B2,past_only,69,0.5067567567567568,0.5380067567567568,0.5,0.5135135135135135
1084,B2,post_erp,69,0.33192567567567566,0.23733108108108109,0.3125,0.35135135135135137
1084,B2,post_given_past,69,0.49113175675675674,0.4239864864864865,0.46875,0.5135135135135135
1085,pooled,past_only,275,0.47658730158730156,0.45597883597883604,0.4642857142857143,0.4888888888888889
1085,pooled,post_erp,275,0.5662698412698413,0.5224338624338625,0.6214285714285714,0.5111111111111111
1085,pooled,post_given_past,275,0.533994708994709,0.5402116402116403,0.5642857142857143,0.5037037037037037
1085,A1,past_only,67,0.40580357142857143,0.3660714285714286,0.46875,0.34285714285714286
1085,A1,post_erp,67,0.628125,0.5946428571428571,0.65625,0.6
1085,A1,post_given_past,67,0.5839285714285714,0.6223214285714286,0.625,0.5428571428571428
1085,A2,past_only,70,0.46593776282590416,0.4760302775441547,0.4146341463414634,0.5172413793103449
1085,A2,post_erp,70,0.5290159798149705,0.46341463414634143,0.6097560975609756,0.4482758620689655
1085,A2,post_given_past,70,0.580740117746005,0.5626576955424727,0.6097560975609756,0.5517241379310345
1085,B1,past_only,69,0.4508403361344538,0.4252100840336135,0.34285714285714286,0.5588235294117647
1085,B1,post_erp,69,0.5495798319327732,0.5109243697478991,0.6285714285714286,0.47058823529411764
1085,B1,post_given_past,69,0.5071428571428571,0.5050420168067227,0.5142857142857142,0.5
1085,B2,past_only,69,0.5983952702702703,0.5591216216216216,0.65625,0.5405405405405406
1085,B2,post_erp,69,0.5536317567567568,0.5346283783783784,0.59375,0.5135135135135135
1085,B2,post_given_past,69,0.46621621621621623,0.46875000000000006,0.5,0.43243243243243246
1086,pooled,past_only,275,0.5083333333333333,0.5063492063492063,0.55,0.4666666666666667
1086,pooled,post_erp,275,0.5595238095238095,0.5712169312169312,0.5857142857142857,0.5333333333333333
1086,pooled,post_given_past,275,0.548941798941799,0.5546031746031747,0.5571428571428572,0.5407407407407407
1086,A1,past_only,67,0.5138392857142857,0.5017857142857143,0.65625,0.37142857142857144
1086,A1,post_erp,67,0.5214285714285714,0.5892857142857142,0.5,0.5428571428571428
1086,A1,post_given_past,67,0.5955357142857143,0.5910714285714285,0.5625,0.6285714285714286
1086,A2,past_only,70,0.46299411269974766,0.48107653490328006,0.5121951219512195,0.41379310344827586
1086,A2,post_erp,70,0.531959629941127,0.5189234650967199,0.5121951219512195,0.5517241379310345
1086,A2,post_given_past,70,0.4558452481076535,0.48528174936921786,0.4634146341463415,0.4482758620689655
1086,B1,past_only,69,0.507563025210084,0.48403361344537815,0.4857142857142857,0.5294117647058824
1086,B1,post_erp,69,0.534453781512605,0.5226890756302521,0.6571428571428571,0.4117647058823529
1086,B1,post_given_past,69,0.476890756302521,0.4991596638655462,0.5714285714285714,0.38235294117647056
1086,B2,past_only,69,0.5515202702702703,0.5523648648648649,0.5625,0.5405405405405406
1086,B2,post_erp,69,0.6545608108108107,0.6697635135135135,0.6875,0.6216216216216216
1086,B2,post_given_past,69,0.6659628378378378,0.6587837837837838,0.65625,0.6756756756756757
1087,pooled,past_only,275,0.4294973544973545,0.4166137566137566,0.40714285714285714,0.45185185185185184
1087,pooled,post_erp,275,0.505026455026455,0.4938624338624339,0.5285714285714286,0.48148148148148145
1087,pooled,post_given_past,275,0.49417989417989416,0.4908994708994709,0.5142857142857142,0.4740740740740741
1087,A1,past_only,67,0.44732142857142854,0.4625,0.4375,0.45714285714285713
1087,A1,post_erp,67,0.58125,0.5767857142857142,0.5625,0.6
1087,A1,post_given_past,67,0.5540178571428571,0.5455357142857143,0.59375,0.5142857142857142
1087,A2,past_only,70,0.36038687973086625,0.3221194280908326,0.34146341463414637,0.3793103448275862
1087,A2,post_erp,70,0.4802354920100925,0.4264087468460891,0.5121951219512195,0.4482758620689655
1087,A2,post_given_past,70,0.4974768713204374,0.49537426408746843,0.5121951219512195,0.4827586206896552
1087,B1,past_only,69,0.3911764705882353,0.3504201680672269,0.4,0.38235294117647056
1087,B1,post_erp,69,0.4478991596638655,0.41008403361344536,0.5428571428571428,0.35294117647058826
1087,B1,post_given_past,69,0.4197478991596638,0.3815126050420169,0.45714285714285713,0.38235294117647056
1087,B2,past_only,69,0.5181587837837838,0.5506756756756757,0.46875,0.5675675675675675
1087,B2,post_erp,69,0.5067567567567568,0.5025337837837839,0.5,0.5135135135135135
1087,B2,post_given_past,69,0.5067567567567568,0.49831081081081086,0.5,0.5135135135135135
1088,pooled,past_only,275,0.5773809523809523,0.5972486772486771,0.6214285714285714,0.5333333333333333
1088,pooled,post_erp,275,0.4911375661375661,0.5168253968253969,0.4785714285714286,0.5037037037037037
1088,pooled,post_given_past,275,0.5121693121693122,0.5002116402116402,0.5428571428571428,0.48148148148148145
1088,A1,past_only,67,0.5696428571428571,0.5991071428571428,0.625,0.5142857142857142
1088,A1,post_erp,67,0.5955357142857143,0.6464285714285714,0.5625,0.6285714285714286
1088,A1,post_given_past,67,0.6125,0.6142857142857143,0.625,0.6
1088,A2,past_only,70,0.5878889823380993,0.5887300252312868,0.6585365853658537,0.5172413793103449
1088,A2,post_erp,70,0.48528174936921786,0.4701429772918419,0.4878048780487805,0.4827586206896552
1088,A2,post_given_past,70,0.5096719932716569,0.4592094196804037,0.5365853658536586,0.4827586206896552
1088,B1,past_only,69,0.5932773109243697,0.5831932773109244,0.6571428571428571,0.5294117647058824
1088,B1,post_erp,69,0.4483193277310924,0.4941176470588235,0.5142857142857142,0.38235294117647056
1088,B1,post_given_past,69,0.5058823529411764,0.5084033613445378,0.6,0.4117647058823529
1088,B2,past_only,69,0.5494087837837838,0.6123310810810811,0.53125,0.5675675675675675
1088,B2,post_erp,69,0.42863175675675674,0.41469594594594594,0.34375,0.5135135135135135
1088,B2,post_given_past,69,0.41934121621621623,0.3623310810810811,0.40625,0.43243243243243246
1089,pooled,past_only,275,0.4544973544973545,0.4417460317460318,0.45714285714285713,0.45185185185185184
1089,pooled,post_erp,275,0.4654761904761905,0.4374603174603175,0.4642857142857143,0.4666666666666667
1089,pooled,post_given_past,275,0.4906084656084656,0.4863492063492063,0.5071428571428571,0.4740740740740741
1089,A1,past_only,67,0.34330357142857143,0.3455357142857143,0.34375,0.34285714285714286
1089,A1,post_erp,67,0.471875,0.43839285714285714,0.34375,0.6
1089,A1,post_given_past,67,0.4875,0.49910714285714286,0.375,0.6
1089,A2,past_only,70,0.46509671993271656,0.3860386879730866,0.5853658536585366,0.3448275862068966
1089,A2,post_erp,70,0.42136248948696386,0.33978132884777124,0.4634146341463415,0.3793103448275862
1089,A2,post_given_past,70,0.42851135407905805,0.3683767872161481,0.5121951219512195,0.3448275862068966
1089,B1,past_only,69,0.43529411764705883,0.4394957983193277,0.4,0.47058823529411764
1089,B1,post_erp,69,0.5487394957983194,0.5579831932773109,0.6857142857142857,0.4117647058823529
1089,B1,post_given_past,69,0.534453781512605,0.5966386554621849,0.6571428571428571,0.4117647058823529
1089,B2,past_only,69,0.5451858108108107,0.5152027027027026,0.46875,0.6216216216216216
1089,B2,post_erp,69,0.4016047297297297,0.3623310810810811,0.34375,0.4594594594594595
1089,B2,post_given_past,69,0.49113175675675674,0.41722972972972977,0.46875,0.5135135135135135
1090,pooled,past_only,275,0.5089947089947089,0.5275132275132275,0.5142857142857142,0.5037037037037037
1090,pooled,post_erp,275,0.530952380952381,0.5338624338624338,0.5285714285714286,0.5333333333333333
1090,pooled,post_given_past,275,0.5677248677248676,0.5664021164021165,0.5428571428571428,0.5925925925925926
1090,A1,past_only,67,0.5553571428571429,0.5758928571428572,0.625,0.4857142857142857
1090,A1,post_erp,67,0.4928571428571429,0.4839285714285715,0.5,0.4857142857142857
1090,A1,post_given_past,67,0.6084821428571429,0.6116071428571428,0.53125,0.6857142857142857
1090,A2,past_only,70,0.5929352396972245,0.608915054667788,0.6341463414634146,0.5517241379310345
1090,A2,post_erp,70,0.42851135407905805,0.37005887300252316,0.5121951219512195,0.3448275862068966
1090,A2,post_given_past,70,0.45079899074852814,0.3742640874684609,0.4878048780487805,0.41379310344827586
1090,B1,past_only,69,0.42058823529411765,0.3899159663865546,0.4,0.4411764705882353
1090,B1,post_erp,69,0.5953781512605042,0.6184873949579832,0.5142857142857142,0.6764705882352942
1090,B1,post_given_past,69,0.6378151260504201,0.6453781512605041,0.6285714285714286,0.6470588235294118
1090,B2,past_only,69,0.4577702702702703,0.5092905405405406,0.375,0.5405405405405406
1090,B2,post_erp,69,0.5941722972972974,0.6190878378378379,0.59375,0.5945945945945946
1090,B2,post_given_past,69,0.5629222972972974,0.5895270270270271,0.53125,0.5945945945945946
1091,pooled,past_only,275,0.5275132275132275,0.5334391534391534,0.5142857142857142,0.5407407407407407
1091,pooled,post_erp,275,0.5383597883597884,0.5574603174603174,0.5285714285714286,0.5481481481481482
1091,pooled,post_given_past,275,0.5456349206349207,0.5843915343915345,0.5357142857142857,0.5555555555555556
1091,A1,past_only,67,0.465625,0.44375,0.53125,0.4
1091,A1,post_erp,67,0.4745535714285714,0.48482142857142857,0.40625,0.5428571428571428
1091,A1,post_given_past,67,0.4915178571428571,0.5017857142857143,0.46875,0.5142857142857142
1091,A2,past_only,70,0.6152228763666947,0.648444070647603,0.6097560975609756,0.6206896551724138
1091,A2,post_erp,70,0.580740117746005,0.6114381833473507,0.6097560975609756,0.5517241379310345
1091,A2,post_given_past,70,0.605130361648444,0.6223717409587889,0.6585365853658537,0.5517241379310345
1091,B1,past_only,69,0.45,0.4638655462184874,0.4,0.5
1091,B1,post_erp,69,0.5222689075630252,0.534453781512605,0.4857142857142857,0.5588235294117647
1091,B1,post_given_past,69,0.5516806722689076,0.5949579831932773,0.4857142857142857,0.6176470588235294
1091,B2,past_only,69,0.5743243243243243,0.5650337837837838,0.5,0.6486486486486487
1091,B2,post_erp,69,0.5671452702702703,0.5548986486486487,0.59375,0.5405405405405406
1091,B2,post_given_past,69,0.5202702702702703,0.5861486486486487,0.5,0.5405405405405406
1092,pooled,past_only,275,0.46190476190476193,0.4444444444444445,0.45714285714285713,0.4666666666666667
1092,pooled,post_erp,275,0.4802910052910053,0.4658730158730159,0.4642857142857143,0.4962962962962963
1092,pooled,post_given_past,275,0.4691798941798942,0.4655555555555556,0.4642857142857143,0.4740740740740741
1092,A1,past_only,67,0.5241071428571429,0.5348214285714286,0.5625,0.4857142857142857
1092,A1,post_erp,67,0.4575892857142857,0.3678571428571429,0.34375,0.5714285714285714
1092,A1,post_given_past,67,0.3964285714285714,0.3723214285714286,0.25,0.5428571428571428
1092,A2,past_only,70,0.5197645079899075,0.5021026072329688,0.4878048780487805,0.5517241379310345
1092,A2,post_erp,70,0.4142136248948696,0.37174095878889823,0.4146341463414634,0.41379310344827586
1092,A2,post_given_past,70,0.40916736753574434,0.3666947014297729,0.43902439024390244,0.3793103448275862
1092,B1,past_only,69,0.36092436974789915,0.27226890756302524,0.45714285714285713,0.2647058823529412
1092,B1,post_erp,69,0.4487394957983193,0.4554621848739496,0.4857142857142857,0.4117647058823529
1092,B1,post_given_past,69,0.5352941176470588,0.5210084033613446,0.6,0.47058823529411764
1092,B2,past_only,69,0.44003378378378377,0.4535472972972973,0.3125,0.5675675675675675
1092,B2,post_erp,69,0.5962837837837838,0.5684121621621622,0.625,0.5675675675675675
1092,B2,post_given_past,69,0.5244932432432432,0.5523648648648648,0.5625,0.4864864864864865
1093,pooled,past_only,275,0.5376984126984127,0.5453968253968253,0.5642857142857143,0.5111111111111111
1093,pooled,post_erp,275,0.5092592592592593,0.46523809523809534,0.5,0.5185185185185185
1093,pooled,post_given_past,275,0.47275132275132276,0.44185185185185183,0.4714285714285714,0.4740740740740741
1093,A1,past_only,67,0.596875,0.5946428571428571,0.59375,0.6
1093,A1,post_erp,67,0.5357142857142857,0.44375,0.5,0.5714285714285714
1093,A1,post_given_past,67,0.4330357142857143,0.39017857142857143,0.4375,0.42857142857142855
1093,A2,past_only,70,0.54121110176619,0.584524810765349,0.6341463414634146,0.4482758620689655
1093,A2,post_erp,70,0.5340622371740958,0.5374264087468461,0.5853658536585366,0.4827586206896552
1093,A2,post_given_past,70,0.5290159798149705,0.543313708999159,0.6097560975609756,0.4482758620689655
1093,B1,past_only,69,0.5352941176470588,0.5705882352941177,0.6,0.47058823529411764
1093,B1,post_erp,69,0.5495798319327732,0.49495798319327733,0.6285714285714286,0.47058823529411764
1093,B1,post_given_past,69,0.4634453781512605,0.44621848739495795,0.4857142857142857,0.4411764705882353
1093,B2,past_only,69,0.45988175675675674,0.41385135135135137,0.40625,0.5135135135135135
1093,B2,post_erp,69,0.3952702702702703,0.37331081081081086,0.25,0.5405405405405406
1093,B2,post_given_past,69,0.44003378378378377,0.3809121621621622,0.3125,0.5675675675675675
1094,pooled,past_only,275,0.4985449735449735,0.5075661375661376,0.4785714285714286,0.5185185185185185
1094,pooled,post_erp,275,0.48796296296296293,0.45492063492063495,0.45,0.5259259259259259
1094,pooled,post_given_past,275,0.5054232804232803,0.4817989417989418,0.5071428571428571,0.5037037037037037
1094,A1,past_only,67,0.465625,0.45446428571428577,0.53125,0.4
1094,A1,post_erp,67,0.5071428571428571,0.4973214285714286,0.5,0.5142857142857142
1094,A1,post_given_past,67,0.5058035714285714,0.5339285714285714,0.46875,0.5428571428571428
1094,A2,past_only,70,0.4608915054667788,0.46341463414634143,0.43902439024390244,0.4827586206896552
1094,A2,post_erp,70,0.4831791421362489,0.47687132043734226,0.4146341463414634,0.5517241379310345
1094,A2,post_given_past,70,0.4903280067283432,0.49621530698065597,0.4634146341463415,0.5172413793103449
1094,B1,past_only,69,0.4928571428571429,0.4739495798319328,0.4857142857142857,0.5
1094,B1,post_erp,69,0.4928571428571429,0.39579831932773113,0.4857142857142857,0.5
1094,B1,post_given_past,69,0.49243697478991594,0.42521008403361343,0.5142857142857142,0.47058823529411764
1094,B2,past_only,69,0.5722128378378378,0.6013513513513514,0.46875,0.6756756756756757
1094,B2,post_erp,69,0.4733952702702703,0.41891891891891897,0.40625,0.5405405405405406
1094,B2,post_given_past,69,0.5401182432432432,0.4712837837837838,0.59375,0.4864864864864865
1095,pooled,past_only,275,0.44365079365079363,0.4355026455026455,0.44285714285714284,0.4444444444444444
1095,pooled,post_erp,275,0.4841269841269841,0.4988888888888889,0.45714285714285713,0.5111111111111111
1095,pooled,post_given_past,275,0.5247354497354497,0.5143915343915344,0.4642857142857143,0.5851851851851851
1095,A1,past_only,67,0.5058035714285714,0.4982142857142857,0.46875,0.5428571428571428
1095,A1,post_erp,67,0.4133928571428571,0.39375000000000004,0.3125,0.5142857142857142
1095,A1,post_given_past,67,0.4433035714285714,0.3544642857142857,0.34375,0.5428571428571428
1095,A2,past_only,70,0.3746846089150547,0.27838519764507985,0.43902439024390244,0.3103448275862069
1095,A2,post_erp,70,0.40916736753574434,0.3734230445752733,0.43902439024390244,0.3793103448275862
1095,A2,post_given_past,70,0.5025231286795626,0.4196804037005888,0.4878048780487805,0.5172413793103449
1095,B1,past_only,69,0.3907563025210084,0.4243697478991597,0.42857142857142855,0.35294117647058826
1095,B1,post_erp,69,0.4638655462184874,0.484873949579832,0.45714285714285713,0.47058823529411764
1095,B1,post_given_past,69,0.49369747899159666,0.47815126050420176,0.42857142857142855,0.5588235294117647
1095,B2,past_only,69,0.4890202702702703,0.5016891891891891,0.4375,0.5405405405405406
1095,B2,post_erp,69,0.6368243243243243,0.6824324324324323,0.625,0.6486486486486487
1095,B2,post_given_past,69,0.6482263513513513,0.7255067567567568,0.59375,0.7027027027027027
1096,pooled,past_only,275,0.5181216931216931,0.5627513227513228,0.6214285714285714,0.4148148148148148
1096,pooled,post_erp,275,0.5294973544973545,0.547936507936508,0.6071428571428571,0.45185185185185184
1096,pooled,post_given_past,275,0.5046296296296297,0.49322751322751324,0.55,0.45925925925925926
1096,A1,past_only,67,0.43705357142857143,0.41785714285714287,0.53125,0.34285714285714286
1096,A1,post_erp,67,0.5736607142857143,0.5482142857142858,0.71875,0.42857142857142855
1096,A1,post_given_past,67,0.5138392857142857,0.4723214285714286,0.65625,0.37142857142857144
1096,A2,past_only,70,0.4701429772918419,0.528174936921783,0.5609756097560976,0.3793103448275862
1096,A2,post_erp,70,0.4529015979814971,0.4701429772918419,0.5609756097560976,0.3448275862068966
1096,A2,post_given_past,70,0.4600504625735913,0.49032800672834315,0.6097560975609756,0.3103448275862069
1096,B1,past_only,69,0.5487394957983194,0.661344537815126,0.6857142857142857,0.4117647058823529
1096,B1,post_erp,69,0.4764705882352941,0.5042016806722689,0.6,0.35294117647058826
1096,B1,post_given_past,69,0.4491596638655462,0.384873949579832,0.45714285714285713,0.4411764705882353
1096,B2,past_only,69,0.6161317567567568,0.6528716216216217,0.71875,0.5135135135135135
1096,B2,post_erp,69,0.6055743243243243,0.6410472972972974,0.5625,0.6486486486486487
1096,B2,post_given_past,69,0.5722128378378378,0.5827702702702704,0.46875,0.6756756756756757
1097,pooled,past_only,275,0.47923280423280423,0.4755026455026455,0.5214285714285715,0.43703703703703706
1097,pooled,post_erp,275,0.5166666666666666,0.5187830687830688,0.5,0.5333333333333333
1097,pooled,post_given_past,275,0.5380952380952381,0.5323280423280423,0.5428571428571428,0.5333333333333333
1097,A1,past_only,67,0.4955357142857143,0.5285714285714285,0.5625,0.42857142857142855
1097,A1,post_erp,67,0.4589285714285714,0.5133928571428571,0.375,0.5428571428571428
1097,A1,post_given_past,67,0.6294642857142857,0.65,0.6875,0.5714285714285714
1097,A2,past_only,70,0.47308662741799834,0.41379310344827586,0.4634146341463415,0.4827586206896552
1097,A2,post_erp,70,0.4579478553406224,0.4163162321278385,0.5365853658536586,0.3793103448275862
1097,A2,post_given_past,70,0.48233809924306137,0.447434819175778,0.5853658536585366,0.3793103448275862
1097,B1,past_only,69,0.4487394957983193,0.48235294117647065,0.4857142857142857,0.4117647058823529
1097,B1,post_erp,69,0.580672268907563,0.5831932773109244,0.5142857142857142,0.6470588235294118
1097,B1,post_given_past,69,0.49411764705882355,0.4781512605042017,0.4,0.5882352941176471
1097,B2,past_only,69,0.5130912162162162,0.472972972972973,0.59375,0.43243243243243246
1097,B2,post_erp,69,0.5515202702702703,0.5320945945945945,0.5625,0.5405405405405406
1097,B2,post_given_past,69,0.5337837837837838,0.512668918918919,0.5,0.5675675675675675
1098,pooled,past_only,275,0.541005291005291,0.5442857142857143,0.5857142857142857,0.4962962962962963
1098,pooled,post_erp,275,0.5308201058201059,0.5265079365079366,0.5357142857142857,0.5259259259259259
1098,pooled,post_given_past,275,0.537962962962963,0.5258201058201057,0.55,0.5259259259259259
1098,A1,past_only,67,0.4915178571428571,0.4517857142857143,0.46875,0.5142857142857142
1098,A1,post_erp,67,0.49419642857142854,0.5133928571428572,0.53125,0.45714285714285713
1098,A1,post_given_past,67,0.5241071428571429,0.5133928571428572,0.5625,0.4857142857142857
1098,A2,past_only,70,0.686291000841043,0.7291841883936081,0.6829268292682927,0.6896551724137931
1098,A2,post_erp,70,0.5735912531539109,0.5374264087468461,0.5609756097560976,0.5862068965517241
1098,A2,post_given_past,70,0.5391084945332212,0.4760302775441548,0.5609756097560976,0.5172413793103449
1098,B1,past_only,69,0.4336134453781513,0.4697478991596639,0.5142857142857142,0.35294117647058826
1098,B1,post_erp,69,0.4630252100840336,0.4126050420168067,0.5142857142857142,0.4117647058823529
1098,B1,post_given_past,69,0.5201680672268907,0.492436974789916,0.6285714285714286,0.4117647058823529
1098,B2,past_only,69,0.5578547297297297,0.49662162162162155,0.65625,0.4594594594594595
1098,B2,post_erp,69,0.5899493243243243,0.6114864864864865,0.53125,0.6486486486486487
1098,B2,post_given_past,69,0.5565878378378378,0.5996621621621623,0.4375,0.6756756756756757
1099,pooled,past_only,275,0.5354497354497354,0.5328042328042328,0.4857142857142857,0.5851851851851851
1099,pooled,post_erp,275,0.4119047619047619,0.38529100529100535,0.35714285714285715,0.4666666666666667
1099,pooled,post_given_past,275,0.41164021164021164,0.4051851851851852,0.37142857142857144,0.45185185185185184
