dataset,trial_id,block,kernel_common_1,kernel_common_2,kernel_common_3,kernel_midline_1,kernel_midline_2,kernel_midline_3,kernel_lateral_1,kernel_lateral_2,kernel_lateral_3,window_common_50_250,window_common_250_500,window_common_500_750,window_midline_50_250,window_midline_250_500,window_midline_500_750,window_lateral_50_250,window_lateral_250_500,window_lateral_500_750
A2,17,0,12.745828386828261,119.12083918695949,203.17772760421664,-1.083290721232168,-14.041019024701079,-24.75183608394189,0.7178258341279328,2.76360346525408,2.799030629398098,183.1069405757703,398.1262583196189,450.55425534395505,-26.112474908776285,-45.4760720330241,-56.09618571745874,2.675491630012885,7.978064368921741,6.278954159326829
A2,24,1,-6.817312137692642,9.363277178430211,28.520933690393996,4.301874065818087,-4.042382665376268,-9.24450384501943,-1.6826569041486001,-0.8211564315653822,1.0162793801132464,15.79820652139682,26.026447838242788,69.04184751099343,0.218809201482083,-9.656970684753016,-20.328067312635003,-3.4338157492680614,-4.061045286082808,3.0741947783215973
A2,25,1,-50.95875058530426,28.099708685465437,130.3785475176421,-1.9778297697896763,-6.720120760651319,-13.445886334703522,5.035057810263102,-1.271809923699166,-14.123296123475399,40.97141148524875,70.83415382475394,313.21136347842,-17.509324572207728,-23.632159524721562,-32.01673435336046,-1.9662356712200257,-7.409422159017409,-32.14513451049469
A2,26,1,-25.49823168127871,19.266106106455595,69.91160482306421,-3.5743431092024593,-0.06616410583472318,-0.05158712304554072,2.570413291495953,-3.7221837536614886,-11.447986175039325,24.202214045757522,52.14753880542019,163.6666575094334,-5.361799048490713,-3.6341083124614593,-1.3202445748729672,-8.848641479300365,-11.715546316357143,-26.856885587923905
A2,27,1,-32.568573566114935,73.66891737285816,207.00146722292817,-0.2242181134793768,-31.55524929520677,-61.92452654120363,7.648911464828854,21.30706885332508,29.809105050971404,142.46866324596903,245.47127730207345,477.0990625183559,-63.16502863563171,-102.86557379196401,-141.62301236044968,46.55257705174434,68.79471900514255,68.57032683401339
A2,28,1,-54.62214761735881,17.308492562239163,116.06041427004683,7.143528163222963,-5.512011079203384,-16.508917441761078,-2.8977932032695786,6.2818615755601845,5.895870852696633,3.535437162121818,47.720080280188675,271.457648904275,-2.683104066135469,-13.310051212019903,-37.54883801347791,-0.6927824472066044,13.493050865252368,11.648431503834987
A2,29,1,-44.23843925064049,106.82214473861205,279.8740096276269,1.339680095998594,-31.02928428966483,-61.477363517037176,6.278983505816276,19.809484417970697,28.926962636967634,191.67101724902497,340.3554071355699,646.6213509193032,-59.67951511915269,-99.15421953371963,-141.06991379586657,42.71208872490885,63.5628147984355,66.69654645071755
A2,31,1,-59.722212611035104,-16.412111982074343,4.942233503249493,2.915917139682403,1.7739641415849325,1.0524039386128954,-3.4289271103173005,-4.924344820581208,-10.278215917788964,-95.45025314922667,-96.09024578785144,7.256274238827317,3.0255127824136934,8.25196181825768,2.00025230699782,-15.384728433168666,-19.811333580984655,-24.831655818898433
A2,32,1,-8.88497014097736,6.748818845540569,41.08755189413968,3.2140743078850345,-5.259252108742731,-12.132644270323556,0.841610132128775,7.294573417483165,15.538436649217633,26.74892147072844,24.73037591186658,100.81026588286434,-6.335543364076959,-15.706234161547725,-26.782522122312,20.229908444053933,25.80265407041684,35.15711952257788
A2,34,1,-40.12525920149741,22.93794831454335,89.67212439027878,1.7985438098785083,3.9200105993398324,9.856896433416331,8.271972640716191,-5.723523144262389,-30.856609059782055,28.178434453035255,47.57233078902928,215.5714116408513,11.963584604633215,17.183464263312338,22.313420319749174,-10.72182699688227,-23.898463798601718,-71.30366401872242
A2,35,1,-17.704935893158236,41.68644369865188,86.64634909954285,-0.42151307400078064,-6.165536251154722,-11.048801852253847,-0.17233089169682364,6.05035355688288,11.37675046765001,62.72873629601819,105.2722931190422,208.7648754432912,-13.095526023398415,-19.01745549437742,-25.700684988131414,14.556985902432693,17.601430920923388,25.979645906142572
A2,36,1,-13.580900041589677,-14.60077241999194,-5.721679661360858,1.0864386742455203,4.250695736689316,5.596766342419858,2.8250421630403952,-4.004089962287942,-10.235149257259053,-46.25791408914616,-39.02740823312498,-17.83527830706055,7.158342919735858,14.444928922924037,11.872506407592452,-5.177419009356714,-12.915533777041404,-22.60624352248046
A2,37,1,-124.87913071280425,14.229106564450275,75.39806827464653,27.33112001921125,0.9348667164799378,-12.730412370354923,-20.316344978518686,8.292543899104816,23.080329818312414,-143.12114780108362,-52.47681675772164,146.73383828629608,44.28696705432774,22.295050164264207,-24.82773461559819,-23.857264571517714,10.972792333931414,48.75409695693627
A2,44,2,-38.21160267195272,-23.47701365807795,15.448425445004416,11.810917117524314,-0.39642496879420275,-11.096757496453487,-5.436587687363222,-7.361135221729828,-14.041428686910006,-52.00388647659573,-76.95985976672122,33.45196739562066,15.488178463278254,4.3623785176569445,-24.70857776255693,-26.21412068846165,-30.41267997512724,-31.5134984726119
A2,46,2,-22.985468402421375,58.35563841185189,135.44378104343372,2.540832325298316,-8.523929978249711,-18.08682938274523,5.614004578691059,-2.4819678370852705,-12.458090316937202,86.46962408286791,180.7799079946071,305.8327466294421,-12.990044751884456,-25.9880774807641,-41.176378371521594,0.08453485139568198,-5.886334509921092,-29.186120227229605
A2,47,2,-11.072671362247931,25.566573834363318,41.666328656902905,-6.024810875168015,-16.412182459491806,-28.178931139008323,6.768522301727632,14.60830413421561,27.073475467813534,16.33462228226494,69.62034889305713,88.65604528349762,-41.20282108893535,-56.622917440532476,-65.40501189529094,37.885358392943076,52.92592358703413,63.500938797990045
A2,48,2,-37.66693889999045,-42.25840894032562,-41.578366843927384,14.069321517931268,10.824288322580523,11.859781242554334,-22.145970292331572,5.798592882361358,23.097238952037614,-114.17652264660654,-145.2581300199641,-102.89139390548225,40.26934531057935,44.63275411281354,28.409051165026735,-20.850680249187203,2.350322802257842,50.11468053183026
A2,49,2,-37.22017071193,81.31886702477777,194.10266697444703,-7.357684421177361,-42.75463183079707,-76.5659143712286,-9.67424017764658,9.023154579340337,26.144589134107367,114.02314970879945,249.1211368324399,438.7749486933763,-94.38547047203457,-141.47488107678907,-175.36691536920267,4.394205666706273,23.38188430531422,60.40335827458265
A2,50,2,120.32142188959709,-42.45609004804085,-171.3149903280706,-46.91187538580157,20.56929319424847,80.9697060995905,49.912637531615566,-25.18863699660999,-74.99281143589246,47.99513957390009,-59.10946918517746,-384.5389950238872,-2.4029752768721884,38.42303769022503,184.82347863138688,15.696011037314596,-43.755270270060564,-165.88059479343278
A2,51,2,-21.100351289508723,169.33850509502867,311.8316760544175,-17.680433028031874,-80.86354599342516,-136.78745307216874,15.986295886518272,35.40265325844618,59.231765901253176,282.6749310405751,493.0660122369516,725.7531305413855,-169.34800862680925,-267.8099572335476,-313.56766944559314,98.32583602350972,125.53258322801679,137.5801945760974
A2,52,2,-52.688081558996096,48.062403507875246,148.03504562612954,0.5929053726201889,38.47288932316842,74.40349986550285,13.211035378122935,-43.67753496681777,-99.0195717683689,61.76414260929862,112.26515182312689,357.0767247336556,74.56886912825941,126.21759738574464,169.4072300231135,-68.9395824298554,-137.427230236701,-225.70890884331595
A2,53,2,-25.789926036714462,25.796619489306753,77.55195981645187,2.74250547040805,-4.163640750820644,-9.040239563290527,4.020907184176107,1.4949150949378471,-3.997243579938339,38.02237447114882,59.25082163756829,190.52577401662708,-3.179946505225265,-10.239195092915082,-21.173589089393744,2.4695570168075123,5.433510052641668,-9.63550498497035
A2,54,2,-59.62492410389751,114.10701422699765,291.8352741296685,-8.001507420360246,-23.45843736409993,-37.78674008367861,16.368388318968016,4.068384255162359,-19.591509381204187,178.44578987638968,337.0237523194357,679.6836891616889,-54.29631311412529,-78.32600163068763,-87.6562414773423,11.079255525872027,13.268291323940941,-45.455641428161805
A2,55,2,-9.784634518491714,65.55480043663088,185.69851370525652,-34.44905971477719,-55.11815584772769,-96.12576985340267,-11.650833468913266,13.0799941354246,34.435839153953935,173.42414164663498,237.77912243738663,433.2542588395967,-177.4988015528309,-205.81884725331707,-227.0368365228741,9.020296797820581,35.77406400064033,77.83691583407412
A2,56,2,-88.52300379355992,70.47550390279991,227.25668254640306,17.92835636501274,-26.941289364097425,-61.62872656158653,-3.496747492078585,31.63906528465258,49.76701773762107,53.50884833135292,183.80193529643267,523.3778354280877,-23.87322947816534,-73.58212789910695,-138.98417509944545,41.027283474822745,90.16422666412053,111.95798185207728
A2,57,2,74.935392527037,-39.25082744572219,-84.3978622978355,-8.218178410549148,8.486112227085469,20.277727885398857,-5.721778861023257,5.6231905434674445,13.748304317256487,30.542647772181397,-61.468280901298556,-171.70291603174041,5.664992711857383,21.074613457025475,45.3431580246215,7.226399971858161,12.446588557379833,31.23553221564205
A2,64,3,28.19246056627406,93.4261965978033,169.58977231750214,-24.05781944623482,-3.388932105668023,18.106941786360032,30.58078973212631,-22.469928531261154,-80.48740031872947,221.61528066941287,318.5701945709368,399.71551608308704,-30.049217208003835,-20.661506816768053,40.42008025801021,-20.938462288830284,-63.159837135962036,-184.0591310075665
A2,65,3,-86.35156001012999,-44.86022432723775,4.372018296283567,20.547625834804006,5.242582931027445,-1.265771748596157,-13.47584806026041,-7.973199872130223,-17.324683417735322,-191.58850929805914,-171.0262842240416,1.2616847964511013,43.04526478870877,31.229709801733623,-0.03445311612159117,-49.42256601184912,-41.6146493964296,-42.39934602802797
A2,66,3,-40.32672789373066,-61.62328199464532,-41.62669952463202,1.6111444296837802,7.892101464521068,7.172857687191887,-3.778579451103851,-3.9288585565418446,-6.09731773375565,-104.36299417998868,-202.7754586855403,-81.15756427698301,7.44499273032131,23.11516723159453,14.578916164101413,-11.925272153679936,-15.423467788567491,-15.353635818085312
A2,67,3,-37.30474875935403,119.85294759280103,286.677553470521,-13.666794435020988,-24.681097066652768,-38.12400693012553,12.533548853656937,11.687888246100291,5.540747978278663,234.39451735253957,382.0999284595879,658.099809867881,-64.30788692134142,-88.55257726250346,-88.09185306122654,24.574738019159774,40.784230406053034,11.863050377546353
A2,68,3,-42.535118124319666,-43.62451446144,-4.8237478934808085,2.548984358029643,17.349316063795374,27.722090604766784,-2.4527465481516986,-10.62205831866017,-25.370595820875927,-86.31950450652229,-138.91872814123485,-2.573500624272826,28.049565821364045,56.3344164202113,62.06174369265046,-24.90557478994741,-41.26461237172896,-58.65145185574837
A2,69,3,-2.997385079954497,11.126129806979138,15.696365261687522,0.689241004010345,0.8583886885895415,1.7229840257702045,-19.564962099052895,9.194334586803155,16.622172309019103,-11.771292568299069,30.98545116083439,33.87048792982296,2.8996199837896293,3.358837191685974,4.400921493187443,-34.45860629805497,12.15318944441383,30.536241854594326
A2,70,3,-28.532716351105652,34.155721711210006,130.55048135242012,1.7562740168707314,-5.967453473705641,-12.504700897380145,9.525044384967103,-4.4582504311475954,-26.18183665428153,69.9794862483203,122.40658372619531,302.39277696470805,-10.651587919422056,-17.385930360609372,-28.68954496293664,-3.3609920240097653,-16.293707823896494,-60.238116126120104
A2,71,3,-18.83886470247229,5.235254448884634,10.402938761273774,7.253024253777056,11.704502226108303,19.168998265168394,-1.2858821398962206,-14.06451602318586,-26.73177920643937,-15.23726249339507,-20.559497255339075,37.23717048035191,30.817760322017303,44.19011547233632,43.98453682359069,-29.790651938832315,-46.30495966537093,-61.12272743611317
A2,72,3,12.768104900853839,122.45587893074044,224.66219508905237,-15.624550578663223,-12.34131621189589,-14.55488905561273,11.653745079722633,-17.44788670798617,-40.633354560829304,267.1538438929268,403.47735875557333,514.0337170035783,-48.44362897501148,-50.18714775492175,-35.29768726397492,-8.27989872158959,-49.61980025308057,-90.7445307341611
A2,73,3,-38.44025870871343,-30.3152842710777,9.127359452499922,9.047667532891994,8.440451321132802,12.410765451532981,1.4473277918087044,1.4196743617538536,-10.688928689132364,-71.47046262026014,-98.74668202808,27.61126426982987,29.003291451280454,34.581189612207176,29.786067155477824,-9.05647647018501,-2.50144149283644,-26.259556954705438
A2,74,3,-47.0040697029202,28.523008978225548,125.86726066088113,4.97042732037534,-8.976850842272286,-20.904106727316663,0.961392647640068,13.359567061758888,14.607746258965866,31.90856639304518,82.58449398969087,294.9771779563611,-10.815994230411688,-25.345323808715737,-47.83280798685189,17.63456607895386,35.94352848910615,32.580941167462726
A2,75,3,-8.262337837051815,22.566971047697926,73.91134413578119,1.6891762053955166,-2.3726990497221885,-7.5424383806180355,-4.029047636897559,-18.08584536177244,-33.5178864388895,57.966566572476175,90.99493565869884,167.91625297961195,-1.867132752149765,-7.857391884609097,-17.120089538029372,-42.19196728604284,-62.03651714289167,-77.19687705448116
A2,76,3,3.380949937421286,-23.77173292327104,-41.664919900532524,1.1068851485035431,-0.6828685082026548,-0.6590402087534597,-12.308293940449484,-5.463456974818469,-7.830042210623155,-28.760677139541272,-65.83581735271545,-95.33145521184454,3.259456015331783,-0.08768778850120293,-1.122309713936072,-20.679652948090784,-27.457337429746325,-21.500167353213488
A2,77,3,-11.482612567377217,-0.1703757367206684,42.48560905781582,-1.0651793298861338,6.4651612616105005,13.82580750813203,0.15683829389746518,-11.277284129045215,-30.83765702189867,11.961027809198319,23.349053827698267,94.30514942923934,12.088553055208367,19.470962543023816,32.323544399400014,-26.39239037557973,-42.33138039027868,-71.64329846952023
A2,84,4,-31.329910347508388,49.99030215971146,157.40279668867782,3.1315679482674947,-14.092318608042598,-29.951573755324358,4.833438167716718,10.479035608448722,11.138568747176953,89.3632139877079,168.1619431260101,362.68810021188943,-24.129832193569428,-43.8321814024052,-68.32621248463636,23.42984079734783,32.26888174920754,25.495476432370168
A2,85,4,-77.66966730455613,68.63097176752261,212.45825281299517,7.277432144054427,7.648286062716749,7.629596277157488,-5.75299152521163,-17.53341181929036,-34.86351587527032,84.26117018329681,165.76411056300336,504.775799909899,18.188220571768834,29.49916924596053,16.61460250463483,-41.45163295839982,-63.309532169476256,-81.32240305886752
A2,87,4,-49.84520890477037,187.78314089018897,370.507596999519,-14.783345290148485,-33.69043218388502,-54.75956390729438,14.782368414211394,3.1682062860923246,-19.117412659924664,262.2531559510923,565.1362966196684,832.1444045941005,-82.27736115455853,-119.3437134234607,-126.11463284789934,18.858435832183716,9.623865044174062,-44.70394276429536
A2,88,4,-136.9317251131733,115.73849032368051,319.30192402347245,28.021337473839885,-68.7317257614297,-143.9576891382896,24.346304536394022,74.9447017794141,112.01085377822926,51.15196626135287,268.4818758954746,735.9372816264597,-85.59324379645282,-197.24852619235492,-326.3177426604744,157.1585693994089,248.51054208987313,254.48914379060213
A2,89,4,-62.73686964981257,53.196861753899675,161.70867453148503,2.2688538885836795,3.078047086455194,3.3969702411480087,9.519504453406253,-16.031020052608678,-47.071237263244406,67.66584260924613,120.4174195614602,386.2717366057491,4.008593831583386,12.366074794366567,6.587345830815329,-27.786645748002105,-50.58582349871712,-109.69363872906337
A2,90,4,-12.983189665530569,128.1487623793444,296.31509175778353,-30.16292254630623,-53.24646274925624,-84.85144561376585,34.03327609553014,-8.137324970170036,-45.09781137073087,270.6298988673515,428.30480036150703,686.0700399876214,-140.08265008160961,-192.7825297830507,-197.47208656446918,25.31263930641187,-9.18915621670089,-100.58796965448491
A2,91,4,-15.864695503978762,-5.428964431212929,-4.282702967525769,-2.2643640391078232,2.165039195060455,5.809299018624561,-17.486259198021656,-8.734130390249163,-1.850889696388279,-28.61639809269921,-36.97380780301985,-6.910609624531406,2.362301922316722,5.412879229809708,12.877230254640983,-33.61731765043587,-39.69854927625404,-3.41503051368552
A2,92,4,31.796146685858773,29.879724630933037,16.147454613830895,-11.98554124717932,-0.2713822791748888,16.731616998569663,10.928903277439913,-22.994218632538647,-60.10972365698021,64.257498633318,113.08035641351962,27.670931197048805,-8.136473200303751,-2.4675194030325343,38.477843601051354,-43.77038966252671,-71.48163150918225,-138.04455564765337
A2,93,4,-33.6937471370657,29.756988100546675,110.01707840234104,-2.4811151643673335,-5.589577069699161,-12.84802650006965,5.123345534268671,-1.9848207459590785,-14.272193286034891,34.74333842367297,102.64974718566357,244.17715070436645,-18.19161901329246,-20.297068118284738,-30.956708765249015,-0.03456895374168841,-12.185614751145073,-30.37467099952627
A2,94,4,23.75958872882645,-246.50849009235884,-399.3583856214955,-15.920111375785345,91.23985227390999,162.3964318649455,-17.1858947303244,-67.42006953375393,-104.79807196597402,-323.5119443158183,-726.9217572880058,-892.4241965853384,114.2614026180268,271.6943952835847,363.47485607657484,-118.89053316866932,-224.9361701700312,-234.55388859921916
A2,95,4,-106.09473370425222,-50.85692060408118,9.646154253701859,34.589259701161936,18.589669616211914,14.465066229849205,-21.05920504435386,-5.08906874857958,-8.398826797127906,-186.0846614055115,-229.995686128075,37.271101483818605,82.25204046404295,84.50235906727401,35.933372953364135,-51.4298743178453,-37.63358522326665,-24.122596793995367
A2,96,4,-6.6361325111004215,59.73768231345503,102.83152054519086,-9.986034930094306,-11.126063177651384,-7.004543970318117,13.705334677844398,-1.6641487073419223,-17.32140249727645,102.89335878545403,158.81982653483885,251.24812378455704,-25.43671989800082,-37.00006672841809,-15.876918799884184,8.192436758100088,1.220122802615826,-40.05980332627339
A2,97,4,-45.16316042899437,28.877463768904395,44.256076967743184,2.784410762972416,-0.2801786373436748,-0.7672877192842007,0.2866779676705577,-2.9968340224603844,-4.350197763225404,-14.112200042915683,11.319361434185602,113.8910529563037,1.1508415554954368,3.422602400677038,-1.9533174958267558,-2.3781740272477436,-5.3876176988993505,-13.133276752390028
A2,98,4,-77.01137584907416,-73.46746610271101,-49.55995356045634,16.084097514288658,34.28943353151369,52.27343181685458,-13.544641357801419,-11.833397449786215,-28.244018925679022,-195.15006416136254,-262.0442200535536,-112.45884590088814,78.51573080748909,119.93649654560596,120.10833657019157,-49.88685758736652,-58.107533218191925,-67.72113476304382
A2,99,4,9.257492056169935,18.468192030000868,38.25741027704264,-7.969378277641079,1.0332482323936603,5.194138575705158,4.986525127980189,-8.278022402099579,-20.28033643721348,60.30533995278623,65.42880227261935,95.8638637295231,-12.002347026096636,-2.133637115231995,10.060342443658271,-10.622655023454776,-22.3026193067206,-47.79196697564883
B1,2,0,-6.516892482108091,-1.383729495863378,-1.7310686432804736,9.508211079431184,17.952381110831485,28.105458067930712,2.704610300708794,-3.371537852422059,-8.977897127215233,-17.570113441406505,-8.201649663815992,-7.060484458325224,46.20195878038937,64.12295912692433,65.1936848967605,-0.9745537696371915,-10.349412703626411,-19.871305401523152
B1,3,0,-3.929355865939897,6.46966513719638,9.089983654237393,7.5456652022486566,19.775989422933034,33.06610835751058,7.575687627993792,9.747359743653066,12.876989890558612,1.9702227358747586,15.863295553575,18.687354957297536,44.965262057817164,68.93209996974764,76.23688410565615,27.344718547702527,36.34397659326343,29.7336595711023
B1,4,0,-4.13593802949503,37.030796111140816,69.45933701136359,10.732157635141766,-10.925639496122953,-28.38907141267668,0.6503523071477142,-1.0348919273080055,-1.4591218841496896,63.35057201865308,111.00792739854553,159.2504079450402,-6.919592495715047,-28.605896548996277,-64.08792821364521,-3.807194086029687,-1.7134482967995317,-3.1175092668471525
B1,5,0,2.059843011358881,-119.88658219836245,-224.48041741368004,-22.457410463893204,154.85958498411847,311.0602292716397,-7.624242062334977,-2.6502253044208013,-3.5981419196569897,-224.37353115560163,-381.15986786485433,-510.96378981496247,262.5711946917051,482.4576484690728,709.5496605073323,-18.052795175213408,-15.522520607548245,-9.808254352025957
B1,6,0,-36.790550930572564,-16.836316555917897,33.373043233638114,60.07265345891981,19.650620757042237,-64.64435878439144,-28.207619424645866,14.015733942967854,43.70779526768561,-42.720856757774165,-55.02523348798395,83.91041670750522,46.56608250690565,65.34621890669614,-155.42621047820208,-5.79130775994179,21.023762681418084,100.43668478613144
B1,7,0,5.741642584369666,-5.851958299270367,-9.513824966083526,-2.910146079961475,-5.688895543318607,-9.721032511887588,-2.7432243547931434,-1.4477354001704337,1.3013337531785716,-9.976444921242734,-8.359583560607742,-21.643033147231396,-17.094733959762213,-20.518021597363795,-22.667978496656584,-1.0715406388264301,-4.5965020439549695,2.1531194345955074
B1,8,0,-1.0239499662897988,-7.831338625039273,-19.582347835110923,-3.019792824275157,9.008538529042701,16.909718457178663,-3.8479120207587303,13.179151764805722,24.382072066473217,-23.937376529404276,-29.064663270513186,-45.481697320866,12.101954244538284,26.03540023720771,37.671359661596696,13.638381171066051,39.423316174273175,53.73807292291598
B1,9,0,-9.978039972715235,2.861260582032574,-2.3392693819941077,-0.5037932065137518,-0.9427599565685821,-1.9761980776558496,-20.01893152800022,1.4835854622181288,0.9953947920719253,-23.946233484324182,-3.3555764114147513,-12.138184329432592,-3.0816900221815127,-4.028745479400089,-4.360873212898281,-41.4381534500506,-15.807074963755262,-4.985814088708131
B1,10,0,-1.4875950258424704,-0.7444535481232302,-10.165169684071799,-4.9526638008904555,7.283094667701735,17.364494737683547,-2.7621631920820184,0.9063436430220582,1.0103839574894367,-12.39347067715869,-6.309287151977165,-28.701175415485245,10.118221581636229,18.950268050373584,40.1937012032936,-3.8059938153709565,-0.9951749428760408,1.9345850378510154
B1,11,0,1.3952984531713117,14.631921877806036,30.081121698916508,6.303493126388513,-7.082557297148485,-15.029528814159612,-1.5161377476123237,-3.1640840624099438,-15.38576639539488,26.294459682599506,51.14393411613308,68.73598456402118,-0.4963530206933667,-17.70905082829617,-32.74697101105591,-20.26397014086063,-16.531097521089094,-37.99524198861353
B1,12,0,-6.493793665365566,-5.8442316507813965,-9.194578169034981,-1.493085709241941,4.416700258047,8.501102552863912,1.3709496483935593,0.8139736308712253,-0.6032886550886983,-15.6597966265755,-24.113498739710074,-21.585501035397776,4.520320662628636,12.444314627609968,19.31902797065082,-4.120073172841708,4.904558895822987,-2.3469511633494515
B1,13,0,5.305641403907098,-6.156408951378195,3.8251863900617264,2.5808831084474804,7.317150277195824,10.622239999388128,-0.05830492867942437,-15.828242869255572,-28.73684832329664,-3.7459244082968737,-0.11804668084527792,11.074705726458598,17.43313133814648,23.2982975478998,25.16131117444659,-33.976372948341854,-49.99808423324372,-64.95085317475666
B1,15,0,2.4021912045917286,-2.2511243901863365,-6.167647348319425,-0.13947339014652832,2.2630470508564375,5.375533351897607,10.571097650969566,1.6106709845563265,1.705677899866454,-11.17149942776806,-8.843832827375442,-9.77728292650503,4.994763978313354,6.99723344393282,13.127791460442165,25.042847334252237,17.73864943163344,2.735418575538492
B1,16,0,11.507578167931486,2.6696481432598964,3.425433685650134,-4.089127011748828,-2.5259317522377103,-0.5492478745035234,-4.799984883362898,2.4865584834889742,6.35030674424311,22.68756657283663,21.094614219443645,7.675822942152747,-5.976288220952322,-10.348059453922325,-1.1648787672759324,-4.37378741880643,2.2147367214508633,15.349076328381097
B1,17,0,1.7418685977778672,14.3334921268584,42.63110765144987,18.309396850086124,-6.7084734968328,-46.35031310688371,-8.679839726943534,-18.476199945566787,-21.072992618089163,42.18599228307808,57.591901821307935,101.59818837713841,-9.201625851100141,-24.7690526543027,-106.37876737861164,-34.66452123820578,-58.828435738320564,-48.950139761661674
B1,24,1,-35.86450256877291,5.5472776876622625,38.03599363942636,36.25561153344224,4.26404919093968,-44.70818853915702,-12.650398334467285,9.167080040352472,30.546059189401387,-7.946635014666911,-5.735568948504146,86.28454375528632,19.26867311393777,21.467764154084527,-105.51058455660274,7.2471811010220275,24.897553156341502,68.58763539743197
B1,25,1,21.185515743807926,19.406869547648455,34.79427717867166,-37.40169299084765,-340.6542658762691,-613.7271183590531,4.506284468618968,6.0769751052658485,10.626796616753804,83.2767146111179,83.43005822116376,83.30472692081713,-671.019391941285,-1112.7641935056245,-1403.1274806124563,22.889015641016247,22.67106812902638,26.16476556434474
B1,26,1,0.9947373111779014,-8.070609482141041,-15.229468810287244,-1.6535549954124376,1.8929447826846841,5.601180446064723,7.56550039934777,7.779978501057998,14.650526120973185,-16.765455543251658,-24.296245136009727,-33.86565937417987,1.7000295393596723,5.346241166138295,12.91969373776894,27.564447617060495,32.909094480227814,34.98827995059862
B1,27,1,-0.20346196435054514,-6.86711577107279,-8.673278416820306,-0.4085192031754817,-5.597923142814301,-10.811204467316216,-0.515314281287129,-5.4147899834723185,-10.017609921972188,-3.1509642006169214,-17.157569651574228,-19.050104750078972,-10.71250307838325,-18.55232569039947,-24.635611018556077,-17.470451270553447,-16.88991087278194,-23.603234593390937
B1,28,1,45.40295718290036,-17.24857999048806,-45.26759665521105,-60.28753627163421,3.4951966718508256,44.10211944270043,-34.863154062898744,-21.640326140626804,-13.431992117339657,35.605723327645954,-9.771083476709782,-99.22779556864035,-79.15600419698661,-30.317932938237156,94.70328008737779,-85.67750657608227,-89.32795698953528,-32.77495898956408
B1,29,1,-19.22537603922067,-4.6250033940400685,30.821941519281037,-0.08568072653416126,1.09056030660475,0.704204159080912,-4.278551675765392,6.8326811696578815,10.600975235809075,-1.7784080625379486,-11.43102779054875,74.06878299870377,-1.3369573387366094,2.877628673751851,1.0863176437592976,5.08834065992503,15.204079533052106,22.873316609483567
B1,30,1,5.613357502128964,-38.618502411632285,-62.238916875577885,-34.62010177102863,50.80572087708886,124.16216983898146,32.16994326950674,-54.56605856591999,-125.46484357774698,-59.488880017659014,-108.25164555737763,-140.74742247554707,53.97333901721495,142.82756633315117,281.575410435311,-55.1089114799273,-154.6161587552152,-283.6683461439879
B1,31,1,4.082174048034094,7.316449642311144,23.336250407888823,-11.634964566825321,-8.583732695086965,-8.963519648529289,21.554173699359065,22.14640713823141,31.235328181801417,23.274171674144426,34.62119681009754,56.426320091645444,-33.810272387227656,-35.374783472315464,-21.610997577617145,73.25427924337046,86.92841627511143,74.11978147907068
B1,32,1,-7.830691813412369,40.99455477299859,79.65475482665978,7.409505246086128,58.64130689865306,107.38418018389103,4.3465760776941105,11.613931788731387,15.5457441364194,56.21665241332917,125.97407426034088,180.40428615842404,119.41552949746436,193.65087987105795,246.24717091758117,20.534944643517356,39.316242429321335,34.080704624526355
B1,33,1,-4.770405601278327,17.92523168483603,49.363966849767564,-7.4524231441463025,-15.102028002953672,-22.245663551936985,-3.954551189762902,-15.315531215320958,-30.2921174588437,39.67412129886018,53.62199065705237,123.51237539882,-38.259848349910214,-51.74393412055204,-51.81089356281219,-40.32326558055928,-52.274602578762455,-72.30788858748511
B1,34,1,-5.225596454819633,34.231935745126755,76.15859846221173,13.973026917140142,-3.1136298284711117,-16.210513513491623,-0.9038429351687768,-12.496664169008866,-24.785180586656224,59.120944315438635,111.89447114602804,174.9642829890334,12.661944842948976,-1.5374928112686375,-36.070292519456316,-24.592070981986478,-42.152483558735824,-56.8013654882713
B1,35,1,57.09383402294716,7.049875853808407,-22.26164520669546,-80.44791469374366,-37.24331278428934,-17.61441762390065,10.415537852567542,14.595015757066525,18.85210795966446,96.57484194912574,61.258397949986154,-45.325339189860934,-180.18568154952297,-172.12668732163917,-48.013084528640185,38.340128975123775,52.1381750556138,43.9864893270364
B1,37,1,31.829860184097793,10.950946677352572,25.34686990292263,-45.663373053148895,-44.1079799660089,-62.207024424393836,-29.061600117645227,4.437081549771129,40.95926122375587,79.77030212915065,78.18868471293865,61.05194326546028,-157.60386817961242,-176.22169366320725,-148.28952163425913,-9.261166500665105,1.9787906312747563,94.34270835791732
B1,44,2,-15.177048481549814,1.8344957149151975,36.83668898266602,1.8042211033567817,16.354333929302147,29.290676475188324,2.0830003423683006,6.121670106350211,9.190812661075258,4.728434855788957,12.217105311439854,87.956016316274,32.85787515673259,54.11072905720097,66.36597118197471,18.972556499728,19.5828518474999,21.4412892659492
B1,45,2,3.491007719669496,-7.4400372484233275,-0.769009280475328,4.377290041052764,3.050738806264604,0.5316926112133843,5.6332375299888975,-0.29422501060628203,-2.8275492086746263,7.858384734924172,-11.18231740727511,1.2591962451575043,8.956233636565512,11.222618051344751,1.268585083955312,1.040869468845467,4.452291192945721,-6.054357569049931
