dataset,trial_id,block,gap_s,model,stage,MSE,method
B1,53,2,0.05,M1,maintenance,1393.883109140736,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M1,retrieval,536.7649374028085,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2,encoding,458.167033907112,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2,maintenance,1393.2625862205982,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2,retrieval,539.0981907287212,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M3,encoding,460.25600735764726,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M3,maintenance,1359.67054846331,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M3,retrieval,562.3603681067052,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2_no_feedback,encoding,444.8710807141156,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2_no_feedback,maintenance,1402.7797311805355,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2_no_feedback,retrieval,535.8489671406874,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2_no_direct_memory,encoding,477.35504555823337,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2_no_direct_memory,maintenance,1394.090786847532,frozen_main_fit_common_trial_rescore
B1,53,2,0.05,M2_no_direct_memory,retrieval,531.6757885627356,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M0,encoding,128782.15289863864,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M0,maintenance,451062.8155935077,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M0,retrieval,681082.1798196761,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M1,encoding,128363.37156675739,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M1,maintenance,451644.5611309116,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M1,retrieval,681114.7310247621,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2,encoding,128077.86354944992,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2,maintenance,452017.13720692665,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2,retrieval,681510.594077796,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M3,encoding,128565.65911596263,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M3,maintenance,451191.7298244781,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M3,retrieval,681915.6380825314,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2_no_feedback,encoding,127915.28211746395,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2_no_feedback,maintenance,452295.5144590573,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2_no_feedback,retrieval,681294.6728024267,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2_no_direct_memory,encoding,128290.07419871497,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2_no_direct_memory,maintenance,451621.8573122232,frozen_main_fit_common_trial_rescore
B1,55,2,0.05,M2_no_direct_memory,retrieval,681041.5825884681,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M0,encoding,25198.222071636104,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M0,maintenance,120601.27011007395,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M0,retrieval,407196.16358461557,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M1,encoding,24847.298463569812,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M1,maintenance,120968.79045381362,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M1,retrieval,407323.9500216209,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2,encoding,24605.20721102786,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2,maintenance,121238.44416545726,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2,retrieval,407923.02957225597,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M3,encoding,24215.574243274677,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M3,maintenance,120887.51259005339,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M3,retrieval,412865.62429131404,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2_no_feedback,encoding,24438.913504875374,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2_no_feedback,maintenance,121457.0568534769,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2_no_feedback,retrieval,407708.89330548624,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2_no_direct_memory,encoding,24892.259338075597,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2_no_direct_memory,maintenance,120896.26193700997,frozen_main_fit_common_trial_rescore
B1,56,2,0.05,M2_no_direct_memory,retrieval,407278.12464016397,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M0,encoding,3826.0234317285162,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M0,maintenance,13909.320832632553,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M0,retrieval,170508.29221602067,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M1,encoding,3863.455313325307,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M1,maintenance,13966.80747643124,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M1,retrieval,170556.09275133285,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2,encoding,3887.594318632063,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2,maintenance,14010.16920766668,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2,retrieval,170487.12466297322,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M3,encoding,3842.941554089544,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M3,maintenance,13990.453118478139,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M3,retrieval,170893.7409257783,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2_no_feedback,encoding,3909.1948611806306,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2_no_feedback,maintenance,14031.754326631857,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2_no_feedback,retrieval,170601.19196539646,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2_no_direct_memory,encoding,3873.348375841735,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2_no_direct_memory,maintenance,13924.271313203557,frozen_main_fit_common_trial_rescore
B1,57,2,0.05,M2_no_direct_memory,retrieval,170605.1064450619,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M0,encoding,9988.108518942643,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M0,maintenance,55091.00558990898,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M0,retrieval,113485.31185374047,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M1,encoding,9172.441418368075,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M1,maintenance,53901.274827734705,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M1,retrieval,110640.17179600368,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2,encoding,8908.94948870209,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2,maintenance,53824.211232005226,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2,retrieval,106976.847269671,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M3,encoding,9335.669055565459,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M3,maintenance,56069.4897543648,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M3,retrieval,111353.38665654972,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2_no_feedback,encoding,8964.835843280973,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2_no_feedback,maintenance,53785.57092690422,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2_no_feedback,retrieval,107552.88350748946,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2_no_direct_memory,encoding,9078.988936113443,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2_no_direct_memory,maintenance,53210.41172152218,frozen_main_fit_common_trial_rescore
B1,64,3,0.05,M2_no_direct_memory,retrieval,100499.92906664457,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M0,encoding,8929.64357825757,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M0,maintenance,17500.37839120558,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M0,retrieval,65928.29468610222,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M1,encoding,9504.38149986197,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M1,maintenance,18742.42240931629,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M1,retrieval,65490.93385939605,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2,encoding,9907.064512132607,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2,maintenance,19155.153944225458,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2,retrieval,64780.23356493564,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M3,encoding,9602.057200972138,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M3,maintenance,17218.978416119833,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M3,retrieval,65407.99042414916,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2_no_feedback,encoding,9818.760441045188,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2_no_feedback,maintenance,19131.097077144026,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2_no_feedback,retrieval,64908.058055489426,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2_no_direct_memory,encoding,9951.061532760714,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2_no_direct_memory,maintenance,19646.123522502166,frozen_main_fit_common_trial_rescore
B1,65,3,0.05,M2_no_direct_memory,retrieval,64317.38176460133,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M0,encoding,29069.851963038087,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M0,maintenance,57432.15807495282,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M0,retrieval,86168.93570569206,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M1,encoding,31769.979598901202,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M1,maintenance,57400.24041330037,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M1,retrieval,88420.39688455156,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2,encoding,32634.459587730533,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2,maintenance,57261.15432559749,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2,retrieval,90266.33004215598,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M3,encoding,29486.692091394707,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M3,maintenance,57307.66133389099,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M3,retrieval,88255.31372113428,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2_no_feedback,encoding,32505.965960487552,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2_no_feedback,maintenance,57178.24165856581,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2_no_feedback,retrieval,89880.23478603733,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2_no_direct_memory,encoding,33130.86085585873,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2_no_direct_memory,maintenance,56605.57006288618,frozen_main_fit_common_trial_rescore
B1,66,3,0.05,M2_no_direct_memory,retrieval,93997.20678546718,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M0,encoding,9544.159071230726,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M0,maintenance,82762.5437882563,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M0,retrieval,119513.86326581899,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M1,encoding,9813.598392714483,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M1,maintenance,83612.79422694349,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M1,retrieval,122134.87405328744,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2,encoding,9798.87286516982,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2,maintenance,83798.56022194738,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2,retrieval,125559.8710215834,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M3,encoding,10018.884299166948,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M3,maintenance,81495.5566601565,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M3,retrieval,121498.92396826652,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2_no_feedback,encoding,9723.500175778201,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2_no_feedback,maintenance,83867.38613098711,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2_no_feedback,retrieval,125058.52230938397,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2_no_direct_memory,encoding,9474.5110374096,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2_no_direct_memory,maintenance,84843.3644450902,frozen_main_fit_common_trial_rescore
B1,67,3,0.05,M2_no_direct_memory,retrieval,132486.09562572825,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M0,encoding,1669.508181410259,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M0,maintenance,2679.698923652011,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M0,retrieval,2503.4617308098227,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M1,encoding,1603.9544342258912,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M1,maintenance,2295.9766832156506,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M1,retrieval,2274.301176379461,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2,encoding,1632.241953283463,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2,maintenance,2285.906296901741,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2,retrieval,2058.879416363795,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M3,encoding,1465.0409683272828,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M3,maintenance,2658.329239525056,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M3,retrieval,2270.4550300935966,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2_no_feedback,encoding,1655.9866201167094,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2_no_feedback,maintenance,2306.554751015926,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2_no_feedback,retrieval,2120.559803915874,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2_no_direct_memory,encoding,1901.2813337982957,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2_no_direct_memory,maintenance,2391.904541420253,frozen_main_fit_common_trial_rescore
B1,68,3,0.05,M2_no_direct_memory,retrieval,1945.3921473934558,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M0,encoding,66872.40489127474,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M0,maintenance,317853.6314187645,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M0,retrieval,79555.51375366366,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M1,encoding,68919.80159233235,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M1,maintenance,316528.41322249075,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M1,retrieval,80709.29750290778,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2,encoding,69977.32492350483,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2,maintenance,315736.7646460305,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2,retrieval,82188.16406320092,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M3,encoding,67970.58628607473,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M3,maintenance,316688.20865617425,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M3,retrieval,80842.9930472806,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2_no_feedback,encoding,69778.68407954265,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2_no_feedback,maintenance,315813.85545657005,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2_no_feedback,retrieval,81949.40083809021,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2_no_direct_memory,encoding,71020.53648502131,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2_no_direct_memory,maintenance,315334.4643926514,frozen_main_fit_common_trial_rescore
B1,69,3,0.05,M2_no_direct_memory,retrieval,86009.09197937555,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M0,encoding,10292.637589988311,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M0,maintenance,3797.039500085084,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M0,retrieval,8431.820458657518,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M1,encoding,9481.979177679852,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M1,maintenance,3430.8419348681346,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M1,retrieval,8419.4415405533,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2,encoding,9207.31077727939,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2,maintenance,3373.604118961018,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2,retrieval,8078.981185012762,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M3,encoding,9444.23794163528,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M3,maintenance,3756.414137185894,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M3,retrieval,8721.861083201513,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2_no_feedback,encoding,9264.576500699064,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2_no_feedback,maintenance,3387.190088193647,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2_no_feedback,retrieval,8093.428281708531,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2_no_direct_memory,encoding,9497.913627057344,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2_no_direct_memory,maintenance,3429.4897721490515,frozen_main_fit_common_trial_rescore
B1,70,3,0.05,M2_no_direct_memory,retrieval,7482.86211552234,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M0,encoding,140583.9150430546,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M0,maintenance,254117.74318444412,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M0,retrieval,96491.19624986265,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M1,encoding,136231.10294504592,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M1,maintenance,257434.05343086732,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M1,retrieval,98301.43049085057,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2,encoding,135892.5013641808,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2,maintenance,257540.51022617897,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2,retrieval,99527.96131673398,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M3,encoding,139199.29841934354,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M3,maintenance,255004.31716882295,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M3,retrieval,97241.25278008799,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2_no_feedback,encoding,136119.0051812086,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2_no_feedback,maintenance,257477.10356271782,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2_no_feedback,retrieval,99220.01466011287,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2_no_direct_memory,encoding,136884.135974959,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2_no_direct_memory,maintenance,256179.16841916385,frozen_main_fit_common_trial_rescore
B1,71,3,0.05,M2_no_direct_memory,retrieval,103888.38940148731,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M0,encoding,16680.964815956584,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M0,maintenance,23536.419292059378,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M0,retrieval,14075.530906471602,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M1,encoding,16516.32325000294,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M1,maintenance,22683.903726590335,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M1,retrieval,13504.739920927192,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2,encoding,16606.527250550065,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2,maintenance,22714.650373641154,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2,retrieval,12911.430471725324,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M3,encoding,15510.292302922966,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M3,maintenance,22992.750776226643,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M3,retrieval,13709.620032346375,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2_no_feedback,encoding,16686.951312498386,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2_no_feedback,maintenance,22812.992962304234,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2_no_feedback,retrieval,13039.37447206377,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2_no_direct_memory,encoding,17814.501115115672,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2_no_direct_memory,maintenance,23415.25655691222,frozen_main_fit_common_trial_rescore
B1,72,3,0.05,M2_no_direct_memory,retrieval,11826.15075767661,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M0,encoding,2689.9093414654053,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M0,maintenance,7861.314056630572,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M0,retrieval,13627.794026414056,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M1,encoding,1763.8162350652337,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M1,maintenance,8273.973413162532,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M1,retrieval,12934.84403967052,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2,encoding,1564.7985712072302,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2,maintenance,8524.04567799803,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2,retrieval,11929.022879357808,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M3,encoding,2380.4245409691757,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M3,maintenance,8071.982202442536,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M3,retrieval,12889.535595008567,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2_no_feedback,encoding,1591.822258439601,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2_no_feedback,maintenance,8496.880809425214,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2_no_feedback,retrieval,12080.524456323039,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2_no_direct_memory,encoding,1572.3796949152857,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2_no_direct_memory,maintenance,8575.69454665411,frozen_main_fit_common_trial_rescore
B1,73,3,0.05,M2_no_direct_memory,retrieval,10436.173516590943,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M0,encoding,4798.358351261252,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M0,maintenance,19173.438172341645,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M0,retrieval,20375.495115511756,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M1,encoding,3795.552157685418,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M1,maintenance,20386.21532323362,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M1,retrieval,20630.21150287055,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2,encoding,3512.9400044211907,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2,maintenance,20926.83281168022,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2,retrieval,20153.00241298159,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M3,encoding,4183.985447275933,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M3,maintenance,19390.27319347149,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M3,retrieval,20786.94936558625,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2_no_feedback,encoding,3572.900532218735,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2_no_feedback,maintenance,20901.71625509632,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2_no_feedback,retrieval,20170.884639793054,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2_no_direct_memory,encoding,3671.0304851389656,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2_no_direct_memory,maintenance,21333.60437216966,frozen_main_fit_common_trial_rescore
B1,74,3,0.05,M2_no_direct_memory,retrieval,18906.23765490822,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M0,encoding,5188.783427049277,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M0,maintenance,16483.69037788487,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M0,retrieval,62407.153167739896,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M1,encoding,4705.226697555773,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M1,maintenance,16217.84745629459,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M1,retrieval,61143.316248402676,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2,encoding,4705.181358875718,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2,maintenance,16285.906186836084,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2,retrieval,59125.68034587899,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M3,encoding,4721.187255275836,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M3,maintenance,16184.57184688397,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M3,retrieval,61361.55742875143,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2_no_feedback,encoding,4747.170204918203,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2_no_feedback,maintenance,16319.473308549008,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2_no_feedback,retrieval,59492.57074718741,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2_no_direct_memory,encoding,5241.355724144826,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2_no_direct_memory,maintenance,16764.549115863076,frozen_main_fit_common_trial_rescore
B1,75,3,0.05,M2_no_direct_memory,retrieval,56403.483760765885,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M0,encoding,6769.479442694136,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M0,maintenance,47904.30996124894,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M0,retrieval,141935.40675811344,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M1,encoding,5191.5576309769585,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M1,maintenance,47347.39741152104,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M1,retrieval,140705.37649632088,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M2,encoding,4757.617104066729,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M2,maintenance,47097.58295362193,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M2,retrieval,141282.33796694528,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M3,encoding,6409.868101353647,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M3,maintenance,47271.18147665034,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M3,retrieval,140052.6273590295,frozen_main_fit_common_trial_rescore
B1,76,3,0.05,M2_no_feedback,encoding,4843.140804358471,frozen_main_fit_common_trial_rescore
