dataset,trial_id,block,gap_s,model,stage,MSE,method
A2,14,0,0.05,M3,retrieval,519801.0545866114,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2_no_feedback,encoding,5483.178012277437,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2_no_feedback,maintenance,185816.06152131243,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2_no_feedback,retrieval,490182.4986261019,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2_no_direct_memory,encoding,4834.272492524022,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2_no_direct_memory,maintenance,189465.57801842483,frozen_main_fit_common_trial_rescore
A2,14,0,0.05,M2_no_direct_memory,retrieval,502141.16196385934,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M0,encoding,4909.939461489509,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M0,maintenance,3114.5322844922334,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M0,retrieval,3056.9713527376116,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M1,encoding,1724.7717227826026,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M1,maintenance,3692.29858674012,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M1,retrieval,4242.935784118585,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2,encoding,1468.0999795043208,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2,maintenance,3202.486099221604,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2,retrieval,5356.789318168498,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M3,encoding,3936.073022596693,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M3,maintenance,3626.609598870501,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M3,retrieval,2591.0431066689207,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2_no_feedback,encoding,1468.0999795043208,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2_no_feedback,maintenance,3202.486099221604,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2_no_feedback,retrieval,5356.789318168498,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2_no_direct_memory,encoding,1963.4491478751834,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2_no_direct_memory,maintenance,3476.5164311869476,frozen_main_fit_common_trial_rescore
A2,15,0,0.05,M2_no_direct_memory,retrieval,4852.555132398754,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M0,encoding,3016.3863868077665,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M0,maintenance,21997.07252793276,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M0,retrieval,82499.2914917794,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M1,encoding,8216.84630686925,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M1,maintenance,22502.078138131965,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M1,retrieval,94049.36138834638,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2,encoding,8793.390607428142,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2,maintenance,20027.80185840727,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2,retrieval,119921.67805652734,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M3,encoding,4920.179052771994,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M3,maintenance,25001.349647297167,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M3,retrieval,103850.35490898315,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2_no_feedback,encoding,8793.390607428142,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2_no_feedback,maintenance,20027.80185840727,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2_no_feedback,retrieval,119921.67805652734,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2_no_direct_memory,encoding,7666.469892614817,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2_no_direct_memory,maintenance,22115.557722968537,frozen_main_fit_common_trial_rescore
A2,16,0,0.05,M2_no_direct_memory,retrieval,113291.49212918684,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M0,encoding,2615.854681119562,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M0,maintenance,126880.42829146155,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M0,retrieval,416348.1546910779,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M1,encoding,10611.992239412983,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M1,maintenance,95893.4017984205,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M1,retrieval,379652.50999515573,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2,encoding,10434.179286584767,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2,maintenance,94407.70431320358,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2,retrieval,303789.5680794389,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M3,encoding,4051.7480824050554,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M3,maintenance,125930.18842235493,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M3,retrieval,314432.9004692266,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2_no_feedback,encoding,10434.179286584767,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2_no_feedback,maintenance,94407.70431320358,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2_no_feedback,retrieval,303789.5680794389,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2_no_direct_memory,encoding,9432.2810126906,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2_no_direct_memory,maintenance,97903.27850467482,frozen_main_fit_common_trial_rescore
A2,17,0,0.05,M2_no_direct_memory,retrieval,347086.7202188712,frozen_main_fit_common_trial_rescore
A2,24,1,0.05,M0,encoding,670.8764400754452,frozen_main_fit_common_trial_rescore
A2,24,1,0.05,M0,maintenance,3600.9240578677927,frozen_main_fit_common_trial_rescore
A2,24,1,0.05,M0,retrieval,44332.377484925426,frozen_main_fit_common_trial_rescore
A2,24,1,0.05,M1,encoding,6615.684337168303,frozen_main_fit_common_trial_rescore
A2,24,1,0.05,M1,maintenance,1275.120871208505,frozen_main_fit_common_trial_rescore
