dataset,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
B2,35,1,-1,M0,maintenance,2,363,83871.2645898731,84007.78417636255,84063.8636975221,0.47542114905028954
B2,35,1,-1,M0,retrieval,0,337,305243.9749290996,304378.0250543364,127934.0577404182,2.6510577228938645
B2,35,1,-1,M0,retrieval,1,337,499404.85285996424,498766.0821843404,362540.3917551228,3.2618900631720797
B2,35,1,-1,M0,retrieval,2,337,199291.89298806753,199165.08037329046,142529.0854719592,1.1296786953685034
B2,36,1,1,M0,encoding,0,205,38502.52717735224,40950.89314413703,41054.407342259656,0.3343961893045044
B2,36,1,1,M0,encoding,1,205,112202.99496876592,118088.08620012464,104734.2406038005,0.7328599877450347
B2,36,1,1,M0,encoding,2,205,153440.99052464316,160003.43635103045,124978.2104760572,0.8697745572736785
B2,36,1,1,M0,maintenance,0,362,58081.578809078586,52157.49396369191,122795.67251376479,0.5044411379305406
B2,36,1,1,M0,maintenance,1,362,87762.18042158253,81031.03979533087,110777.669928869,0.5732234731001844
B2,36,1,1,M0,maintenance,2,362,128645.09793364258,120067.96651063031,120002.64438190777,0.7292199608336909
B2,36,1,1,M0,retrieval,0,300,3440.6582197725593,3555.9916624757516,51410.22885247859,0.02988227219713333
B2,36,1,1,M0,retrieval,1,300,486.922407943905,477.36246919914043,11130.555585645232,0.0031803602926810354
B2,36,1,1,M0,retrieval,2,300,4093.5543962295774,4044.935411316223,4173.443631719113,0.02320416109464881
B2,37,1,-1,M0,encoding,0,205,8655.345742172978,7414.621658030926,7365.293650436545,0.07517206909467725
B2,37,1,-1,M0,encoding,1,205,1527.6044294760454,1534.6511867325385,1184.7710635276183,0.009977631735915052
B2,37,1,-1,M0,encoding,2,205,5960.8844267843,5907.951699181282,16050.926265747956,0.03378905203582619
B2,37,1,-1,M0,maintenance,0,363,23422.01145837203,25232.047166557306,1515.6786422344194,0.2034212284676492
B2,37,1,-1,M0,maintenance,1,363,23289.958123929136,23345.641179236776,40671.52428142971,0.15211963308141996
B2,37,1,-1,M0,maintenance,2,363,10500.830925839473,10559.434964616898,10579.01726061718,0.05952357019007206
B2,37,1,-1,M0,retrieval,0,329,49123.23823662669,48177.673855717796,27589.672112336586,0.4266375450359442
B2,37,1,-1,M0,retrieval,1,329,211779.7693371939,209377.76820647132,280955.8079585984,1.3832511262672338
B2,37,1,-1,M0,retrieval,2,329,108416.85385621124,106225.1066178633,99964.70212166627,0.6145569103886006
B2,24,1,-1,M1,encoding,0,205,7368.983056783579,2426.31378342426,2412.5913343926295,0.06399995101327641
B2,24,1,-1,M1,encoding,1,205,80187.23950965858,81337.50848712795,93367.798982378,0.5237473329541276
B2,24,1,-1,M1,encoding,2,205,34613.77901994434,32456.827193892997,51619.45835014508,0.19620692110825416
B2,24,1,-1,M1,maintenance,0,362,61454.09005707488,75955.20290971524,25886.05298350953,0.5337315505967486
B2,24,1,-1,M1,maintenance,1,362,294611.60885538225,289522.6637758509,235648.54401755967,1.9242718085680635
B2,24,1,-1,M1,maintenance,2,362,259365.85680803796,260077.65965504758,260181.10122791,1.4702057286373489
B2,24,1,-1,M1,retrieval,0,324,107796.86480591506,149241.41273994758,36997.570944230945,0.9362206445314616
B2,24,1,-1,M1,retrieval,1,324,191322.4003347616,212285.86059509637,126937.58945515264,1.2496327036877686
B2,24,1,-1,M1,retrieval,2,324,275319.0062066124,302802.01128220145,231896.48372756617,1.5606355636366052
B2,25,1,-1,M1,encoding,0,205,1696.2866797012084,4058.2848417761757,4094.474715564324,0.014732326505407378
B2,25,1,-1,M1,encoding,1,205,239960.426521543,241156.66851213452,261470.50424058185,1.5673146272862406
B2,25,1,-1,M1,encoding,2,205,69826.91909810506,67180.87133279149,94978.13084452898,0.39581129811975024
B2,25,1,-1,M1,maintenance,0,363,155551.5107990482,179879.36247826592,97676.3824481285,1.3509719040561226
B2,25,1,-1,M1,maintenance,1,363,1230244.1908526733,1220366.0502365066,1106941.2790792796,8.035407101946513
B2,25,1,-1,M1,maintenance,2,363,953889.2361249593,955629.3683862847,955827.2272980969,5.407085715504857
B2,25,1,-1,M1,retrieval,0,309,293649.39893196063,368824.3884699584,170773.83861945337,2.5503583061468684
B2,25,1,-1,M1,retrieval,1,309,773055.8979848906,817426.3561924564,639327.4383862591,5.049256805320952
B2,25,1,-1,M1,retrieval,2,309,999865.0266261142,1054714.526869319,918209.9437607136,5.667697776804258
B2,26,1,1,M1,encoding,0,205,9392.359760769916,32319.38791039697,32417.855088123582,0.08157306916793432
B2,26,1,1,M1,encoding,1,205,11592.045633861155,10692.069679117098,7927.963328543157,0.07571407896497087
B2,26,1,1,M1,encoding,2,205,11109.241554896844,33154.133594925566,17507.18921001728,0.06297232324960075
B2,26,1,1,M1,maintenance,0,362,7557.895896303256,17230.524490364005,25125.139247552146,0.06564066756559746
B2,26,1,1,M1,maintenance,1,362,466815.5943783431,547142.1684014971,475502.97313110786,3.049031542077263
B2,26,1,1,M1,maintenance,2,362,56539.664805708184,100269.90787513673,100321.10913996253,0.3204929905408104
B2,26,1,1,M1,retrieval,0,315,57046.286974196206,92500.17110583288,14548.505212020682,0.49544958153716234
B2,26,1,1,M1,retrieval,1,315,643728.5343116892,716161.2917855775,549713.6128112386,4.204548068419377
B2,26,1,1,M1,retrieval,2,315,288092.6789344498,344445.1683931736,269100.98060217476,1.6330426531869646
B2,27,1,-1,M1,encoding,0,205,13422.665135350167,6795.635321442831,6747.502975666355,0.11657645356359153
B2,27,1,-1,M1,encoding,1,205,12999.018070040021,15437.781426712561,20681.75322262912,0.08490379625034884
B2,27,1,-1,M1,encoding,2,205,29053.66559254964,27859.480332918552,47194.75358549302,0.1646896246011844
B2,27,1,-1,M1,maintenance,0,363,46814.49827682891,33917.47620274051,79636.38737680932,0.40658603410277266
B2,27,1,-1,M1,maintenance,1,363,89183.66064782218,90524.32726207384,122961.97923718177,0.5825079488084468
B2,27,1,-1,M1,maintenance,2,363,127090.64399050541,120985.59703475848,120935.01594662793,0.7204085963764382
B2,27,1,-1,M1,retrieval,0,347,78806.04664891782,45312.76799236875,160399.0897468045,0.6844340781103849
B2,27,1,-1,M1,retrieval,1,347,11175.026189038934,14554.496675067472,15395.22922987543,0.07299029369251062
B2,27,1,-1,M1,retrieval,2,347,52361.20844191396,46952.2793172047,70774.31269649678,0.2968075657955703
B2,28,1,-1,M1,encoding,0,205,722.7601444748213,2081.0987233559717,2100.046507960857,0.006277204532062974
B2,28,1,-1,M1,encoding,1,205,631.2429421010431,987.6687665942429,1901.5623988989025,0.004122997741201901
B2,28,1,-1,M1,encoding,2,205,1292.060970223654,1843.251349603254,2057.572014629484,0.007323999633373012
B2,28,1,-1,M1,maintenance,0,362,5093.850176936807,1658.2422476926051,26364.361666177712,0.04424031908891651
B2,28,1,-1,M1,maintenance,1,362,1864.720979132992,1859.4604449173273,8259.532350090414,0.01217952688603125
B2,28,1,-1,M1,maintenance,2,362,534.4036941835178,327.4711895333188,324.35287453391663,0.0030292474971949377
B2,28,1,-1,M1,retrieval,0,273,14770.484102700882,905.5481541948783,49404.46367834555,0.12828232223237657
B2,28,1,-1,M1,retrieval,1,273,2433.901176240005,6087.3013876198775,2263.175338690433,0.01589715841977667
B2,28,1,-1,M1,retrieval,2,273,975.3012760103447,2278.877318879429,1080.389792469466,0.005528459068531055
B2,29,1,-1,M1,encoding,0,205,7991.931413902859,2730.5916356857956,2714.493356510481,0.06941028565948427
B2,29,1,-1,M1,encoding,1,205,191264.71289157926,192125.16971773817,209893.9736522237,1.2492559150029794
B2,29,1,-1,M1,encoding,2,205,54528.82427217585,51972.53734208625,76185.09929157226,0.30909461564228435
B2,29,1,-1,M1,maintenance,0,363,345586.8574026985,380973.49422764924,252336.18103795857,3.001437481152077
B2,29,1,-1,M1,maintenance,1,363,1279765.5035376668,1271194.9836229817,1156031.6122099925,8.358858259534108
B2,29,1,-1,M1,maintenance,2,363,895120.3905941643,898582.4860432665,898771.7786497482,5.073956696797022
B2,29,1,-1,M1,retrieval,0,303,529371.732805109,633170.4684705234,361976.25224769604,4.5976174332701065
B2,29,1,-1,M1,retrieval,1,303,1046042.8754866285,1099694.992098753,891218.6199975085,6.832286153531926
B2,29,1,-1,M1,retrieval,2,303,993240.7000660545,1048357.3442822857,912393.943631402,5.630148027670653
B2,30,1,1,M1,encoding,0,205,34020.358022473665,8960.13843778138,8907.433906095977,0.2954683475473737
B2,30,1,1,M1,encoding,1,205,169801.47931001493,116742.88220069825,131106.65204713104,1.109067633006294
B2,30,1,1,M1,encoding,2,205,7212.455485255939,545.8864418894681,2035.9658205771336,0.04088353610788963
B2,30,1,1,M1,maintenance,0,362,131523.5427857739,184129.13092116898,97560.31242858726,1.1422879155127506
B2,30,1,1,M1,maintenance,1,362,602309.4576117654,684434.1043013827,600462.1388923707,3.9340171075375703
B2,30,1,1,M1,maintenance,2,362,175031.6528673993,242229.29331918387,242319.7782018022,0.992160425066941
B2,30,1,1,M1,retrieval,0,335,316787.08323430986,401481.08016269625,193259.46638031895,2.751310140409512
B2,30,1,1,M1,retrieval,1,335,550339.678804738,615174.0728662988,462245.0061464422,3.5945736597915223
B2,30,1,1,M1,retrieval,2,335,553378.7038861226,629501.4430910662,525124.3969609906,3.1368066351209687
B2,31,1,1,M1,encoding,0,205,47363.23509350763,16561.629565007657,16489.499945531275,0.411351838165016
B2,31,1,1,M1,encoding,1,205,108798.08601492563,67493.94036951433,78775.19613380905,0.7106206390103691
B2,31,1,1,M1,encoding,2,205,133220.78859618638,75479.82575527519,105888.56765590997,0.7551570934514327
B2,31,1,1,M1,maintenance,0,363,218209.2859698325,284055.19585279346,170080.86106133688,1.8951575142862285
B2,31,1,1,M1,maintenance,1,363,230598.44850757296,279004.38618774107,226379.22554041023,1.5061663567387633
B2,31,1,1,M1,maintenance,2,363,452557.43243877625,543307.6214067076,543457.2504834709,2.5653050015806054
B2,31,1,1,M1,retrieval,0,321,205557.2167613247,279679.81211930246,112216.62098844549,1.7852737211873044
B2,31,1,1,M1,retrieval,1,321,100357.52953713092,129066.44032349875,65212.399759162974,0.6554906835345831
B2,31,1,1,M1,retrieval,2,321,336091.949424758,399247.49976801034,317205.2438743689,1.9051247356697567
B2,32,1,1,M1,encoding,0,205,4826.326905341752,2542.0160080190108,2569.9797452246507,0.04191686737990033
B2,32,1,1,M1,encoding,1,205,185144.87282016466,128840.94472883115,143696.93264338447,1.2092838454429207
B2,32,1,1,M1,encoding,2,205,69709.17052797266,28818.494051432073,46245.912854709786,0.395143844722152
B2,32,1,1,M1,maintenance,0,362,151687.28123414487,209581.42287538864,119335.93101965578,1.3174108955760984
B2,32,1,1,M1,maintenance,1,362,1040524.5364538312,1149258.3396883511,1040231.7246999642,6.7962428208466035
B2,32,1,1,M1,maintenance,2,362,715396.2515759914,833740.955089842,833923.9116088382,4.055197088224116
B2,32,1,1,M1,retrieval,0,265,630783.9732191074,801295.6857474536,492677.111470043,5.478387326297302
B2,32,1,1,M1,retrieval,1,265,1773520.8135464818,1910754.0494023724,1635826.19135512,11.583848025117776
B2,32,1,1,M1,retrieval,2,265,2009840.8327476375,2190504.3436049083,1992568.8707603964,11.392708131748444
B2,33,1,1,M1,encoding,0,205,2822.7223019108023,13944.234134709543,13989.959165207512,0.024515470812498545
B2,33,1,1,M1,encoding,1,205,7882.738108202304,18554.835350485482,16555.240173843657,0.05148653433879011
B2,33,1,1,M1,encoding,2,205,28941.22314716998,65079.645972729886,52050.25144432459,0.1640522487747219
B2,33,1,1,M1,maintenance,0,363,56594.680780873845,31617.131036933082,90271.34492920425,0.49152736133022124
B2,33,1,1,M1,maintenance,1,363,33308.97941794679,27388.309446436626,40524.28007776383,0.21755941768605533
B2,33,1,1,M1,maintenance,2,363,306613.2543858729,247192.92084368793,247092.6183983138,1.7380258474340597
B2,33,1,1,M1,retrieval,0,305,17600.396987008826,4924.413366551382,45970.254383536136,0.15286024357809355
B2,33,1,1,M1,retrieval,1,305,30499.280929002558,48333.17323514249,13763.63933536072,0.19920771860041045
B2,33,1,1,M1,retrieval,2,305,17752.13301714233,12647.36915225492,17775.90135792545,0.10062730684190054
B2,34,1,1,M1,encoding,0,205,154964.847503343,90891.68932682992,90731.13926443744,1.3458767068088096
B2,34,1,1,M1,encoding,1,205,119536.45120598156,74584.41584810865,86156.15747381285,0.7807588575535519
B2,34,1,1,M1,encoding,2,205,69848.32819447458,27717.980923786803,44616.358692148395,0.395932654787566
B2,34,1,1,M1,maintenance,0,363,516870.2761753553,613863.7414376267,437029.95619467745,4.48904171722713
B2,34,1,1,M1,maintenance,1,363,114733.60738338977,148623.2215450481,110722.76573728082,0.7493888208985968
B2,34,1,1,M1,maintenance,2,363,134179.53480668596,185598.299790142,185685.55498004277,0.7605917107458323
B2,34,1,1,M1,retrieval,0,318,637018.2134123332,772168.6356255347,469080.7016480339,5.532531984236795
B2,34,1,1,M1,retrieval,1,318,80961.24041139836,108306.01221227829,51131.907977732604,0.5288027621030695
B2,34,1,1,M1,retrieval,2,318,180577.1968129453,228251.0572616266,167285.93745928167,1.02359513500714
B2,35,1,-1,M1,encoding,0,205,6496.390123787089,2123.307631587343,2111.062507450623,0.056421441938690184
B2,35,1,-1,M1,encoding,1,205,172655.90156214905,173719.57330964063,191020.85182561228,1.1277114477930605
B2,35,1,-1,M1,encoding,2,205,1796.7603046310196,873.8575124817793,2825.111701312023,0.010184869070148355
B2,35,1,-1,M1,maintenance,0,363,126080.97981772698,146385.44018827588,70989.01706356744,1.095019010067104
B2,35,1,-1,M1,maintenance,1,363,751391.9674613171,743587.3936061228,655485.4743681668,4.907757660289797
B2,35,1,-1,M1,maintenance,2,363,82360.92174175865,84007.78417636255,84063.8636975221,0.466859826697256
B2,35,1,-1,M1,retrieval,0,337,245898.68453594524,304378.0250543364,127934.0577404182,2.135641192720929
B2,35,1,-1,M1,retrieval,1,337,467202.65100388566,498766.0821843404,362540.3917551228,3.051559623559676
B2,35,1,-1,M1,retrieval,2,337,177519.5146135438,199165.08037329046,142529.0854719592,1.0062627769965802
B2,36,1,1,M1,encoding,0,205,13907.014424602747,40950.89314413703,41054.407342259656,0.12078304903906144
B2,36,1,1,M1,encoding,1,205,75297.07186675837,118088.08620012464,104734.2406038005,0.49180693599908537
B2,36,1,1,M1,encoding,2,205,95824.9474689781,160003.43635103045,124978.2104760572,0.5431801565906751
B2,36,1,1,M1,maintenance,0,362,80011.80945670353,52157.49396369191,122795.67251376479,0.6949061826107308
B2,36,1,1,M1,maintenance,1,362,101077.31894143835,81031.03979533087,110777.669928869,0.6601920273281832
B2,36,1,1,M1,maintenance,2,362,150370.0739497643,120067.96651063031,120002.64438190777,0.8523671806971393
B2,36,1,1,M1,retrieval,0,300,19340.20016161978,3555.9916624757516,51410.22885247859,0.16797051280925188
B2,36,1,1,M1,retrieval,1,300,3241.969107771009,477.36246919914043,11130.555585645232,0.021175098233805863
B2,36,1,1,M1,retrieval,2,300,4552.768874491155,4044.935411316223,4173.443631719113,0.02580720131328895
B2,37,1,-1,M1,encoding,0,205,14198.827687874476,7414.621658030926,7365.293650436545,0.1233174604239842
B2,37,1,-1,M1,encoding,1,205,1304.3276619902063,1534.6511867325385,1184.7710635276183,0.008519287338521976
B2,37,1,-1,M1,encoding,2,205,5733.390990172991,5907.951699181282,16050.926265747956,0.03249951393759884
B2,37,1,-1,M1,maintenance,0,363,19619.847407276826,25232.047166557306,1515.6786422344194,0.1703992617811433
B2,37,1,-1,M1,maintenance,1,363,22889.52697520861,23345.641179236776,40671.52428142971,0.14950419517064278
B2,37,1,-1,M1,maintenance,2,363,11569.463717468057,10559.434964616898,10579.01726061718,0.06558107548933308
B2,37,1,-1,M1,retrieval,0,329,31396.42103696833,48177.673855717796,27589.672112336586,0.272679336195302
B2,37,1,-1,M1,retrieval,1,329,232893.53467005483,209377.76820647132,280955.8079585984,1.5211568373170983
B2,37,1,-1,M1,retrieval,2,329,106541.01666397646,106225.1066178633,99964.70212166627,0.6039237969173247
B2,24,1,-1,M2,encoding,0,205,7011.296785738126,2426.31378342426,2412.5913343926295,0.0608934295776005
B2,24,1,-1,M2,encoding,1,205,81358.45062788861,81337.50848712795,93367.798982378,0.5313971623191268
B2,24,1,-1,M2,encoding,2,205,34895.47227254571,32456.827193892997,51619.45835014508,0.19780368885089322
B2,24,1,-1,M2,maintenance,0,362,61858.57044673897,75955.20290971524,25886.05298350953,0.5372444810682745
B2,24,1,-1,M2,maintenance,1,362,291494.5455923985,289522.6637758509,235648.54401755967,1.9039125396791474
B2,24,1,-1,M2,maintenance,2,362,258149.87730220775,260077.65965504758,260181.10122791,1.4633129939598606
B2,24,1,-1,M2,retrieval,0,324,67548.60802879029,149241.41273994758,36997.570944230945,0.5866627147253262
B2,24,1,-1,M2,retrieval,1,324,175359.21307658684,212285.86059509637,126937.58945515264,1.1453682745461558
B2,24,1,-1,M2,retrieval,2,324,253251.84317018132,302802.01128220145,231896.48372756617,1.4355486693544974
B2,25,1,-1,M2,encoding,0,205,1483.454120724647,4058.2848417761757,4094.474715564324,0.012883866108149308
B2,25,1,-1,M2,encoding,1,205,241787.42286946686,241156.66851213452,261470.50424058185,1.579247753683825
B2,25,1,-1,M2,encoding,2,205,70140.50308962187,67180.87133279149,94978.13084452898,0.3975888373317762
B2,25,1,-1,M2,maintenance,0,363,156508.28303836545,179879.36247826592,97676.3824481285,1.3592815142120038
B2,25,1,-1,M2,maintenance,1,363,1224028.3103786276,1220366.0502365066,1106941.2790792796,7.994807739253015
B2,25,1,-1,M2,maintenance,2,363,951552.1339266924,955629.3683862847,955827.2272980969,5.393837938474412
B2,25,1,-1,M2,retrieval,0,309,230165.90957458818,368824.3884699584,170773.83861945337,1.9990013308742058
B2,25,1,-1,M2,retrieval,1,309,743762.9293388181,817426.3561924564,639327.4383862591,4.857928181259246
B2,25,1,-1,M2,retrieval,2,309,960969.5221012244,1054714.526869319,918209.9437607136,5.4472200536587
B2,26,1,1,M2,encoding,0,205,11065.705166580176,32319.38791039697,32417.855088123582,0.09610614967238214
B2,26,1,1,M2,encoding,1,205,9551.857942495712,10692.069679117098,7927.963328543157,0.06238848166778767
B2,26,1,1,M2,encoding,2,205,11254.333443825706,33154.133594925566,17507.18921001728,0.06379477123449456
B2,26,1,1,M2,maintenance,0,362,7008.494858612284,17230.524490364005,25125.139247552146,0.06086909471383236
B2,26,1,1,M2,maintenance,1,362,474932.55403070553,547142.1684014971,475502.97313110786,3.102047907219862
B2,26,1,1,M2,maintenance,2,362,58222.32254695523,100269.90787513673,100321.10913996253,0.3300310734672317
B2,26,1,1,M2,retrieval,0,315,15866.20024094474,92500.17110583288,14548.505212020682,0.1377986664323416
B2,26,1,1,M2,retrieval,1,315,547790.0442991277,716161.2917855775,549713.6128112386,3.5779205828121063
B2,26,1,1,M2,retrieval,2,315,232480.83853890843,344445.1683931736,269100.98060217476,1.3178090008635446
B2,27,1,-1,M2,encoding,0,205,13359.953607464833,6795.635321442831,6747.502975666355,0.1160318011086053
B2,27,1,-1,M2,encoding,1,205,13306.050503155428,15437.781426712561,20681.75322262912,0.08690919535072866
B2,27,1,-1,M2,encoding,2,205,29346.680743643756,27859.480332918552,47194.75358549302,0.16635057010502896
B2,27,1,-1,M2,maintenance,0,363,45905.654184158484,33917.47620274051,79636.38737680932,0.3986926820674375
B2,27,1,-1,M2,maintenance,1,363,90667.24326197029,90524.32726207384,122961.97923718177,0.5921980496540258
B2,27,1,-1,M2,maintenance,2,363,126620.95001721433,120985.59703475848,120935.01594662793,0.7177461535293442
B2,27,1,-1,M2,retrieval,0,347,111192.94691527661,45312.76799236875,160399.0897468045,0.9657157711943083
B2,27,1,-1,M2,retrieval,1,347,4720.057979940951,14554.496675067472,15395.22922987543,0.030829316403704773
B2,27,1,-1,M2,retrieval,2,347,53077.92887870305,46952.2793172047,70774.31269649678,0.30087026897850583
B2,28,1,-1,M2,encoding,0,205,804.3044385318017,2081.0987233559717,2100.046507960857,0.006985420412713522
B2,28,1,-1,M2,encoding,1,205,675.0404430226197,987.6687665942429,1901.5623988989025,0.0044090635097456445
B2,28,1,-1,M2,encoding,2,205,1268.698913142832,1843.251349603254,2057.572014629484,0.00719157268028181
B2,28,1,-1,M2,maintenance,0,362,4846.103151562557,1658.2422476926051,26364.361666177712,0.04208862497244807
B2,28,1,-1,M2,maintenance,1,362,2020.8498587303777,1859.4604449173273,8259.532350090414,0.01319929118751213
B2,28,1,-1,M2,maintenance,2,362,524.5870395621258,327.4711895333188,324.35287453391663,0.0029736021549820403
B2,28,1,-1,M2,retrieval,0,273,25339.930864176793,905.5481541948783,49404.46367834555,0.2200784452196841
B2,28,1,-1,M2,retrieval,1,273,1880.3429213926463,6087.3013876198775,2263.175338690433,0.012281562454833592
B2,28,1,-1,M2,retrieval,2,273,797.878300250984,2278.877318879429,1080.389792469466,0.004522743518444767
B2,29,1,-1,M2,encoding,0,205,7568.800231836761,2730.5916356857956,2714.493356510481,0.06573537221271078
B2,29,1,-1,M2,encoding,1,205,192994.38947689568,192125.16971773817,209893.9736522237,1.2605533920575869
B2,29,1,-1,M2,encoding,2,205,54858.61007844675,51972.53734208625,76185.09929157226,0.3109639942396439
B2,29,1,-1,M2,maintenance,0,363,346944.98089867336,380973.49422764924,252336.18103795857,3.013232845117849
B2,29,1,-1,M2,maintenance,1,363,1274019.7572549656,1271194.9836229817,1156031.6122099925,8.321329603979963
B2,29,1,-1,M2,maintenance,2,363,893213.3221248888,898582.4860432665,898771.7786497482,5.063146549991508
B2,29,1,-1,M2,retrieval,0,303,448714.3951059486,633170.4684705234,361976.25224769604,3.897104808688133
B2,29,1,-1,M2,retrieval,1,303,1015351.2348351388,1099694.992098753,891218.6199975085,6.6318220269015535
B2,29,1,-1,M2,retrieval,2,303,958648.1945712954,1048357.3442822857,912393.943631402,5.434061694749991
B2,30,1,1,M2,encoding,0,205,30555.2815227079,8960.13843778138,8907.433906095977,0.26537400148450463
B2,30,1,1,M2,encoding,1,205,164532.53609729203,116742.88220069825,131106.65204713104,1.074653242736406
B2,30,1,1,M2,encoding,2,205,5950.144105832174,545.8864418894681,2035.9658205771336,0.03372817092531477
B2,30,1,1,M2,maintenance,0,362,136677.30028958572,184129.13092116898,97560.31242858726,1.1870485324440958
B2,30,1,1,M2,maintenance,1,362,611260.4808640924,684434.1043013827,600462.1388923707,3.9924812046218947
B2,30,1,1,M2,maintenance,2,362,177871.97892651256,242229.29331918387,242319.7782018022,1.0082607078670665
B2,30,1,1,M2,retrieval,0,335,204048.1956667022,401481.08016269625,193259.46638031895,1.772167804754923
B2,30,1,1,M2,retrieval,1,335,463281.3953653904,615174.0728662988,462245.0061464422,3.0259477282624707
B2,30,1,1,M2,retrieval,2,335,475903.73853566905,629501.4430910662,525124.3969609906,2.6976426708042633
B2,31,1,1,M2,encoding,0,205,43874.96497650521,16561.629565007657,16489.499945531275,0.38105605448782054
B2,31,1,1,M2,encoding,1,205,105136.5215518337,67493.94036951433,78775.19613380905,0.68670493080404
B2,31,1,1,M2,encoding,2,205,130240.56035959395,75479.82575527519,105888.56765590997,0.7382637803530633
B2,31,1,1,M2,maintenance,0,363,226613.29824289682,284055.19585279346,170080.86106133688,1.9681467408384543
B2,31,1,1,M2,maintenance,1,363,236480.31865706123,279004.38618774107,226379.22554041023,1.5445841127609787
B2,31,1,1,M2,maintenance,2,363,459359.2545777231,543307.6214067076,543457.2504834709,2.6038608778124304
B2,31,1,1,M2,retrieval,0,321,120356.4431556368,279679.81211930246,112216.62098844549,1.0453011503401488
B2,31,1,1,M2,retrieval,1,321,65913.50318458494,129066.44032349875,65212.399759162974,0.43051764482342075
B2,31,1,1,M2,retrieval,2,321,278136.4194453413,399247.49976801034,317205.2438743689,1.5766059659651726
B2,32,1,1,M2,encoding,0,205,3358.9962953405243,2542.0160080190108,2569.9797452246507,0.029173034691357156
B2,32,1,1,M2,encoding,1,205,179784.28132468034,128840.94472883115,143696.93264338447,1.1742708494103242
B2,32,1,1,M2,encoding,2,205,66654.29271601872,28818.494051432073,46245.912854709786,0.37782738327770704
B2,32,1,1,M2,maintenance,0,362,156861.50426775575,209581.42287538864,119335.93101965578,1.3623492565590323
B2,32,1,1,M2,maintenance,1,362,1051873.111670316,1149258.3396883511,1040231.7246999642,6.870366659487379
B2,32,1,1,M2,maintenance,2,362,722279.8852333769,833740.955089842,833923.9116088382,4.094216710010415
B2,32,1,1,M2,retrieval,0,265,499983.7763228186,801295.6857474536,492677.111470043,4.342381702538513
B2,32,1,1,M2,retrieval,1,265,1636581.4877389087,1910754.0494023724,1635826.19135512,10.689421341934429
B2,32,1,1,M2,retrieval,2,265,1884947.3954880189,2190504.3436049083,1992568.8707603964,10.684754320140152
B2,33,1,1,M2,encoding,0,205,4630.685653626402,13944.234134709543,13989.959165207512,0.04021771426345614
B2,33,1,1,M2,encoding,1,205,10054.44837116191,18554.835350485482,16555.240173843657,0.06567117849326556
B2,33,1,1,M2,encoding,2,205,32044.908974281123,65079.645972729886,52050.25144432459,0.18164537664076394
B2,33,1,1,M2,maintenance,0,363,52891.06442665286,31617.131036933082,90271.34492920425,0.4593612858465884
B2,33,1,1,M2,maintenance,1,363,31129.959569884253,27388.309446436626,40524.28007776383,0.2033270305773882
B2,33,1,1,M2,maintenance,2,363,300929.68116056453,247192.92084368793,247092.6183983138,1.7058087236467805
B2,33,1,1,M2,retrieval,0,305,41247.307515878376,4924.413366551382,45970.254383536136,0.3582347306411093
B2,33,1,1,M2,retrieval,1,305,12501.846639216978,48333.17323514249,13763.63933536072,0.08165649390515224
B2,33,1,1,M2,retrieval,2,305,23350.945817592015,12647.36915225492,17775.90135792545,0.13236396930816138
B2,34,1,1,M2,encoding,0,205,147560.0514208503,90891.68932682992,90731.13926443744,1.281565718048078
B2,34,1,1,M2,encoding,1,205,115579.72979555366,74584.41584810865,86156.15747381285,0.7549153156305943
B2,34,1,1,M2,encoding,2,205,66787.59690830711,27717.980923786803,44616.358692148395,0.37858301314189075
B2,34,1,1,M2,maintenance,0,363,528355.2734269304,613863.7414376267,437029.95619467745,4.58878943761465
B2,34,1,1,M2,maintenance,1,363,118180.44921160696,148623.2215450481,110722.76573728082,0.7719020564917244
B2,34,1,1,M2,maintenance,2,363,137104.90334826746,185598.299790142,185685.55498004277,0.7771740537000625
B2,34,1,1,M2,retrieval,0,318,480212.2428544557,772168.6356255347,469080.7016480339,4.170665040458835
B2,34,1,1,M2,retrieval,1,318,51122.69422723087,108306.01221227829,51131.907977732604,0.3339106685636241
B2,34,1,1,M2,retrieval,2,318,137925.2459995779,228251.0572616266,167285.93745928167,0.7818241355583496
B2,35,1,-1,M2,encoding,0,205,6002.952199036205,2123.307631587343,2111.062507450623,0.052135911253003764
B2,35,1,-1,M2,encoding,1,205,174259.1052203749,173719.57330964063,191020.85182561228,1.1381828600191537
B2,35,1,-1,M2,encoding,2,205,1738.561407995521,873.8575124817793,2825.111701312023,0.009854970785590372
B2,35,1,-1,M2,maintenance,0,363,126642.75536696683,146385.44018827588,70989.01706356744,1.0998980561111453
B2,35,1,-1,M2,maintenance,1,363,746662.2399815676,743587.3936061228,655485.4743681668,4.876865187020154
B2,35,1,-1,M2,maintenance,2,363,81989.08300162121,84007.78417636255,84063.8636975221,0.4647520726057684
B2,35,1,-1,M2,retrieval,0,337,179144.82975350964,304378.0250543364,127934.0577404182,1.5558809458724316
B2,35,1,-1,M2,retrieval,1,337,439471.95145031216,498766.0821843404,362540.3917551228,2.8704350453730556
B2,35,1,-1,M2,retrieval,2,337,156990.73668067373,199165.08037329046,142529.0854719592,0.8898961615512498
B2,36,1,1,M2,encoding,0,205,16754.25263695062,40950.89314413703,41054.407342259656,0.1455114416421148
