dataset,block,model,stage,MSE,zero_MSE,S_delta,n_timepoints
A1,2,M3,retrieval,35931.14066129785,60859.543672065374,0.40960548677609776,285
A1,2,M2_no_feedback,retrieval,51624.23356132474,60859.543672065374,0.1517479355498299,285
A1,2,M2_no_direct_memory,retrieval,57348.1153724615,60859.543672065374,0.05769724989271696,285
A1,3,M0,encoding,17542.422395361526,17344.18680013561,-0.011429512234287342,205
A1,3,M1,encoding,17859.183399881706,17344.18680013561,-0.029692749834894006,205
A1,3,M2,encoding,18387.424201738366,17344.18680013561,-0.060149110109595894,205
A1,3,M3,encoding,18675.82043013033,17344.18680013561,-0.07677694234614152,205
A1,3,M2_no_feedback,encoding,18387.424201738366,17344.18680013561,-0.060149110109595894,205
A1,3,M2_no_direct_memory,encoding,17806.66661814697,17344.18680013561,-0.026664831470089245,205
A1,3,M0,maintenance,47746.491182383696,48106.897532954965,0.007491781200905323,363
A1,3,M1,maintenance,47301.68415260378,48106.897532954965,0.01673800269076975,363
A1,3,M2,maintenance,46703.159436929476,48106.897532954965,0.02917955985550469,363
A1,3,M3,maintenance,48305.08312224983,48106.897532954965,-0.004119691758527999,363
A1,3,M2_no_feedback,maintenance,46703.159436929476,48106.897532954965,0.02917955985550469,363
A1,3,M2_no_direct_memory,maintenance,47374.68911407015,48106.897532954965,0.015220445641567881,363
A1,3,M0,retrieval,8030.250649744688,8026.973678591813,-0.0004082449107332131,255
A1,3,M1,retrieval,8025.858212735643,8026.973678591813,0.00013896468343288504,255
A1,3,M2,retrieval,7922.730102073613,8026.973678591813,0.012986659816291768,255
A1,3,M3,retrieval,6909.723881237228,8026.973678591813,0.13918692674106115,255
A1,3,M2_no_feedback,retrieval,7922.730102073613,8026.973678591813,0.012986659816291768,255
A1,3,M2_no_direct_memory,retrieval,8043.899862195997,8026.973678591813,-0.002108663150263812,255
A1,4,M0,encoding,1447.9221007091821,1487.9041525870512,0.026871389402570944,205
A1,4,M1,encoding,1410.2311601726642,1487.9041525870512,0.05220295425571275,205
A1,4,M2,encoding,1366.261089750489,1487.9041525870512,0.08175463629499169,205
A1,4,M3,encoding,1450.792538571752,1487.9041525870512,0.024942207433706343,205
A1,4,M2_no_feedback,encoding,1366.261089750489,1487.9041525870512,0.08175463629499169,205
A1,4,M2_no_direct_memory,encoding,1416.9971323929105,1487.9041525870512,0.047655637005147855,205
A1,4,M0,maintenance,22128.259779948618,22289.25443220875,0.0072229716229309515,363
A1,4,M1,maintenance,21945.098840597486,22289.25443220875,0.015440426356924108,363
A1,4,M2,maintenance,21622.6657600532,22289.25443220875,0.029906279466768715,363
A1,4,M3,maintenance,22045.469886810573,22289.25443220875,0.0109373126920701,363
A1,4,M2_no_feedback,maintenance,21622.6657600532,22289.25443220875,0.029906279466768715,363
A1,4,M2_no_direct_memory,maintenance,21970.322928068,22289.25443220875,0.014308756047034188,363
A1,4,M0,retrieval,124786.62393699198,124719.11656069974,-0.0005412752924640607,300
A1,4,M1,retrieval,124821.76881700614,124719.11656069974,-0.0008230675387796982,300
A1,4,M2,retrieval,124583.26652901292,124719.11656069974,0.001089247866991605,300
A1,4,M3,retrieval,122716.1983880764,124719.11656069974,0.016059432008953767,300
A1,4,M2_no_feedback,retrieval,124583.26652901292,124719.11656069974,0.001089247866991605,300
A1,4,M2_no_direct_memory,retrieval,124870.98403223511,124719.11656069974,-0.0012176759724036312,300
