dataset,trial_id,block,gap_s,model,stage,MSE,method
B2,45,2,0.15,M2,maintenance,24211.874609837196,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M2,retrieval,25551.363161490528,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M3,encoding,55651.879812317384,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M3,maintenance,19925.72907260503,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M3,retrieval,7265.060978910786,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M2_no_feedback,encoding,58780.20537953498,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M2_no_feedback,maintenance,24211.874609837196,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M2_no_feedback,retrieval,25551.363161490528,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M2_no_direct_memory,encoding,58478.01667391955,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M2_no_direct_memory,maintenance,20558.92674499594,frozen_main_fit_common_trial_rescore
B2,45,2,0.15,M2_no_direct_memory,retrieval,18239.521250600454,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M0,encoding,21439.606328709055,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M0,maintenance,168427.39351141415,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M0,retrieval,138649.43465054475,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M1,encoding,23945.235819942878,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M1,maintenance,159904.23451763886,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M1,retrieval,94516.09877921281,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2,encoding,23109.3066460604,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2,maintenance,157705.5461313496,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2,retrieval,69446.28375923763,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M3,encoding,23532.9019920743,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M3,maintenance,168902.66571619821,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M3,retrieval,97910.54670821251,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2_no_feedback,encoding,23109.3066460604,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2_no_feedback,maintenance,157705.5461313496,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2_no_feedback,retrieval,69446.28375923763,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2_no_direct_memory,encoding,22653.859189403043,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2_no_direct_memory,maintenance,162877.3928710971,frozen_main_fit_common_trial_rescore
B2,46,2,0.15,M2_no_direct_memory,retrieval,79362.09257166709,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M0,encoding,675.2111370227904,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M0,maintenance,2939.44510257462,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M0,retrieval,3109.7567191924622,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M1,encoding,8966.51326422316,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M1,maintenance,11694.197414973245,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M1,retrieval,28917.040519522438,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2,encoding,7908.698172760829,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2,maintenance,10841.956484443099,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2,retrieval,60449.26783814617,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M3,encoding,2968.0080655115653,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M3,maintenance,2391.6935715366867,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M3,retrieval,34330.82304176413,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2_no_feedback,encoding,7908.698172760829,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2_no_feedback,maintenance,10841.956484443099,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2_no_feedback,retrieval,60449.26783814617,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2_no_direct_memory,encoding,5803.232447832781,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2_no_direct_memory,maintenance,8861.3471279674,frozen_main_fit_common_trial_rescore
B2,47,2,0.15,M2_no_direct_memory,retrieval,34518.95800048953,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M0,encoding,18968.17687984438,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M0,maintenance,135267.13850082768,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M0,retrieval,62474.42197515335,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M1,encoding,17902.9448646273,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M1,maintenance,140861.76311903642,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M1,retrieval,99745.37898276764,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2,encoding,18739.144039877177,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2,maintenance,143178.98133845377,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2,retrieval,143327.91746533895,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M3,encoding,18110.318288387178,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M3,maintenance,134928.89333468172,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M3,retrieval,94204.06790755168,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2_no_feedback,encoding,18739.144039877177,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2_no_feedback,maintenance,143178.98133845377,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2_no_feedback,retrieval,143327.91746533895,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2_no_direct_memory,encoding,19087.44100353054,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2_no_direct_memory,maintenance,138388.35103473067,frozen_main_fit_common_trial_rescore
B2,48,2,0.15,M2_no_direct_memory,retrieval,119541.7032255072,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M0,encoding,52464.642876968894,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M0,maintenance,605477.9255712582,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M0,retrieval,723893.4292904116,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M1,encoding,82823.43872216892,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M1,maintenance,518887.06754563085,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M1,retrieval,573102.3840870919,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2,encoding,80366.2703184883,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2,maintenance,522310.6938738719,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2,retrieval,464737.2547754467,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M3,encoding,62896.78083460497,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M3,maintenance,608613.3706164273,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M3,retrieval,532324.4204352569,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2_no_feedback,encoding,80366.2703184883,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2_no_feedback,maintenance,522310.6938738719,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2_no_feedback,retrieval,464737.2547754467,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2_no_direct_memory,encoding,74809.64147708396,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2_no_direct_memory,maintenance,534566.9229220077,frozen_main_fit_common_trial_rescore
B2,49,2,0.15,M2_no_direct_memory,retrieval,541633.7405184099,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M0,encoding,595074.5640898168,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M0,maintenance,340952.6208075778,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M0,retrieval,71082.9478205457,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M1,encoding,594675.4277502231,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M1,maintenance,336038.9477842399,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M1,retrieval,98765.26169215803,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2,encoding,595056.4225446258,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2,maintenance,337971.38458814844,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2,retrieval,120379.51785064313,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M3,encoding,594324.7721822606,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M3,maintenance,340410.8173154257,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M3,retrieval,82612.91829800635,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2_no_feedback,encoding,595056.4225446258,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2_no_feedback,maintenance,337971.38458814844,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2_no_feedback,retrieval,120379.51785064313,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2_no_direct_memory,encoding,596475.5139259445,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2_no_direct_memory,maintenance,339223.9674011979,frozen_main_fit_common_trial_rescore
B2,50,2,0.15,M2_no_direct_memory,retrieval,106611.99820129381,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M0,encoding,108817.07386633294,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M0,maintenance,739723.8668437483,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M0,retrieval,878626.3807484925,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M1,encoding,107915.17650465555,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M1,maintenance,729644.1674333737,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M1,retrieval,774586.9115709835,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2,encoding,106018.11332120934,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2,maintenance,726976.0688202285,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2,retrieval,655599.1714663092,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M3,encoding,110658.89547487306,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M3,maintenance,739307.017788314,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M3,retrieval,776318.1854873534,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2_no_feedback,encoding,106018.11332120934,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2_no_feedback,maintenance,726976.0688202285,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2_no_feedback,retrieval,655599.1714663092,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2_no_direct_memory,encoding,105966.0742722899,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2_no_direct_memory,maintenance,735311.2463284493,frozen_main_fit_common_trial_rescore
B2,51,2,0.15,M2_no_direct_memory,retrieval,709361.6635398127,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M0,encoding,3894.993691456493,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M0,maintenance,6048.038329876116,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M0,retrieval,5445.413687926923,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M1,encoding,3035.8830798387608,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M1,maintenance,3756.714840652719,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M1,retrieval,19270.266979339776,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2,encoding,3312.0056161887373,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2,maintenance,3865.0092517628436,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2,retrieval,36841.29181589913,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M3,encoding,3289.9665506462356,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M3,maintenance,5914.482527705145,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M3,retrieval,12226.511622511924,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2_no_feedback,encoding,3312.0056161887373,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2_no_feedback,maintenance,3865.0092517628436,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2_no_feedback,retrieval,36841.29181589913,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2_no_direct_memory,encoding,3522.172758880149,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2_no_direct_memory,maintenance,4228.7461360083835,frozen_main_fit_common_trial_rescore
B2,52,2,0.15,M2_no_direct_memory,retrieval,26058.17758668936,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M0,encoding,72923.85166591343,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M0,maintenance,304158.77646472247,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M0,retrieval,219619.767254977,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M1,encoding,118432.24704162085,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M1,maintenance,253904.4769800718,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M1,retrieval,136312.80727911135,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2,encoding,115905.3726202059,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2,maintenance,254896.4552210726,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2,retrieval,101968.37955106866,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M3,encoding,96684.4281928408,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M3,maintenance,314339.72186088975,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M3,retrieval,124518.78259288297,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2_no_feedback,encoding,115905.3726202059,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2_no_feedback,maintenance,254896.4552210726,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2_no_feedback,retrieval,101968.37955106866,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2_no_direct_memory,encoding,108317.14374137051,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2_no_direct_memory,maintenance,260914.0265237132,frozen_main_fit_common_trial_rescore
B2,53,2,0.15,M2_no_direct_memory,retrieval,130356.32455739338,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M0,encoding,9022.527842629976,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M0,maintenance,53243.00891824025,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M0,retrieval,87545.26764207787,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M1,encoding,26569.692500116835,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M1,maintenance,34609.85161724891,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M1,retrieval,43662.25563822083,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2,encoding,25227.17234613432,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2,maintenance,34749.46269753748,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2,retrieval,30515.245064468716,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M3,encoding,17121.526610484623,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M3,maintenance,56065.67169770799,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M3,retrieval,38190.70933070466,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2_no_feedback,encoding,25227.17234613432,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2_no_feedback,maintenance,34749.46269753748,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2_no_feedback,retrieval,30515.245064468716,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2_no_direct_memory,encoding,21756.058949812978,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2_no_direct_memory,maintenance,36625.48478647214,frozen_main_fit_common_trial_rescore
B2,55,2,0.15,M2_no_direct_memory,retrieval,40243.76082072942,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M0,encoding,50009.02024682547,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M0,maintenance,442627.70417936594,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M0,retrieval,164941.26499102722,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M1,encoding,50030.86170708339,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M1,maintenance,454529.5209029298,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M1,retrieval,213879.42208589407,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2,encoding,49564.43318198811,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2,maintenance,455113.15610019444,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2,retrieval,251535.8075319357,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M3,encoding,51861.66748218116,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M3,maintenance,443061.0081345214,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M3,retrieval,208473.21180789545,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2_no_feedback,encoding,49564.43318198811,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2_no_feedback,maintenance,455113.15610019444,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2_no_feedback,retrieval,251535.8075319357,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2_no_direct_memory,encoding,50766.62743832961,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2_no_direct_memory,maintenance,449095.61223115365,frozen_main_fit_common_trial_rescore
B2,56,2,0.15,M2_no_direct_memory,retrieval,231031.49255714507,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M0,encoding,281144.7867713118,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M0,maintenance,667415.2984804955,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M0,retrieval,49297.9933587899,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M1,encoding,272071.9047119588,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M1,maintenance,680240.7567605283,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M1,retrieval,75460.93578419158,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2,encoding,275701.33221360756,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2,maintenance,696060.8656482222,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2,retrieval,96977.90598560318,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M3,encoding,273742.4336890822,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M3,maintenance,663803.9855128186,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M3,retrieval,70532.07504703305,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2_no_feedback,encoding,275701.33221360756,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2_no_feedback,maintenance,696060.8656482222,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2_no_feedback,retrieval,96977.90598560318,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2_no_direct_memory,encoding,277128.6384282595,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2_no_direct_memory,maintenance,676833.0894989932,frozen_main_fit_common_trial_rescore
B2,57,2,0.15,M2_no_direct_memory,retrieval,83780.49718013982,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M0,encoding,43517.40083322421,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M0,maintenance,41542.457508486805,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M0,retrieval,18609.358407633506,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M1,encoding,55531.18733253702,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M1,maintenance,45566.28537771459,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M1,retrieval,26876.90104872428,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2,encoding,55836.5782734498,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2,maintenance,45537.630373632455,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2,retrieval,43675.16630109661,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M3,encoding,58541.1067962247,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M3,maintenance,48432.59242373015,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M3,retrieval,32017.06961745365,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2_no_feedback,encoding,55305.35526662074,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2_no_feedback,maintenance,40850.29946493542,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2_no_feedback,retrieval,43148.431789429276,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2_no_direct_memory,encoding,53714.83657883094,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2_no_direct_memory,maintenance,44262.85866041289,frozen_main_fit_common_trial_rescore
B2,64,3,0.15,M2_no_direct_memory,retrieval,40039.54483087489,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M0,encoding,58807.73992382547,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M0,maintenance,128255.54334923647,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M0,retrieval,147302.8751770796,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M1,encoding,100931.62871542008,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M1,maintenance,181123.1905457264,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M1,retrieval,205814.40307767107,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2,encoding,101888.98345497459,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2,maintenance,188528.16985397963,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2,retrieval,320548.9293531553,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M3,encoding,48628.71503367149,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M3,maintenance,198825.92492176534,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M3,retrieval,377129.05802169803,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2_no_feedback,encoding,105456.74594043102,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2_no_feedback,maintenance,188555.94632899397,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2_no_feedback,retrieval,280189.61518775916,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2_no_direct_memory,encoding,96285.95605858872,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2_no_direct_memory,maintenance,175066.73717470816,frozen_main_fit_common_trial_rescore
B2,65,3,0.15,M2_no_direct_memory,retrieval,235793.64531623558,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M0,encoding,159552.95936086532,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M0,maintenance,308815.5370627529,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M0,retrieval,324973.54524822015,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M1,encoding,118698.97314356647,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M1,maintenance,316106.4707939644,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M1,retrieval,288111.22620070976,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2,encoding,116093.80114117338,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2,maintenance,312152.14084377117,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2,retrieval,207064.65122658623,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M3,encoding,163799.8433082272,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M3,maintenance,353277.57630498835,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M3,retrieval,194127.1421150312,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2_no_feedback,encoding,114928.64201656313,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2_no_feedback,maintenance,315557.83968018135,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2_no_feedback,retrieval,223755.86872889727,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2_no_direct_memory,encoding,121015.15466550864,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2_no_direct_memory,maintenance,316220.44832041947,frozen_main_fit_common_trial_rescore
B2,66,3,0.15,M2_no_direct_memory,retrieval,248901.30928613336,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M0,encoding,14997.593019243288,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M0,maintenance,29033.20232012682,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M0,retrieval,162460.51213519924,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M1,encoding,14297.462378640052,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M1,maintenance,15964.691246362721,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M1,retrieval,112225.30028298627,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2,encoding,14787.831592575882,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2,maintenance,14174.029059686223,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2,retrieval,41079.37633724226,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M3,encoding,10995.068046195393,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M3,maintenance,18079.182756919803,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M3,retrieval,24854.787351848776,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2_no_feedback,encoding,15218.205584924099,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2_no_feedback,maintenance,14393.90526338475,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2_no_feedback,retrieval,55880.90163990801,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2_no_direct_memory,encoding,13406.863566352391,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2_no_direct_memory,maintenance,16826.690017613262,frozen_main_fit_common_trial_rescore
B2,67,3,0.15,M2_no_direct_memory,retrieval,81253.52986209231,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M0,encoding,159253.93439259822,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M0,maintenance,95112.96599251952,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M0,retrieval,185975.84640108945,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M1,encoding,105389.04508168562,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M1,maintenance,78216.38768197548,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M1,retrieval,144512.46973973452,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M2,encoding,103589.51610076606,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M2,maintenance,73027.18253022367,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M2,retrieval,70621.85868391785,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M3,encoding,174706.66017479225,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M3,maintenance,114949.20340624022,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M3,retrieval,57760.12099705417,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M2_no_feedback,encoding,100895.60018502777,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M2_no_feedback,maintenance,75580.86425690746,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M2_no_feedback,retrieval,85180.5597373594,frozen_main_fit_common_trial_rescore
B2,68,3,0.15,M2_no_direct_memory,encoding,109582.57196659523,frozen_main_fit_common_trial_rescore
