dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,target_sample,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_status,target_s,response_s,rt_s,correctness,correctness_reason,timeout,timeout_reason,cue_platform_disagree,valid_events,n_platforms,n_clicks,end_s,gap_s,filter_mode,pretarget_only,filter_start_sample,filter_stop_sample,retained,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump
B2,56,2,-1,125612,125664,0.203125,126179,platform_onset_hypothesis,126483,1.0,126483,1,126483,explicit_click,2.21484375,3.40234375,1.1875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.30234375,0.1,causal,False,91728,135404,True,retained,125548,126458,0.0031520882584712374,1387.4100590575345,17.585650678463082
B2,57,2,-1,127768,127821,0.20703125,128336,platform_onset_hypothesis,128654,1.0,128654,1,128654,explicit_click,2.21875,3.4609375,1.2421875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.3609375,0.1,causal,False,91728,135404,True,retained,127704,128629,0.010452961672473868,1361.8564748395647,10.73853800858842
B2,58,2,-1,129941,129993,0.203125,130508,platform_onset_hypothesis,130845,1.0,130845,1,130845,explicit_click,2.21484375,3.53125,1.31640625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.43125,0.1,causal,False,91728,135404,False,block_boundary_24s_buffer,129877,130820,,,
B2,59,2,-1,132129,132181,0.203125,132697,platform_onset_hypothesis,133031,1.0,133031,1,133031,explicit_click,2.21875,3.5234375,1.3046875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.4234375,0.1,causal,False,91728,135404,False,block_boundary_24s_buffer,132065,133006,,,
B2,60,2,-1,134318,134370,0.203125,134886,platform_onset_hypothesis,135204,1.0,135204,1,135204,explicit_click,2.21875,3.4609375,1.2421875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.3609375,0.1,causal,False,91728,135404,False,block_boundary_24s_buffer,134254,135179,,,
B2,61,3,-1,136490,136542,0.203125,137058,platform_onset_hypothesis,137353,1.0,137353,1,137353,explicit_click,2.21875,3.37109375,1.15234375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.27109375,0.1,causal,False,135404,179440,False,block_boundary_24s_buffer,136426,137328,,,
B2,62,3,1,138639,138691,0.203125,139206,platform_onset_hypothesis,139591,-1.0,139591,-1,139591,explicit_click,2.21484375,3.71875,1.50390625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.61875,0.1,causal,False,135404,179440,False,block_boundary_24s_buffer,138575,139566,,,
B2,63,3,-1,140879,140931,0.203125,141446,platform_onset_hypothesis,141841,-1.0,141841,-1,141841,explicit_click,2.21484375,3.7578125,1.54296875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.6578125,0.1,causal,False,135404,179440,False,block_boundary_24s_buffer,140815,141816,,,
B2,64,3,-1,143127,143180,0.20703125,143695,platform_onset_hypothesis,144008,-1.0,144008,-1,144008,explicit_click,2.21875,3.44140625,1.22265625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.34140625,0.1,causal,False,135404,179440,True,retained,143063,143983,0.0,623.0612149509655,12.048979784976723
B2,65,3,1,145292,145344,0.203125,145859,platform_onset_hypothesis,146166,-1.0,146166,-1,146166,explicit_click,2.21484375,3.4140625,1.19921875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.3140625,0.1,causal,False,135404,179440,True,retained,145228,146141,0.0,1190.9643785165003,12.351183167326894
B2,66,3,1,147452,147505,0.20703125,148020,platform_onset_hypothesis,148368,1.0,148368,1,148368,explicit_click,2.21875,3.578125,1.359375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.478125,0.1,causal,False,135404,179440,True,retained,147388,148343,0.0,1146.8713806815292,11.287901845455963
B2,67,3,1,149653,149705,0.203125,150220,platform_onset_hypothesis,150541,-1.0,150541,-1,150541,explicit_click,2.21484375,3.46875,1.25390625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.36875,0.1,causal,False,135404,179440,True,retained,149589,150516,0.0,785.2804304774006,14.201924393323694
B2,68,3,1,151825,151878,0.20703125,152393,platform_onset_hypothesis,152750,-1.0,152750,-1,152750,explicit_click,2.21875,3.61328125,1.39453125,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.51328125,0.1,causal,False,135404,179440,True,retained,151761,152725,0.0,1235.725607250836,15.681995005544877
B2,69,3,-1,154038,154090,0.203125,154605,platform_onset_hypothesis,154949,1.0,154949,1,154949,explicit_click,2.21484375,3.55859375,1.34375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.45859375,0.1,causal,False,135404,179440,True,retained,153974,154924,0.0,827.1961036691124,11.239560046236136
B2,70,3,-1,156234,156286,0.203125,156802,platform_onset_hypothesis,157097,1.0,157097,1,157097,explicit_click,2.21875,3.37109375,1.15234375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.27109375,0.1,causal,False,135404,179440,True,retained,156170,157072,0.0,304.16805526358314,13.381593654462591
B2,71,3,1,158383,158435,0.203125,158951,platform_onset_hypothesis,159328,1.0,159328,1,159328,explicit_click,2.21875,3.69140625,1.47265625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.59140625,0.1,causal,False,135404,179440,True,retained,158319,159303,0.0,582.2839519321644,12.473203706909032
B2,72,3,1,160615,160668,0.20703125,161183,platform_onset_hypothesis,161488,1.0,161488,1,161488,explicit_click,2.21875,3.41015625,1.19140625,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.31015625,0.1,causal,False,135404,179440,True,retained,160551,161463,0.0,529.1813372697662,10.962979206724128
B2,73,3,1,162772,162824,0.203125,163339,platform_onset_hypothesis,163678,1.0,163678,1,163678,explicit_click,2.21484375,3.5390625,1.32421875,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,False,True,1,1,3.4390625,0.1,causal,False,135404,179440,True,retained,162708,163653,0.0,419.11865609667336,11.387218770564232
B2,74,3,-1,164964,165017,0.20703125,165532,platform_onset_hypothesis,165874,1.0,165874,1,165874,explicit_click,2.21875,3.5546875,1.3359375,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.4546875,0.1,causal,False,135404,179440,True,retained,164900,165849,0.0,380.44540838757166,8.909369582327201
B2,75,3,-1,167161,167214,0.20703125,167729,platform_onset_hypothesis,168113,1.0,168113,1,168113,explicit_click,2.21875,3.71875,1.5,,ground_truth_target_mapping_unavailable,,deadline_and_timeout_flag_unavailable,True,True,1,1,3.61875,0.1,causal,False,135404,179440,True,retained,167097,168088,0.0,403.00584762727163,12.75618699391893
