dataset,stage,model,held_block,condition,channel,RMSE,R2,Corr
B2,strict_oof,symmetric_readout,0,Left,F3,249.52488754903388,-6.576392050699333,0.293717631385787
B2,strict_oof,symmetric_readout,0,Left,F4,265.0519919729606,-5.163036880087398,0.3283700400793799
B2,strict_oof,symmetric_readout,0,Right,Fz,76.25587704775106,-0.5684613752383587,0.6884664427331685
B2,strict_oof,symmetric_readout,0,Right,F3,104.5395300097959,-2.165320774000957,0.7361199128488154
B2,strict_oof,symmetric_readout,0,Right,F4,138.9321293215231,-1.936212978235127,0.7160048094881392
B2,strict_oof,symmetric_readout,1,Left,Fz,93.03213459242025,-3.3828887573062296,0.6643952491294225
B2,strict_oof,symmetric_readout,1,Left,F3,30.783254101014684,-2.802830791430067,-0.7087230953170227
B2,strict_oof,symmetric_readout,1,Left,F4,63.39418484758225,-3.6715111657668427,0.5965755483933816
B2,strict_oof,symmetric_readout,1,Right,Fz,112.18372469974119,-1.0703772216636627,0.3839966564687207
B2,strict_oof,symmetric_readout,1,Right,F3,105.0355296903556,-1.4461914613370412,0.4155418818601947
B2,strict_oof,symmetric_readout,1,Right,F4,156.75295429769758,-1.0879089457320688,0.3316786791175881
B2,strict_oof,symmetric_readout,2,Left,Fz,56.48221575558483,-0.4551804665711445,0.2490858311815847
B2,strict_oof,symmetric_readout,2,Left,F3,65.72609097421655,-1.2973980221369792,0.41681029394621893
B2,strict_oof,symmetric_readout,2,Left,F4,64.49257496730671,-0.08076578093640152,0.41900243262885617
B2,strict_oof,symmetric_readout,2,Right,Fz,58.7971072195884,0.046168991707270735,0.5326258076940711
B2,strict_oof,symmetric_readout,2,Right,F3,83.68050944828646,-9.628798760637993,0.19210577873019438
B2,strict_oof,symmetric_readout,2,Right,F4,68.89771897592428,0.04113321907326917,0.46613738765627943
B2,strict_oof,symmetric_readout,3,Left,Fz,86.64898063768358,-12.541895580767886,-0.7410999938078471
B2,strict_oof,symmetric_readout,3,Left,F3,191.79481687548744,-7.3748621782276516,-0.8178913651428908
B2,strict_oof,symmetric_readout,3,Left,F4,113.16177266967549,-7.103322068758846,-0.8005258234853421
B2,strict_oof,symmetric_readout,3,Right,Fz,69.98193572697063,-1.0578429833088077,0.3998122817647466
B2,strict_oof,symmetric_readout,3,Right,F3,70.60181302137532,-1.2313657182333264,0.42330240547590214
B2,strict_oof,symmetric_readout,3,Right,F4,80.91837273102911,-0.44767705067494035,0.3853972386368135
B2,strict_oof,symmetric_readout,4,Left,Fz,59.49948139407731,-1.006294828749943,0.35712956083362907
B2,strict_oof,symmetric_readout,4,Left,F3,42.75386871872053,-0.7539859935759086,0.6634900007465594
B2,strict_oof,symmetric_readout,4,Left,F4,60.30614436949865,-0.578090106614086,0.4951431476981341
B2,strict_oof,symmetric_readout,4,Right,Fz,42.93211094832303,-0.24689298629625767,0.45149639518537144
B2,strict_oof,symmetric_readout,4,Right,F3,70.98673368889476,-6.66156840468392,0.16938443599781514
B2,strict_oof,symmetric_readout,4,Right,F4,51.48400279844652,-0.10592105395326601,0.39752012924699287
B2,strict_oof,gamma,0,Left,Fz,136.36538899644245,-2.09342752570951,0.9243160589496099
B2,strict_oof,gamma,0,Left,F3,266.98290653828417,-7.673644461181535,0.04231700982866204
B2,strict_oof,gamma,0,Left,F4,244.20258869838293,-4.231583344760462,0.7918672711199791
B2,strict_oof,gamma,0,Right,Fz,58.66363902752824,0.07174951082769154,0.9399761381207692
B2,strict_oof,gamma,0,Right,F3,109.1250010747338,-2.4490950555934226,0.9258973537706704
B2,strict_oof,gamma,0,Right,F4,103.07697981535792,-0.6162388445299523,0.9480609398041029
B2,strict_oof,gamma,1,Left,Fz,96.47688643897908,-3.7134731194671486,0.8776754875574765
B2,strict_oof,gamma,1,Left,F3,22.92490404348343,-1.1090797422353091,-0.5998247165241651
B2,strict_oof,gamma,1,Left,F4,60.57838904180183,-3.265736131359695,0.7789942405023633
B2,strict_oof,gamma,1,Right,Fz,115.2630910048089,-1.1855980477776602,0.7698166444112151
B2,strict_oof,gamma,1,Right,F3,117.98947959714015,-2.0867720371216287,0.7895232143660134
B2,strict_oof,gamma,1,Right,F4,151.48258785091178,-0.9498693707612509,0.7575674619892137
B2,strict_oof,gamma,2,Left,Fz,49.00383889902859,-0.0953517651024629,0.5574989299426772
B2,strict_oof,gamma,2,Left,F3,54.125055196146754,-0.5579637200314309,0.7488375756048523
B2,strict_oof,gamma,2,Left,F4,66.33372675641513,-0.14335460763591668,0.5860467893522285
B2,strict_oof,gamma,2,Right,Fz,52.23790783754294,0.24711079991270157,0.8156991212629392
B2,strict_oof,gamma,2,Right,F3,64.9573394237564,-5.404599988278401,0.5234770312363554
B2,strict_oof,gamma,2,Right,F4,51.57017664265597,0.4627878535651293,0.8019849889154156
B2,strict_oof,gamma,3,Left,Fz,75.2058785718589,-9.201314179798796,-0.8003546288105977
B2,strict_oof,gamma,3,Left,F3,174.38693627338657,-5.9235978027651335,-0.9429043617251268
B2,strict_oof,gamma,3,Left,F4,114.34477466164552,-7.273633183613322,-0.9017208035954869
B2,strict_oof,gamma,3,Right,Fz,50.79702428328066,-0.08421865601102874,0.6185524732669172
B2,strict_oof,gamma,3,Right,F3,40.7867911136798,0.2553055339790944,0.6196230395308908
B2,strict_oof,gamma,3,Right,F4,70.57802877688509,-0.10132743425592627,0.6285795855680455
B2,strict_oof,gamma,4,Left,Fz,51.98238387671125,-0.531372264713385,0.6576436010927887
B2,strict_oof,gamma,4,Left,F3,30.971668533853194,0.07954091694272958,0.9078701533096818
B2,strict_oof,gamma,4,Left,F4,69.45004266280911,-1.0929251884541906,0.6157268637089164
B2,strict_oof,gamma,4,Right,Fz,28.71652698975583,0.44213575740741284,0.7570036463350022
B2,strict_oof,gamma,4,Right,F3,47.13185808797609,-2.37747714806769,0.5230636160822836
B2,strict_oof,gamma,4,Right,F4,39.21235138681392,0.35845771443210295,0.7494018943069162
B2,strict_oof,step,0,Left,Fz,141.8196545395684,-2.345834696472147,0.8343693975151922
B2,strict_oof,step,0,Left,F3,266.0938207941314,-7.615972054871786,-0.797590664321065
B2,strict_oof,step,0,Left,F4,247.40837326160184,-4.369840785414162,0.7792465941278229
B2,strict_oof,step,0,Right,Fz,68.4220958313868,-0.26275743187762113,0.829284912905572
B2,strict_oof,step,0,Right,F3,114.31197463145922,-2.78477525143883,0.8920657890860352
B2,strict_oof,step,0,Right,F4,113.4774467029327,-0.9588504509729161,0.8537763934164644
B2,strict_oof,step,1,Left,Fz,95.87774852484473,-3.655111956855392,0.7819339551259982
B2,strict_oof,step,1,Left,F3,21.629772850315938,-0.8775082953047992,-0.8262903194166762
B2,strict_oof,step,1,Left,F4,59.46054420384774,-3.1097585432688115,0.6360307413010488
B2,strict_oof,step,1,Right,Fz,114.55672861273521,-1.15889229536161,0.7532810695322286
B2,strict_oof,step,1,Right,F3,117.31099914005463,-2.0513740848266617,0.8031347023810983
B2,strict_oof,step,1,Right,F4,150.41034000596883,-0.9223633220896088,0.7545190632914462
B2,strict_oof,step,2,Left,Fz,52.47789513959378,-0.25616364536561775,0.40178815115070454
B2,strict_oof,step,2,Left,F3,57.15809624934514,-0.737465326754464,0.330599845134051
B2,strict_oof,step,2,Left,F4,71.12386402319899,-0.3144462667829233,0.3556782478643712
B2,strict_oof,step,2,Right,Fz,54.71268400043757,0.17408461136104758,0.7156768150179443
B2,strict_oof,step,2,Right,F3,67.12298491462926,-5.838771222012043,0.40080808531991574
B2,strict_oof,step,2,Right,F4,55.69868055447659,0.3733307278918959,0.70778981590864
B2,strict_oof,step,3,Left,Fz,74.70599644796266,-9.066151688708398,-0.77215617534564
B2,strict_oof,step,3,Left,F3,174.06912802406558,-5.898385232076795,-0.9233036281782151
B2,strict_oof,step,3,Left,F4,113.73171005563582,-7.185152112613213,-0.8906493624022077
B2,strict_oof,step,3,Right,Fz,53.24519148310531,-0.19124507632642063,0.5699205668392758
B2,strict_oof,step,3,Right,F3,40.972732727399844,0.24850012862601278,0.606005546986026
B2,strict_oof,step,3,Right,F4,73.36030262417694,-0.18987033507068274,0.5869241825087592
B2,strict_oof,step,4,Left,Fz,55.209318376181415,-0.727400987784488,0.48039244033765494
B2,strict_oof,step,4,Left,F3,34.60235551706357,-0.1489115889045869,0.5655858063871086
B2,strict_oof,step,4,Left,F4,73.58158117622267,-1.3493455721999368,0.3621297767899295
B2,strict_oof,step,4,Right,Fz,32.21112264517018,0.29809809863332337,0.6893948952732387
B2,strict_oof,step,4,Right,F3,48.42238355531287,-2.56496789792716,0.49957766773995876
B2,strict_oof,step,4,Right,F4,43.89522708313315,0.1960776259400926,0.6773362216762896
B2,strict_oof,ramp,0,Left,Fz,133.14717636912147,-1.9491411293774927,0.9750014622204093
B2,strict_oof,ramp,0,Left,F3,262.5745084176767,-7.389572372363766,-0.7500579518625857
B2,strict_oof,ramp,0,Left,F4,239.03470041418032,-4.012501606651529,0.8678507178789433
B2,strict_oof,ramp,0,Right,Fz,55.4346692630659,0.17112296159875084,0.9882474910707969
B2,strict_oof,ramp,0,Right,F3,108.30138509979392,-2.397227754431161,0.9726932321168258
B2,strict_oof,ramp,0,Right,F4,99.94492743772372,-0.5195104254692617,0.9874965056993994
B2,strict_oof,ramp,1,Left,Fz,80.94609752744721,-2.318075838634464,0.9739431014861485
B2,strict_oof,ramp,1,Left,F3,28.579179628256632,-2.277762358084854,-0.427570413142055
B2,strict_oof,ramp,1,Left,F4,43.99562302790172,-1.2499739602357591,0.916191559461473
B2,strict_oof,ramp,1,Right,Fz,84.656559165113,-0.17899237371808563,0.986665657782265
B2,strict_oof,ramp,1,Right,F3,94.20411776922083,-0.9676948977621846,0.9871081953307922
B2,strict_oof,ramp,1,Right,F4,109.11578380957619,-0.011708127923743206,0.989457932468542
B2,strict_oof,ramp,2,Left,Fz,39.037106136084205,0.30489784257710595,0.8411498110541679
B2,strict_oof,ramp,2,Left,F3,54.99727243313632,-0.6085810137684025,0.8179125247884155
B2,strict_oof,ramp,2,Left,F4,59.34065185847583,0.0850090958612334,0.8228789930620344
B2,strict_oof,ramp,2,Right,Fz,40.5060513982702,0.5473116305973462,0.966589522857883
B2,strict_oof,ramp,2,Right,F3,61.03072780090973,-4.6536985871686865,0.7983404382610445
B2,strict_oof,ramp,2,Right,F4,35.02216331486151,0.7522380996862849,0.9595274562007353
B2,strict_oof,ramp,3,Left,Fz,83.76661961737821,-11.65594342459385,-0.8355238787193955
B2,strict_oof,ramp,3,Left,F3,180.23714462570325,-6.3959255862034325,-0.9463221807199744
B2,strict_oof,ramp,3,Left,F4,123.69161753842103,-8.681533536349438,-0.8918075384094126
B2,strict_oof,ramp,3,Right,Fz,35.31130956596334,0.47607637694228055,0.9129883897461156
B2,strict_oof,ramp,3,Right,F3,18.37184897663722,0.8489068475520156,0.9361639238588223
B2,strict_oof,ramp,3,Right,F4,47.389361537773105,0.5034772820976641,0.9250827339693523
B2,strict_oof,ramp,4,Left,Fz,43.15177339961995,-0.05527509832064381,0.8694793622645992
B2,strict_oof,ramp,4,Left,F3,32.12173422286251,0.009913244163111345,0.8919987744260858
B2,strict_oof,ramp,4,Left,F4,64.24435773443003,-0.7909301777514575,0.8061626225230658
B2,strict_oof,ramp,4,Right,Fz,20.010268127257586,0.7291240097434639,0.9682281157336754
B2,strict_oof,ramp,4,Right,F3,43.204090044307854,-1.8380041202236668,0.8784956769224295
B2,strict_oof,ramp,4,Right,F4,29.870690549177617,0.6277197122140143,0.9698244164986063
B2,strict_oof,zero,0,Left,Fz,119.44046871688701,-1.373201598842233,0.7396409522545827
B2,strict_oof,zero,0,Left,F3,219.6950444479397,-4.873205872805926,0.6993638752155257
B2,strict_oof,zero,0,Left,F4,201.02479050810643,-2.545127491084026,0.7561711805576897
B2,strict_oof,zero,0,Right,Fz,93.24641653941505,-1.3452626607159663,0.7214144910005296
B2,strict_oof,zero,0,Right,F3,163.32645203767754,-6.726266736900146,0.644130368972185
B2,strict_oof,zero,0,Right,F4,163.20676777453906,-3.051897941601476,0.7397171175933294
B2,strict_oof,zero,1,Left,Fz,98.76718002516508,-3.939918506254797,0.25405901156468436
B2,strict_oof,zero,1,Left,F3,27.900952560775604,-2.12403584730413,-0.8364549342716888
B2,strict_oof,zero,1,Left,F4,57.69104863747353,-2.8687922904429843,0.08664406793761664
B2,strict_oof,zero,1,Right,Fz,141.0263711097281,-2.27182775293141,0.21415102990560458
B2,strict_oof,zero,1,Right,F3,145.07517797399714,-3.66663904187336,0.3277644700632252
B2,strict_oof,zero,1,Right,F4,188.36553675023524,-2.014969899522022,0.22275249591177052
B2,strict_oof,zero,2,Left,Fz,68.49402162306701,-1.1399259171414915,0.26294666473833744
B2,strict_oof,zero,2,Left,F3,88.18329834220096,-3.1355503554895785,0.15921897215598912
B2,strict_oof,zero,2,Left,F4,99.30638528538326,-1.5625154902841034,0.2307011813854094
B2,strict_oof,zero,2,Right,Fz,61.464154425758466,-0.042325446399447575,0.6231887883424169
B2,strict_oof,zero,2,Right,F3,41.069213735977094,-1.560167206049202,0.36497262536364333
B2,strict_oof,zero,2,Right,F4,72.37622616187033,-0.058133476151815744,0.6210095608535222
B2,strict_oof,zero,3,Left,Fz,109.44719851575927,-20.605376755851676,-0.7311640733984096
B2,strict_oof,zero,3,Left,F3,212.55391482419643,-9.285896553294183,-0.8337730806300028
B2,strict_oof,zero,3,Left,F4,168.6946122309929,-17.00802317833122,-0.8224962446026172
B2,strict_oof,zero,3,Right,Fz,54.27142883196377,-0.23760724608094064,0.485127011795796
B2,strict_oof,zero,3,Right,F3,39.97661939350971,0.2845963033282769,0.538323246867681
B2,strict_oof,zero,3,Right,F4,65.91573120774294,0.03937130142802736,0.5138637080677112
B2,strict_oof,zero,4,Left,Fz,73.41204952179321,-2.0542395090862517,0.4137437564957306
B2,strict_oof,zero,4,Left,F3,60.667230641819955,-2.5316985206803926,0.5046960094547331
B2,strict_oof,zero,4,Left,F4,108.13091052216826,-4.073508485433724,0.30655891837095106
B2,strict_oof,zero,4,Right,Fz,35.793299081808776,0.13330128103067884,0.5208572071223216
B2,strict_oof,zero,4,Right,F3,28.658523936227507,-0.2487368646186452,0.30633180190686554
B2,strict_oof,zero,4,Right,F4,42.89083925988766,0.23244659232141462,0.5335605920390707
B2,strict_all,full,-1,Left,Fz,30.244389515018057,0.38471387527654677,0.6434893065086728
B2,strict_all,full,-1,Left,F3,15.818785872577061,0.46855673816991517,0.6885453505171083
B2,strict_all,full,-1,Left,F4,32.42413447662842,0.39234935200245746,0.6402116507775598
B2,strict_all,full,-1,Right,Fz,46.36299696615754,0.3147424768253293,0.6132860195997071
B2,strict_all,full,-1,Right,F3,39.4246419691203,0.23480209199228907,0.5799234335283249
B2,strict_all,full,-1,Right,F4,61.58757020241896,0.3124051474708238,0.6149524008805294
B2,q1_before,full,-1,Left,Fz,35.3633250591145,0.39933587756017286,0.662788992807735
B2,q1_before,full,-1,Left,F3,19.696295606732512,0.4121558810147399,0.6633343145228588
B2,q1_before,full,-1,Left,F4,39.590629182223815,0.37731184179462685,0.6418627553843874
B2,q1_before,full,-1,Right,Fz,43.88270745508624,0.336133447673591,0.6252647956987837
B2,q1_before,full,-1,Right,F3,35.59512895607521,0.29920650520261916,0.6098623521034551
B2,q1_before,full,-1,Right,F4,57.53267385551174,0.34227016597635995,0.6308346680640661
B2,q1_v7,full,-1,Left,Fz,35.57919418822714,0.39010354345110854,0.656428192963955
B2,q1_v7,full,-1,Left,F3,19.4556275431611,0.3786747853155231,0.6386736816835474
B2,q1_v7,full,-1,Left,F4,39.62481435386781,0.3593857851230343,0.6290343364506285
B2,q1_v7,full,-1,Right,Fz,42.098213717877265,0.3459154655984975,0.6307030463206214
B2,q1_v7,full,-1,Right,F3,32.70970751070896,0.3125394095770083,0.6148811781557422
B2,q1_v7,full,-1,Right,F4,54.54880398672747,0.35084438393939865,0.635152778227715
