dataset,trial_id,block,cue,features,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
B1,96,4,1,amplitude,25.583210276816107,-4.458005677455348,-2.0277031315377423,,,,,,,,,,,,,,,,,,,,,
B1,97,4,-1,amplitude,66.46413825091106,-2.8428945422925747,30.426609860794446,,,,,,,,,,,,,,,,,,,,,
B1,98,4,1,amplitude,-5.684591284559965,-13.419615082806043,-31.743105265837347,,,,,,,,,,,,,,,,,,,,,
B1,99,4,1,amplitude,8.85895529880335,41.00071426177797,43.445238455229145,,,,,,,,,,,,,,,,,,,,,
B1,2,0,-1,peak_latency,47.620952244898874,-38.23145298828663,-23.59517318022175,66.36620642612854,,,375.0,,,0.0,1.0,1.0,,,,,,,,,,,,
B1,3,0,1,peak_latency,65.44150189955828,6.7163382917392696,-44.681806317024176,79.8171274299664,23.204876793155705,,367.1875,371.09375,,0.0,0.0,1.0,,,,,,,,,,,,
B1,4,0,-1,peak_latency,40.73384003910498,74.55717421916705,76.98035603892599,56.82379228045457,90.74421899350928,95.55197158368654,402.34375,460.9375,410.15625,0.0,0.0,0.0,,,,,,,,,,,,
B1,5,0,1,peak_latency,173.86226810137288,-428.0013421074753,-406.0491829420649,167.8981051818136,,,332.03125,,,0.0,1.0,1.0,,,,,,,,,,,,
B1,6,0,1,peak_latency,21.586130947362598,-43.58027036535818,-73.312360681533,35.43432984023275,,,304.6875,,,0.0,1.0,1.0,,,,,,,,,,,,
B1,7,0,1,peak_latency,-21.579302300678822,0.2998216567759533,6.800257186812721,,15.364777225787591,28.036736246138844,,292.96875,296.875,1.0,0.0,0.0,,,,,,,,,,,,
B1,8,0,-1,peak_latency,4.477324113628384,0.46709540217073414,-55.28589300520897,18.344144724500055,11.429981315370998,,433.59375,429.6875,,0.0,0.0,1.0,,,,,,,,,,,,
B1,9,0,-1,peak_latency,-5.226799853774869,-11.469904387333004,10.88467540785788,10.545266331010357,15.236386608134563,22.100581704312052,378.90625,425.78125,375.0,0.0,0.0,0.0,,,,,,,,,,,,
B1,10,0,-1,peak_latency,11.83016043520529,-12.082778121560224,-10.675388220411055,24.583454787650915,1.7275497126482264,2.3152741050016488,414.0625,410.15625,347.65625,0.0,0.0,0.0,,,,,,,,,,,,
B1,11,0,1,peak_latency,15.06858467658677,25.06840269813726,48.446905013373716,26.38280973636286,35.84800524606922,56.57955404454499,324.21875,328.125,371.09375,0.0,0.0,0.0,,,,,,,,,,,,
B1,12,0,-1,peak_latency,-3.761194643042888,-15.534258307226285,-22.47035201515676,8.312749801067252,,,320.3125,,,0.0,1.0,1.0,,,,,,,,,,,,
B1,13,0,1,peak_latency,18.95482600633404,-44.93362883527431,25.774339980051383,37.981331586752624,,41.52242839633328,324.21875,,367.1875,0.0,1.0,0.0,,,,,,,,,,,,
B1,15,0,-1,peak_latency,0.6072279193710206,4.580521447183494,-20.505717157214306,34.657440900992995,27.329847560200612,4.512016102001866,359.375,355.46875,359.375,0.0,0.0,0.0,,,,,,,,,,,,
B1,16,0,1,peak_latency,3.7298260346826773,17.96961413401006,14.837503425448526,23.78416651611493,32.62386252064931,40.12277743030438,328.125,324.21875,332.03125,0.0,0.0,0.0,,,,,,,,,,,,
B1,17,0,-1,peak_latency,13.026853214617688,1.764637585039596,84.96060925936666,30.694677507238424,15.703022168846871,95.05923758355073,312.5,335.9375,308.59375,0.0,0.0,0.0,,,,,,,,,,,,
B1,24,1,1,peak_latency,14.216923755598291,5.529618379440673,-29.680838964162536,36.580171655561344,2.143776480762739,,320.3125,320.3125,,0.0,0.0,1.0,,,,,,,,,,,,
B1,25,1,1,peak_latency,-860.3997928036454,518.4833122713422,486.4215802497886,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,26,1,1,peak_latency,-9.662256036605372,7.0602063836220275,-39.480281355733695,6.199782197162996,23.027959310658936,,328.125,332.03125,,0.0,0.0,1.0,,,,,,,,,,,,
B1,27,1,1,peak_latency,-25.05383795144492,-14.274942721522255,9.610998302038773,,5.084611867160746,,,289.0625,,1.0,0.0,1.0,,,,,,,,,,,,
B1,28,1,1,peak_latency,-30.395826260419415,-56.42849751996001,69.90031075372134,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,29,1,1,peak_latency,-4.25013299868944,2.9764137808843407,-18.525401698157143,4.30557622272671,9.943274291260884,,417.96875,421.875,,0.0,0.0,1.0,,,,,,,,,,,,
B1,30,1,-1,peak_latency,54.11910287047398,-230.1383608262234,-11.478092152566381,66.65504414564145,,8.59272367356661,375.0,,285.15625,0.0,1.0,0.0,,,,,,,,,,,,
B1,31,1,1,peak_latency,-8.894832458227368,95.89792480201724,-27.03742044985939,0.005626360726807889,109.84809187793084,,308.59375,371.09375,,0.0,0.0,1.0,,,,,,,,,,,,
B1,32,1,-1,peak_latency,230.8464469934864,21.474306663486786,-34.127256601607954,,35.28545780941613,,,472.65625,,1.0,0.0,1.0,,,,,,,,,,,,
B1,33,1,-1,peak_latency,-11.290074552847457,15.119317419648187,89.04676935419762,1.968009827330544,25.62107476711286,100.76587944592475,285.15625,359.375,285.15625,0.0,0.0,0.0,,,,,,,,,,,,
B1,34,1,1,peak_latency,63.346945413388305,35.423674880554444,95.03628881702754,78.92924935160767,49.807625553436765,110.33862691330916,351.5625,355.46875,417.96875,0.0,0.0,0.0,,,,,,,,,,,,
B1,35,1,-1,peak_latency,-105.17329913798442,142.5052355293326,68.77072124830094,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,37,1,-1,peak_latency,-98.74215219470386,118.48367962117156,115.68524707332598,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,44,2,1,peak_latency,51.23477430698896,-1.189896256739077,-28.884230929416454,67.34865860562587,16.5262093850131,,371.09375,285.15625,,0.0,0.0,1.0,,,,,,,,,,,,
B1,45,2,1,peak_latency,2.7071153027266464,-7.889483304895444,-14.18597389359357,16.24472389097191,8.690212116003117,,261.71875,261.71875,,0.0,0.0,1.0,,,,,,,,,,,,
B1,46,2,-1,peak_latency,-42.74883564083825,155.68109731033113,54.49836927633936,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,47,2,-1,peak_latency,113.9485783226906,-379.8112660535774,649.2283145098211,126.67706856566545,,,316.40625,,,0.0,1.0,1.0,,,,,,,,,,,,
B1,48,2,1,peak_latency,-12.521121950924298,39.0755428196907,114.68387787360362,25.415494097235268,55.50337258354219,,328.125,460.9375,,0.0,0.0,1.0,,,,,,,,,,,,
B1,49,2,1,peak_latency,-71.99563807505956,32.14582860837806,71.65998045831458,,60.88685533033853,81.97971046282385,,410.15625,304.6875,1.0,0.0,0.0,,,,,,,,,,,,
B1,50,2,-1,peak_latency,-575.1031810988333,391.6080738517387,510.36479888779905,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,51,2,1,peak_latency,285.9542465549563,-172.7959044411921,-253.71089368979023,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,52,2,-1,peak_latency,31.601507070047884,-124.43521516153423,-27.16524593352352,59.04008146438862,,,480.46875,,,0.0,1.0,1.0,,,,,,,,,,,,
B1,53,2,1,peak_latency,1.8379722578238413,-11.665122395684513,1.987436349810122,24.5985446672903,6.370940633739114,21.475855920097537,320.3125,324.21875,324.21875,0.0,0.0,0.0,,,,,,,,,,,,
B1,55,2,1,peak_latency,225.64047825320966,138.5871126972842,-186.46178423580608,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,56,2,-1,peak_latency,173.31574923105129,61.031099736360396,-22.53285003884356,192.43509178659863,68.16553011924303,,425.78125,394.53125,,0.0,0.0,1.0,,,,,,,,,,,,
B1,57,2,1,peak_latency,-36.103426119387535,21.76475589319439,-12.853662460325811,,33.28727464307159,0.3318180493818801,,394.53125,335.9375,1.0,0.0,0.0,,,,,,,,,,,,
B1,64,3,-1,peak_latency,109.42327875017622,3.013394249730446,78.80638951356086,134.53028809534868,17.888092100471596,98.872599115344,406.25,406.25,410.15625,0.0,0.0,0.0,,,,,,,,,,,,
B1,65,3,-1,peak_latency,29.471363443175544,-178.2141359475137,-23.032090646489607,47.52199664774462,,0.09611151911730786,328.125,,328.125,0.0,1.0,0.0,,,,,,,,,,,,
B1,66,3,-1,peak_latency,-408.7186482874103,-220.51493811120343,131.8231619911693,,,166.42672084013026,,,417.96875,1.0,1.0,0.0,,,,,,,,,,,,
B1,67,3,1,peak_latency,-125.39900126085163,12.781357316142058,-27.752889194418074,,24.219147597653,,,339.84375,,1.0,0.0,1.0,,,,,,,,,,,,
B1,68,3,1,peak_latency,-8.995397324923692,19.254821855652835,32.18131519872608,1.4364462472017792,27.015879379116956,50.79778694035766,289.0625,386.71875,449.21875,0.0,0.0,0.0,,,,,,,,,,,,
B1,69,3,-1,peak_latency,-148.4499125953304,124.60620097605852,-8.69753148076136,,140.70327072549742,9.607031819230713,,394.53125,332.03125,1.0,0.0,0.0,,,,,,,,,,,,
B1,70,3,-1,peak_latency,-77.74451186349414,142.87983070113322,98.30779771661233,,,106.98901980590298,,,296.875,1.0,1.0,0.0,,,,,,,,,,,,
B1,71,3,1,peak_latency,336.88391776323766,-57.669636290989395,-38.59690942850412,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
B1,72,3,1,peak_latency,-104.20414365764377,245.22587930913895,252.6655332879063,,263.9213166401008,275.6186195816631,,355.46875,394.53125,1.0,0.0,0.0,,,,,,,,,,,,
B1,73,3,-1,peak_latency,30.762885384798395,-35.84809010242687,30.497146740845896,39.68753120182569,,39.14058967848534,464.84375,,347.65625,0.0,1.0,0.0,,,,,,,,,,,,
B1,74,3,-1,peak_latency,39.90716795026332,5.204628450902045,-18.087944216919333,54.41517956564998,23.943318743355455,0.34756526734903304,316.40625,320.3125,304.6875,0.0,0.0,0.0,,,,,,,,,,,,
B1,75,3,1,peak_latency,10.996866292952204,-113.63554359621057,226.25618942501964,17.414237592380246,,,367.1875,,,0.0,1.0,1.0,,,,,,,,,,,,
B1,76,3,-1,peak_latency,7.210041237248274,-15.244950246506345,14.778244677077428,17.144532093667948,,24.180335246691698,304.6875,,402.34375,0.0,1.0,0.0,,,,,,,,,,,,
B1,77,3,-1,peak_latency,28.788175044048252,24.81015993954903,4.859576738780621,40.836943197829385,33.10459016170725,17.493678762312186,417.96875,343.75,417.96875,0.0,0.0,0.0,,,,,,,,,,,,
B1,84,4,-1,peak_latency,9.402290969796855,43.53109037560137,52.02709082872979,27.66219806617758,55.14382788530142,60.93592914247364,304.6875,304.6875,441.40625,0.0,0.0,0.0,,,,,,,,,,,,
B1,85,4,1,peak_latency,88.7790648163659,104.26436552803065,73.23669819815585,97.78456739658736,114.58978470086262,85.15709575946619,363.28125,363.28125,328.125,0.0,0.0,0.0,,,,,,,,,,,,
B1,86,4,-1,peak_latency,16.382658661447437,-17.85835840935211,7.810911818156702,38.71554084457309,,27.95264430009614,343.75,,343.75,0.0,1.0,0.0,,,,,,,,,,,,
B1,87,4,-1,peak_latency,9.680702421929682,-29.13599304179333,2.2648611388550197,16.468119605890802,,15.174560415422476,308.59375,,476.5625,0.0,1.0,0.0,,,,,,,,,,,,
B1,89,4,-1,peak_latency,-16.419369414694515,4.0232989540419695,20.06838991076354,15.905252559053395,,35.07735211466553,339.84375,,343.75,0.0,1.0,0.0,,,,,,,,,,,,
B1,90,4,-1,peak_latency,222.8168806766532,-46.10867281460232,-6.917031441495602,,,12.022080945709632,,,398.4375,1.0,1.0,0.0,,,,,,,,,,,,
B1,91,4,1,peak_latency,19.030248066596133,17.21612396969013,11.149811542312834,27.16639554688697,28.49344343481677,24.16540822628823,375.0,371.09375,269.53125,0.0,0.0,0.0,,,,,,,,,,,,
B1,93,4,-1,peak_latency,-3.431991169516573,-9.886435460133026,-14.894595096849413,26.182214718028543,13.525077909879109,13.474760570563536,347.65625,347.65625,347.65625,0.0,0.0,0.0,,,,,,,,,,,,
B1,94,4,1,peak_latency,-24.45100648618376,-16.463144160538967,-3.810931086170873,,2.6935213413918895,8.668938582521967,,324.21875,355.46875,1.0,0.0,0.0,,,,,,,,,,,,
B1,95,4,-1,peak_latency,6.744418436655136,6.43137013425027,-6.636632482878636,22.352121997695782,19.621715849904525,7.755589786729514,281.25,375.0,277.34375,0.0,0.0,0.0,,,,,,,,,,,,
B1,96,4,1,peak_latency,25.583210276816107,-4.458005677455348,-2.0277031315377423,44.88476268950007,13.064405714750137,13.709208083333863,339.84375,375.0,339.84375,0.0,0.0,0.0,,,,,,,,,,,,
B1,97,4,-1,peak_latency,66.46413825091106,-2.8428945422925747,30.426609860794446,90.45046629571229,13.228203696568642,50.74178374762889,449.21875,445.3125,449.21875,0.0,0.0,0.0,,,,,,,,,,,,
B1,98,4,1,peak_latency,-5.684591284559965,-13.419615082806043,-31.743105265837347,11.120039241061882,0.561845741851883,,359.375,359.375,,0.0,0.0,1.0,,,,,,,,,,,,
B1,99,4,1,peak_latency,8.85895529880335,41.00071426177797,43.445238455229145,25.15149360691052,49.05997816359593,62.66935775868316,312.5,367.1875,476.5625,0.0,0.0,0.0,,,,,,,,,,,,
B1,2,0,-1,spatial,47.620952244898874,-38.23145298828663,-23.59517318022175,66.36620642612854,,,375.0,,,0.0,1.0,1.0,0.23673101243101505,14.636279808064877,,,,,,,,,,
B1,3,0,1,spatial,65.44150189955828,6.7163382917392696,-44.681806317024176,79.8171274299664,23.204876793155705,,367.1875,371.09375,,0.0,0.0,1.0,-1.0,-51.398144608763445,,,,,,,,,,
B1,4,0,-1,spatial,40.73384003910498,74.55717421916705,76.98035603892599,56.82379228045457,90.74421899350928,95.55197158368654,402.34375,460.9375,410.15625,0.0,0.0,0.0,0.015990638197889758,2.4231818197589376,,,,,,,,,,
B1,5,0,1,spatial,173.86226810137288,-428.0013421074753,-406.0491829420649,167.8981051818136,,,332.03125,,,0.0,1.0,1.0,0.02631993926759596,21.95215916541042,,,,,,,,,,
B1,6,0,1,spatial,21.586130947362598,-43.58027036535818,-73.312360681533,35.43432984023275,,,304.6875,,,0.0,1.0,1.0,-0.2543538463450947,-29.732090316174812,,,,,,,,,,
B1,7,0,1,spatial,-21.579302300678822,0.2998216567759533,6.800257186812721,,15.364777225787591,28.036736246138844,,292.96875,296.875,1.0,0.0,0.0,0.28967308779512146,6.500435530036768,,,,,,,,,,
B1,8,0,-1,spatial,4.477324113628384,0.46709540217073414,-55.28589300520897,18.344144724500055,11.429981315370998,,433.59375,429.6875,,0.0,0.0,1.0,-1.0,-55.7529884073797,,,,,,,,,,
B1,9,0,-1,spatial,-5.226799853774869,-11.469904387333004,10.88467540785788,10.545266331010357,15.236386608134563,22.100581704312052,378.90625,425.78125,375.0,0.0,0.0,0.0,0.9961671222972273,22.354579795190887,,,,,,,,,,
B1,10,0,-1,spatial,11.83016043520529,-12.082778121560224,-10.675388220411055,24.583454787650915,1.7275497126482264,2.3152741050016488,414.0625,410.15625,347.65625,0.0,0.0,0.0,0.06184109387378982,1.4073899011491697,,,,,,,,,,
B1,11,0,1,spatial,15.06858467658677,25.06840269813726,48.446905013373716,26.38280973636286,35.84800524606922,56.57955404454499,324.21875,328.125,371.09375,0.0,0.0,0.0,0.3180086303519052,23.378502315236457,,,,,,,,,,
B1,12,0,-1,spatial,-3.761194643042888,-15.534258307226285,-22.47035201515676,8.312749801067252,,,320.3125,,,0.0,1.0,1.0,-0.18250663930226962,-6.936093707930475,,,,,,,,,,
B1,13,0,1,spatial,18.95482600633404,-44.93362883527431,25.774339980051383,37.981331586752624,,41.52242839633328,324.21875,,367.1875,0.0,1.0,0.0,1.0,70.7079688153257,,,,,,,,,,
B1,15,0,-1,spatial,0.6072279193710206,4.580521447183494,-20.505717157214306,34.657440900992995,27.329847560200612,4.512016102001866,359.375,355.46875,359.375,0.0,0.0,0.0,-1.0,-25.0862386043978,,,,,,,,,,
B1,16,0,1,spatial,3.7298260346826773,17.96961413401006,14.837503425448526,23.78416651611493,32.62386252064931,40.12277743030438,328.125,324.21875,332.03125,0.0,0.0,0.0,-0.09547046316656733,-3.1321107085615356,,,,,,,,,,
B1,17,0,-1,spatial,13.026853214617688,1.764637585039596,84.96060925936666,30.694677507238424,15.703022168846871,95.05923758355073,312.5,335.9375,308.59375,0.0,0.0,0.0,0.9593051008962701,83.19597167432707,,,,,,,,,,
B1,24,1,1,spatial,14.216923755598291,5.529618379440673,-29.680838964162536,36.580171655561344,2.143776480762739,,320.3125,320.3125,,0.0,0.0,1.0,-1.0,-35.21045734360321,,,,,,,,,,
B1,25,1,1,spatial,-860.3997928036454,518.4833122713422,486.4215802497886,,,,,,,1.0,1.0,1.0,-0.0319052402472799,-32.06173202155367,,,,,,,,,,
B1,26,1,1,spatial,-9.662256036605372,7.0602063836220275,-39.480281355733695,6.199782197162996,23.027959310658936,,328.125,332.03125,,0.0,0.0,1.0,-1.0,-46.540487739355726,,,,,,,,,,
B1,27,1,1,spatial,-25.05383795144492,-14.274942721522255,9.610998302038773,,5.084611867160746,,,289.0625,,1.0,0.0,1.0,1.0,23.885941023561028,,,,,,,,,,
B1,28,1,1,spatial,-30.395826260419415,-56.42849751996001,69.90031075372134,,,,,,,1.0,1.0,1.0,1.0,126.32880827368135,,,,,,,,,,
B1,29,1,1,spatial,-4.25013299868944,2.9764137808843407,-18.525401698157143,4.30557622272671,9.943274291260884,,417.96875,421.875,,0.0,0.0,1.0,-0.9678954569450429,-21.501815479041483,,,,,,,,,,
B1,30,1,-1,spatial,54.11910287047398,-230.1383608262234,-11.478092152566381,66.65504414564145,,8.59272367356661,375.0,,285.15625,0.0,1.0,0.0,0.9049891511024377,218.66026867365701,,,,,,,,,,
B1,31,1,1,spatial,-8.894832458227368,95.89792480201724,-27.03742044985939,0.005626360726807889,109.84809187793084,,308.59375,371.09375,,0.0,0.0,1.0,-1.0,-122.93534525187664,,,,,,,,,,
B1,32,1,-1,spatial,230.8464469934864,21.474306663486786,-34.127256601607954,,35.28545780941613,,,472.65625,,1.0,0.0,1.0,-1.0,-55.60156326509474,,,,,,,,,,
B1,33,1,-1,spatial,-11.290074552847457,15.119317419648187,89.04676935419762,1.968009827330544,25.62107476711286,100.76587944592475,285.15625,359.375,285.15625,0.0,0.0,0.0,0.7097074894927441,73.92745193454944,,,,,,,,,,
B1,34,1,1,spatial,63.346945413388305,35.423674880554444,95.03628881702754,78.92924935160767,49.807625553436765,110.33862691330916,351.5625,355.46875,417.96875,0.0,0.0,0.0,0.4569418252687892,59.612613936473096,,,,,,,,,,
B1,35,1,-1,spatial,-105.17329913798442,142.5052355293326,68.77072124830094,,,,,,,1.0,1.0,1.0,-0.34899623887935677,-73.73451428103165,,,,,,,,,,
B1,37,1,-1,spatial,-98.74215219470386,118.48367962117156,115.68524707332598,,,,,,,1.0,1.0,1.0,-0.011950486289312338,-2.7984325478455787,,,,,,,,,,
B1,44,2,1,spatial,51.23477430698896,-1.189896256739077,-28.884230929416454,67.34865860562587,16.5262093850131,,371.09375,285.15625,,0.0,0.0,1.0,-0.9208691078963822,-27.69433467267738,,,,,,,,,,
B1,45,2,1,spatial,2.7071153027266464,-7.889483304895444,-14.18597389359357,16.24472389097191,8.690212116003117,,261.71875,261.71875,,0.0,0.0,1.0,-0.27914463772850734,-6.296490588698125,,,,,,,,,,
B1,46,2,-1,spatial,-42.74883564083825,155.68109731033113,54.49836927633936,,,,,,,1.0,1.0,1.0,-0.48141109917731967,-101.18272803399176,,,,,,,,,,
B1,47,2,-1,spatial,113.9485783226906,-379.8112660535774,649.2283145098211,126.67706856566545,,,316.40625,,,0.0,1.0,1.0,1.0,1029.0395805633984,,,,,,,,,,
B1,48,2,1,spatial,-12.521121950924298,39.0755428196907,114.68387787360362,25.415494097235268,55.50337258354219,,328.125,460.9375,,0.0,0.0,1.0,0.491731399045329,75.60833505391292,,,,,,,,,,
B1,49,2,1,spatial,-71.99563807505956,32.14582860837806,71.65998045831458,,60.88685533033853,81.97971046282385,,410.15625,304.6875,1.0,0.0,0.0,0.38065453374145625,39.51415184993652,,,,,,,,,,
B1,50,2,-1,spatial,-575.1031810988333,391.6080738517387,510.36479888779905,,,,,,,1.0,1.0,1.0,0.13166330011163613,118.75672503606035,,,,,,,,,,
B1,51,2,1,spatial,285.9542465549563,-172.7959044411921,-253.71089368979023,,,,,,,1.0,1.0,1.0,-0.18971559094293433,-80.91498924859812,,,,,,,,,,
B1,52,2,-1,spatial,31.601507070047884,-124.43521516153423,-27.16524593352352,59.04008146438862,,,480.46875,,,0.0,1.0,1.0,0.6416205368070729,97.26996922801071,,,,,,,,,,
B1,53,2,1,spatial,1.8379722578238413,-11.665122395684513,1.987436349810122,24.5985446672903,6.370940633739114,21.475855920097537,320.3125,324.21875,324.21875,0.0,0.0,0.0,0.6052639182720103,13.652558745494634,,,,,,,,,,
B1,55,2,1,spatial,225.64047825320966,138.5871126972842,-186.46178423580608,,,,,,,1.0,1.0,1.0,-1.0,-325.0488969330903,,,,,,,,,,
B1,56,2,-1,spatial,173.31574923105129,61.031099736360396,-22.53285003884356,192.43509178659863,68.16553011924303,,425.78125,394.53125,,0.0,0.0,1.0,-1.0,-83.56394977520395,,,,,,,,,,
B1,57,2,1,spatial,-36.103426119387535,21.76475589319439,-12.853662460325811,,33.28727464307159,0.3318180493818801,,394.53125,335.9375,1.0,0.0,0.0,-1.0,-34.6184183535202,,,,,,,,,,
B1,64,3,-1,spatial,109.42327875017622,3.013394249730446,78.80638951356086,134.53028809534868,17.888092100471596,98.872599115344,406.25,406.25,410.15625,0.0,0.0,0.0,0.9263406938730531,75.79299526383042,,,,,,,,,,
B1,65,3,-1,spatial,29.471363443175544,-178.2141359475137,-23.032090646489607,47.52199664774462,,0.09611151911730786,328.125,,328.125,0.0,1.0,0.0,0.7711053664329833,155.18204530102412,,,,,,,,,,
B1,66,3,-1,spatial,-408.7186482874103,-220.51493811120343,131.8231619911693,,,166.42672084013026,,,417.96875,1.0,1.0,0.0,1.0,352.3381001023727,,,,,,,,,,
B1,67,3,1,spatial,-125.39900126085163,12.781357316142058,-27.752889194418074,,24.219147597653,,,339.84375,,1.0,0.0,1.0,-1.0,-40.53424651056013,,,,,,,,,,
B1,68,3,1,spatial,-8.995397324923692,19.254821855652835,32.18131519872608,1.4364462472017792,27.015879379116956,50.79778694035766,289.0625,386.71875,449.21875,0.0,0.0,0.0,0.25131151138755226,12.926493343073247,,,,,,,,,,
B1,69,3,-1,spatial,-148.4499125953304,124.60620097605852,-8.69753148076136,,140.70327072549742,9.607031819230713,,394.53125,332.03125,1.0,0.0,0.0,-1.0,-133.3037324568199,,,,,,,,,,
B1,70,3,-1,spatial,-77.74451186349414,142.87983070113322,98.30779771661233,,,106.98901980590298,,,296.875,1.0,1.0,0.0,-0.18480231874630212,-44.57203298452089,,,,,,,,,,
B1,71,3,1,spatial,336.88391776323766,-57.669636290989395,-38.59690942850412,,,,,,,1.0,1.0,1.0,0.19812414291939365,19.072726862485275,,,,,,,,,,
B1,72,3,1,spatial,-104.20414365764377,245.22587930913895,252.6655332879063,,263.9213166401008,275.6186195816631,,355.46875,394.53125,1.0,0.0,0.0,0.014942322342860798,7.439653978767353,,,,,,,,,,
B1,73,3,-1,spatial,30.762885384798395,-35.84809010242687,30.497146740845896,39.68753120182569,,39.14058967848534,464.84375,,347.65625,0.0,1.0,0.0,1.0,66.34523684327277,,,,,,,,,,
B1,74,3,-1,spatial,39.90716795026332,5.204628450902045,-18.087944216919333,54.41517956564998,23.943318743355455,0.34756526734903304,316.40625,320.3125,304.6875,0.0,0.0,0.0,-1.0,-23.29257266782138,,,,,,,,,,
B1,75,3,1,spatial,10.996866292952204,-113.63554359621057,226.25618942501964,17.414237592380246,,,367.1875,,,0.0,1.0,1.0,1.0,339.8917330212302,,,,,,,,,,
B1,76,3,-1,spatial,7.210041237248274,-15.244950246506345,14.778244677077428,17.144532093667948,,24.180335246691698,304.6875,,402.34375,0.0,1.0,0.0,1.0,30.023194923583773,,,,,,,,,,
B1,77,3,-1,spatial,28.788175044048252,24.81015993954903,4.859576738780621,40.836943197829385,33.10459016170725,17.493678762312186,417.96875,343.75,417.96875,0.0,0.0,0.0,-0.6724219839584902,-19.95058320076841,,,,,,,,,,
B1,84,4,-1,spatial,9.402290969796855,43.53109037560137,52.02709082872979,27.66219806617758,55.14382788530142,60.93592914247364,304.6875,304.6875,441.40625,0.0,0.0,0.0,0.08890918962722301,8.496000453128417,,,,,,,,,,
B1,85,4,1,spatial,88.7790648163659,104.26436552803065,73.23669819815585,97.78456739658736,114.58978470086262,85.15709575946619,363.28125,363.28125,328.125,0.0,0.0,0.0,-0.17480271204311287,-31.027667329874802,,,,,,,,,,
B1,86,4,-1,spatial,16.382658661447437,-17.85835840935211,7.810911818156702,38.71554084457309,,27.95264430009614,343.75,,343.75,0.0,1.0,0.0,1.0,25.66927022750881,,,,,,,,,,
B1,87,4,-1,spatial,9.680702421929682,-29.13599304179333,2.2648611388550197,16.468119605890802,,15.174560415422476,308.59375,,476.5625,0.0,1.0,0.0,1.0,31.400854180648352,,,,,,,,,,
B1,89,4,-1,spatial,-16.419369414694515,4.0232989540419695,20.06838991076354,15.905252559053395,,35.07735211466553,339.84375,,343.75,0.0,1.0,0.0,0.6660010863813346,16.04509095672157,,,,,,,,,,
B1,90,4,-1,spatial,222.8168806766532,-46.10867281460232,-6.917031441495602,,,12.022080945709632,,,398.4375,1.0,1.0,0.0,0.7391064753015459,39.19164137310672,,,,,,,,,,
B1,91,4,1,spatial,19.030248066596133,17.21612396969013,11.149811542312834,27.16639554688697,28.49344343481677,24.16540822628823,375.0,371.09375,269.53125,0.0,0.0,0.0,-0.21385906432771637,-6.066312427377296,,,,,,,,,,
B1,93,4,-1,spatial,-3.431991169516573,-9.886435460133026,-14.894595096849413,26.182214718028543,13.525077909879109,13.474760570563536,347.65625,347.65625,347.65625,0.0,0.0,0.0,-0.20209650382377908,-5.008159636716387,,,,,,,,,,
B1,94,4,1,spatial,-24.45100648618376,-16.463144160538967,-3.810931086170873,,2.6935213413918895,8.668938582521967,,324.21875,355.46875,1.0,0.0,0.0,0.5507684245713534,12.652213074368094,,,,,,,,,,
B1,95,4,-1,spatial,6.744418436655136,6.43137013425027,-6.636632482878636,22.352121997695782,19.621715849904525,7.755589786729514,281.25,375.0,277.34375,0.0,0.0,0.0,-0.568868321409445,-13.068002617128906,,,,,,,,,,
B1,96,4,1,spatial,25.583210276816107,-4.458005677455348,-2.0277031315377423,44.88476268950007,13.064405714750137,13.709208083333863,339.84375,375.0,339.84375,0.0,0.0,0.0,0.10579444849522036,2.4303025459176055,,,,,,,,,,
B1,97,4,-1,spatial,66.46413825091106,-2.8428945422925747,30.426609860794446,90.45046629571229,13.228203696568642,50.74178374762889,449.21875,445.3125,449.21875,0.0,0.0,0.0,1.0,33.26950440308702,,,,,,,,,,
B1,98,4,1,spatial,-5.684591284559965,-13.419615082806043,-31.743105265837347,11.120039241061882,0.561845741851883,,359.375,359.375,,0.0,0.0,1.0,-0.4057215783632863,-18.323490183031304,,,,,,,,,,
B1,99,4,1,spatial,8.85895529880335,41.00071426177797,43.445238455229145,25.15149360691052,49.05997816359593,62.66935775868316,312.5,367.1875,476.5625,0.0,0.0,0.0,0.02894779577705983,2.4445241934511728,,,,,,,,,,
B1,2,0,-1,mechanism,47.620952244898874,-38.23145298828663,-23.59517318022175,66.36620642612854,,,375.0,,,0.0,1.0,1.0,0.23673101243101505,14.636279808064877,-2027.7724346556,-1556.8739075369517,-592.4357785440033,109.07446632512759,-1036.3354584923707,-745.8471155039094,19.641949192731385,16.170634070777638,12.566972115058364,
