dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,past,5,0,1,N1,maintenance,2,363,17784.107929756417,96187.64712850118,113452.04596099514,0.2219874659675403
A1,past,5,0,1,N1,retrieval,0,284,3203.11002101611,730.8266277952056,870.0645656240454,0.8999068715036408
A1,past,5,0,1,N1,retrieval,1,284,239402.5547852235,29162.178504771855,12744.390103284895,3.150893987616466
A1,past,5,0,1,N1,retrieval,2,284,27648.766207044708,42669.510271403815,71054.13902798208,0.34512158673763055
A1,past,6,0,-1,N1,encoding,0,205,1027.942069329552,61.70509638837528,68.89019765753893,0.2887981135920785
A1,past,6,0,-1,N1,encoding,1,205,18697.95106500071,42106.31207949606,49614.3106913724,0.2460928691605342
A1,past,6,0,-1,N1,encoding,2,205,37177.3796458202,81576.55387173094,94612.50060025198,0.46406107809771213
A1,past,6,0,-1,N1,maintenance,0,362,481.22294571456155,936.4228198451406,1530.1436393708943,0.13519855163650635
A1,past,6,0,-1,N1,maintenance,1,362,90980.70046290162,57376.304593775836,51285.07932223722,1.197441448922187
A1,past,6,0,-1,N1,maintenance,2,362,74369.75589358789,44389.12989779392,41608.480335126515,0.9283093490350985
A1,past,6,0,-1,N1,retrieval,0,278,52.26664395974985,2099.5218125504175,2340.3957700815977,0.014684201211075602
A1,past,6,0,-1,N1,retrieval,1,278,382319.56472641206,266858.19138793775,205797.4760537393,5.0318945799276396
A1,past,6,0,-1,N1,retrieval,2,278,320242.39572164154,190559.0350167323,136750.34663734716,3.997377782591716
