stage,dataset,trial_id,truth,50_250ms_logvar_共同,50_250ms_logvar_中线,50_250ms_logvar_侧化,50_250ms_corr_共同_中线,50_250ms_corr_共同_侧化,50_250ms_corr_中线_侧化,250_500ms_logvar_共同,250_500ms_logvar_中线,250_500ms_logvar_侧化,250_500ms_corr_共同_中线,250_500ms_corr_共同_侧化,250_500ms_corr_中线_侧化,500_750ms_logvar_共同,500_750ms_logvar_中线,500_750ms_logvar_侧化,500_750ms_corr_共同_中线,500_750ms_corr_共同_侧化,500_750ms_corr_中线_侧化,50_750ms_logvar_共同,50_750ms_logvar_中线,50_750ms_logvar_侧化,50_750ms_corr_共同_中线,50_750ms_corr_共同_侧化,50_750ms_corr_中线_侧化
before,A2,97,-1,5.271606199212406,2.261176773676664,3.2626750129505564,0.5968637427033148,-0.2504157909141896,-0.44268842652562196,6.905046635603997,2.6289708490689687,3.277992802583103,-0.5609655405824953,0.5048729461044305,-0.7292834707491191,8.93752003887532,3.0533848319894634,5.041260766354077,-0.6420820298354735,-0.855555759338077,0.7540444580455633,8.750977784964984,3.025113622098793,4.5402106148242565,-0.6021196523683525,-0.7386544633541446,0.38391812183559104
before,A2,98,-1,7.187080565987602,5.673784400825638,4.386543637638445,-0.9077840776185653,0.7445038644631548,-0.850175946094492,5.584806882050966,4.0441989768812325,4.231835941334636,0.0036926582073361896,-0.5247493930813167,0.7205896151653455,9.392878557569333,3.5961852735888153,5.947292942855838,-0.8408654161011727,-0.9363191940288604,0.728957471729982,9.075663877571671,6.149217211941879,5.458452765422586,-0.14212523065359303,-0.6608675129135603,-0.3028451584645189
before,A2,99,-1,4.29649692535327,1.3265006900024712,3.1094618277863306,-0.024647831821526828,-0.3465770401841121,0.6023888836143827,5.444035000803228,2.9295859262735178,3.3235395966863592,-0.2822245523502431,0.09694222618001283,-0.745050652538026,8.139561875730474,3.2203527627352937,3.4510691562831366,-0.0734794014788004,-0.014722676857768376,-0.6365503947950394,7.375723406009092,4.548106212254272,5.577496162843288,0.313317907601912,-0.38562759360685517,-0.9171950386129446
before,A2,100,-1,7.196051823472134,4.53830216106116,3.5648222833639696,-0.9164823123329456,0.5322025199068691,-0.6640241367797328,7.227713655148247,4.935686897679614,4.374022279716823,-0.8940147545472028,0.964851409135913,-0.9175534770692902,9.78272855899605,5.102475843303313,6.705460195070787,-0.9629350136250905,-0.9773773744734859,0.9474803924051275,10.368486631012237,7.017026042325441,6.092674887704206,-0.9511364011364689,-0.3572159674893589,0.08020303802461652
before,B1,1,-1,5.994139710672562,4.42932907826195,3.7090200922078806,-0.9301236742766303,0.5698719836858009,-0.6820763848528395,6.794055204121803,6.016087483923758,5.54924458414546,-0.9563580900052235,0.8100569667847094,-0.8631455136118003,7.923836088841228,6.6410275509979035,5.44391119398599,0.4937224726474439,-0.588762106881136,-0.930031649948294,8.259786312572471,8.120923374540077,6.889535966005522,-0.7384433670013537,0.7033806258823955,-0.9746559001112419
before,B1,2,-1,5.508612033663485,3.8112181569707357,4.4481638909675025,-0.17875560574570692,-0.48321087121489487,-0.46879347074203537,4.608050128446476,3.440247113067706,3.551542119133852,0.39334442371488976,-0.33116905941652025,-0.852162119270892,5.165246630444833,2.4431812490166074,4.809857497230806,-0.12683968265150575,-0.2501638697757452,-0.37881134292366075,5.239960865619893,4.582855736388074,4.909457302556167,0.2771413532179654,-0.4356261672826257,-0.6753781043437054
before,B1,3,1,4.724887534410711,4.604555273477486,3.709358916602093,-0.3639632915160272,-0.4366095513957903,0.6974410240446742,4.807102169141488,2.7944085324546513,2.8543023487049934,0.3857287129855884,0.251776230910172,-0.00413745038619174,4.122741509514114,1.0508482494125857,3.3800890778633845,-0.2683250447472574,0.42347184003357285,-0.6677722270917217,4.985520770089405,5.299767388394776,3.757674101762487,0.48419815194886173,0.20902867359671184,0.36258285538195084
before,B1,4,-1,5.42622039923354,2.843402152469758,2.9432723082389023,-0.15838531768071906,-0.2344312551673385,-0.4920354434188346,6.226998156907231,4.377188275393472,3.5942855433704928,-0.4971595856298699,-0.41497257432773615,0.5441063370427413,4.8585140701454765,4.916075671874998,2.906782045621708,-0.34553560451719617,-0.10885080523009519,-0.4205666975423768,7.465752040207325,6.42668681698946,3.2465634560637446,-0.8945522296193267,-0.08369445173085378,-0.016954449879401375
before,B1,5,1,7.3381876753447575,8.108711673332383,2.5306249360815904,-0.9434113773812088,0.7042653352398015,-0.7271478715194616,7.865809395953567,8.454121231107267,2.873833433147008,-0.9832503785539375,-0.8359080343096953,0.8794431180990586,7.066469048749443,8.161773323900066,2.2488621369803186,-0.8213158690051189,-0.052011962802959624,-0.19197245946567723,9.59879868942869,10.477796209272972,3.209798410048683,-0.9890915542575808,-0.6767360877073806,0.6660937336910687
before,B1,6,1,5.512580626105928,4.60527432740401,3.248279244313467,0.014759093008224878,-0.7503023833191406,0.4232979718901927,5.481216467826751,4.092952404349107,5.792377708188675,-0.5851731887816735,-0.2261342988160476,-0.4927327385740849,8.73070813441916,9.758534484576368,5.339364430450753,-0.9879953337251839,0.8792729770154659,-0.8994533620271127,8.755803985992706,9.697368652089587,7.708565526325674,-0.9838146167674728,0.8021412426983647,-0.8173192027178665
before,B1,7,1,4.048150538059645,2.5482393011282913,1.4048746038867765,0.22141168907225836,-0.13175774191843756,0.12755658584806787,5.155833019520532,1.9593973664235802,3.301725805302453,0.37968489024136803,-0.3015816880729536,-0.7600526889008766,5.590894006634065,2.1861100921245518,4.040205194850572,0.5018718561895695,0.16667888337476838,-0.3134957567020329,5.35788777836325,2.6473024489838712,3.6557637373725163,0.4531648092738574,-0.17619036392957055,-0.34746151949020027
before,B1,8,-1,4.481141941085583,2.2032359240797423,3.7592317268623887,-0.40323139485123305,0.05418196031649723,-0.13396573671488818,4.696306990263638,3.78969159087203,3.908770501903524,-0.08460807183349765,-0.2538852830367574,0.7608206273690997,5.100785630681086,2.580398490290734,3.9890997280863116,-0.3774135562687237,-0.36912658170908613,-0.33257454624300753,5.326034232028089,4.837767716666292,5.719204300354418,-0.6099989160456926,-0.5895841531214956,0.8665230127276689
before,B1,9,-1,4.753964133020277,0.6213148332107938,3.1656470046488474,-0.07642214704214981,-0.20233556805634287,-0.21434377257687776,5.861401188471027,0.8938728121006412,5.721560316905362,-0.2167435831925085,0.797700747701565,-0.08411488849843483,4.94478818594567,1.7525754263503004,3.305186233930968,0.7083547288547373,0.038112052778984655,-0.06498659518985814,5.620967292409157,1.3157340068134487,5.8422151898740875,0.04456155236620966,0.5768198738314461,-0.2524683500737591
before,B1,10,-1,5.190865533825257,2.1404639677041186,1.3807393393203289,-0.5239367125493496,0.45162354203793603,-0.42379441079750074,5.314224494714375,3.401688804430839,2.477393398435233,0.1671353794546925,0.3049557688394849,0.5975305820785404,5.676275140143376,2.6816400783358927,2.808906511113204,-0.22013248364209412,0.10000207115626938,-0.6751991353198386,5.785591973581737,5.167834219245063,2.801737680952915,-0.4722635028873591,-0.06664556149942369,0.5070716361333933
before,B1,11,1,5.758583733169517,2.1322967658223924,3.137443907588826,0.11236716375974438,-0.4604949379449587,0.06014141589821412,4.014586434505232,3.6797642469030416,2.6550355160204293,-0.2647726989230365,0.2589559393779072,-0.46588275649498434,5.229256822398347,3.291044265476424,5.494440219460158,-0.2664475927729334,-0.41264918858071065,0.8209813546404642,6.128337158184278,5.246866495898549,5.242990587603927,-0.7585909545844252,-0.5187770302841533,0.5877108768091516
before,B1,12,-1,5.545054837702734,2.1553208768091126,3.6411505229738306,-0.49865972657428126,0.22155669742436723,-0.14583722831469823,4.133327432124079,2.1790421908422912,2.8110043676857974,0.18410541828478943,-0.31580892678476213,-0.7661686555144734,4.36175028952273,0.7894165275293441,2.896861385456806,0.32055143753220544,-0.06471051208734062,-0.1961376709459267,4.905723952380448,3.713823642505462,3.658050959547244,-0.2369263303393932,-0.1281169601672559,-0.029059995226571815
before,B1,13,1,5.6671899739641525,2.0611205656494134,2.8727472370921197,0.9157743178976937,0.19994936216306786,0.4103174773590436,5.791623358139504,2.6194681195267613,4.429056272796685,-0.15523296592573704,0.7925048138694206,-0.14988362648067058,7.689448942277187,3.7509670920698484,3.7207300604849687,-0.7800195473111318,-0.37291398053450514,0.30490318725863624,6.915174944777861,3.4876492650703312,5.298187949739373,-0.34157731110067613,-0.11158902598922672,-0.41927320905581006
before,B1,15,-1,5.232359522339869,2.689121649542514,3.651460645609569,0.7619182798777537,-0.4040028176427976,-0.014140142524660984,5.962285687922416,2.7925740844870157,2.7846364897660845,0.6406706721220786,-0.3675921748705782,-0.3549638708783388,6.3632866722138175,1.9007596204956791,4.769689339157754,0.5181108702156889,-0.03144807234527259,0.3615577612439749,5.99288883456872,3.1816496667821275,4.990262504596231,0.42059595259912824,-0.09979154297517957,-0.5122276738901721
before,B1,16,1,4.365619466378878,2.6405261082788933,4.023836043647264,0.07205293364688423,0.3545840279635725,-0.23356408939982584,5.489608642294674,2.479708652819854,3.9183537494595257,-0.09587987570218932,-0.6533594942723856,0.5213242164963344,5.081234617037677,2.9888351724576703,2.9320079241899344,0.7094502304966884,-0.5937710731274869,-0.6714833400203482,5.362527240291636,3.403119440704486,4.678922636209696,-0.11195794393133668,-0.5622418337903711,0.3518758060010826
before,B1,17,-1,4.883764108720312,2.7821354083554297,4.150644406220761,-0.22351636044577272,-0.46739574078200813,0.7838316263442076,4.960135269070284,3.996778467451081,3.693039744798982,0.4066767600813559,0.45013682227864577,0.09192736282988374,7.0429583158000595,7.963328783477957,6.129877987554099,-0.8540367419592111,0.7573578860115443,-0.895669682148438,7.002348489119036,7.944547543584193,5.669414165459342,-0.8914424960656475,0.2124698199276477,-0.2976474559439991
before,B1,18,-1,4.682752940633851,1.8221722304177197,3.891660302544079,-0.04364870702778319,-0.5115304392325468,0.15293893495009792,5.311832164823532,6.0551391178556635,5.885620591123893,-0.7174229109419191,0.7034661836061172,-0.9786057331212414,6.373547580666578,6.954785398352616,5.989607378079284,-0.9605492337897273,0.9259723062938687,-0.9836565530166147,7.572501452089838,8.116457941887296,7.380327402121472,-0.9754764808733533,0.9490150367075493,-0.9862501633482468
before,B1,19,1,6.376571287888683,2.440841292391071,3.0499159105505287,0.3544794557330958,-0.2282214279111784,-0.8051151323267635,6.3106048831645145,2.557085933856581,4.256055918958869,0.2490634536047858,-0.6590236301213979,-0.044336100047140926,5.216817490210181,2.841087286468774,4.572655677707853,0.045869164693775194,-0.44530998410937206,0.15750241555485714,7.40834039909801,2.949371842340469,7.118531445363581,0.28721321471927364,-0.8384201614183316,-0.06172555307922293
before,B1,20,-1,5.1885488507820146,1.5290604869117073,3.2137644861109282,0.6766104894761081,-0.4561158952419559,-0.8709500478437332,6.040596809316238,6.187444603160369,6.2666780760807725,-0.8564394884172029,0.8574335680237012,-0.9869906637964864,8.130801512555973,8.566649400822069,7.801571347784584,-0.9696706286795128,0.9511231398789335,-0.9933109900221734,8.752113250022928,9.079247368190712,8.35444175835221,-0.982836445131266,0.974184330554703,-0.9951939903043298
before,B1,21,1,5.5579436566156,4.255692932849465,3.3675403606278964,0.23328776701814255,-0.8970585130933241,-0.22484487582142382,4.900436078312296,4.505673860466985,3.7034874041236936,0.29083363179947974,-0.37458640222232426,-0.8402603119636345,5.594271856730848,4.83797092153406,4.978200351213998,0.15771018542277077,-0.2828631053483178,0.6673066859420544,6.189476028787079,6.814418979140782,4.895381218077196,-0.6479492102368317,0.2883959144840023,-0.5938855513015452
before,B1,22,1,5.304644549022811,3.681285775797334,4.3824684473686215,0.7986892235379509,-0.7566768994061466,-0.9615867385958505,5.21597594532255,3.0476179378617196,3.776260210395768,-0.2254490175279435,-0.11765440562763053,-0.46184251740501825,8.253300964180857,3.381364865781128,5.527931775908183,0.3370837807612598,-0.9241395747644802,-0.06926338887309103,7.806064517910516,5.185793066959363,5.7607614556454285,0.6288062783608493,-0.87448076296518,-0.7973153948871256
before,B1,24,1,6.571531637223967,2.894163398680128,2.2973050439951472,-0.8547576933635125,-0.5449574079706448,0.730090621937251,6.225541888109812,4.660385839501367,4.699693120411011,-0.36714574156119945,0.5785714456386094,-0.8921389774156092,7.095239659298077,8.396873087507112,6.090896492207503,-0.8977273156371537,0.869761284890825,-0.9928450670953174,7.927407708718556,8.550015952677331,6.739786633644256,-0.9063114057795773,0.8808424567485439,-0.9446378820543407
before,B1,25,1,5.2276965506070905,9.813669148612822,3.838804550957215,-0.16447179868214518,-0.650392748799585,0.047158074731135216,5.851591670733849,9.529199299482084,2.584640274987462,0.1139231547413404,0.08277018879701831,0.07514572399478545,5.9686489530167055,7.935949042987252,3.3741716562705415,-0.41190205246080575,-0.3251439830139809,0.16992833601470386,5.759917027588865,11.473408660814966,3.435476603827972,-0.017388795734921032,-0.283335768444007,-0.18509443738285028
before,B1,26,1,4.701787766446162,1.677479248144952,3.994323536654603,-0.3241329087999147,-0.5901422996187474,0.5102860195742253,5.54051035329045,1.8075819541818705,2.2870875771386197,-0.45243461905342736,0.19725816760942327,0.19765622541117622,4.580133150677569,2.7790771907235032,3.3066729522222658,0.11471516234609497,-0.4914807072470221,0.3888537093003535,5.317645083266068,3.439262350487233,3.6271823119258766,-0.4826226043872663,-0.43018135194083157,0.5328596984771442
before,B1,27,1,6.183448678135576,2.723370890774872,2.6867082702846936,0.8294431534627975,-0.785931554046999,-0.8849378904453895,5.27435219627225,1.744518709145405,2.4286531935110385,0.6242052407968429,0.5730411051562609,0.4296747758139932,4.735714724241253,1.9697055878623786,2.936030295307924,-0.08263315391315501,-0.15305256389987296,-0.3879252905665466,5.697321554229689,3.6814224324341662,3.196374024823188,0.5878515781983069,0.0007030100091776481,0.2952303319881154
before,B1,28,1,4.157994163973182,2.9533888929238525,4.355118371079451,0.0609249841794694,0.37634171908445013,-0.5121774628903981,7.095050718360067,6.702820416386871,3.6752602177302847,-0.8961660552476598,-0.8104943752540384,0.5911916449140248,7.324316985607142,7.406536928050067,6.536959948657508,-0.01493372245974343,-0.0914682626720389,0.9902709059124398,8.328957762853003,8.72037125769567,6.871480608055905,-0.8699727469889587,-0.724373443075179,0.9046035230613217
before,B1,29,1,4.501727315102901,2.0064944591617677,3.7795103793934737,-0.45841695170321733,0.3904606340460766,-0.15229397327426583,4.291707232814932,1.8628446821609546,4.589014217319875,-0.36671028581127496,0.19809372825571925,-0.23196266006658733,8.380081653531466,2.4558403507279762,4.556892015209867,-0.7059447304042723,-0.7667333691468742,0.7844405112155118,8.050975879216406,2.43419285512388,4.881164264924288,-0.37105211309997893,0.07305066207097163,0.33902588590929145
before,B1,30,-1,5.319067969060278,5.887435976188736,6.356961210960327,-0.5474494845352713,0.4447405282314254,-0.9866096970815712,6.531121525631342,7.0366404014759105,7.066604059500182,-0.8805447263071016,0.8652628523826432,-0.997144544672348,7.623209648437687,7.622679358309457,7.288970598534755,0.2320849426134947,-0.32412827378774767,-0.9888261244955755,7.631107645176502,9.17760220793465,9.157178168784249,-0.6712933170621666,0.6768244537861939,-0.9965358784472048
before,B1,31,1,4.610152900487402,2.147156321160814,5.172344287608114,-0.27150672764426126,0.3989774104688381,-0.8506529443354979,5.2462020741767335,0.9667720341757818,2.8905963974718896,-0.4365587732912198,-0.0032964199401578098,-0.46890210498523555,7.382652595809556,3.5842163209172484,4.100265651469714,0.3640067958429624,-0.6966493061039876,-0.7622276784560209,6.766327756386011,4.006011468332775,4.772069505968427,0.4804162193699658,-0.25121382728046904,-0.5770306038298681
before,B1,32,-1,5.7905983630584545,6.285118641596049,4.115390773213162,0.8900849973675222,0.20449613561420119,0.49035881674748255,5.94664593630329,5.883374977401167,3.375558190858264,0.8908893416395485,0.37449583011561477,0.512813426195746,5.795773674482591,4.897097439660211,4.320642488857891,0.6932326015910621,-0.3089223675420466,-0.44731645221832317,7.928537925941113,7.962757661770282,4.723800432608163,0.9776069164464932,0.4796691074849887,0.5358590749505178
before,B1,33,-1,5.2558287722507036,3.3679174692064544,3.1814311794158834,-0.22637264138642585,-0.5218168074347411,0.6843541976394578,4.871737120149517,2.5125980099835252,2.318985877651547,0.607600969165338,0.4639292432691854,0.011912823023897488,8.312503896799528,3.389324754356965,3.2811817838279387,-0.1426167951270622,-0.7671605834244121,-0.16120112981999382,7.990956933440753,4.108418583243202,5.245367602796532,-0.3605863278215491,-0.7598792909784736,0.6048997662256523
before,B1,34,1,5.706857744225856,0.8026735688920934,3.5433749670016064,-0.37243945491645286,-0.6966770543767585,0.7330809679903596,5.642195614956906,3.9497016566945877,3.097410548293836,-0.393411868033408,-0.4093180998419997,0.49847383249136107,6.52604091207529,4.973675173043679,3.689360052225527,-0.9804158474466301,-0.8754746875944935,0.9130146108914703,7.844005754049055,6.171632901376319,5.273922589582433,-0.9438373442796035,-0.9471850564118781,0.9141312395035558
before,B1,35,-1,3.2816112445293903,5.390840206395652,3.948303038627643,0.14777428781428417,-0.18482876554264488,-0.9453561653753172,6.477186535530209,6.024681762463685,2.029590352231693,-0.9246654508855006,-0.5044568917526192,0.47412557826676754,7.159323334174339,7.779375971091446,4.299885773618629,-0.9543151475249136,0.8499064709526158,-0.8844600887504165,8.357439871459222,8.463900011847572,4.31573266617123,-0.9617866269213146,0.0969961291270642,-0.3185847856872528
before,B1,37,-1,5.23464816892161,5.524735417381927,2.453797681814689,-0.4742013529519582,-0.6456133955201618,0.7419522683828129,6.095081938923686,2.591237378655087,5.115030411772703,-0.7356511508659818,-0.8450240859952899,0.8771391912857112,8.087632945587378,4.457349386700724,7.41004898830559,0.37958168480914883,0.5348773430684554,0.9394469687782993,7.277243716062105,5.514189761399475,7.93625092071241,-0.08531740929099284,-0.01914356944122623,0.6570395483553738
before,B1,38,-1,5.798301541397671,7.6145050268214876,4.3692140333177925,-0.4155530034594182,-0.6021985280207872,0.943526026589988,5.222291868874704,7.47186707200674,4.417301899882602,0.7463705263801474,0.6386654947919651,0.9528043766214587,6.295203127902941,6.69422556158191,3.5760499292513503,0.8456758898045913,-0.1351993485520978,0.15193678246443468,6.47690739220098,9.462412869905789,6.426583128911686,0.6220111827832571,0.5129917838200218,0.9761830352694227
before,B1,39,1,4.4324823932977795,6.666585493977938,1.9719773771455327,0.4234990975146124,-0.16056668686259806,-0.11753479480390928,4.8950675390339065,5.8966296682539046,3.8697542225527215,-0.009062344129247772,-0.23381358236618333,-0.8700370598648036,8.549270286352053,4.0105779469437834,3.0375729358313426,0.705790750285819,-0.28870034525045296,-0.1439894869980806,8.15074317368031,8.047223144488893,4.756850652610893,0.6194410529928078,-0.6419703236677248,-0.874955890496772
before,B1,40,1,6.031093744128496,6.115357366971485,3.6600971654328003,0.8701564911245476,0.5632481705396949,0.5588236618623016,7.22348833064953,3.4672107077386998,3.310313555149441,0.8477667163076644,0.7272542727817171,0.7943625050337663,6.133835195306701,5.715852227058041,4.357321926267762,-0.6727669658154953,0.5028088113807649,-0.7637291625696428,8.76216007641948,6.360906468129917,5.364064839348117,0.4153969989650544,0.8986246331170037,0.20188194891874178
before,B1,41,-1,5.057633764445456,1.9917976219035265,3.066514341247743,0.5126489157193752,-0.13737342051876655,-0.2584798869409916,4.936042328068594,1.6292751340830074,3.2679783987508473,0.5088170508970409,0.02963014199772296,0.1894944374870163,8.233295440166854,1.9551728167679316,3.283156995497459,-0.7682282979683087,0.05122113060217848,-0.36970606014428203,7.6304109845564145,2.4239967736458077,3.5898376370200475,-0.5019822904216419,0.01160382139273558,0.14432359195122743
before,B1,42,1,3.6462240333088314,1.2652576357637761,1.6762370837258636,-0.26859532096776784,0.5832598587517344,-0.5184189112788795,5.715686614787091,4.751866457030853,5.194866244363919,0.7864000876866091,-0.6916340520784738,-0.959100602132808,8.414078597222323,8.15516148161059,6.77627746756667,-0.656956261245608,0.6493459058123258,-0.9915211700462178,7.800635908070599,8.394815562067055,7.61388984503143,-0.7197049030348223,0.660490689725715,-0.9792334843669264
before,B1,43,1,6.385654667368271,7.494689552574213,3.0673030481257277,-0.8555377232602626,-0.07500770938762628,0.0035671594046357276,5.702125118587678,7.692348099537696,2.7956172576064,-0.8133020393481826,0.04533010935742406,0.05924437135662841,8.415018602304029,7.171058828223558,2.421252894298327,0.5655602756614185,-0.5199019865224666,-0.0837960707824502,7.928584970509801,9.699981993949253,4.223660703176721,0.24746068025390167,-0.32020857945308745,-0.825765700064319
before,B1,44,1,5.109152889468718,3.2702671346698287,3.233135630579166,-0.278650358946039,0.15462595217857247,-0.45312709153093517,5.438201225450986,3.6487877803171327,2.7683615682573444,-0.4189756644989103,-0.4898175572754092,0.5617009845523248,8.488856116407499,3.166469359111635,3.7761760512713636,0.32688745086373594,-0.6385159788215836,-0.48866865332366266,8.103382024186722,5.338166621409855,3.389756037337534,0.5260575908440911,-0.2332402300190571,0.11153249922882233
before,B1,45,1,5.558347369630113,0.6420400450953982,4.08456566964369,0.46441347649304965,0.11014145034807352,0.1910777120655466,4.5554836913920935,0.45255488532689453,3.5057969579186183,0.24487338099203587,0.242639417721969,0.5258690969644461,6.111632833798613,3.7278666859129723,2.5137607191451643,-0.8802296914012664,-0.3972010166388036,0.045320698474849534,5.7969253796271385,3.5390097201005983,3.979818373443391,-0.4950693777042522,-0.14343506608868406,0.5021689545815855
before,B1,46,-1,5.838993144075882,3.5967963444504716,3.922269409788358,-0.3582187450112647,0.21651821641586705,-0.730323156178777,8.573721092382383,8.824849802385218,6.727748850683204,-0.9852884920213585,0.981496573094376,-0.9804253114318715,9.288472903275277,9.99806585544901,5.4296175022940085,-0.9908858923851754,0.9359406931907972,-0.9345093395081175,10.587721104592145,11.065682616848326,8.013101095642753,-0.9940874490135899,0.9667976764912235,-0.9469732910644327
before,B1,47,-1,6.718941878463356,3.259905518808416,8.936659989699296,-0.7695049762435527,-0.9241130553149606,0.940601202522188,6.279934726393659,1.601933737963294,8.608607720268537,-0.43957630377675566,-0.7163212127587419,0.7754167917932128,8.701836845378203,4.600064257379033,7.111923861248184,0.7644053251575242,-0.8489234574317893,-0.9263563472191375,9.170644366863025,4.539732120784285,10.598388175527603,0.28857028169423404,-0.8947125332386054,0.005111991923600506
before,B1,48,1,4.927633549059936,3.011207320244703,3.090982711463004,-0.1202477968699625,-0.5884968699034232,0.5737584195012125,6.440561065413502,7.710371174720803,7.29643086502572,-0.8367474868133774,-0.8296370156110974,0.996336016531081,9.660029914363104,8.064207816049832,7.959847823445431,-0.8324869086406451,-0.8810739634853603,0.9888932720819507,10.145289189169327,9.574514342996089,9.455762163922568,-0.9412823292430551,-0.9528702643663075,0.9981738115497317
before,B1,49,1,4.954160017392531,5.060525216418003,1.5029477070747517,-0.4242866522041591,-0.46566920737156786,0.3108975500692357,4.368190274964001,5.194714713951695,5.577986812957904,-0.20430789007466962,0.2889422881982759,-0.9221844100676192,4.620654617226439,4.639259411205855,2.9823070297336027,-0.5099647346022201,-0.5268548647050454,0.7012507496796623,4.765915787306128,7.132364507500535,5.328137543679938,-0.27638299409688305,0.14586449988308822,-0.7792534216340259
before,B1,50,-1,6.54432570329095,9.318085970790603,5.23253480790626,-0.9425791989530969,-0.9485625449534091,0.9918906036083144,6.283105201531155,9.21937591615038,3.6072559319894077,-0.9449892541039777,0.666874936593636,-0.6628895401278839,7.518313230266983,8.229163946678245,3.3218888669094024,-0.9519623144538257,0.11332027160716622,-0.20829660579807074,8.83075508385368,11.192896540447954,5.0557964735992025,-0.961125944439162,-0.16569034797152574,0.30759523124433147
before,B1,51,1,7.800983787519959,7.813890392726321,4.241878931046023,-0.8597436264109122,-0.8697040624838166,0.7563892411615686,4.373094952378377,7.7113441799535165,4.470732535970761,-0.015108160726762274,-0.10718008710125157,0.9369536459015013,5.94590924104255,6.947368215722539,4.803535177265882,0.8059420025422419,0.672478817976074,0.9210644555516547,7.5664228019702175,9.693550073155075,6.814982895693546,-0.5961452676540301,-0.4889957883533601,0.9727281323506005
before,B1,52,-1,6.277135316606926,4.640818254554474,3.8575820009211834,-0.7112817063807165,0.3579869893642441,-0.873722766222325,5.145335124089084,5.33454518793077,5.330854939696758,0.1010703302445034,-0.22040135794745155,-0.93499448064704,7.766134139020659,4.668665441732571,4.9469585597265,0.5696704115945539,-0.6317045651835327,-0.969610417043926,7.205787123353422,7.156604593535018,6.859321918122941,-0.34557457629138705,0.2509372722759597,-0.9850898532312244
before,B1,53,1,5.17732462039574,0.7832497561469062,2.6636912191445705,0.5157840322329429,0.35872672345730705,-0.2912959626172018,5.695499541164792,2.0985933876574108,3.951457764600252,0.5786435728889937,-0.2605665504396778,-0.5853790736752633,4.510651935879985,1.673574507146369,2.3471671998995842,0.6754589215548061,0.38277413272821675,0.16607329083929726,5.8547812726992925,2.6595106375117314,3.9324867964615873,0.7884009431087151,-0.24464944023010443,-0.48336875325433265
before,B1,55,1,5.585879962746904,6.399859398543159,6.866935168206664,0.666600461853616,0.7613288976803819,0.9513073526653013,6.870877895642083,6.249922706441439,8.004972447168777,-0.9210747018343295,0.9546697624849607,-0.984200619788855,9.172154528977345,7.055283741917916,6.259227748924425,-0.9603257153971799,0.7977986335442069,-0.8883787959571005,9.72600990610911,8.068377254434862,9.65238360189888,-0.8954604101053262,0.9005254512518198,-0.7774233645991195
before,B1,56,-1,5.739351392610668,5.135816728861479,3.5556467051857026,0.9168196576395984,0.9099221313457703,0.873492361170736,5.389419804328383,4.584437269601016,4.2978226981444365,0.7700744910073025,0.2949538851835415,0.709722170044176,8.70499674488298,3.6190177647002923,5.222191842039835,0.510961005736899,-0.7325016144857185,0.15407789929703786,8.879701348350178,6.756175892063044,5.093636853039086,0.8149334069454979,0.14243874743534882,0.6342121667232413
before,B1,57,1,5.333566650245224,2.9200476913033904,3.7617402174893613,0.8365026940818038,-0.21990889125037616,-0.13313192304896995,5.222707042625591,2.5930807703165115,2.614825317596684,0.5507693021199628,-0.516039241815205,-0.33671899306128006,8.538893340719635,2.9134118178936914,3.7273133316254543,-0.845340566335278,-0.7485466971217832,0.519275338580296,7.719584318644942,3.9440407186016446,3.8830088264445655,-0.3731526854147936,-0.5679114544177076,0.5232969468815234
before,B1,58,1,5.973494181379352,4.2958248287598755,3.202561168021285,-0.6955169958638594,0.2707285945962781,-0.5942944275881145,8.198432906747309,7.219106261489295,3.983285117402307,-0.874823774922995,0.1768445861317711,-0.22257703520303104,8.088069970657727,7.944718611467572,5.123752218267668,-0.9482668310242754,0.7047035669605078,-0.800146688128492,10.365551037634912,9.3152384627261,4.643542825485581,-0.9742069934232632,0.49872156675084717,-0.5883404735266603
before,B1,59,1,6.876327913519321,8.19476032192909,3.8734546403859302,-0.9170119859062626,-0.8939882111088211,0.8170302623930966,6.591124712059743,8.598291436190646,4.881587945025375,-0.9407402526405549,-0.893550098068074,0.9353445105132643,5.850682957481632,8.320514776914077,4.783518977339525,-0.8158491786593697,-0.26072070459627555,0.39610307163061065,8.394077742774366,10.6275234890161,6.154138313239172,-0.9779300858035598,-0.9101733542257449,0.9349399553381417
before,B1,60,1,5.2047077401309645,3.3091289951004605,4.1318198337063645,0.5099810269433804,-0.13773704769081546,-0.8662836605758116,4.875727531286645,0.7964476582365989,3.4717167708506467,0.010291022108598955,-0.15644165496480117,-0.36933759598526456,5.313200033085472,3.137811435853593,4.242998850386335,-0.20082382468810944,0.4953399865329637,-0.8707009922128117,5.904508079556575,4.248599968317915,4.346216869410328,-0.48439809178309245,0.3108964093633546,-0.7738459367270961
before,B1,61,-1,6.739132079043742,7.485961280900188,5.375369187432388,-0.8920448850672816,-0.8726510502043133,0.894105435534849,5.225013908883606,7.7608403503746715,7.051723890129527,-0.1217560106147223,-0.2864297753644262,0.9770697740682994,7.98355212714233,7.196903403426192,7.010518931873439,0.5033914898190738,0.519383777728057,0.9894425463148647,7.489517212543212,9.736712624864703,8.887995797877664,-0.10616066622965359,-0.00806235927687688,0.9857294551023196
