iteration,model,n,BA,AUC
502,all_9windows,275,0.49656084656084654,0.5042857142857142
502,early_lateral,275,0.47645502645502646,0.4194708994708995
502,lateral_3windows,275,0.43875661375661373,0.3839153439153439
503,all_9windows,275,0.47632275132275137,0.46317460317460313
503,early_lateral,275,0.5156084656084656,0.4894179894179895
503,lateral_3windows,275,0.5013227513227514,0.5047619047619047
504,all_9windows,275,0.4605820105820106,0.41380952380952385
504,early_lateral,275,0.5156084656084656,0.523968253968254
504,lateral_3windows,275,0.5084656084656085,0.5103174603174603
505,all_9windows,275,0.5044973544973546,0.4966137566137567
505,early_lateral,275,0.4664021164021164,0.43502645502645504
505,lateral_3windows,275,0.5169312169312169,0.4946031746031747
506,all_9windows,275,0.4759259259259259,0.47613756613756614
506,early_lateral,275,0.5316137566137566,0.5355555555555556
506,lateral_3windows,275,0.53505291005291,0.5372486772486773
507,all_9windows,275,0.5112433862433863,0.5358201058201058
507,early_lateral,275,0.4466931216931217,0.4274603174603175
507,lateral_3windows,275,0.4939153439153439,0.4813227513227514
508,all_9windows,275,0.49497354497354495,0.5284126984126984
508,early_lateral,275,0.5534391534391534,0.5862962962962963
508,lateral_3windows,275,0.5494708994708994,0.5707407407407408
509,all_9windows,275,0.5181216931216931,0.5066666666666666
509,early_lateral,275,0.4976190476190476,0.4851322751322751
509,lateral_3windows,275,0.4328042328042328,0.41873015873015873
510,all_9windows,275,0.519973544973545,0.5037566137566137
510,early_lateral,275,0.5571428571428572,0.5407407407407407
510,lateral_3windows,275,0.5242063492063492,0.5046560846560846
511,all_9windows,275,0.4666666666666667,0.4933333333333333
511,early_lateral,275,0.47923280423280423,0.5003174603174603
511,lateral_3windows,275,0.48677248677248675,0.4931746031746032
512,all_9windows,275,0.5558201058201058,0.5333333333333333
512,early_lateral,275,0.5228835978835978,0.5229100529100528
512,lateral_3windows,275,0.5521164021164021,0.5455555555555556
513,all_9windows,275,0.44219576719576725,0.43507936507936507
513,early_lateral,275,0.5157407407407407,0.47703703703703704
513,lateral_3windows,275,0.48306878306878304,0.46624338624338624
514,all_9windows,275,0.43425925925925923,0.40656084656084657
514,early_lateral,275,0.42500000000000004,0.37301587301587313
514,lateral_3windows,275,0.4335978835978836,0.4001058201058201
515,all_9windows,275,0.5195767195767196,0.5323280423280423
515,early_lateral,275,0.5447089947089947,0.5449206349206349
515,lateral_3windows,275,0.5485449735449736,0.5617460317460318
516,all_9windows,275,0.49312169312169307,0.4843386243386243
516,early_lateral,275,0.5138888888888888,0.4634920634920635
516,lateral_3windows,275,0.4718253968253968,0.45084656084656083
517,all_9windows,275,0.4838624338624339,0.4567195767195767
517,early_lateral,275,0.3816137566137566,0.3752380952380952
517,lateral_3windows,275,0.500925925925926,0.46465608465608466
518,all_9windows,275,0.4101851851851852,0.38941798941798944
518,early_lateral,275,0.44325396825396823,0.41708994708994707
518,lateral_3windows,275,0.47883597883597884,0.4370899470899471
519,all_9windows,275,0.5235449735449735,0.5387301587301587
519,early_lateral,275,0.5228835978835978,0.5465079365079365
519,lateral_3windows,275,0.5375661375661376,0.5541269841269841
520,all_9windows,275,0.489021164021164,0.5247089947089947
520,early_lateral,275,0.5043650793650793,0.4864021164021164
520,lateral_3windows,275,0.48664021164021165,0.48354497354497356
521,all_9windows,275,0.515079365079365,0.48650793650793644
521,early_lateral,275,0.5170634920634921,0.511957671957672
521,lateral_3windows,275,0.5022486772486773,0.5201587301587302
522,all_9windows,275,0.4099206349206349,0.40407407407407403
522,early_lateral,275,0.4263227513227513,0.4378835978835979
522,lateral_3windows,275,0.4443121693121693,0.41962962962962963
523,all_9windows,275,0.446957671957672,0.42703703703703705
523,early_lateral,275,0.42923280423280424,0.42560846560846566
523,lateral_3windows,275,0.43306878306878305,0.42624338624338626
524,all_9windows,275,0.5406084656084655,0.5646031746031746
524,early_lateral,275,0.5066137566137566,0.49439153439153444
524,lateral_3windows,275,0.48306878306878304,0.4805820105820106
525,all_9windows,275,0.5112433862433863,0.5196825396825396
525,early_lateral,275,0.5301587301587302,0.507089947089947
525,lateral_3windows,275,0.5411375661375661,0.5160317460317461
526,all_9windows,275,0.453042328042328,0.42476190476190473
526,early_lateral,275,0.4832010582010582,0.44899470899470895
526,lateral_3windows,275,0.4650793650793651,0.42455026455026457
527,all_9windows,275,0.5046296296296297,0.5034920634920635
527,early_lateral,275,0.5388888888888889,0.5569312169312169
527,lateral_3windows,275,0.546031746031746,0.5537037037037038
528,all_9windows,275,0.48611111111111116,0.5034920634920634
528,early_lateral,275,0.5243386243386243,0.5302645502645503
528,lateral_3windows,275,0.5059523809523809,0.5144973544973545
529,all_9windows,275,0.40529100529100526,0.3579365079365079
529,early_lateral,275,0.4369047619047619,0.39851851851851855
529,lateral_3windows,275,0.43346560846560844,0.3764021164021164
530,all_9windows,275,0.48611111111111116,0.4584126984126984
530,early_lateral,275,0.501058201058201,0.4851322751322752
530,lateral_3windows,275,0.5084656084656085,0.48412698412698413
531,all_9windows,275,0.4974867724867725,0.47523809523809524
531,early_lateral,275,0.5170634920634921,0.52
531,lateral_3windows,275,0.5059523809523809,0.5223280423280423
532,all_9windows,275,0.5042328042328043,0.5179365079365079
532,early_lateral,275,0.4367724867724868,0.41285714285714287
532,lateral_3windows,275,0.5449735449735449,0.5394179894179895
533,all_9windows,275,0.5132275132275133,0.5219047619047619
533,early_lateral,275,0.5301587301587302,0.5104761904761905
533,lateral_3windows,275,0.4728835978835979,0.4755555555555555
534,all_9windows,275,0.5342592592592592,0.5347089947089947
534,early_lateral,275,0.5607142857142857,0.5750264550264552
534,lateral_3windows,275,0.5567460317460318,0.5841798941798941
535,all_9windows,275,0.5247354497354497,0.5408465608465609
535,early_lateral,275,0.5301587301587302,0.5521693121693121
535,lateral_3windows,275,0.5268518518518519,0.5367724867724868
536,all_9windows,275,0.5448412698412699,0.5232275132275133
536,early_lateral,275,0.39656084656084656,0.36873015873015874
536,lateral_3windows,275,0.42592592592592593,0.39328042328042323
537,all_9windows,275,0.4907407407407407,0.48338624338624336
537,early_lateral,275,0.5341269841269841,0.526931216931217
537,lateral_3windows,275,0.5156084656084656,0.5124338624338625
538,all_9windows,275,0.4906084656084656,0.4696296296296296
538,early_lateral,275,0.49378306878306877,0.5085714285714286
538,lateral_3windows,275,0.4906084656084656,0.4991534391534392
539,all_9windows,275,0.49007936507936506,0.46476190476190476
539,early_lateral,275,0.5498677248677248,0.5252380952380953
539,lateral_3windows,275,0.5025132275132276,0.48010582010582015
540,all_9windows,275,0.5083333333333333,0.4695238095238095
540,early_lateral,275,0.4215608465608466,0.3951851851851852
540,lateral_3windows,275,0.45,0.4275132275132275
541,all_9windows,275,0.4574074074074074,0.4105291005291006
541,early_lateral,275,0.5083333333333333,0.5061904761904763
541,lateral_3windows,275,0.4865079365079365,0.4352910052910053
542,all_9windows,275,0.5682539682539682,0.5994708994708995
542,early_lateral,275,0.4358465608465608,0.4029100529100529
542,lateral_3windows,275,0.48796296296296293,0.4484656084656085
543,all_9windows,275,0.46891534391534395,0.47931216931216925
543,early_lateral,275,0.4865079365079365,0.48677248677248675
543,lateral_3windows,275,0.4976190476190476,0.5028042328042328
544,all_9windows,275,0.5031746031746032,0.5073544973544973
544,early_lateral,275,0.44272486772486774,0.4036507936507937
544,lateral_3windows,275,0.5095238095238095,0.5008465608465609
545,all_9windows,275,0.5026455026455027,0.4937037037037037
545,early_lateral,275,0.5716931216931217,0.5610052910052911
545,lateral_3windows,275,0.5677248677248676,0.5548677248677248
546,all_9windows,275,0.5,0.4837037037037037
546,early_lateral,275,0.4287037037037037,0.41820105820105813
546,lateral_3windows,275,0.4921957671957672,0.4512169312169312
547,all_9windows,275,0.42235449735449737,0.3932275132275133
547,early_lateral,275,0.47275132275132276,0.4547619047619048
547,lateral_3windows,275,0.46878306878306875,0.45899470899470896
548,all_9windows,275,0.49193121693121694,0.4806349206349207
548,early_lateral,275,0.4843915343915344,0.47645502645502646
548,lateral_3windows,275,0.4915343915343915,0.48984126984126986
549,all_9windows,275,0.44986772486772486,0.4075661375661375
549,early_lateral,275,0.5134920634920634,0.5162433862433862
549,lateral_3windows,275,0.47500000000000003,0.4471957671957672
550,all_9windows,275,0.5428571428571428,0.5446560846560846
550,early_lateral,275,0.5810846560846561,0.5612698412698414
550,lateral_3windows,275,0.5667989417989419,0.5459259259259259
551,all_9windows,275,0.4654761904761905,0.45407407407407413
551,early_lateral,275,0.49378306878306877,0.48338624338624336
551,lateral_3windows,275,0.50489417989418,0.49650793650793656
552,all_9windows,275,0.5042328042328043,0.5214814814814814
552,early_lateral,275,0.5134920634920634,0.5524867724867725
552,lateral_3windows,275,0.5279100529100529,0.561058201058201
553,all_9windows,275,0.5153439153439153,0.5239153439153439
553,early_lateral,275,0.5316137566137566,0.5303703703703704
553,lateral_3windows,275,0.5313492063492063,0.5357142857142857
554,all_9windows,275,0.5026455026455027,0.4928571428571428
554,early_lateral,275,0.5316137566137566,0.5363492063492064
554,lateral_3windows,275,0.5316137566137566,0.5234391534391534
555,all_9windows,275,0.549074074074074,0.5865608465608465
555,early_lateral,275,0.5534391534391534,0.5930687830687831
555,lateral_3windows,275,0.5677248677248676,0.6103703703703703
556,all_9windows,275,0.48584656084656086,0.46830687830687834
556,early_lateral,275,0.5156084656084656,0.5303703703703704
556,lateral_3windows,275,0.5268518518518519,0.5204761904761904
557,all_9windows,275,0.48822751322751323,0.4833333333333334
557,early_lateral,275,0.5025132275132276,0.5056613756613757
557,lateral_3windows,275,0.5205026455026456,0.5201058201058202
558,all_9windows,275,0.4652116402116402,0.4302116402116402
558,early_lateral,275,0.5083333333333333,0.5293121693121693
558,lateral_3windows,275,0.5193121693121693,0.5213227513227514
559,all_9windows,275,0.5369047619047619,0.5768253968253969
559,early_lateral,275,0.5156084656084656,0.5573015873015873
559,lateral_3windows,275,0.533994708994709,0.5673544973544974
560,all_9windows,275,0.5478835978835979,0.5111111111111111
560,early_lateral,275,0.47923280423280423,0.5031746031746032
560,lateral_3windows,275,0.49034391534391536,0.5107936507936508
561,all_9windows,275,0.4984126984126984,0.5120634920634921
561,early_lateral,275,0.4989417989417989,0.5038624338624339
561,lateral_3windows,275,0.5351851851851852,0.5246560846560846
562,all_9windows,275,0.4478835978835979,0.4341798941798942
562,early_lateral,275,0.4826719576719577,0.44026455026455025
562,lateral_3windows,275,0.4646825396825397,0.4352380952380953
563,all_9windows,275,0.5006613756613757,0.48391534391534397
563,early_lateral,275,0.4664021164021164,0.46555555555555556
563,lateral_3windows,275,0.48068783068783066,0.5040740740740741
564,all_9windows,275,0.4456349206349206,0.4215873015873016
564,early_lateral,275,0.4989417989417989,0.5003703703703704
564,lateral_3windows,275,0.4917989417989418,0.48264550264550266
565,all_9windows,275,0.5343915343915344,0.5203174603174603
565,early_lateral,275,0.5534391534391534,0.5552380952380953
565,lateral_3windows,275,0.5641534391534391,0.5675132275132275
566,all_9windows,275,0.5201058201058201,0.5112698412698413
566,early_lateral,275,0.48068783068783066,0.5192063492063492
566,lateral_3windows,275,0.5205026455026456,0.5302116402116402
567,all_9windows,275,0.5031746031746032,0.488042328042328
567,early_lateral,275,0.4443121693121693,0.48328042328042325
567,lateral_3windows,275,0.421957671957672,0.4240740740740741
568,all_9windows,275,0.47843915343915344,0.46962962962962956
568,early_lateral,275,0.42103174603174603,0.4133862433862435
568,lateral_3windows,275,0.4552910052910053,0.41301587301587306
569,all_9windows,275,0.49708994708994714,0.5171957671957671
569,early_lateral,275,0.45886243386243386,0.4334391534391534
569,lateral_3windows,275,0.43756613756613755,0.41915343915343917
570,all_9windows,275,0.44417989417989423,0.4049206349206349
570,early_lateral,275,0.4076719576719577,0.3551322751322752
570,lateral_3windows,275,0.4034391534391535,0.33296296296296296
571,all_9windows,275,0.551058201058201,0.5524867724867725
571,early_lateral,275,0.4916666666666667,0.506984126984127
571,lateral_3windows,275,0.5059523809523809,0.517830687830688
572,all_9windows,275,0.5556878306878307,0.5413227513227514
572,early_lateral,275,0.5534391534391534,0.5617989417989419
572,lateral_3windows,275,0.546031746031746,0.5392063492063492
573,all_9windows,275,0.5420634920634921,0.5213756613756615
573,early_lateral,275,0.47923280423280423,0.4797883597883598
573,lateral_3windows,275,0.47579365079365077,0.48529100529100533
574,all_9windows,275,0.5498677248677248,0.5615873015873016
574,early_lateral,275,0.5083333333333333,0.5053439153439153
574,lateral_3windows,275,0.47910052910052914,0.46206349206349207
575,all_9windows,275,0.549074074074074,0.5694708994708995
575,early_lateral,275,0.5752645502645503,0.604074074074074
575,lateral_3windows,275,0.5313492063492063,0.58005291005291
576,all_9windows,275,0.43902116402116403,0.40317460317460324
576,early_lateral,275,0.40714285714285714,0.37857142857142856
576,lateral_3windows,275,0.43333333333333335,0.387989417989418
577,all_9windows,275,0.48664021164021165,0.4901587301587302
577,early_lateral,275,0.4661375661375661,0.48301587301587307
577,lateral_3windows,275,0.48783068783068784,0.5055555555555555
578,all_9windows,275,0.4744708994708995,0.4575661375661375
578,early_lateral,275,0.5534391534391534,0.5441269841269841
578,lateral_3windows,275,0.5201058201058201,0.49899470899470894
579,all_9windows,275,0.45357142857142857,0.4287830687830688
579,early_lateral,275,0.4759259259259259,0.4866666666666667
579,lateral_3windows,275,0.5047619047619047,0.506031746031746
580,all_9windows,275,0.5047619047619047,0.5296296296296297
580,early_lateral,275,0.5243386243386243,0.5454497354497354
580,lateral_3windows,275,0.5058201058201058,0.5331746031746032
581,all_9windows,275,0.47804232804232805,0.4835978835978836
581,early_lateral,275,0.49523809523809526,0.4973015873015873
581,lateral_3windows,275,0.4951058201058201,0.5211111111111111
582,all_9windows,275,0.5041005291005292,0.47370370370370374
582,early_lateral,275,0.4899470899470899,0.47455026455026456
582,lateral_3windows,275,0.5085978835978836,0.5117989417989418
583,all_9windows,275,0.4362433862433862,0.39603174603174607
583,early_lateral,275,0.4628306878306878,0.41973544973544974
583,lateral_3windows,275,0.4448412698412698,0.40068783068783065
584,all_9windows,275,0.4832010582010582,0.5144444444444445
584,early_lateral,275,0.5170634920634921,0.5280423280423281
584,lateral_3windows,275,0.5023809523809524,0.5303703703703704
585,all_9windows,275,0.41044973544973545,0.36079365079365083
585,early_lateral,275,0.4111111111111111,0.35
585,lateral_3windows,275,0.39748677248677244,0.3636507936507937
586,all_9windows,275,0.5865079365079365,0.5734391534391534
586,early_lateral,275,0.5374338624338625,0.5567195767195766
586,lateral_3windows,275,0.5281746031746032,0.5080952380952382
587,all_9windows,275,0.4457671957671958,0.4434920634920635
587,early_lateral,275,0.47870370370370374,0.4549206349206349
587,lateral_3windows,275,0.4642857142857143,0.45724867724867724
588,all_9windows,275,0.49616402116402114,0.4935449735449735
588,early_lateral,275,0.5198412698412698,0.47264550264550265
588,lateral_3windows,275,0.44126984126984126,0.4130687830687831
589,all_9windows,275,0.5222222222222221,0.5701058201058201
589,early_lateral,275,0.4793650793650793,0.432962962962963
589,lateral_3windows,275,0.48664021164021165,0.4762962962962963
590,all_9windows,275,0.4756613756613757,0.4602645502645502
590,early_lateral,275,0.44087301587301586,0.4251851851851852
590,lateral_3windows,275,0.49563492063492065,0.4673544973544974
591,all_9windows,275,0.5449735449735449,0.5544444444444445
591,early_lateral,275,0.5461640211640211,0.5623809523809524
591,lateral_3windows,275,0.5494708994708994,0.5660846560846561
592,all_9windows,275,0.47791005291005295,0.4835978835978836
592,early_lateral,275,0.4383597883597884,0.3956613756613756
592,lateral_3windows,275,0.44206349206349205,0.38687830687830693
593,all_9windows,275,0.5587301587301587,0.5485714285714285
593,early_lateral,275,0.5025132275132276,0.5478306878306878
593,lateral_3windows,275,0.5132275132275133,0.537037037037037
594,all_9windows,275,0.5041005291005292,0.4823280423280424
594,early_lateral,275,0.46878306878306875,0.43846560846560845
594,lateral_3windows,275,0.47989417989417993,0.45714285714285713
595,all_9windows,275,0.4351851851851852,0.4246560846560847
595,early_lateral,275,0.5228835978835978,0.5066666666666667
595,lateral_3windows,275,0.4832010582010582,0.4885185185185185
596,all_9windows,275,0.4662698412698413,0.47063492063492063
596,early_lateral,275,0.49378306878306877,0.4889947089947091
596,lateral_3windows,275,0.46865079365079365,0.47370370370370374
597,all_9windows,275,0.5003968253968254,0.5366666666666666
597,early_lateral,275,0.4579365079365079,0.43629629629629624
597,lateral_3windows,275,0.5268518518518519,0.5575132275132276
598,all_9windows,275,0.5285714285714286,0.5286772486772486
598,early_lateral,275,0.5301587301587302,0.5215343915343915
598,lateral_3windows,275,0.5375661375661376,0.5172486772486772
599,all_9windows,275,0.47500000000000003,0.501005291005291
599,early_lateral,275,0.5316137566137566,0.5259788359788359
599,lateral_3windows,275,0.5314814814814814,0.5115343915343915
600,all_9windows,275,0.5055555555555555,0.5002116402116402
600,early_lateral,275,0.5316137566137566,0.5486772486772487
600,lateral_3windows,275,0.5458994708994709,0.555026455026455
601,all_9windows,275,0.5334656084656084,0.5285714285714287
601,early_lateral,275,0.5461640211640211,0.5676190476190476
601,lateral_3windows,275,0.5678571428571428,0.5586243386243386
602,all_9windows,275,0.5115079365079365,0.4866137566137566
602,early_lateral,275,0.5301587301587302,0.5094179894179894
602,lateral_3windows,275,0.5304232804232805,0.5073015873015874
603,all_9windows,275,0.49417989417989416,0.5178306878306879
603,early_lateral,275,0.5280423280423281,0.5216931216931217
603,lateral_3windows,275,0.5242063492063492,0.5451322751322751
604,all_9windows,275,0.4845238095238095,0.4498412698412698
604,early_lateral,275,0.551984126984127,0.5361375661375661
604,lateral_3windows,275,0.5304232804232805,0.5145502645502645
605,all_9windows,275,0.4845238095238095,0.47730158730158734
605,early_lateral,275,0.5083333333333333,0.5047089947089947
605,lateral_3windows,275,0.5158730158730158,0.5115343915343915
606,all_9windows,275,0.4645502645502645,0.47343915343915344
606,early_lateral,275,0.5156084656084656,0.5151322751322751
606,lateral_3windows,275,0.5158730158730158,0.5201587301587303
607,all_9windows,275,0.5113756613756614,0.5126455026455027
607,early_lateral,275,0.5353174603174603,0.5196296296296297
607,lateral_3windows,275,0.4845238095238095,0.4674074074074074
608,all_9windows,275,0.47764550264550265,0.45820105820105816
608,early_lateral,275,0.5134920634920634,0.5115873015873016
608,lateral_3windows,275,0.4876984126984127,0.4856613756613756
609,all_9windows,275,0.4301587301587302,0.43894179894179897
609,early_lateral,275,0.3851851851851852,0.37285714285714283
609,lateral_3windows,275,0.41349206349206347,0.367989417989418
610,all_9windows,275,0.4842592592592593,0.48428571428571426
610,early_lateral,275,0.45224867724867723,0.4226984126984127
610,lateral_3windows,275,0.5170634920634921,0.5212698412698413
611,all_9windows,275,0.47275132275132276,0.4433862433862434
611,early_lateral,275,0.45132275132275135,0.41365079365079366
611,lateral_3windows,275,0.45806878306878307,0.41931216931216936
612,all_9windows,275,0.5451058201058201,0.5628042328042329
612,early_lateral,275,0.5461640211640211,0.5728042328042328
612,lateral_3windows,275,0.5677248677248676,0.5751322751322752
613,all_9windows,275,0.5100529100529101,0.4947089947089947
613,early_lateral,275,0.5461640211640211,0.5366666666666666
613,lateral_3windows,275,0.5095238095238095,0.5012698412698413
614,all_9windows,275,0.44907407407407407,0.4329100529100529
614,early_lateral,275,0.43333333333333335,0.4085714285714286
614,lateral_3windows,275,0.46997354497354493,0.4632275132275132
615,all_9windows,275,0.5575396825396826,0.5317989417989418
615,early_lateral,275,0.5353174603174603,0.5144973544973545
615,lateral_3windows,275,0.5242063492063492,0.5165608465608466
616,all_9windows,275,0.507010582010582,0.4938095238095238
616,early_lateral,275,0.5447089947089947,0.5243386243386243
616,lateral_3windows,275,0.5267195767195767,0.5151851851851852
617,all_9windows,275,0.4447089947089947,0.4524867724867725
617,early_lateral,275,0.4719576719576719,0.4771957671957672
617,lateral_3windows,275,0.50489417989418,0.4997883597883598
618,all_9windows,275,0.4895502645502645,0.5024338624338625
618,early_lateral,275,0.5316137566137566,0.5082539682539682
618,lateral_3windows,275,0.5056878306878307,0.48841269841269846
619,all_9windows,275,0.4933862433862434,0.518994708994709
619,early_lateral,275,0.5534391534391534,0.5541269841269841
619,lateral_3windows,275,0.546031746031746,0.5389947089947089
620,all_9windows,275,0.4093915343915344,0.42730158730158735
620,early_lateral,275,0.4388888888888889,0.3919576719576719
620,lateral_3windows,275,0.4170634920634921,0.3698941798941799
621,all_9windows,275,0.5244708994708995,0.5371428571428571
621,early_lateral,275,0.5353174603174603,0.5179365079365079
621,lateral_3windows,275,0.5533068783068783,0.5404761904761906
622,all_9windows,275,0.5260582010582011,0.5121164021164021
622,early_lateral,275,0.5716931216931217,0.5568783068783069
622,lateral_3windows,275,0.557010582010582,0.5454497354497354
623,all_9windows,275,0.5121693121693122,0.5203174603174603
623,early_lateral,275,0.5388888888888889,0.5564021164021165
623,lateral_3windows,275,0.5059523809523809,0.5437566137566138
624,all_9windows,275,0.43108465608465607,0.38841269841269843
624,early_lateral,275,0.5374338624338625,0.5358201058201058
624,lateral_3windows,275,0.49404761904761907,0.48248677248677246
625,all_9windows,275,0.5334656084656084,0.5178306878306879
625,early_lateral,275,0.5461640211640211,0.5377777777777778
625,lateral_3windows,275,0.5133597883597883,0.5235978835978836
626,all_9windows,275,0.48373015873015873,0.4678306878306879
626,early_lateral,275,0.4989417989417989,0.4878835978835979
626,lateral_3windows,275,0.5242063492063492,0.526878306878307
627,all_9windows,275,0.5755291005291006,0.5777248677248679
627,early_lateral,275,0.49828042328042327,0.4768783068783069
627,lateral_3windows,275,0.5386243386243386,0.5386772486772486
628,all_9windows,275,0.4396825396825397,0.44708994708994715
628,early_lateral,275,0.49126984126984125,0.4815343915343916
628,lateral_3windows,275,0.4914021164021164,0.4771428571428572
629,all_9windows,275,0.5296296296296297,0.5707936507936507
629,early_lateral,275,0.5534391534391534,0.554126984126984
629,lateral_3windows,275,0.5386243386243386,0.5413756613756614
630,all_9windows,275,0.5253968253968254,0.5396825396825397
630,early_lateral,275,0.4367724867724868,0.39476190476190476
630,lateral_3windows,275,0.4845238095238095,0.47857142857142854
631,all_9windows,275,0.4718253968253968,0.4821693121693122
631,early_lateral,275,0.49523809523809526,0.5245502645502645
631,lateral_3windows,275,0.49497354497354495,0.5344973544973545
632,all_9windows,275,0.5185185185185185,0.5195238095238095
632,early_lateral,275,0.42619047619047623,0.3816931216931217
632,lateral_3windows,275,0.48664021164021165,0.4586243386243386
633,all_9windows,275,0.49828042328042327,0.48396825396825405
633,early_lateral,275,0.501058201058201,0.5105820105820106
633,lateral_3windows,275,0.49417989417989416,0.4981481481481481
634,all_9windows,275,0.4997354497354497,0.5193650793650794
634,early_lateral,275,0.4662698412698413,0.43179894179894185
634,lateral_3windows,275,0.44457671957671957,0.4025925925925926
635,all_9windows,275,0.5444444444444444,0.531904761904762
635,early_lateral,275,0.5243386243386243,0.5377248677248678
635,lateral_3windows,275,0.5313492063492063,0.5306878306878307
636,all_9windows,275,0.49563492063492065,0.4914814814814815
636,early_lateral,275,0.5301587301587302,0.55005291005291
636,lateral_3windows,275,0.5338624338624338,0.5318518518518518
637,all_9windows,275,0.45939153439153435,0.48037037037037034
637,early_lateral,275,0.4712962962962963,0.43375661375661373
637,lateral_3windows,275,0.46124338624338623,0.4482539682539683
638,all_9windows,275,0.5355820105820106,0.5864550264550265
638,early_lateral,275,0.5883597883597884,0.5914814814814815
638,lateral_3windows,275,0.5776455026455026,0.6034391534391534
639,all_9windows,275,0.49933862433862436,0.49227513227513225
639,early_lateral,275,0.5388888888888889,0.5206878306878306
639,lateral_3windows,275,0.5240740740740741,0.5297883597883598
640,all_9windows,275,0.4448412698412698,0.40645502645502646
640,early_lateral,275,0.466931216931217,0.437883597883598
640,lateral_3windows,275,0.4645502645502645,0.4117460317460318
641,all_9windows,275,0.5075396825396825,0.48269841269841274
641,early_lateral,275,0.46997354497354493,0.42873015873015874
641,lateral_3windows,275,0.5123015873015873,0.5101058201058202
642,all_9windows,275,0.4392857142857143,0.4362433862433862
642,early_lateral,275,0.4662698412698413,0.43322751322751324
642,lateral_3windows,275,0.44034391534391537,0.41195767195767197
643,all_9windows,275,0.46878306878306875,0.48005291005291006
643,early_lateral,275,0.48796296296296293,0.5182539682539683
643,lateral_3windows,275,0.5132275132275133,0.5274603174603174
644,all_9windows,275,0.4722222222222222,0.4781481481481482
644,early_lateral,275,0.4865079365079365,0.5094179894179894
644,lateral_3windows,275,0.48306878306878304,0.5005291005291005
645,all_9windows,275,0.4925925925925926,0.4971957671957672
645,early_lateral,275,0.4392857142857143,0.4098412698412698
645,lateral_3windows,275,0.4357142857142857,0.3880952380952381
646,all_9windows,275,0.4962962962962963,0.474021164021164
646,early_lateral,275,0.48068783068783066,0.5294708994708994
646,lateral_3windows,275,0.48796296296296293,0.513968253968254
647,all_9windows,275,0.5222222222222221,0.5365608465608467
647,early_lateral,275,0.4920634920634921,0.4627513227513228
647,lateral_3windows,275,0.46984126984126984,0.42862433862433863
648,all_9windows,275,0.5186507936507936,0.5241798941798942
648,early_lateral,275,0.5280423280423281,0.4973015873015873
648,lateral_3windows,275,0.53505291005291,0.5171428571428571
649,all_9windows,275,0.49933862433862436,0.48502645502645503
649,early_lateral,275,0.45515873015873015,0.4142328042328043
649,lateral_3windows,275,0.49497354497354495,0.45285714285714285
650,all_9windows,275,0.5440476190476191,0.5696296296296297
650,early_lateral,275,0.5156084656084656,0.5076719576719577
650,lateral_3windows,275,0.4974867724867725,0.4907407407407407
651,all_9windows,275,0.522089947089947,0.5303174603174603
651,early_lateral,275,0.5083333333333333,0.5202645502645503
651,lateral_3windows,275,0.4974867724867725,0.508941798941799
652,all_9windows,275,0.537037037037037,0.5468253968253968
652,early_lateral,275,0.4591269841269841,0.4428571428571429
652,lateral_3windows,275,0.4298941798941799,0.4234920634920635
653,all_9windows,275,0.42526455026455023,0.38142857142857145
653,early_lateral,275,0.48333333333333334,0.4413756613756615
653,lateral_3windows,275,0.500925925925926,0.46275132275132275
654,all_9windows,275,0.5043650793650793,0.5076190476190475
654,early_lateral,275,0.39748677248677244,0.36767195767195765
654,lateral_3windows,275,0.3896825396825397,0.351005291005291
655,all_9windows,275,0.47896825396825393,0.4449735449735449
655,early_lateral,275,0.4826719576719577,0.44777777777777783
655,lateral_3windows,275,0.4574074074074074,0.45666666666666667
656,all_9windows,275,0.46878306878306875,0.45645502645502645
656,early_lateral,275,0.5447089947089947,0.505978835978836
656,lateral_3windows,275,0.5304232804232805,0.5055026455026455
657,all_9windows,275,0.5268518518518519,0.5332804232804232
657,early_lateral,275,0.5025132275132276,0.5694708994708995
657,lateral_3windows,275,0.5277777777777778,0.5715343915343916
658,all_9windows,275,0.5119047619047619,0.5126455026455027
658,early_lateral,275,0.5461640211640211,0.553068783068783
658,lateral_3windows,275,0.5387566137566138,0.5343386243386243
659,all_9windows,275,0.4824074074074074,0.4812169312169312
659,early_lateral,275,0.4865079365079365,0.48142857142857143
659,lateral_3windows,275,0.4939153439153439,0.4748677248677249
660,all_9windows,275,0.5317460317460317,0.5251851851851852
660,early_lateral,275,0.4753968253968254,0.4574074074074074
660,lateral_3windows,275,0.46071428571428574,0.42772486772486773
661,all_9windows,275,0.47883597883597884,0.4892063492063492
661,early_lateral,275,0.5097883597883598,0.5374603174603175
661,lateral_3windows,275,0.4845238095238095,0.47015873015873016
662,all_9windows,275,0.4533068783068783,0.4769312169312169
662,early_lateral,275,0.45026455026455026,0.44190476190476186
662,lateral_3windows,275,0.46851851851851856,0.44259259259259265
663,all_9windows,275,0.5242063492063492,0.5291005291005291
663,early_lateral,275,0.5461640211640211,0.5578306878306878
663,lateral_3windows,275,0.5677248677248676,0.5656084656084657
664,all_9windows,275,0.5043650793650793,0.49984126984126986
664,early_lateral,275,0.5170634920634921,0.5288359788359788
664,lateral_3windows,275,0.5132275132275133,0.540899470899471
665,all_9windows,275,0.4832010582010582,0.4675661375661375
