dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A1,66,3,1,0.5467211742879579,0.07344526504697084,-0.26404491471586716,-0.38576069593632867,-0.12336388474405582,0.19359349476333224,0.6817171987551033,0.7451145808408414,0.8624541840151583
A1,67,3,-1,-0.43339377215996766,-0.41650869174949634,-0.3996282730910743,0.5301332726802822,0.4576009042964771,0.43557193161072044,-0.029861746312976428,-0.04357815891762574,-0.03166268491473926
A1,68,3,-1,0.03547781085783037,-0.038371775118273034,0.00617091150353422,-0.022495284146539424,-0.03660449791627871,-0.034633044430698784,-0.018925339946673017,0.04769812632949914,0.07905886662552254
A1,69,3,1,0.018654596710568478,0.005950458377818697,0.1094662001782657,0.0029952697740039504,0.009507482021745495,0.021273469804015555,-0.9302635227372608,-0.25524986034601754,-0.1633165297455697
A1,70,3,1,0.09217394035805643,0.23817064712022254,0.31650458257424774,-0.06974272526129612,-0.15836934119498688,-0.31026727575181834,-0.06791818591587546,-0.1800506319259569,-0.11167798147811535
A1,71,3,-1,-0.23782668762950274,-0.19577495669563696,-0.2719735775522926,0.09782999984491163,0.1438533348466765,0.20016650280655102,-0.13715064662362086,-0.05643532187020558,0.027360711107578928
A1,72,3,1,-0.28297996229813077,-0.35024544660488766,-0.40741436335528874,0.33408756250229826,0.3427021042968915,0.4096891116956641,0.16527589945464236,0.1300220361407146,0.18702770477972294
A1,73,3,-1,-0.2767002806342592,0.022938508878781884,0.07581137408781051,0.09325555836127929,-0.010406758223755048,-0.11142369598282954,0.2634891297659718,0.09495720192429642,0.0828528349608179
A1,74,3,1,-0.755788501737921,-0.8894475219003868,-1.147092764915639,0.5455196797505178,0.8049773713010866,1.117708709701634,0.795097286597601,0.8637601350591643,0.9923620923480427
A1,75,3,-1,-0.2624783523637946,-0.15987062635786486,-0.030779878378674682,0.3046259624749319,0.23687101058273952,0.11427570110134477,0.439449077918617,0.5321048434654723,0.8373160903970861
A1,76,3,1,-0.6401147791987998,-0.573238294982956,-0.5601826634892798,0.5565808882101492,0.5789843193184078,0.5578288616607593,0.16712727370892733,0.19591782538497,0.0885810166148489
A1,84,4,1,-1.3679384717480316,-1.3712761635540607,-1.4208378692273247,1.0579128394526551,1.1824284095882927,1.4065977147489428,0.616771912935196,0.9433814325716019,1.2764706741368999
A1,85,4,-1,-0.32334204021925345,-0.4904095569428629,-0.8999617496937676,0.36723319325852133,0.5986959305849784,0.8594832395892976,-0.605152713668447,-1.1513224676483191,-1.5158129671740084
A1,86,4,1,0.5453796567562672,-0.034402885493504114,-0.15256206031137995,0.01338036102159258,0.1083954896718458,0.18288726521783255,0.537983431891173,0.5008672043862233,0.474097734661334
A1,87,4,1,0.08921152862029999,0.09928507936308872,0.05731752271584426,-0.11809278840371994,-0.10240475593118524,-0.07090717414073498,-0.35690319485344624,-0.28217195864202027,-0.33616061468701064
A1,89,4,1,0.4102019172023151,0.5070869310616699,0.6134783730243741,-0.3678332409196919,-0.40256805177385535,-0.4596179027045137,-0.4761684753982066,-0.5136121400531751,-0.6447360552577024
A1,90,4,1,-0.22685038434629648,-0.08321940506266362,0.02326218925824501,0.1453004968407411,0.11285142292959847,0.09738356335221554,-0.33714037245744755,-0.22006872185893422,-0.16411638906343967
A1,91,4,-1,-2.0250626810524635,-1.9060543909177083,-1.9583390645754006,1.8764323883092795,1.892323213145993,1.9540814707297298,-0.6259070707429245,-0.6017117757524835,-0.5461041804078767
A1,92,4,1,-0.014726520444470103,-0.008097708703879023,0.009901419839073881,0.1707373098130197,0.1319652098661457,0.08111323405424095,0.034060744234312365,0.15527673972890568,0.016367368292954255
A1,93,4,1,-0.12906521946476443,-0.034624644246783666,0.10637133352945369,0.01922681684998471,0.023555492440032817,-0.00844973656436712,0.12182777108460377,-0.006256914818458353,0.01678919810415916
A1,94,4,1,-0.17233040083786277,-0.11098410699328887,-0.09634970356192193,0.022823712665703336,0.02204279662141365,0.029955569205449353,-0.02202103635804824,-0.06285966833792155,-0.19192226082938768
A1,95,4,-1,-0.1894632656631798,-0.0991482329872689,-0.15587685803435278,-0.012036184859933505,0.05246623147841708,0.14521080654202245,-0.06075421700837193,-0.2233156345444367,-0.4357032286480912
