kind,iteration,dataset,features,BA,AUC
block_permutation,566,pooled,spatial,0.4880952380952381,0.5004761904761905
block_permutation,566,pooled,mechanism,0.4984126984126984,0.5141269841269842
block_permutation,566,pooled,covariance,0.5194444444444445,0.5284656084656084
block_permutation,566,pooled,past_only,0.48373015873015873,0.496984126984127
block_permutation,566,pooled,previous_cue,0.45185185185185184,0.447037037037037
block_permutation,566,pooled,post_given_past,0.46164021164021163,0.4871957671957672
block_permutation,567,A1,amplitude,0.4017857142857143,0.37589285714285714
block_permutation,567,A1,peak_latency,0.4459821428571429,0.44553571428571426
block_permutation,567,A1,spatial,0.5071428571428571,0.4732142857142857
block_permutation,567,A1,mechanism,0.4589285714285714,0.46517857142857144
block_permutation,567,A1,covariance,0.4290178571428571,0.48750000000000004
block_permutation,567,A1,past_only,0.6879464285714285,0.66875
block_permutation,567,A1,previous_cue,0.5825892857142857,0.5441964285714286
block_permutation,567,A1,post_given_past,0.4705357142857143,0.5821428571428572
block_permutation,567,A2,amplitude,0.44365012615643395,0.41379310344827586
block_permutation,567,A2,peak_latency,0.5189234650967199,0.4558452481076534
block_permutation,567,A2,spatial,0.5361648444070648,0.471825063078217
block_permutation,567,A2,mechanism,0.3704793944491169,0.38435660218671147
block_permutation,567,A2,covariance,0.3654331370899916,0.2354920100925147
block_permutation,567,A2,past_only,0.5857863751051303,0.6021867115222876
block_permutation,567,A2,previous_cue,0.44659377628259045,0.40496215306980654
block_permutation,567,A2,post_given_past,0.4802354920100925,0.46341463414634154
block_permutation,567,B1,amplitude,0.45,0.411764705882353
block_permutation,567,B1,peak_latency,0.4647058823529412,0.48991596638655466
block_permutation,567,B1,spatial,0.4642857142857143,0.44537815126050423
block_permutation,567,B1,mechanism,0.4487394957983193,0.4336134453781513
block_permutation,567,B1,covariance,0.565546218487395,0.5865546218487395
block_permutation,567,B1,past_only,0.47815126050420165,0.5453781512605042
block_permutation,567,B1,previous_cue,0.37563025210084033,0.3575630252100841
block_permutation,567,B1,post_given_past,0.49327731092436977,0.4647058823529412
block_permutation,567,B2,amplitude,0.5358952702702703,0.5565878378378379
block_permutation,567,B2,peak_latency,0.5608108108108107,0.6081081081081081
block_permutation,567,B2,spatial,0.5608108108108107,0.606418918918919
block_permutation,567,B2,mechanism,0.5785472972972974,0.6207770270270271
block_permutation,567,B2,covariance,0.5608108108108107,0.5988175675675677
block_permutation,567,B2,past_only,0.47761824324324326,0.4324324324324324
block_permutation,567,B2,previous_cue,0.6254222972972974,0.5565878378378378
block_permutation,567,B2,post_given_past,0.6275337837837838,0.7280405405405406
block_permutation,567,pooled,amplitude,0.45859788359788356,0.4464550264550265
block_permutation,567,pooled,peak_latency,0.5055555555555555,0.5171428571428571
block_permutation,567,pooled,spatial,0.5235449735449735,0.516931216931217
block_permutation,567,pooled,mechanism,0.4625661375661375,0.4774074074074074
block_permutation,567,pooled,covariance,0.4810846560846561,0.4806878306878307
block_permutation,567,pooled,past_only,0.5562169312169312,0.5574074074074074
block_permutation,567,pooled,previous_cue,0.5018518518518518,0.5021957671957673
block_permutation,567,pooled,post_given_past,0.5205026455026456,0.55994708994709
block_permutation,568,A1,amplitude,0.5160714285714285,0.6276785714285714
block_permutation,568,A1,peak_latency,0.6044642857142857,0.6151785714285714
block_permutation,568,A1,spatial,0.5901785714285714,0.6107142857142858
block_permutation,568,A1,mechanism,0.6214285714285714,0.6392857142857143
block_permutation,568,A1,covariance,0.5330357142857143,0.5241071428571429
block_permutation,568,A1,past_only,0.5200892857142857,0.53125
block_permutation,568,A1,previous_cue,0.5669642857142857,0.5745535714285714
block_permutation,568,A1,post_given_past,0.6357142857142857,0.6723214285714285
block_permutation,568,A2,amplitude,0.5370058873002523,0.5222876366694702
block_permutation,568,A2,peak_latency,0.605130361648444,0.6190075693860386
block_permutation,568,A2,spatial,0.5878889823380993,0.6265769554247267
block_permutation,568,A2,mechanism,0.6274179983179142,0.6526492851135408
block_permutation,568,A2,covariance,0.4945332211942809,0.511354079058032
block_permutation,568,A2,past_only,0.5592935239697224,0.5449957947855341
block_permutation,568,A2,previous_cue,0.40201850294365016,0.41379310344827586
block_permutation,568,A2,post_given_past,0.556349873843566,0.616484440706476
block_permutation,568,B1,amplitude,0.41806722689075626,0.35798319327731093
block_permutation,568,B1,peak_latency,0.45,0.39915966386554624
block_permutation,568,B1,spatial,0.4647058823529412,0.43949579831932784
block_permutation,568,B1,mechanism,0.4483193277310924,0.4957983193277311
block_permutation,568,B1,covariance,0.43403361344537816,0.48151260504201676
block_permutation,568,B1,past_only,0.5794117647058823,0.5823529411764705
block_permutation,568,B1,previous_cue,0.5941176470588235,0.5176470588235295
block_permutation,568,B1,post_given_past,0.4336134453781513,0.47226890756302525
block_permutation,568,B2,amplitude,0.44425675675675674,0.40371621621621623
block_permutation,568,B2,peak_latency,0.4079391891891892,0.4197635135135135
block_permutation,568,B2,spatial,0.40582770270270274,0.3842905405405405
block_permutation,568,B2,mechanism,0.5088682432432432,0.5211148648648649
block_permutation,568,B2,covariance,0.49324324324324326,0.5278716216216216
block_permutation,568,B2,past_only,0.49746621621621623,0.535472972972973
block_permutation,568,B2,previous_cue,0.5608108108108107,0.5962837837837838
block_permutation,568,B2,post_given_past,0.5869932432432432,0.5971283783783784
block_permutation,568,pooled,amplitude,0.4804232804232804,0.4826984126984127
block_permutation,568,pooled,peak_latency,0.5205026455026456,0.516931216931217
block_permutation,568,pooled,spatial,0.5169312169312169,0.5171428571428571
block_permutation,568,pooled,mechanism,0.5527777777777778,0.5788888888888888
block_permutation,568,pooled,covariance,0.49417989417989416,0.5217989417989417
block_permutation,568,pooled,past_only,0.5347883597883598,0.5474603174603174
block_permutation,568,pooled,previous_cue,0.5313492063492063,0.5231481481481481
block_permutation,568,pooled,post_given_past,0.5525132275132275,0.5924338624338625
block_permutation,569,A1,amplitude,0.5120535714285714,0.41696428571428573
block_permutation,569,A1,peak_latency,0.5785714285714285,0.5258928571428572
block_permutation,569,A1,spatial,0.5486607142857143,0.5196428571428571
block_permutation,569,A1,mechanism,0.5459821428571429,0.4928571428571429
block_permutation,569,A1,covariance,0.4915178571428571,0.5151785714285715
block_permutation,569,A1,past_only,0.33303571428571427,0.30892857142857144
block_permutation,569,A1,previous_cue,0.55,0.5147321428571429
block_permutation,569,A1,post_given_past,0.5316964285714285,0.5464285714285714
block_permutation,569,A2,amplitude,0.3969722455845248,0.3372582001682086
block_permutation,569,A2,peak_latency,0.5290159798149705,0.4751892346509672
block_permutation,569,A2,spatial,0.5117746005046258,0.41126997476871324
block_permutation,569,A2,mechanism,0.4945332211942809,0.4112699747687132
block_permutation,569,A2,covariance,0.46299411269974766,0.4777123633305299
block_permutation,569,A2,past_only,0.3847771236333053,0.4188393608074012
block_permutation,569,A2,previous_cue,0.605130361648444,0.5786375105130362
block_permutation,569,A2,post_given_past,0.43566021867115223,0.36501261564339776
block_permutation,569,B1,amplitude,0.5214285714285714,0.5050420168067227
block_permutation,569,B1,peak_latency,0.4487394957983193,0.4789915966386555
block_permutation,569,B1,spatial,0.43403361344537816,0.47058823529411764
block_permutation,569,B1,mechanism,0.4928571428571429,0.553781512605042
block_permutation,569,B1,covariance,0.42100840336134454,0.3773109243697479
block_permutation,569,B1,past_only,0.44957983193277307,0.4495798319327732
block_permutation,569,B1,previous_cue,0.623109243697479,0.6415966386554621
block_permutation,569,B1,post_given_past,0.5226890756302521,0.5563025210084034
block_permutation,569,B2,amplitude,0.5827702702702703,0.5853040540540541
block_permutation,569,B2,peak_latency,0.5494087837837838,0.5777027027027027
block_permutation,569,B2,spatial,0.5941722972972974,0.6106418918918919
block_permutation,569,B2,mechanism,0.5380067567567568,0.5869932432432433
block_permutation,569,B2,covariance,0.5671452702702703,0.5895270270270271
block_permutation,569,B2,past_only,0.5983952702702703,0.5388513513513513
block_permutation,569,B2,previous_cue,0.5671452702702703,0.5084459459459459
block_permutation,569,B2,post_given_past,0.5650337837837838,0.5540540540540541
block_permutation,569,pooled,amplitude,0.5062169312169312,0.4721164021164021
block_permutation,569,pooled,peak_latency,0.5308201058201059,0.5292592592592593
block_permutation,569,pooled,spatial,0.5269841269841269,0.5168783068783068
block_permutation,569,pooled,mechanism,0.5236772486772487,0.5191005291005291
block_permutation,569,pooled,covariance,0.4873015873015873,0.49100529100529106
block_permutation,569,pooled,past_only,0.4394179894179894,0.42439153439153443
block_permutation,569,pooled,previous_cue,0.5888888888888888,0.5620634920634919
block_permutation,569,pooled,post_given_past,0.5203703703703704,0.5128571428571429
block_permutation,570,A1,amplitude,0.6165178571428571,0.56875
block_permutation,570,A1,peak_latency,0.5200892857142857,0.48660714285714285
block_permutation,570,A1,spatial,0.46294642857142854,0.4089285714285714
block_permutation,570,A1,mechanism,0.534375,0.47500000000000003
block_permutation,570,A1,covariance,0.51875,0.5375000000000001
block_permutation,570,A1,past_only,0.37589285714285714,0.34374999999999994
block_permutation,570,A1,previous_cue,0.6138392857142857,0.6272321428571429
block_permutation,570,A1,post_given_past,0.5071428571428571,0.4955357142857143
block_permutation,570,A2,amplitude,0.5735912531539109,0.6316232127838519
block_permutation,570,A2,peak_latency,0.4558452481076535,0.48444070647603027
block_permutation,570,A2,spatial,0.49537426408746843,0.4953742640874685
block_permutation,570,A2,mechanism,0.5370058873002523,0.5550883095037847
block_permutation,570,A2,covariance,0.6345668629100084,0.7098402018502944
block_permutation,570,A2,past_only,0.47308662741799834,0.447434819175778
block_permutation,570,A2,previous_cue,0.4608915054667788,0.43944491169049626
block_permutation,570,A2,post_given_past,0.571488645920942,0.5618166526492852
block_permutation,570,B1,amplitude,0.3764705882352941,0.35294117647058826
block_permutation,570,B1,peak_latency,0.623109243697479,0.6067226890756303
block_permutation,570,B1,spatial,0.5941176470588235,0.5941176470588236
block_permutation,570,B1,mechanism,0.55,0.5436974789915967
block_permutation,570,B1,covariance,0.4483193277310924,0.4436974789915966
block_permutation,570,B1,past_only,0.5210084033613445,0.49495798319327733
block_permutation,570,B1,previous_cue,0.5508403361344538,0.4991596638655463
block_permutation,570,B1,post_given_past,0.5210084033613445,0.5554621848739496
block_permutation,570,B2,amplitude,0.5515202702702703,0.589527027027027
block_permutation,570,B2,peak_latency,0.6076858108108107,0.5777027027027027
block_permutation,570,B2,spatial,0.5380067567567568,0.5371621621621623
block_permutation,570,B2,mechanism,0.5025337837837838,0.5033783783783784
block_permutation,570,B2,covariance,0.3112331081081081,0.2972972972972973
block_permutation,570,B2,past_only,0.4079391891891892,0.38344594594594594
block_permutation,570,B2,previous_cue,0.5536317567567568,0.49113175675675674
block_permutation,570,B2,post_given_past,0.4890202702702703,0.5287162162162162
block_permutation,570,pooled,amplitude,0.5267195767195767,0.5392063492063492
block_permutation,570,pooled,peak_latency,0.553042328042328,0.54005291005291
block_permutation,570,pooled,spatial,0.5201058201058201,0.5100529100529101
block_permutation,570,pooled,mechanism,0.5314814814814814,0.5178835978835978
block_permutation,570,pooled,covariance,0.47923280423280423,0.49851851851851847
block_permutation,570,pooled,past_only,0.442989417989418,0.41687830687830685
block_permutation,570,pooled,previous_cue,0.5416666666666667,0.5398148148148149
block_permutation,570,pooled,post_given_past,0.5203703703703704,0.5342328042328043
block_permutation,571,A1,amplitude,0.48125,0.5169642857142858
block_permutation,571,A1,peak_latency,0.58125,0.6803571428571429
block_permutation,571,A1,spatial,0.5772321428571429,0.6455357142857143
block_permutation,571,A1,mechanism,0.5370535714285714,0.5919642857142857
block_permutation,571,A1,covariance,0.4276785714285714,0.3919642857142857
block_permutation,571,A1,past_only,0.3875,0.31339285714285714
block_permutation,571,A1,previous_cue,0.6566964285714285,0.6575892857142858
block_permutation,571,A1,post_given_past,0.5357142857142857,0.6098214285714286
block_permutation,571,A2,amplitude,0.4142136248948696,0.4188393608074012
block_permutation,571,A2,peak_latency,0.5584524810765349,0.5828427249789739
block_permutation,571,A2,spatial,0.5340622371740958,0.5483599663582843
block_permutation,571,A2,mechanism,0.5685449957947855,0.6013456686291001
block_permutation,571,A2,covariance,0.4781328847771237,0.44322960470984013
block_permutation,571,A2,past_only,0.6030277544154752,0.5719091673675357
block_permutation,571,A2,previous_cue,0.32590412111017664,0.33641715727502103
block_permutation,571,A2,post_given_past,0.5462573591253154,0.5500420521446594
block_permutation,571,B1,amplitude,0.4957983193277311,0.5
block_permutation,571,B1,peak_latency,0.507563025210084,0.48823529411764716
block_permutation,571,B1,spatial,0.5226890756302521,0.4966386554621849
block_permutation,571,B1,mechanism,0.6075630252100841,0.5529411764705883
block_permutation,571,B1,covariance,0.6516806722689076,0.7134453781512605
block_permutation,571,B1,past_only,0.623109243697479,0.6411764705882353
block_permutation,571,B1,previous_cue,0.5504201680672269,0.5920168067226891
block_permutation,571,B1,post_given_past,0.5214285714285714,0.5319327731092437
block_permutation,571,B2,amplitude,0.5358952702702703,0.5396959459459459
block_permutation,571,B2,peak_latency,0.4953547297297297,0.46621621621621623
block_permutation,571,B2,spatial,0.5046452702702703,0.4265202702702703
block_permutation,571,B2,mechanism,0.43496621621621623,0.3969594594594595
block_permutation,571,B2,covariance,0.33403716216216217,0.39020270270270274
block_permutation,571,B2,past_only,0.5671452702702703,0.5329391891891893
block_permutation,571,B2,previous_cue,0.37880067567567566,0.38471283783783783
block_permutation,571,B2,post_given_past,0.42145270270270274,0.36317567567567566
block_permutation,571,pooled,amplitude,0.48068783068783066,0.4874074074074074
block_permutation,571,pooled,peak_latency,0.5378306878306878,0.5566666666666666
block_permutation,571,pooled,spatial,0.5388888888888889,0.5275132275132275
block_permutation,571,pooled,mechanism,0.5376984126984127,0.5265608465608466
block_permutation,571,pooled,covariance,0.47314814814814815,0.4932804232804233
block_permutation,571,pooled,past_only,0.5453703703703704,0.5156084656084656
block_permutation,571,pooled,previous_cue,0.47619047619047616,0.497962962962963
block_permutation,571,pooled,post_given_past,0.5087301587301587,0.5097354497354498
block_permutation,572,A1,amplitude,0.5160714285714285,0.50625
block_permutation,572,A1,peak_latency,0.4107142857142857,0.4294642857142857
block_permutation,572,A1,spatial,0.4120535714285714,0.44375
block_permutation,572,A1,mechanism,0.38482142857142854,0.4089285714285715
block_permutation,572,A1,covariance,0.4928571428571429,0.49375
block_permutation,572,A1,past_only,0.4459821428571429,0.49017857142857146
block_permutation,572,A1,previous_cue,0.4017857142857143,0.4464285714285714
block_permutation,572,A1,post_given_past,0.3366071428571429,0.3098214285714286
block_permutation,572,A2,amplitude,0.5756938603868798,0.6265769554247267
block_permutation,572,A2,peak_latency,0.6000841042893188,0.6543313708999159
block_permutation,572,A2,spatial,0.6223717409587889,0.6568544995794785
block_permutation,572,A2,mechanism,0.5706476030277544,0.6299411269974768
block_permutation,572,A2,covariance,0.4772918418839361,0.5298570227081582
block_permutation,572,A2,past_only,0.5441547518923465,0.4835996635828427
block_permutation,572,A2,previous_cue,0.3725820016820858,0.39234650967199336
block_permutation,572,A2,post_given_past,0.5534062237174096,0.6282590412111018
block_permutation,572,B1,amplitude,0.4642857142857143,0.4571428571428572
block_permutation,572,B1,peak_latency,0.49243697478991594,0.5176470588235295
block_permutation,572,B1,spatial,0.5071428571428571,0.5159663865546219
block_permutation,572,B1,mechanism,0.4634453781512605,0.515126050420168
block_permutation,572,B1,covariance,0.5205882352941176,0.5504201680672269
block_permutation,572,B1,past_only,0.5369747899159664,0.5689075630252101
block_permutation,572,B1,previous_cue,0.43487394957983194,0.49453781512605044
block_permutation,572,B1,post_given_past,0.4491596638655462,0.47983193277310926
block_permutation,572,B2,amplitude,0.49113175675675674,0.5599662162162162
block_permutation,572,B2,peak_latency,0.42863175675675674,0.34037162162162166
block_permutation,572,B2,spatial,0.42863175675675674,0.3471283783783784
block_permutation,572,B2,mechanism,0.45565878378378377,0.3716216216216216
block_permutation,572,B2,covariance,0.4577702702702703,0.4391891891891892
block_permutation,572,B2,past_only,0.5337837837837838,0.5886824324324325
block_permutation,572,B2,previous_cue,0.4172297297297297,0.44172297297297297
block_permutation,572,B2,post_given_past,0.45565878378378377,0.4206081081081081
block_permutation,572,pooled,amplitude,0.5169312169312169,0.5506349206349206
block_permutation,572,pooled,peak_latency,0.4914021164021164,0.4946560846560848
block_permutation,572,pooled,spatial,0.4988095238095238,0.49936507936507935
block_permutation,572,pooled,mechanism,0.47658730158730156,0.4960317460317461
block_permutation,572,pooled,covariance,0.4939153439153439,0.5130158730158729
block_permutation,572,pooled,past_only,0.5169312169312169,0.5282539682539682
block_permutation,572,pooled,previous_cue,0.4076719576719577,0.43804232804232807
block_permutation,572,pooled,post_given_past,0.4587301587301587,0.4774074074074074
block_permutation,573,A1,amplitude,0.48794642857142856,0.4446428571428571
block_permutation,573,A1,peak_latency,0.4459821428571429,0.5098214285714285
block_permutation,573,A1,spatial,0.4602678571428571,0.4839285714285714
block_permutation,573,A1,mechanism,0.58125,0.5571428571428572
block_permutation,573,A1,covariance,0.5723214285714285,0.5651785714285714
block_permutation,573,A1,past_only,0.41875,0.3508928571428572
block_permutation,573,A1,previous_cue,0.371875,0.3566964285714286
block_permutation,573,A1,post_given_past,0.5227678571428571,0.53125
block_permutation,573,A2,amplitude,0.516820857863751,0.5853658536585366
block_permutation,573,A2,peak_latency,0.556349873843566,0.5559293523969722
block_permutation,573,A2,spatial,0.5828427249789739,0.6181665264928512
block_permutation,573,A2,mechanism,0.5929352396972245,0.5677039529015979
block_permutation,573,A2,covariance,0.3481917577796467,0.3650126156433978
block_permutation,573,A2,past_only,0.5929352396972245,0.6299411269974768
block_permutation,573,A2,previous_cue,0.4608915054667788,0.42052144659377627
block_permutation,573,A2,post_given_past,0.5340622371740958,0.5727502102607233
block_permutation,573,B1,amplitude,0.48067226890756304,0.5285714285714286
block_permutation,573,B1,peak_latency,0.39453781512605046,0.3941176470588236
block_permutation,573,B1,spatial,0.4088235294117647,0.392436974789916
block_permutation,573,B1,mechanism,0.4092436974789916,0.3739495798319328
block_permutation,573,B1,covariance,0.49453781512605044,0.42689075630252105
block_permutation,573,B1,past_only,0.5504201680672269,0.5857142857142856
block_permutation,573,B1,previous_cue,0.34789915966386553,0.35546218487394965
block_permutation,573,B1,post_given_past,0.3647058823529412,0.3159663865546219
block_permutation,573,B2,amplitude,0.45059121621621623,0.40878378378378377
block_permutation,573,B2,peak_latency,0.4328547297297297,0.46706081081081086
block_permutation,573,B2,spatial,0.5785472972972974,0.5701013513513513
block_permutation,573,B2,mechanism,0.5785472972972974,0.6097972972972973
block_permutation,573,B2,covariance,0.3610641891891892,0.3243243243243243
block_permutation,573,B2,past_only,0.5401182432432432,0.5135135135135136
block_permutation,573,B2,previous_cue,0.4641047297297297,0.48944256756756754
block_permutation,573,B2,post_given_past,0.5941722972972974,0.6114864864864865
block_permutation,573,pooled,amplitude,0.48293650793650794,0.4933333333333333
block_permutation,573,pooled,peak_latency,0.45939153439153435,0.48201058201058206
block_permutation,573,pooled,spatial,0.5134920634920634,0.522010582010582
block_permutation,573,pooled,mechanism,0.5428571428571428,0.5233862433862434
block_permutation,573,pooled,covariance,0.44034391534391537,0.42857142857142855
block_permutation,573,pooled,past_only,0.5265873015873016,0.5251851851851852
block_permutation,573,pooled,previous_cue,0.4111111111111111,0.403068783068783
block_permutation,573,pooled,post_given_past,0.5059523809523809,0.5186772486772487
block_permutation,574,A1,amplitude,0.4982142857142857,0.49017857142857146
block_permutation,574,A1,peak_latency,0.48125,0.40714285714285714
block_permutation,574,A1,spatial,0.465625,0.4357142857142857
block_permutation,574,A1,mechanism,0.4357142857142857,0.4035714285714286
block_permutation,574,A1,covariance,0.4589285714285714,0.44107142857142856
block_permutation,574,A1,past_only,0.43169642857142854,0.4
block_permutation,574,A1,previous_cue,0.596875,0.6017857142857143
block_permutation,574,A1,post_given_past,0.4669642857142857,0.4267857142857143
block_permutation,574,A2,amplitude,0.5756938603868798,0.5677039529015979
block_permutation,574,A2,peak_latency,0.4112699747687132,0.44911690496215306
block_permutation,574,A2,spatial,0.44070647603027757,0.4390243902439024
block_permutation,574,A2,mechanism,0.48233809924306137,0.45332211942809075
block_permutation,574,A2,covariance,0.4802354920100925,0.3927670311185871
block_permutation,574,A2,past_only,0.5979814970563498,0.6257359125315392
block_permutation,574,A2,previous_cue,0.54121110176619,0.5794785534062237
block_permutation,574,A2,post_given_past,0.4873843566021867,0.479394449116905
block_permutation,574,B1,amplitude,0.4760504201680672,0.4058823529411765
block_permutation,574,B1,peak_latency,0.5210084033613445,0.5789915966386555
block_permutation,574,B1,spatial,0.5071428571428571,0.5436974789915966
block_permutation,574,B1,mechanism,0.5777310924369747,0.5722689075630252
block_permutation,574,B1,covariance,0.4046218487394958,0.4050420168067227
block_permutation,574,B1,past_only,0.5222689075630252,0.5546218487394958
block_permutation,574,B1,previous_cue,0.5512605042016807,0.5995798319327731
block_permutation,574,B1,post_given_past,0.5054621848739496,0.5058823529411764
block_permutation,574,B2,amplitude,0.5692567567567568,0.5464527027027027
block_permutation,574,B2,peak_latency,0.4391891891891892,0.47888513513513514
block_permutation,574,B2,spatial,0.4235641891891892,0.4265202702702703
block_permutation,574,B2,mechanism,0.45988175675675674,0.4459459459459459
block_permutation,574,B2,covariance,0.39020270270270274,0.3597972972972973
block_permutation,574,B2,past_only,0.2673141891891892,0.2694256756756757
block_permutation,574,B2,previous_cue,0.3454391891891892,0.3120777027027027
block_permutation,574,B2,post_given_past,0.5046452702702703,0.5312500000000001
block_permutation,574,pooled,amplitude,0.5291005291005291,0.5138095238095238
block_permutation,574,pooled,peak_latency,0.46415343915343915,0.47915343915343916
block_permutation,574,pooled,spatial,0.46084656084656084,0.4603703703703703
block_permutation,574,pooled,mechanism,0.4933862433862434,0.47746031746031753
block_permutation,574,pooled,covariance,0.4362433862433862,0.4078306878306878
block_permutation,574,pooled,past_only,0.4587301587301587,0.47365079365079366
block_permutation,574,pooled,previous_cue,0.5125661375661376,0.5114814814814814
block_permutation,574,pooled,post_given_past,0.4933862433862434,0.48883597883597885
block_permutation,575,A1,amplitude,0.6058035714285714,0.6044642857142857
block_permutation,575,A1,peak_latency,0.5004464285714285,0.5964285714285714
block_permutation,575,A1,spatial,0.5174107142857143,0.6080357142857142
block_permutation,575,A1,mechanism,0.4861607142857143,0.5642857142857143
block_permutation,575,A1,covariance,0.5316964285714285,0.5544642857142857
block_permutation,575,A1,past_only,0.4642857142857143,0.44375
block_permutation,575,A1,previous_cue,0.4017857142857143,0.41651785714285716
block_permutation,575,A1,post_given_past,0.5486607142857143,0.5821428571428571
block_permutation,575,A2,amplitude,0.3847771236333053,0.34987384356602186
block_permutation,575,A2,peak_latency,0.5147182506307821,0.48948696383515555
block_permutation,575,A2,spatial,0.5096719932716569,0.47014297729184185
block_permutation,575,A2,mechanism,0.44365012615643395,0.44070647603027757
block_permutation,575,A2,covariance,0.42640874684608915,0.4440706476030277
block_permutation,575,A2,past_only,0.48822539949537425,0.40454163162321277
block_permutation,575,A2,previous_cue,0.6518082422203533,0.6707317073170731
block_permutation,575,A2,post_given_past,0.4781328847771237,0.44995794785534066
block_permutation,575,B1,amplitude,0.49453781512605044,0.473109243697479
block_permutation,575,B1,peak_latency,0.6075630252100841,0.6781512605042016
block_permutation,575,B1,spatial,0.6512605042016807,0.6823529411764705
block_permutation,575,B1,mechanism,0.6659663865546219,0.6621848739495798
block_permutation,575,B1,covariance,0.49201680672268905,0.5159663865546218
block_permutation,575,B1,past_only,0.5071428571428571,0.48739495798319327
block_permutation,575,B1,previous_cue,0.5941176470588235,0.5298319327731092
block_permutation,575,B1,post_given_past,0.5789915966386554,0.6436974789915967
block_permutation,575,B2,amplitude,0.4328547297297297,0.3724662162162163
block_permutation,575,B2,peak_latency,0.41300675675675674,0.3733108108108108
block_permutation,575,B2,spatial,0.36824324324324326,0.34375
block_permutation,575,B2,mechanism,0.32770270270270274,0.2998310810810811
block_permutation,575,B2,covariance,0.43074324324324326,0.42905405405405406
block_permutation,575,B2,past_only,0.42145270270270274,0.47466216216216217
block_permutation,575,B2,previous_cue,0.5380067567567568,0.4949324324324324
block_permutation,575,B2,post_given_past,0.49324324324324326,0.4873310810810811
block_permutation,575,pooled,amplitude,0.48134920634920636,0.44740740740740736
block_permutation,575,pooled,peak_latency,0.5134920634920634,0.5373544973544974
block_permutation,575,pooled,spatial,0.5169312169312169,0.5275661375661376
block_permutation,575,pooled,mechanism,0.4843915343915344,0.4887301587301588
block_permutation,575,pooled,covariance,0.47328042328042325,0.48523809523809525
block_permutation,575,pooled,past_only,0.4656084656084656,0.45084656084656083
block_permutation,575,pooled,previous_cue,0.5488095238095239,0.5434656084656084
block_permutation,575,pooled,post_given_past,0.5239417989417989,0.538994708994709
block_permutation,576,A1,amplitude,0.5316964285714285,0.5116071428571428
block_permutation,576,A1,peak_latency,0.5540178571428571,0.4901785714285714
block_permutation,576,A1,spatial,0.5696428571428571,0.48839285714285713
block_permutation,576,A1,mechanism,0.5383928571428571,0.49642857142857144
block_permutation,576,A1,covariance,0.5825892857142857,0.6401785714285714
block_permutation,576,A1,past_only,0.465625,0.4035714285714286
block_permutation,576,A1,previous_cue,0.5669642857142857,0.5125
block_permutation,576,A1,post_given_past,0.45535714285714285,0.41964285714285715
block_permutation,576,A2,amplitude,0.6202691337258199,0.6467619848612279
block_permutation,576,A2,peak_latency,0.5340622371740958,0.5063078216989066
block_permutation,576,A2,spatial,0.516820857863751,0.5592935239697224
block_permutation,576,A2,mechanism,0.5218671152228764,0.5256518082422204
block_permutation,576,A2,covariance,0.580740117746005,0.5836837678721615
block_permutation,576,A2,past_only,0.580740117746005,0.6047098402018503
block_permutation,576,A2,previous_cue,0.3746846089150547,0.3704793944491169
block_permutation,576,A2,post_given_past,0.556349873843566,0.49873843566021864
block_permutation,576,B1,amplitude,0.5529411764705883,0.588235294117647
block_permutation,576,B1,peak_latency,0.5063025210084033,0.5386554621848739
block_permutation,576,B1,spatial,0.5063025210084033,0.5352941176470589
block_permutation,576,B1,mechanism,0.5348739495798319,0.5352941176470589
block_permutation,576,B1,covariance,0.5789915966386554,0.6058823529411764
block_permutation,576,B1,past_only,0.43403361344537816,0.4050420168067227
block_permutation,576,B1,previous_cue,0.4483193277310924,0.4159663865546218
block_permutation,576,B1,post_given_past,0.5352941176470588,0.484873949579832
block_permutation,576,B2,amplitude,0.5671452702702703,0.6148648648648649
block_permutation,576,B2,peak_latency,0.5337837837837838,0.5481418918918919
block_permutation,576,B2,spatial,0.5806587837837838,0.5295608108108107
block_permutation,576,B2,mechanism,0.5422297297297297,0.5126689189189189
block_permutation,576,B2,covariance,0.5223817567567568,0.5236486486486487
block_permutation,576,B2,past_only,0.5962837837837838,0.6266891891891893
block_permutation,576,B2,previous_cue,0.5515202702702703,0.5038006756756757
block_permutation,576,B2,post_given_past,0.4484797297297297,0.40878378378378377
block_permutation,576,pooled,amplitude,0.5685185185185185,0.5994179894179893
block_permutation,576,pooled,peak_latency,0.533994708994709,0.525079365079365
block_permutation,576,pooled,spatial,0.5445767195767196,0.5252910052910053
block_permutation,576,pooled,mechanism,0.5334656084656084,0.515079365079365
block_permutation,576,pooled,covariance,0.5667989417989419,0.5908465608465608
block_permutation,576,pooled,past_only,0.5191798941798942,0.5155026455026455
block_permutation,576,pooled,previous_cue,0.48677248677248675,0.4624338624338624
block_permutation,576,pooled,post_given_past,0.49708994708994714,0.4556084656084656
block_permutation,577,A1,amplitude,0.5785714285714285,0.5517857142857142
block_permutation,577,A1,peak_latency,0.4602678571428571,0.4017857142857143
block_permutation,577,A1,spatial,0.4330357142857143,0.4026785714285714
block_permutation,577,A1,mechanism,0.4459821428571429,0.43125
block_permutation,577,A1,covariance,0.5017857142857143,0.4776785714285714
block_permutation,577,A1,past_only,0.5200892857142857,0.4651785714285714
block_permutation,577,A1,previous_cue,0.5513392857142857,0.5982142857142857
