dataset,trial_id,block,setting,horizon_s,model,stage,channel,n_samples,MSE
A2,46,2,stimulus,2.0,N2,retrieval,0,318,112840.1439437127
A2,46,2,stimulus,2.0,N2,retrieval,1,318,287685.4880340535
A2,46,2,stimulus,2.0,N2,retrieval,2,318,263922.7858682776
A2,47,2,stimulus,2.0,N2,encoding,0,205,3419.63844552472
A2,47,2,stimulus,2.0,N2,encoding,1,205,1694.0419970510675
A2,47,2,stimulus,2.0,N2,encoding,2,205,294.0096491001456
A2,47,2,stimulus,2.0,N2,maintenance,0,362,29041.344195785412
A2,47,2,stimulus,2.0,N2,maintenance,1,362,23449.17520523774
A2,47,2,stimulus,2.0,N2,maintenance,2,362,5102.751012201748
A2,47,2,stimulus,2.0,N2,retrieval,0,288,158654.89851707278
A2,47,2,stimulus,2.0,N2,retrieval,1,288,27812.587447722388
A2,47,2,stimulus,2.0,N2,retrieval,2,288,238506.5423413307
A2,48,2,stimulus,2.0,N2,encoding,0,205,1213.2196234392768
A2,48,2,stimulus,2.0,N2,encoding,1,205,17072.9394802144
A2,48,2,stimulus,2.0,N2,encoding,2,205,1798.2117989531162
A2,48,2,stimulus,2.0,N2,maintenance,0,363,20324.436523154596
A2,48,2,stimulus,2.0,N2,maintenance,1,363,125375.82595838401
A2,48,2,stimulus,2.0,N2,maintenance,2,363,53509.65637999565
A2,48,2,stimulus,2.0,N2,retrieval,0,359,13495.068275098167
A2,48,2,stimulus,2.0,N2,retrieval,1,359,32092.885295446154
A2,48,2,stimulus,2.0,N2,retrieval,2,359,32167.686359455525
A2,49,2,stimulus,2.0,N2,encoding,0,205,1841.6246515651012
A2,49,2,stimulus,2.0,N2,encoding,1,205,2630.300116955713
A2,49,2,stimulus,2.0,N2,encoding,2,205,3942.253843679195
A2,49,2,stimulus,2.0,N2,maintenance,0,363,7375.9595405281525
A2,49,2,stimulus,2.0,N2,maintenance,1,363,38068.22647240168
A2,49,2,stimulus,2.0,N2,maintenance,2,363,21331.048159390128
A2,49,2,stimulus,2.0,N2,retrieval,0,357,115029.0846381122
A2,49,2,stimulus,2.0,N2,retrieval,1,357,97598.89989412375
A2,49,2,stimulus,2.0,N2,retrieval,2,357,228309.60200358732
A2,50,2,stimulus,2.0,N2,encoding,0,205,16285.834472448087
A2,50,2,stimulus,2.0,N2,encoding,1,205,96130.00006926595
A2,50,2,stimulus,2.0,N2,encoding,2,205,48939.4887819492
A2,50,2,stimulus,2.0,N2,maintenance,0,363,16286.701973935387
A2,50,2,stimulus,2.0,N2,maintenance,1,363,151629.10244582535
A2,50,2,stimulus,2.0,N2,maintenance,2,363,54808.82749088813
A2,50,2,stimulus,2.0,N2,retrieval,0,354,3970.734268988897
A2,50,2,stimulus,2.0,N2,retrieval,1,354,93899.91415347438
A2,50,2,stimulus,2.0,N2,retrieval,2,354,23350.614093506854
A2,51,2,stimulus,2.0,N2,encoding,0,205,31566.919925430913
A2,51,2,stimulus,2.0,N2,encoding,1,205,174602.83257530045
A2,51,2,stimulus,2.0,N2,encoding,2,205,182036.5297725683
A2,51,2,stimulus,2.0,N2,maintenance,0,362,93806.69359435252
A2,51,2,stimulus,2.0,N2,maintenance,1,362,45717.89014642923
A2,51,2,stimulus,2.0,N2,maintenance,2,362,244219.17024025015
A2,51,2,stimulus,2.0,N2,retrieval,0,348,18308.23888196655
A2,51,2,stimulus,2.0,N2,retrieval,1,348,5402.269507138523
A2,51,2,stimulus,2.0,N2,retrieval,2,348,33555.9951804553
A2,52,2,stimulus,2.0,N2,encoding,0,205,7717.364789852892
A2,52,2,stimulus,2.0,N2,encoding,1,205,196435.13751219815
A2,52,2,stimulus,2.0,N2,encoding,2,205,70069.49543210986
A2,52,2,stimulus,2.0,N2,maintenance,0,362,217283.467766048
A2,52,2,stimulus,2.0,N2,maintenance,1,362,437246.4933732502
A2,52,2,stimulus,2.0,N2,maintenance,2,362,484782.09119887673
A2,52,2,stimulus,2.0,N2,retrieval,0,271,327102.41478299967
A2,52,2,stimulus,2.0,N2,retrieval,1,271,169621.79032077562
A2,52,2,stimulus,2.0,N2,retrieval,2,271,652129.5616276069
A2,53,2,stimulus,2.0,N2,encoding,0,205,2453.065314928189
A2,53,2,stimulus,2.0,N2,encoding,1,205,6405.198059514897
A2,53,2,stimulus,2.0,N2,encoding,2,205,6470.881401235565
A2,53,2,stimulus,2.0,N2,maintenance,0,363,6475.527900888547
A2,53,2,stimulus,2.0,N2,maintenance,1,363,20777.6253924674
A2,53,2,stimulus,2.0,N2,maintenance,2,363,15646.69185858236
A2,53,2,stimulus,2.0,N2,retrieval,0,344,294.8393335917894
A2,53,2,stimulus,2.0,N2,retrieval,1,344,21002.70112756708
A2,53,2,stimulus,2.0,N2,retrieval,2,344,1772.537331467559
A2,54,2,stimulus,2.0,N2,encoding,0,205,11980.94916581778
A2,54,2,stimulus,2.0,N2,encoding,1,205,4702.927681026853
A2,54,2,stimulus,2.0,N2,encoding,2,205,14283.256269249365
A2,54,2,stimulus,2.0,N2,maintenance,0,362,22864.386949237534
A2,54,2,stimulus,2.0,N2,maintenance,1,362,297704.5778606087
A2,54,2,stimulus,2.0,N2,maintenance,2,362,93916.14110749812
A2,54,2,stimulus,2.0,N2,retrieval,0,334,73054.36073730038
A2,54,2,stimulus,2.0,N2,retrieval,1,334,224800.7389723081
A2,54,2,stimulus,2.0,N2,retrieval,2,334,229407.1843292185
A2,55,2,stimulus,2.0,N2,encoding,0,205,19360.826913835743
A2,55,2,stimulus,2.0,N2,encoding,1,205,4797.73210154643
A2,55,2,stimulus,2.0,N2,encoding,2,205,25518.003676024775
A2,55,2,stimulus,2.0,N2,maintenance,0,363,88295.5586905918
A2,55,2,stimulus,2.0,N2,maintenance,1,363,119920.53494069561
A2,55,2,stimulus,2.0,N2,maintenance,2,363,16557.00588390335
A2,55,2,stimulus,2.0,N2,retrieval,0,299,16512.21153685023
A2,55,2,stimulus,2.0,N2,retrieval,1,299,281176.22345968883
A2,55,2,stimulus,2.0,N2,retrieval,2,299,151637.27506992233
A2,56,2,stimulus,2.0,N2,encoding,0,205,2831.8759084282938
A2,56,2,stimulus,2.0,N2,encoding,1,205,28677.573955254316
A2,56,2,stimulus,2.0,N2,encoding,2,205,8613.595105487202
A2,56,2,stimulus,2.0,N2,maintenance,0,362,5926.843906187403
A2,56,2,stimulus,2.0,N2,maintenance,1,362,18383.896316382616
A2,56,2,stimulus,2.0,N2,maintenance,2,362,11977.982406082841
A2,56,2,stimulus,2.0,N2,retrieval,0,345,27198.356812603146
A2,56,2,stimulus,2.0,N2,retrieval,1,345,30342.23239558983
A2,56,2,stimulus,2.0,N2,retrieval,2,345,49627.00401376637
A2,57,2,stimulus,2.0,N2,encoding,0,205,12990.584479633602
A2,57,2,stimulus,2.0,N2,encoding,1,205,44450.41732153235
A2,57,2,stimulus,2.0,N2,encoding,2,205,40814.70628232792
A2,57,2,stimulus,2.0,N2,maintenance,0,363,4779.32211661375
A2,57,2,stimulus,2.0,N2,maintenance,1,363,22494.942183191823
A2,57,2,stimulus,2.0,N2,maintenance,2,363,12898.651001814364
A2,57,2,stimulus,2.0,N2,retrieval,0,347,607.0122267816909
A2,57,2,stimulus,2.0,N2,retrieval,1,347,6717.475209215675
A2,57,2,stimulus,2.0,N2,retrieval,2,347,3476.3678277257304
A2,64,3,stimulus,2.0,N2,encoding,0,205,5140.959057240686
A2,64,3,stimulus,2.0,N2,encoding,1,205,123160.53492387266
A2,64,3,stimulus,2.0,N2,encoding,2,205,23528.612179612082
A2,64,3,stimulus,2.0,N2,maintenance,0,363,179830.03541905506
A2,64,3,stimulus,2.0,N2,maintenance,1,363,484935.0731667955
A2,64,3,stimulus,2.0,N2,maintenance,2,363,453233.5752797549
A2,64,3,stimulus,2.0,N2,retrieval,0,319,154026.52352570964
A2,64,3,stimulus,2.0,N2,retrieval,1,319,527726.2769207343
A2,64,3,stimulus,2.0,N2,retrieval,2,319,379437.5270065825
A2,65,3,stimulus,2.0,N2,encoding,0,205,4789.618261344174
A2,65,3,stimulus,2.0,N2,encoding,1,205,7714.231070425969
A2,65,3,stimulus,2.0,N2,encoding,2,205,6241.57292856028
A2,65,3,stimulus,2.0,N2,maintenance,0,362,2944.325430242935
A2,65,3,stimulus,2.0,N2,maintenance,1,362,55467.39767068716
A2,65,3,stimulus,2.0,N2,maintenance,2,362,11077.91300116996
A2,65,3,stimulus,2.0,N2,retrieval,0,298,592.9244949962243
A2,65,3,stimulus,2.0,N2,retrieval,1,298,5521.04349330956
A2,65,3,stimulus,2.0,N2,retrieval,2,298,2013.1861305775553
A2,66,3,stimulus,2.0,N2,encoding,0,205,2132.33414670154
A2,66,3,stimulus,2.0,N2,encoding,1,205,6087.006794037994
A2,66,3,stimulus,2.0,N2,encoding,2,205,4952.216502353226
A2,66,3,stimulus,2.0,N2,maintenance,0,363,39704.045737271925
A2,66,3,stimulus,2.0,N2,maintenance,1,363,20035.432909357194
A2,66,3,stimulus,2.0,N2,maintenance,2,363,40719.22152384624
A2,66,3,stimulus,2.0,N2,retrieval,0,305,171261.29411320837
A2,66,3,stimulus,2.0,N2,retrieval,1,305,22297.14677780526
A2,66,3,stimulus,2.0,N2,retrieval,2,305,210982.40026972556
A2,67,3,stimulus,2.0,N2,encoding,0,205,3745.321071038828
A2,67,3,stimulus,2.0,N2,encoding,1,205,11754.68712946129
A2,67,3,stimulus,2.0,N2,encoding,2,205,2983.9889756771568
A2,67,3,stimulus,2.0,N2,maintenance,0,362,13069.292418820583
A2,67,3,stimulus,2.0,N2,maintenance,1,362,242559.603416743
A2,67,3,stimulus,2.0,N2,maintenance,2,362,69571.75986868542
A2,67,3,stimulus,2.0,N2,retrieval,0,297,170945.75136765806
A2,67,3,stimulus,2.0,N2,retrieval,1,297,516580.111038791
A2,67,3,stimulus,2.0,N2,retrieval,2,297,471788.7311230334
A2,69,3,stimulus,2.0,N2,encoding,0,205,1811.4338412280156
A2,69,3,stimulus,2.0,N2,encoding,1,205,1171.087970661464
A2,69,3,stimulus,2.0,N2,encoding,2,205,2108.269972234909
A2,69,3,stimulus,2.0,N2,maintenance,0,363,13528.53755775483
A2,69,3,stimulus,2.0,N2,maintenance,1,363,984.9354865569359
A2,69,3,stimulus,2.0,N2,maintenance,2,363,39501.42595167443
A2,69,3,stimulus,2.0,N2,retrieval,0,370,21700.25916198629
A2,69,3,stimulus,2.0,N2,retrieval,1,370,1617.1400731995927
A2,69,3,stimulus,2.0,N2,retrieval,2,370,101261.93648286273
A2,70,3,stimulus,2.0,N2,encoding,0,205,14426.18395296034
A2,70,3,stimulus,2.0,N2,encoding,1,205,21050.427539662654
A2,70,3,stimulus,2.0,N2,encoding,2,205,29963.635872146864
A2,70,3,stimulus,2.0,N2,maintenance,0,362,165550.4109949429
A2,70,3,stimulus,2.0,N2,maintenance,1,362,207971.30786557726
A2,70,3,stimulus,2.0,N2,maintenance,2,362,370296.9568384324
A2,70,3,stimulus,2.0,N2,retrieval,0,316,21327.33693908449
A2,70,3,stimulus,2.0,N2,retrieval,1,316,29334.28263872532
A2,70,3,stimulus,2.0,N2,retrieval,2,316,26080.594980512535
A2,71,3,stimulus,2.0,N2,encoding,0,205,11968.96876797221
A2,71,3,stimulus,2.0,N2,encoding,1,205,4356.225421944708
A2,71,3,stimulus,2.0,N2,encoding,2,205,33272.75865826289
A2,71,3,stimulus,2.0,N2,maintenance,0,363,20853.131288657616
A2,71,3,stimulus,2.0,N2,maintenance,1,363,30192.54895945387
A2,71,3,stimulus,2.0,N2,maintenance,2,363,44245.84746365539
A2,71,3,stimulus,2.0,N2,retrieval,0,290,9359.268776622408
A2,71,3,stimulus,2.0,N2,retrieval,1,290,68445.06238972249
A2,71,3,stimulus,2.0,N2,retrieval,2,290,37448.113920433854
A2,72,3,stimulus,2.0,N2,encoding,0,205,11656.261756159693
A2,72,3,stimulus,2.0,N2,encoding,1,205,63373.10048821616
A2,72,3,stimulus,2.0,N2,encoding,2,205,8830.206024451292
A2,72,3,stimulus,2.0,N2,maintenance,0,362,10160.531760454282
A2,72,3,stimulus,2.0,N2,maintenance,1,362,404606.4431711754
A2,72,3,stimulus,2.0,N2,maintenance,2,362,70390.52256366359
A2,72,3,stimulus,2.0,N2,retrieval,0,272,75462.2649017451
A2,72,3,stimulus,2.0,N2,retrieval,1,272,572388.571523804
A2,72,3,stimulus,2.0,N2,retrieval,2,272,314249.32564355596
A2,73,3,stimulus,2.0,N2,encoding,0,205,1800.441045755522
A2,73,3,stimulus,2.0,N2,encoding,1,205,2495.2519704859023
A2,73,3,stimulus,2.0,N2,encoding,2,205,4939.82252937693
A2,73,3,stimulus,2.0,N2,maintenance,0,362,2037.0610070676844
A2,73,3,stimulus,2.0,N2,maintenance,1,362,24262.212497455406
A2,73,3,stimulus,2.0,N2,maintenance,2,362,6317.03034541846
A2,73,3,stimulus,2.0,N2,retrieval,0,351,1211.172190132395
A2,73,3,stimulus,2.0,N2,retrieval,1,351,19208.976656069615
A2,73,3,stimulus,2.0,N2,retrieval,2,351,2220.312487155571
A2,74,3,stimulus,2.0,N2,encoding,0,205,2390.6167013392555
A2,74,3,stimulus,2.0,N2,encoding,1,205,7451.375300588925
A2,74,3,stimulus,2.0,N2,encoding,2,205,3913.2653717658663
A2,74,3,stimulus,2.0,N2,maintenance,0,362,3094.5322098885513
A2,74,3,stimulus,2.0,N2,maintenance,1,362,7018.230193352093
A2,74,3,stimulus,2.0,N2,maintenance,2,362,5386.850824616855
A2,74,3,stimulus,2.0,N2,retrieval,0,340,5205.014980460599
A2,74,3,stimulus,2.0,N2,retrieval,1,340,1270.8285225561933
A2,74,3,stimulus,2.0,N2,retrieval,2,340,4131.2890671964915
A2,75,3,stimulus,2.0,N2,encoding,0,205,97472.88181803786
A2,75,3,stimulus,2.0,N2,encoding,1,205,77319.33827337799
A2,75,3,stimulus,2.0,N2,encoding,2,205,65493.16175866832
A2,75,3,stimulus,2.0,N2,maintenance,0,362,302523.63357481157
A2,75,3,stimulus,2.0,N2,maintenance,1,362,145909.9131999783
A2,75,3,stimulus,2.0,N2,maintenance,2,362,214928.09886718335
A2,75,3,stimulus,2.0,N2,retrieval,0,302,266317.86959391274
A2,75,3,stimulus,2.0,N2,retrieval,1,302,279503.44072996057
A2,75,3,stimulus,2.0,N2,retrieval,2,302,492393.6401580829
A2,76,3,stimulus,2.0,N2,encoding,0,205,1065.5997561155755
A2,76,3,stimulus,2.0,N2,encoding,1,205,700.0476897991236
A2,76,3,stimulus,2.0,N2,encoding,2,205,642.8389990765316
A2,76,3,stimulus,2.0,N2,maintenance,0,363,17017.66243962515
A2,76,3,stimulus,2.0,N2,maintenance,1,363,61160.97280592682
A2,76,3,stimulus,2.0,N2,maintenance,2,363,56331.09186119054
A2,76,3,stimulus,2.0,N2,retrieval,0,380,65211.55271577812
A2,76,3,stimulus,2.0,N2,retrieval,1,380,150815.51928474105
A2,76,3,stimulus,2.0,N2,retrieval,2,380,209094.145193581
A2,77,3,stimulus,2.0,N2,encoding,0,205,2904.6211003075523
A2,77,3,stimulus,2.0,N2,encoding,1,205,20910.334149054255
A2,77,3,stimulus,2.0,N2,encoding,2,205,8131.776131238705
A2,77,3,stimulus,2.0,N2,maintenance,0,362,14468.408058907386
A2,77,3,stimulus,2.0,N2,maintenance,1,362,22387.098370385593
A2,77,3,stimulus,2.0,N2,maintenance,2,362,24711.73997565262
A2,77,3,stimulus,2.0,N2,retrieval,0,299,2134.7911111161798
A2,77,3,stimulus,2.0,N2,retrieval,1,299,2199.42994688813
A2,77,3,stimulus,2.0,N2,retrieval,2,299,1905.614056916716
A2,84,4,stimulus,2.0,N2,encoding,0,205,3394.238938677239
A2,84,4,stimulus,2.0,N2,encoding,1,205,9102.072013416584
A2,84,4,stimulus,2.0,N2,encoding,2,205,5345.113866747668
A2,84,4,stimulus,2.0,N2,maintenance,0,362,8422.35262266853
A2,84,4,stimulus,2.0,N2,maintenance,1,362,9658.082687292706
A2,84,4,stimulus,2.0,N2,maintenance,2,362,11991.990935142083
A2,84,4,stimulus,2.0,N2,retrieval,0,307,2244.2108584306275
A2,84,4,stimulus,2.0,N2,retrieval,1,307,10148.2390461317
A2,84,4,stimulus,2.0,N2,retrieval,2,307,4302.993443104842
A2,85,4,stimulus,2.0,N2,encoding,0,205,1509.744088788072
A2,85,4,stimulus,2.0,N2,encoding,1,205,49134.31600903244
A2,85,4,stimulus,2.0,N2,encoding,2,205,12552.756917630164
A2,85,4,stimulus,2.0,N2,maintenance,0,363,82790.79334041705
A2,85,4,stimulus,2.0,N2,maintenance,1,363,228902.58753684044
A2,85,4,stimulus,2.0,N2,maintenance,2,363,168716.04933099932
A2,85,4,stimulus,2.0,N2,retrieval,0,332,230843.66262298284
A2,85,4,stimulus,2.0,N2,retrieval,1,332,759157.5886992672
A2,85,4,stimulus,2.0,N2,retrieval,2,332,479475.70565124106
A2,87,4,stimulus,2.0,N2,encoding,0,205,56724.53782834046
A2,87,4,stimulus,2.0,N2,encoding,1,205,15158.285142999379
A2,87,4,stimulus,2.0,N2,encoding,2,205,112484.53779694349
A2,87,4,stimulus,2.0,N2,maintenance,0,363,26679.896173661862
A2,87,4,stimulus,2.0,N2,maintenance,1,363,81988.20908223087
A2,87,4,stimulus,2.0,N2,maintenance,2,363,46587.48427632257
A2,87,4,stimulus,2.0,N2,retrieval,0,317,56976.19255789884
A2,87,4,stimulus,2.0,N2,retrieval,1,317,254521.50857804297
A2,87,4,stimulus,2.0,N2,retrieval,2,317,112853.4063224577
A2,88,4,stimulus,2.0,N2,encoding,0,205,43675.33558374205
A2,88,4,stimulus,2.0,N2,encoding,1,205,347546.94636133575
A2,88,4,stimulus,2.0,N2,encoding,2,205,245943.1743286059
A2,88,4,stimulus,2.0,N2,maintenance,0,362,136041.59424650468
A2,88,4,stimulus,2.0,N2,maintenance,1,362,289978.5263772966
A2,88,4,stimulus,2.0,N2,maintenance,2,362,590316.8970195547
A2,88,4,stimulus,2.0,N2,retrieval,0,256,48378.57411558719
A2,88,4,stimulus,2.0,N2,retrieval,1,256,28378.39846916058
A2,88,4,stimulus,2.0,N2,retrieval,2,256,216696.06163717745
A2,89,4,stimulus,2.0,N2,encoding,0,205,551.1225437208999
A2,89,4,stimulus,2.0,N2,encoding,1,205,32154.108287872667
A2,89,4,stimulus,2.0,N2,encoding,2,205,4289.860348668348
A2,89,4,stimulus,2.0,N2,maintenance,0,363,48330.233117826836
A2,89,4,stimulus,2.0,N2,maintenance,1,363,135552.01694902137
A2,89,4,stimulus,2.0,N2,maintenance,2,363,99619.30700813424
A2,89,4,stimulus,2.0,N2,retrieval,0,318,62108.93610615358
A2,89,4,stimulus,2.0,N2,retrieval,1,318,163747.3289425697
A2,89,4,stimulus,2.0,N2,retrieval,2,318,136995.8397395949
A2,90,4,stimulus,2.0,N2,encoding,0,205,73795.83810033549
A2,90,4,stimulus,2.0,N2,encoding,1,205,36955.79148972516
A2,90,4,stimulus,2.0,N2,encoding,2,205,267749.8846569025
A2,90,4,stimulus,2.0,N2,maintenance,0,362,114961.01919238233
A2,90,4,stimulus,2.0,N2,maintenance,1,362,2615.7579328161964
A2,90,4,stimulus,2.0,N2,maintenance,2,362,279237.9624391498
A2,90,4,stimulus,2.0,N2,retrieval,0,427,45288.561834631815
A2,90,4,stimulus,2.0,N2,retrieval,1,427,61511.512821759214
A2,90,4,stimulus,2.0,N2,retrieval,2,427,95803.72333790483
A2,91,4,stimulus,2.0,N2,encoding,0,205,2428.469138782234
A2,91,4,stimulus,2.0,N2,encoding,1,205,5124.363164561788
A2,91,4,stimulus,2.0,N2,encoding,2,205,9480.91491557127
A2,91,4,stimulus,2.0,N2,maintenance,0,362,2553.917149675381
A2,91,4,stimulus,2.0,N2,maintenance,1,362,1310.3769218131636
A2,91,4,stimulus,2.0,N2,maintenance,2,362,7073.612064211736
A2,91,4,stimulus,2.0,N2,retrieval,0,318,3685.240491541763
A2,91,4,stimulus,2.0,N2,retrieval,1,318,679.631792393405
A2,91,4,stimulus,2.0,N2,retrieval,2,318,5807.843580099211
A2,92,4,stimulus,2.0,N2,encoding,0,205,20334.780218146345
A2,92,4,stimulus,2.0,N2,encoding,1,205,118261.76364499176
A2,92,4,stimulus,2.0,N2,encoding,2,205,68046.73747090626
A2,92,4,stimulus,2.0,N2,maintenance,0,363,194093.4441202888
A2,92,4,stimulus,2.0,N2,maintenance,1,363,482998.5925876086
A2,92,4,stimulus,2.0,N2,maintenance,2,363,573410.4837453814
A2,92,4,stimulus,2.0,N2,retrieval,0,370,8619.046481655976
A2,92,4,stimulus,2.0,N2,retrieval,1,370,31554.651693871805
A2,92,4,stimulus,2.0,N2,retrieval,2,370,7800.147507174996
A2,93,4,stimulus,2.0,N2,encoding,0,205,3259.334762678736
A2,93,4,stimulus,2.0,N2,encoding,1,205,3807.2706363055536
A2,93,4,stimulus,2.0,N2,encoding,2,205,6790.05319952809
A2,93,4,stimulus,2.0,N2,maintenance,0,362,5095.968263907691
A2,93,4,stimulus,2.0,N2,maintenance,1,362,31481.999310126674
A2,93,4,stimulus,2.0,N2,maintenance,2,362,9339.520071665955
A2,93,4,stimulus,2.0,N2,retrieval,0,300,1224.597409292044
A2,93,4,stimulus,2.0,N2,retrieval,1,300,56678.17425148105
A2,93,4,stimulus,2.0,N2,retrieval,2,300,2812.6472619241704
A2,94,4,stimulus,2.0,N2,encoding,0,205,12182.02325874831
A2,94,4,stimulus,2.0,N2,encoding,1,205,158241.07726621386
A2,94,4,stimulus,2.0,N2,encoding,2,205,59914.11247767065
A2,94,4,stimulus,2.0,N2,maintenance,0,363,21719.1509598558
A2,94,4,stimulus,2.0,N2,maintenance,1,363,178070.83423931693
A2,94,4,stimulus,2.0,N2,maintenance,2,363,91967.33596760243
A2,94,4,stimulus,2.0,N2,retrieval,0,346,48046.26043299742
A2,94,4,stimulus,2.0,N2,retrieval,1,346,89502.48087454826
A2,94,4,stimulus,2.0,N2,retrieval,2,346,138290.2175647435
A2,95,4,stimulus,2.0,N2,encoding,0,205,10150.034231880387
A2,95,4,stimulus,2.0,N2,encoding,1,205,38667.403717457026
A2,95,4,stimulus,2.0,N2,encoding,2,205,20525.709748470057
A2,95,4,stimulus,2.0,N2,maintenance,0,362,30679.988654873163
A2,95,4,stimulus,2.0,N2,maintenance,1,362,201178.02898952144
A2,95,4,stimulus,2.0,N2,maintenance,2,362,87355.67139531262
A2,95,4,stimulus,2.0,N2,retrieval,0,298,27581.33792890656
A2,95,4,stimulus,2.0,N2,retrieval,1,298,75579.1090042076
A2,95,4,stimulus,2.0,N2,retrieval,2,298,83641.24652503822
A2,96,4,stimulus,2.0,N2,encoding,0,205,907.0339405193904
A2,96,4,stimulus,2.0,N2,encoding,1,205,6941.450427204603
A2,96,4,stimulus,2.0,N2,encoding,2,205,1934.4625810910998
A2,96,4,stimulus,2.0,N2,maintenance,0,363,18242.175234021284
A2,96,4,stimulus,2.0,N2,maintenance,1,363,80786.02248100663
A2,96,4,stimulus,2.0,N2,maintenance,2,363,39057.5589456921
A2,96,4,stimulus,2.0,N2,retrieval,0,328,23279.71483138966
A2,96,4,stimulus,2.0,N2,retrieval,1,328,63084.35303050895
A2,96,4,stimulus,2.0,N2,retrieval,2,328,63939.11274380862
A2,97,4,stimulus,2.0,N2,encoding,0,205,1979.85187634947
A2,97,4,stimulus,2.0,N2,encoding,1,205,912.1003862348781
A2,97,4,stimulus,2.0,N2,encoding,2,205,2249.3595718101096
A2,97,4,stimulus,2.0,N2,maintenance,0,362,7987.072781822819
A2,97,4,stimulus,2.0,N2,maintenance,1,362,10549.32228899276
A2,97,4,stimulus,2.0,N2,maintenance,2,362,18917.22023245988
A2,97,4,stimulus,2.0,N2,retrieval,0,302,16083.231891761608
A2,97,4,stimulus,2.0,N2,retrieval,1,302,14977.276908041631
A2,97,4,stimulus,2.0,N2,retrieval,2,302,36306.27109890321
A2,98,4,stimulus,2.0,N2,encoding,0,205,2570.319352596917
A2,98,4,stimulus,2.0,N2,encoding,1,205,8724.846561864706
A2,98,4,stimulus,2.0,N2,encoding,2,205,7190.2651052633155
A2,98,4,stimulus,2.0,N2,maintenance,0,362,14171.756260241462
A2,98,4,stimulus,2.0,N2,maintenance,1,362,125870.31006115663
A2,98,4,stimulus,2.0,N2,maintenance,2,362,50213.36363662601
A2,98,4,stimulus,2.0,N2,retrieval,0,310,15935.771903896613
A2,98,4,stimulus,2.0,N2,retrieval,1,310,64075.876466251066
A2,98,4,stimulus,2.0,N2,retrieval,2,310,42554.21033920984
A2,99,4,stimulus,2.0,N2,encoding,0,205,32224.453196509992
A2,99,4,stimulus,2.0,N2,encoding,1,205,80480.44969125294
A2,99,4,stimulus,2.0,N2,encoding,2,205,69029.07662205587
A2,99,4,stimulus,2.0,N2,maintenance,0,362,112862.0591964308
A2,99,4,stimulus,2.0,N2,maintenance,1,362,214723.22320375315
A2,99,4,stimulus,2.0,N2,maintenance,2,362,207944.20169080028
A2,99,4,stimulus,2.0,N2,retrieval,0,314,60760.41223284858
A2,99,4,stimulus,2.0,N2,retrieval,1,314,195820.80682227114
A2,99,4,stimulus,2.0,N2,retrieval,2,314,145758.6405011052
A2,2,0,stimulus,2.0,N3,encoding,0,205,13493.688413197351
A2,2,0,stimulus,2.0,N3,encoding,1,205,20230.329679668823
A2,2,0,stimulus,2.0,N3,encoding,2,205,30587.161655846514
A2,2,0,stimulus,2.0,N3,maintenance,0,362,89572.50635626733
A2,2,0,stimulus,2.0,N3,maintenance,1,362,255442.35751892038
A2,2,0,stimulus,2.0,N3,maintenance,2,362,299414.34346426075
A2,2,0,stimulus,2.0,N3,retrieval,0,480,71979.6133864651
A2,2,0,stimulus,2.0,N3,retrieval,1,480,159953.54288624602
A2,2,0,stimulus,2.0,N3,retrieval,2,480,197515.76522400402
A2,3,0,stimulus,2.0,N3,encoding,0,205,1240.9335667068358
A2,3,0,stimulus,2.0,N3,encoding,1,205,1959.2070137513733
A2,3,0,stimulus,2.0,N3,encoding,2,205,1967.8641422757942
A2,3,0,stimulus,2.0,N3,maintenance,0,362,13754.903017730056
A2,3,0,stimulus,2.0,N3,maintenance,1,362,28969.446069920174
A2,3,0,stimulus,2.0,N3,maintenance,2,362,37055.73511329624
A2,3,0,stimulus,2.0,N3,retrieval,0,360,10386.805269622564
A2,3,0,stimulus,2.0,N3,retrieval,1,360,42969.719498880375
A2,3,0,stimulus,2.0,N3,retrieval,2,360,40806.120816655624
A2,4,0,stimulus,2.0,N3,encoding,0,205,673.1201057066392
A2,4,0,stimulus,2.0,N3,encoding,1,205,1437.303189234793
A2,4,0,stimulus,2.0,N3,encoding,2,205,2068.6644159268308
A2,4,0,stimulus,2.0,N3,maintenance,0,362,1575.7270996663717
A2,4,0,stimulus,2.0,N3,maintenance,1,362,3652.5586086080616
A2,4,0,stimulus,2.0,N3,maintenance,2,362,9247.53221733734
A2,4,0,stimulus,2.0,N3,retrieval,0,363,3632.0162275842217
A2,4,0,stimulus,2.0,N3,retrieval,1,363,11467.598198245896
A2,4,0,stimulus,2.0,N3,retrieval,2,363,15761.22600854745
A2,5,0,stimulus,2.0,N3,encoding,0,205,12004.242693001168
A2,5,0,stimulus,2.0,N3,encoding,1,205,43622.746648764085
A2,5,0,stimulus,2.0,N3,encoding,2,205,36640.38506648126
A2,5,0,stimulus,2.0,N3,maintenance,0,362,128999.68846976823
A2,5,0,stimulus,2.0,N3,maintenance,1,362,229093.65604365914
A2,5,0,stimulus,2.0,N3,maintenance,2,362,232248.4675722012
A2,5,0,stimulus,2.0,N3,retrieval,0,346,83566.4078726736
A2,5,0,stimulus,2.0,N3,retrieval,1,346,125337.9604910635
A2,5,0,stimulus,2.0,N3,retrieval,2,346,161002.24353015292
