dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,stimulus,96,4,1,N2_no_projection,encoding,1,205,1098.4732507772965,1163.3919171457565,702.386711809424,0.018539983587448863
A1,stimulus,96,4,1,N2_no_projection,encoding,2,205,1276.1068956997237,1396.1879579589863,805.9664189528642,0.015670095348491064
A1,stimulus,96,4,1,N2_no_projection,maintenance,0,362,342.0337048158704,340.27784207590355,340.24933799467607,0.16451154784988684
A1,stimulus,96,4,1,N2_no_projection,maintenance,1,362,4102.166297698859,3883.8687404932257,3617.3701406548657,0.06923618374731078
A1,stimulus,96,4,1,N2_no_projection,maintenance,2,362,2224.1382134596183,2005.8941617229643,1511.3483865423127,0.027311550459120634
A1,stimulus,96,4,1,N2_no_projection,retrieval,0,221,302.71992386649066,300.54812193750985,610.7729777545353,0.14560238520085617
A1,stimulus,96,4,1,N2_no_projection,retrieval,1,221,5392.432099008854,5567.840144639441,2242.6621504459717,0.09101323363250974
A1,stimulus,96,4,1,N2_no_projection,retrieval,2,221,1079.5532614097228,1153.92050175217,154.41255736145396,0.013256493321265987
A1,stimulus,97,4,1,N2_no_projection,encoding,0,205,4969.246787247763,4988.813416099454,4836.711292645702,2.390110884125578
A1,stimulus,97,4,1,N2_no_projection,encoding,1,205,76432.8653882488,77345.39127036819,70544.32231541353,1.2900305663675329
A1,stimulus,97,4,1,N2_no_projection,encoding,2,205,121535.58741147042,123249.16935192431,114006.40489834246,1.4924096479616131
A1,stimulus,97,4,1,N2_no_projection,maintenance,0,363,14370.583506499466,14329.871035389833,14329.154174202622,6.9119706709401045
A1,stimulus,97,4,1,N2_no_projection,maintenance,1,363,192640.44379428588,190874.28256617594,189206.41121819778,3.251377003215727
A1,stimulus,97,4,1,N2_no_projection,maintenance,2,363,309393.9299343191,306218.46299118607,299440.4196471904,3.79923688105825
A1,stimulus,97,4,1,N2_no_projection,retrieval,0,207,493.5366342388906,492.97012249997584,615.4422110731416,0.23738150502732563
A1,stimulus,97,4,1,N2_no_projection,retrieval,1,207,31822.763549123516,31300.789226582543,41616.995899879956,0.5371032143846265
A1,stimulus,97,4,1,N2_no_projection,retrieval,2,207,8379.031644313603,8163.868307161749,15084.492431130859,0.10289124307444683
A1,stimulus,98,4,-1,N2_no_projection,encoding,0,205,3070.555282227399,3069.9673769440246,2970.559651097448,1.476877264215269
A1,stimulus,98,4,-1,N2_no_projection,encoding,1,205,68556.82696524906,68078.65578087654,61691.87079002767,1.1570991335873497
A1,stimulus,98,4,-1,N2_no_projection,encoding,2,205,120671.72503814808,120054.35632352524,110745.5071900253,1.4818017546859388
A1,stimulus,98,4,-1,N2_no_projection,maintenance,0,362,60124.73087732599,60134.737468840074,60133.27396732427,28.91882408492928
A1,stimulus,98,4,-1,N2_no_projection,maintenance,1,362,958328.0905212294,960008.3443459499,955736.2364243566,16.174619688811106
A1,stimulus,98,4,-1,N2_no_projection,maintenance,2,362,855727.3437339918,857294.3347231051,845087.9950996236,10.507998282753535
A1,stimulus,98,4,-1,N2_no_projection,retrieval,0,275,117311.70003408319,117248.09464446577,123123.30330358478,56.42464202145837
A1,stimulus,98,4,-1,N2_no_projection,retrieval,1,275,1835834.611544601,1836945.2061993978,1762843.074795759,30.985136454822925
