dataset,trial_id,block,prefix_end_s,cognitive_0,cognitive_1,cognitive_2,cognitive_3,cognitive_4,cognitive_5,cognitive_6,cognitive_7,cognitive_8,ordinary_0,ordinary_1,ordinary_2,ordinary_3,ordinary_4,ordinary_5,ordinary_6,ordinary_7,ordinary_8
A2,45,2,2.8203125,0.004724248613688879,-0.0005467740030591479,0.0016642831277061388,0.0016811254372225528,-2.911824264213216,0.0006590117461987668,0.0006678501625091086,-7.47050891411354,-0.0007729547072963013,174.62066828863192,338.21692073802325,-1767.325648745987,468.22861143374996,136.6202934547334,-1254.5286619669603,247.17410265325603,-141.5922792388676,-1329.520411500456
A2,46,2,2.8203125,0.013360245090530031,0.0018798792357938776,0.007200831245686813,-0.0054420822080601455,2.414516076846876,0.002851607263581325,-0.002162011378911052,6.19462654289986,-0.0021857125222847973,10.026169824535286,-40.983645356248424,21.778402367038108,-142.27054619128512,-303.7814176129412,-179.15583863757297,-293.4326799524719,-460.1184671864833,-429.88533776540163
A2,47,2,2.81640625,0.0006104583702912496,-0.00467237115923024,0.00535548404854593,-0.0023169656785992556,0.8362522823337177,0.002120009160603037,-0.0009201511838639944,2.145469493609654,-9.988476557005923e-05,74.61574492728742,54.97717115236734,37.0236254807532,152.9176733854811,-126.21500361582765,-3.313309508306429,337.9772931830717,136.04030909797405,360.1765888058195
A2,48,2,2.8203125,0.002024360963933042,-0.0049998110447327625,9.053368483779901e-05,0.00587464507731138,-1.0165063296285453,3.58523209993135e-05,0.002333858442160201,-2.6079251038849205,-0.00033118188165793866,30.211416313067932,106.58691576725624,24.121107804286243,122.77591453616446,341.2260330755196,201.85780365283668,132.53735002465015,237.84325521223724,215.10949455164695
A2,49,2,2.8203125,0.013552848392844492,0.00842728780423196,0.005358650883336695,0.0033531303492506845,1.0896822538062352,0.0021218828798466424,0.0013320770711560152,2.795663560695823,-0.0022174400246777856,6.717910402019516,110.85391294164114,113.33030297427588,-76.76265560127507,-181.981923889067,-139.3273869215715,-321.22651869926,-414.1279255300395,-470.3468631312089
A2,50,2,2.8203125,-0.006570278147218647,-0.0066801583502993115,0.004049510539625709,0.002125840501134817,-2.3965644196920763,0.0016036500891008444,0.0008445464764196835,-6.148570186942445,0.0010748859114455235,-54.62281892719191,-158.9416623187984,-97.71054358476903,-97.31457391068999,71.62185279077357,-109.86853839555476,26.890443837555544,367.9779716153681,134.24097076221716
A2,51,2,2.81640625,0.007896691508311095,-1.759479505800854e-05,-0.0007790840803290558,0.009678143050872497,1.8940843096285063,-0.00030840636853843957,0.0038435419514928847,4.859418850603493,-0.0012920769350912732,188.84778354823226,425.77018508747307,439.2563463047482,280.10114745171614,194.3001613697195,469.22953497980393,153.3820455153437,-71.64643525599303,210.50805828740314
A2,52,2,2.81640625,0.013618891536629643,0.0056998583285233885,0.015675091647358228,-0.016895346301243716,-0.004477378157304399,0.006205104447041392,-0.006709755368616516,-0.011487057734590862,-0.0022283579923907133,-28.76963169793076,-351.0037059748327,-175.39022758007536,-467.59066472612926,-682.0973820977734,-711.4322170887,-616.4859684925608,-514.030712981891,-870.6480009258727
A2,53,2,2.8203125,0.002989444970573177,0.0011021017010641033,0.006887612158363711,-0.0004951195720434882,-1.795743402938678,0.002727569108258928,-0.00019669937126164067,-4.607117697310207,-0.0004890679222265584,10.194352166953044,4.345927766957667,9.018164725071218,-83.46644569485983,-134.95692653262634,-142.51077196832446,-60.785365491741246,88.9948123651946,-109.8535039803145
A2,54,2,2.81640625,0.017053836779573724,0.003707959175603178,0.011338882589187657,-0.01241185359516003,2.4901627372631157,0.004488583056578579,-0.004929197650626237,6.388703863398848,-0.002790392550412692,117.06803759622117,-31.61577245508643,134.71785005669798,-109.23763452726,-540.8622292936914,-266.17735963577275,-265.4388101898998,-497.9961650185719,-471.3257886934677
A2,55,2,2.8203125,0.01459583972902062,0.004506878809513706,0.0016180183651582822,0.005225798599277918,4.102859053282751,0.0006407528193994305,0.002076086983545146,10.526200192641806,-0.0023878536249005797,135.8813830263305,73.18900936126221,183.78346985842992,275.80068003839045,-297.4888266392648,2.1758948414773145,-4.925305583556073,-571.7203366318276,-338.20682876382364
