stage,cue,channel,MAE_before,MAE_after,RMSE_before,RMSE_after,corr_before,corr_after,shape_distance_before,shape_distance_after,baseline_RMS_before,baseline_RMS_after,trial_PTP_median_before,trial_PTP_median_after,SNR_proxy_dB_before,SNR_proxy_dB_after,edge_band_ratio_before,edge_band_ratio_after,amp_error_before,amp_error_after,latency_error_before_ms,latency_error_after_ms,P300_positive_mean_before,P300_positive_mean_after,P300_positive_mean_ref,P300_positive_mean_error_before,P300_positive_mean_error_after,P300_AUC_before_unit_ms,P300_AUC_after_unit_ms,P300_AUC_ref_unit_ms,P300_AUC_error_before_unit_ms,P300_AUC_error_after_unit_ms,P300_amp_before,P300_amp_after,P300_lat_before_ms,P300_lat_after_ms,n_trials,positive_peak_valid,reference_positive_peak_valid,latency_error_valid
V3,1,F3,24.664482723260154,2.965488654560003,24.843364846040362,3.756330405050288,0.7552173553659449,0.6761225330944511,0.5565176600184856,0.6398451595308463,17.21720754913732,10.213126014070925,123.67387133058631,84.54500008637834,-17.19254599983222,-14.582337700508539,0.4610984349399919,0.2465772129383769,19.763049172834357,2.398662429403739,7.8125,7.8125,24.900090747211014,2.5130931105933594,1.9165811244605135,22.9835096227505,0.5965119861328458,6238.96991403474,638.0900476115953,486.6319261325523,5752.337987902188,151.45812147904303,28.721425259512962,6.559713657274864,355.46875,355.46875,43,True,True,True
V3,1,F4,15.46991540814874,4.317713500146099,15.780603408583488,5.244934017998726,0.6320592499602385,0.42565584708879817,0.7329309598521204,0.8170140849766153,17.211957123666835,10.765491467370413,133.87011369429297,94.36631987802305,-17.778105697729988,-11.383756576622996,0.45717803402618656,0.21993920111220697,12.893756287180738,0.1834546294839985,27.34375,27.34375,19.483218318279405,7.666971430559221,4.440284607365077,15.04293371091433,3.226686823194145,4889.113515447951,1938.353651680148,1112.8480463814483,3776.265469066502,825.5056052986997,24.083519290915582,11.006308374250846,355.46875,355.46875,43,True,True,True
V4,-1,Fz,1.4070200192452706,1.7807547009694398,1.7063452407259527,2.1757846446974978,0.906232066810871,0.8217559623220555,0.3518573715460303,0.447961273987365,8.280571765521293,7.629685212717213,56.721496401171585,55.90836832762007,-12.091375535806485,-10.607810294559583,0.3292373128055921,0.21665793584012988,2.8297684229736966,2.3264995980567935,3.90625,3.90625,6.010622705544299,6.515280633164475,6.3019984746487925,0.29137576910449337,0.21328215851568277,1509.2383328552264,1636.1931616517193,1579.4147660935078,70.17643323828133,56.778395558211514,10.77290687788351,11.276175702800414,332.03125,332.03125,47,True,True,True
V4,-1,F3,38.88826317802542,10.292353482358408,39.49360960029216,10.455642022460696,0.4247838351730179,0.676325329472699,0.8309631448534063,0.6339880659205072,15.903744380298956,11.283750100149895,119.75340174967883,86.68633099288,-8.225959913513034,-9.6078542501485,0.4578360635621094,0.2357572319157215,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,47,False,False,False
V4,-1,F4,29.969666025648,2.5015537404969974,30.49325059146446,2.859995877943064,0.38828567014436277,0.7488590180389213,0.7811794788946408,0.5902268094806329,17.5112076781341,12.708868895810003,130.3100902082072,105.30022315143907,-13.924512213777525,-24.49255790061708,0.4779969440533812,0.26129955001494115,,2.319489616244217,,11.71875,0.0,0.21431121205028056,1.2178257830594432,1.2178257830594432,1.0035145710091626,0.0,54.41495618464154,309.21357772993673,309.21357772993673,254.7986215452952,,2.357037336642985,,339.84375,47,True,True,True
V4,1,Fz,7.615383222209441,6.805427118537258,7.866768867932721,7.075717605036592,0.891796888232013,0.8964531471007341,0.3860357234517573,0.38249538407171374,8.61306126828685,7.8631436891705055,62.15997295261426,58.71810773740245,-16.087896199287357,-15.336372080340663,0.26581367559723224,0.24690174524935468,10.861203764040116,9.875636722007627,3.90625,3.90625,0.9629380783770266,1.299812376993848,6.282793408947746,5.319855330570719,4.982981031953898,244.49599646291693,330.0304863460942,1584.9690167478598,1340.4730202849428,1254.9385304017655,3.9976811704353983,4.983248212467888,355.46875,355.46875,43,True,True,True
V4,1,F3,24.664482723260154,8.454144051370049,24.843364846040362,9.1786253213031,0.7552173553659449,0.5831027320980772,0.5565176600184856,0.7220659652542679,17.21720754913732,12.574176712456538,123.67387133058631,91.5232469069317,-17.19254599983222,-18.994928829552567,0.4610984349399919,0.2701268027651211,19.763049172834357,4.1190801963021695,7.8125,7.8125,24.900090747211014,8.689752075320907,1.9165811244605135,22.9835096227505,6.7731709508603934,6238.96991403474,2186.2982650254226,486.6319261325523,5752.337987902188,1699.6663388928703,28.721425259512962,13.077456282980773,355.46875,355.46875,43,True,True,True
V4,1,F4,15.46991540814874,9.02441809395912,15.780603408583488,9.793938733353917,0.6320592499602385,0.3825981989074059,0.7329309598521204,0.8925251828934383,17.211957123666835,12.555372245930931,133.87011369429297,97.47933606464375,-17.778105697729988,-14.805319794729815,0.45717803402618656,0.25435666430761555,12.893756287180738,6.190848248872873,27.34375,23.4375,19.483218318279405,13.003538855300315,4.440284607365077,15.04293371091433,8.563254247935237,4889.113515447951,3269.40283082172,1112.8480463814483,3776.265469066502,2156.5547844402718,24.083519290915582,17.380611252607718,355.46875,351.5625,43,True,True,True
V6,-1,Fz,1.4070200192452706,1.4214481109879458,1.7063452407259527,1.731494404092874,0.906232066810871,0.9043787272119799,0.3518573715460303,0.3554361103537928,8.280571765521293,8.171804505627305,56.721496401171585,55.908368327620074,-12.091375535806485,-11.822122280405289,0.3292373128055921,0.31145763142779104,2.8297684229736966,2.75427809923616,3.90625,3.90625,6.010622705544299,6.086321394687326,6.3019984746487925,0.29137576910449337,0.21567707996146623,1509.2383328552264,1528.2815571747,1579.4147660935078,70.17643323828133,51.13320891880767,10.77290687788351,10.848397201621047,332.03125,332.03125,47,True,True,True
V6,-1,F3,38.88826317802542,34.59887672367537,39.49360960029216,35.11497899308923,0.4247838351730179,0.4461272197883859,0.8309631448534063,0.8247698064251321,15.903744380298956,15.11558749604158,119.75340174967883,117.47741602352565,-8.225959913513034,-8.111180121045924,0.4578360635621094,0.43387846986309614,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,47,False,False,False
V6,-1,F4,29.969666025648,25.72982231572106,30.49325059146446,26.177649746284953,0.38828567014436277,0.4364515629335554,0.7811794788946408,0.7636647207357513,17.5112076781341,16.679989734770885,130.3100902082072,125.40485482528489,-13.924512213777525,-14.465059814313392,0.4779969440533812,0.45583661249246343,,,,,0.0,0.0,1.2178257830594432,1.2178257830594432,1.2178257830594432,0.0,0.0,309.21357772993673,309.21357772993673,309.21357772993673,,,,,47,False,True,False
V6,1,Fz,7.615383222209441,7.493889806658613,7.866768867932721,7.74755345227093,0.891796888232013,0.8926599514304183,0.3860357234517573,0.38502628048052295,8.61306126828685,8.476588770126318,62.15997295261426,62.15997295261426,-16.087896199287357,-15.971428114877323,0.26581367559723224,0.2631905579175658,10.861203764040116,10.713368707735242,3.90625,3.90625,0.9629380783770266,1.0116115229040703,6.282793408947746,5.319855330570719,5.271181886043675,244.49599646291693,256.85448823736164,1584.9690167478598,1340.4730202849428,1328.114528510498,3.9976811704353983,4.1455162267402725,355.46875,355.46875,43,True,True,True
V6,1,F3,24.664482723260154,22.232931922476634,24.843364846040362,22.440884677991455,0.7552173553659449,0.7378183659215652,0.5565176600184856,0.5726752106706228,17.21720754913732,16.407455463128496,123.67387133058631,110.4008802954902,-17.19254599983222,-17.203501408408385,0.4610984349399919,0.4337352717079731,19.763049172834357,17.416453826354534,7.8125,7.8125,24.900090747211014,22.468539946427498,1.9165811244605135,22.9835096227505,20.551958821966984,6238.96991403474,5631.069166683343,486.6319261325523,5752.337987902188,5144.43724055079,28.721425259512962,26.374829913033135,355.46875,355.46875,43,True,True,True
V6,1,F4,15.46991540814874,14.497963488701874,15.780603408583488,14.821134411039322,0.6320592499602385,0.6333152556398076,0.7329309598521204,0.7315451958001443,17.211957123666835,16.41536447237042,133.87011369429297,129.7671807750333,-17.778105697729988,-17.417738725711732,0.45717803402618656,0.42826986832447894,12.893756287180738,11.868420536414577,27.34375,27.34375,19.483218318279405,18.51126639883254,4.440284607365077,15.04293371091433,14.070981791467464,4889.113515447951,4646.156912754015,1112.8480463814483,3776.265469066502,3533.3088663725666,24.083519290915582,23.05818354014942,355.46875,355.46875,43,True,True,True
