iteration,model,n,BA,AUC
430,all_9windows,275,0.4617724867724868,0.4896825396825397
430,early_lateral,275,0.49669312169312174,0.5385185185185185
430,lateral_3windows,275,0.5156084656084656,0.5166666666666667
431,all_9windows,275,0.4691798941798942,0.5022222222222222
431,early_lateral,275,0.49669312169312174,0.49867724867724866
431,lateral_3windows,275,0.4977513227513228,0.5293650793650794
432,all_9windows,275,0.5294973544973545,0.5137037037037037
432,early_lateral,275,0.49669312169312174,0.4897354497354498
432,lateral_3windows,275,0.4936507936507936,0.4866666666666667
433,all_9windows,275,0.47605820105820107,0.4776190476190476
433,early_lateral,275,0.4697089947089947,0.42365079365079367
433,lateral_3windows,275,0.4985449735449735,0.5302645502645502
434,all_9windows,275,0.5476190476190476,0.5069841269841269
434,early_lateral,275,0.42619047619047623,0.41222222222222216
434,lateral_3windows,275,0.49867724867724866,0.47698412698412695
435,all_9windows,275,0.5134920634920634,0.52
435,early_lateral,275,0.4887566137566138,0.4791534391534391
435,lateral_3windows,275,0.5092592592592593,0.5078306878306879
436,all_9windows,275,0.5171957671957672,0.49529100529100534
436,early_lateral,275,0.5251322751322751,0.49989417989417995
436,lateral_3windows,275,0.466005291005291,0.40714285714285714
437,all_9windows,275,0.4756613756613757,0.4961375661375662
437,early_lateral,275,0.49669312169312174,0.5233862433862433
437,lateral_3windows,275,0.5044973544973546,0.5067724867724868
438,all_9windows,275,0.5007936507936508,0.4829100529100529
438,early_lateral,275,0.507010582010582,0.4622222222222222
438,lateral_3windows,275,0.4697089947089947,0.45005291005291004
439,all_9windows,275,0.41494708994708995,0.365978835978836
439,early_lateral,275,0.40859788359788357,0.38486772486772486
439,lateral_3windows,275,0.4256613756613757,0.37275132275132267
440,all_9windows,275,0.4623015873015873,0.4600000000000001
440,early_lateral,275,0.5033068783068783,0.5219047619047619
440,lateral_3windows,275,0.4994708994708995,0.5047619047619047
441,all_9windows,275,0.4263227513227513,0.4016402116402117
441,early_lateral,275,0.44497354497354497,0.43074074074074076
441,lateral_3windows,275,0.4771164021164021,0.4737566137566137
442,all_9windows,275,0.46812169312169316,0.432962962962963
442,early_lateral,275,0.503968253968254,0.5397883597883598
442,lateral_3windows,275,0.5044973544973546,0.5196296296296297
443,all_9windows,275,0.5448412698412699,0.5426984126984127
443,early_lateral,275,0.5257936507936507,0.5348148148148149
443,lateral_3windows,275,0.5341269841269841,0.5294708994708994
444,all_9windows,275,0.49656084656084654,0.4570899470899471
444,early_lateral,275,0.5112433862433863,0.5074074074074074
444,lateral_3windows,275,0.48637566137566135,0.4720634920634921
445,all_9windows,275,0.5054232804232803,0.5252380952380953
445,early_lateral,275,0.5396825396825397,0.5374074074074073
445,lateral_3windows,275,0.5243386243386243,0.5538624338624338
446,all_9windows,275,0.4894179894179894,0.45465608465608465
446,early_lateral,275,0.5148148148148148,0.49322751322751324
446,lateral_3windows,275,0.46785714285714286,0.473015873015873
447,all_9windows,275,0.5269841269841269,0.5017460317460317
447,early_lateral,275,0.5396825396825397,0.5317989417989418
447,lateral_3windows,275,0.514021164021164,0.5236507936507937
448,all_9windows,275,0.473015873015873,0.47777777777777775
448,early_lateral,275,0.48544973544973546,0.4565608465608465
448,lateral_3windows,275,0.5205026455026456,0.5457671957671957
449,all_9windows,275,0.5437830687830688,0.5425925925925925
449,early_lateral,275,0.5251322751322751,0.5331216931216931
449,lateral_3windows,275,0.5648148148148149,0.5634391534391534
450,all_9windows,275,0.4756613756613757,0.47984126984126985
450,early_lateral,275,0.48214285714285715,0.4536507936507937
450,lateral_3windows,275,0.4277777777777778,0.4138624338624338
451,all_9windows,275,0.5329365079365079,0.5221164021164022
451,early_lateral,275,0.5185185185185185,0.48164021164021165
451,lateral_3windows,275,0.5047619047619047,0.49068783068783073
452,all_9windows,275,0.4335978835978836,0.413968253968254
452,early_lateral,275,0.5178571428571428,0.5130158730158729
452,lateral_3windows,275,0.5137566137566137,0.5176719576719577
453,all_9windows,275,0.4755291005291006,0.47544973544973546
453,early_lateral,275,0.4887566137566138,0.508994708994709
453,lateral_3windows,275,0.45198412698412693,0.46899470899470896
454,all_9windows,275,0.5433862433862434,0.5534391534391535
454,early_lateral,275,0.5396825396825397,0.5476719576719576
454,lateral_3windows,275,0.5574074074074074,0.5485714285714285
455,all_9windows,275,0.46891534391534395,0.4801058201058201
455,early_lateral,275,0.5324074074074074,0.5357671957671958
455,lateral_3windows,275,0.5101851851851852,0.49608465608465613
456,all_9windows,275,0.5354497354497354,0.5142328042328043
456,early_lateral,275,0.5112433862433863,0.514021164021164
456,lateral_3windows,275,0.4911375661375661,0.5082539682539682
457,all_9windows,275,0.532010582010582,0.5207407407407407
457,early_lateral,275,0.5615079365079365,0.5676190476190477
457,lateral_3windows,275,0.5757936507936507,0.5552380952380953
458,all_9windows,275,0.4843915343915344,0.5047619047619047
458,early_lateral,275,0.5324074074074074,0.5498941798941799
458,lateral_3windows,275,0.5248677248677248,0.5555555555555556
459,all_9windows,275,0.5346560846560846,0.5545502645502646
459,early_lateral,275,0.5178571428571428,0.533068783068783
459,lateral_3windows,275,0.5026455026455027,0.5417989417989418
460,all_9windows,275,0.537037037037037,0.5537566137566138
460,early_lateral,275,0.5251322751322751,0.5455555555555556
460,lateral_3windows,275,0.5421957671957672,0.5554497354497354
461,all_9windows,275,0.48783068783068784,0.5016402116402117
461,early_lateral,275,0.5105820105820106,0.5407407407407406
461,lateral_3windows,275,0.5025132275132276,0.5529100529100529
462,all_9windows,275,0.4485449735449735,0.41910052910052903
462,early_lateral,275,0.40727513227513223,0.36756613756613754
462,lateral_3windows,275,0.4805555555555555,0.45708994708994705
463,all_9windows,275,0.500925925925926,0.5092063492063492
463,early_lateral,275,0.48214285714285715,0.49550264550264556
463,lateral_3windows,275,0.47910052910052914,0.5007936507936508
464,all_9windows,275,0.521031746031746,0.5148148148148148
464,early_lateral,275,0.4748677248677249,0.4912169312169312
464,lateral_3windows,275,0.4025132275132275,0.4041269841269841
465,all_9windows,275,0.5169312169312169,0.5185185185185186
465,early_lateral,275,0.47089947089947093,0.44153439153439156
465,lateral_3windows,275,0.5097883597883598,0.5121164021164021
466,all_9windows,275,0.44457671957671957,0.43899470899470905
466,early_lateral,275,0.5006613756613757,0.4738624338624338
466,lateral_3windows,275,0.48373015873015873,0.4651322751322751
467,all_9windows,275,0.5439153439153439,0.535978835978836
467,early_lateral,275,0.45277777777777783,0.4437566137566138
467,lateral_3windows,275,0.4625661375661375,0.461005291005291
468,all_9windows,275,0.5072751322751322,0.5203703703703704
468,early_lateral,275,0.49669312169312174,0.504973544973545
468,lateral_3windows,275,0.49722222222222223,0.5079365079365079
469,all_9windows,275,0.5177248677248677,0.524973544973545
469,early_lateral,275,0.4894179894179894,0.5158201058201058
469,lateral_3windows,275,0.47896825396825393,0.4876190476190476
470,all_9windows,275,0.5060846560846561,0.4719047619047619
470,early_lateral,275,0.5178571428571428,0.5277777777777778
470,lateral_3windows,275,0.49193121693121694,0.4452910052910053
471,all_9windows,275,0.3760582010582011,0.3406349206349207
471,early_lateral,275,0.4997354497354497,0.47269841269841273
471,lateral_3windows,275,0.448015873015873,0.41867724867724865
472,all_9windows,275,0.5378306878306878,0.5225396825396826
472,early_lateral,275,0.4715608465608465,0.4535978835978836
472,lateral_3windows,275,0.4394179894179894,0.4155026455026455
473,all_9windows,275,0.546031746031746,0.5662433862433862
473,early_lateral,275,0.5324074074074074,0.55005291005291
473,lateral_3windows,275,0.5462962962962963,0.5733862433862433
474,all_9windows,275,0.4511904761904762,0.46391534391534384
474,early_lateral,275,0.5034391534391535,0.45312169312169315
474,lateral_3windows,275,0.502910052910053,0.47529100529100526
475,all_9windows,275,0.4623015873015873,0.4558730158730159
475,early_lateral,275,0.4748677248677249,0.41486772486772494
475,lateral_3windows,275,0.4906084656084656,0.46820105820105823
476,all_9windows,275,0.573941798941799,0.5814285714285714
476,early_lateral,275,0.45211640211640214,0.43899470899470905
476,lateral_3windows,275,0.4661375661375661,0.4471428571428572
477,all_9windows,275,0.503968253968254,0.4729100529100529
477,early_lateral,275,0.46785714285714286,0.4442857142857143
477,lateral_3windows,275,0.44735449735449734,0.43026455026455024
478,all_9windows,275,0.5158730158730158,0.5086772486772486
478,early_lateral,275,0.5185185185185185,0.5321164021164022
478,lateral_3windows,275,0.5005291005291005,0.5147089947089947
479,all_9windows,275,0.4873015873015873,0.47878306878306887
479,early_lateral,275,0.5476190476190477,0.5463492063492064
479,lateral_3windows,275,0.5187830687830688,0.5148148148148148
480,all_9windows,275,0.47724867724867726,0.43206349206349204
480,early_lateral,275,0.48214285714285715,0.49772486772486774
480,lateral_3windows,275,0.537962962962963,0.5067195767195768
481,all_9windows,275,0.5358465608465608,0.5417460317460318
481,early_lateral,275,0.5324074074074074,0.5624867724867725
481,lateral_3windows,275,0.5723544973544974,0.586931216931217
482,all_9windows,275,0.5402116402116401,0.5458201058201058
482,early_lateral,275,0.5112433862433863,0.5058730158730159
482,lateral_3windows,275,0.4865079365079365,0.48365079365079366
483,all_9windows,275,0.5271164021164021,0.599047619047619
483,early_lateral,275,0.41798941798941797,0.3903174603174603
483,lateral_3windows,275,0.5485449735449736,0.5870899470899471
484,all_9windows,275,0.5265873015873016,0.5252910052910054
484,early_lateral,275,0.4857142857142857,0.4666666666666666
484,lateral_3windows,275,0.5193121693121693,0.4937566137566137
485,all_9windows,275,0.4367724867724868,0.4131746031746032
485,early_lateral,275,0.5257936507936507,0.4814285714285715
485,lateral_3windows,275,0.5015873015873016,0.48671957671957666
486,all_9windows,275,0.5145502645502645,0.5373544973544974
486,early_lateral,275,0.412962962962963,0.3846560846560847
486,lateral_3windows,275,0.49444444444444446,0.4533333333333333
487,all_9windows,275,0.5431216931216931,0.5192592592592592
487,early_lateral,275,0.576058201058201,0.5461904761904762
487,lateral_3windows,275,0.5464285714285715,0.5357671957671957
488,all_9windows,275,0.5285714285714286,0.5308465608465608
488,early_lateral,275,0.5178571428571428,0.5269841269841271
488,lateral_3windows,275,0.5063492063492063,0.5184656084656085
489,all_9windows,275,0.5041005291005292,0.5215343915343915
489,early_lateral,275,0.48214285714285715,0.4964550264550264
489,lateral_3windows,275,0.47605820105820107,0.46264550264550264
490,all_9windows,275,0.5247354497354497,0.5399999999999999
490,early_lateral,275,0.5185185185185185,0.5403174603174603
490,lateral_3windows,275,0.518915343915344,0.5093121693121693
491,all_9windows,275,0.49404761904761907,0.49566137566137564
491,early_lateral,275,0.5079365079365079,0.4647619047619048
491,lateral_3windows,275,0.4911375661375661,0.4719047619047619
492,all_9windows,275,0.5351851851851852,0.5306878306878307
492,early_lateral,275,0.5615079365079365,0.5569312169312169
492,lateral_3windows,275,0.5503968253968254,0.5562433862433862
493,all_9windows,275,0.44880952380952377,0.4194708994708995
493,early_lateral,275,0.480026455026455,0.4500529100529101
493,lateral_3windows,275,0.47579365079365077,0.44338624338624344
494,all_9windows,275,0.4895502645502645,0.483968253968254
494,early_lateral,275,0.44351851851851853,0.405026455026455
494,lateral_3windows,275,0.4511904761904762,0.43677248677248676
495,all_9windows,275,0.5257936507936507,0.53
495,early_lateral,275,0.5257936507936507,0.5023809523809524
495,lateral_3windows,275,0.4976190476190476,0.46883597883597894
496,all_9windows,275,0.5443121693121693,0.5151322751322751
496,early_lateral,275,0.4748677248677249,0.4891534391534391
496,lateral_3windows,275,0.515079365079365,0.5013227513227514
497,all_9windows,275,0.47883597883597884,0.45666666666666667
497,early_lateral,275,0.5075396825396825,0.4711111111111111
497,lateral_3windows,275,0.46071428571428574,0.43751322751322747
498,all_9windows,275,0.5104497354497355,0.5471957671957671
498,early_lateral,275,0.4288359788359788,0.37238095238095237
498,lateral_3windows,275,0.5047619047619047,0.5014285714285714
499,all_9windows,275,0.5509259259259259,0.5707936507936509
499,early_lateral,275,0.5185185185185185,0.5017460317460317
499,lateral_3windows,275,0.47910052910052914,0.46433862433862433
500,all_9windows,275,0.5107142857142857,0.5124338624338624
500,early_lateral,275,0.5112433862433863,0.4786772486772487
500,lateral_3windows,275,0.4574074074074074,0.4249206349206349
501,all_9windows,275,0.4117724867724868,0.3856613756613757
501,early_lateral,275,0.5142857142857142,0.4822751322751322
501,lateral_3windows,275,0.45952380952380956,0.4363492063492064
502,all_9windows,275,0.5711640211640212,0.5639153439153439
502,early_lateral,275,0.5476190476190477,0.5807936507936508
502,lateral_3windows,275,0.5120370370370371,0.5433333333333333
503,all_9windows,275,0.49444444444444446,0.49751322751322746
503,early_lateral,275,0.5542328042328042,0.5379894179894179
503,lateral_3windows,275,0.5205026455026456,0.5234920634920635
504,all_9windows,275,0.5395502645502646,0.5548148148148148
504,early_lateral,275,0.5542328042328042,0.6126984126984127
504,lateral_3windows,275,0.5578042328042329,0.59
505,all_9windows,275,0.5366402116402116,0.548042328042328
505,early_lateral,275,0.5542328042328042,0.5413756613756613
505,lateral_3windows,275,0.5255291005291005,0.5139153439153439
506,all_9windows,275,0.4624338624338624,0.42724867724867727
506,early_lateral,275,0.5324074074074074,0.5322222222222223
506,lateral_3windows,275,0.5025132275132276,0.5026984126984126
507,all_9windows,275,0.5427248677248677,0.5475661375661376
507,early_lateral,275,0.5542328042328042,0.542010582010582
507,lateral_3windows,275,0.5501322751322751,0.5632275132275133
508,all_9windows,275,0.47235449735449736,0.48783068783068784
508,early_lateral,275,0.4423280423280423,0.44
508,lateral_3windows,275,0.41044973544973545,0.37767195767195766
509,all_9windows,275,0.47314814814814815,0.4346031746031746
509,early_lateral,275,0.4566137566137566,0.4793650793650794
509,lateral_3windows,275,0.4677248677248677,0.4558730158730159
510,all_9windows,275,0.5201058201058201,0.5212698412698412
510,early_lateral,275,0.5112433862433863,0.5395238095238095
510,lateral_3windows,275,0.500925925925926,0.5141269841269841
511,all_9windows,275,0.5406084656084655,0.533068783068783
511,early_lateral,275,0.5257936507936507,0.5307407407407407
511,lateral_3windows,275,0.5154761904761904,0.5070370370370371
512,all_9windows,275,0.5474867724867725,0.553068783068783
512,early_lateral,275,0.4591269841269841,0.44978835978835974
512,lateral_3windows,275,0.49431216931216926,0.5008465608465609
513,all_9windows,275,0.5326719576719576,0.5515873015873016
513,early_lateral,275,0.3927248677248677,0.3371957671957672
513,lateral_3windows,275,0.49497354497354495,0.4667724867724868
514,all_9windows,275,0.5277777777777778,0.5235449735449735
514,early_lateral,275,0.4105820105820106,0.3671428571428571
514,lateral_3windows,275,0.39920634920634923,0.32428571428571434
515,all_9windows,275,0.5162698412698412,0.541058201058201
515,early_lateral,275,0.5105820105820106,0.4791534391534392
515,lateral_3windows,275,0.5162698412698412,0.5681481481481481
516,all_9windows,275,0.5047619047619047,0.5127513227513227
516,early_lateral,275,0.5476190476190477,0.5601058201058201
516,lateral_3windows,275,0.5812169312169313,0.5802116402116402
517,all_9windows,275,0.5416666666666667,0.56005291005291
517,early_lateral,275,0.546957671957672,0.541058201058201
517,lateral_3windows,275,0.5720899470899471,0.5740740740740741
518,all_9windows,275,0.4988095238095238,0.505978835978836
518,early_lateral,275,0.522089947089947,0.4861904761904762
518,lateral_3windows,275,0.4985449735449735,0.48925925925925917
519,all_9windows,275,0.5142857142857142,0.5366137566137565
519,early_lateral,275,0.49669312169312174,0.4997354497354498
519,lateral_3windows,275,0.5265873015873016,0.5167724867724868
520,all_9windows,275,0.4951058201058201,0.4483068783068783
520,early_lateral,275,0.5105820105820106,0.5204232804232806
520,lateral_3windows,275,0.5247354497354497,0.49857142857142855
521,all_9windows,275,0.41798941798941797,0.3581481481481481
521,early_lateral,275,0.44417989417989423,0.3924867724867725
521,lateral_3windows,275,0.367989417989418,0.3081481481481481
522,all_9windows,275,0.46044973544973544,0.4646031746031746
522,early_lateral,275,0.45291005291005293,0.4325925925925926
522,lateral_3windows,275,0.47235449735449736,0.43984126984126987
523,all_9windows,275,0.5177248677248677,0.5362962962962964
523,early_lateral,275,0.546957671957672,0.5464021164021164
523,lateral_3windows,275,0.5421957671957672,0.550952380952381
524,all_9windows,275,0.44285714285714284,0.43206349206349204
524,early_lateral,275,0.4328042328042328,0.4242857142857142
524,lateral_3windows,275,0.49417989417989416,0.49783068783068785
525,all_9windows,275,0.4894179894179894,0.4848677248677249
525,early_lateral,275,0.46415343915343915,0.41994708994708996
525,lateral_3windows,275,0.3817460317460317,0.3258201058201059
526,all_9windows,275,0.4977513227513228,0.5307407407407407
526,early_lateral,275,0.5033068783068783,0.4767195767195767
526,lateral_3windows,275,0.5134920634920634,0.5358730158730158
527,all_9windows,275,0.4673280423280423,0.4504761904761905
527,early_lateral,275,0.533068783068783,0.5362433862433862
527,lateral_3windows,275,0.49708994708994714,0.4841798941798942
528,all_9windows,275,0.5082010582010582,0.5234920634920636
528,early_lateral,275,0.3925925925925926,0.36264550264550266
528,lateral_3windows,275,0.531084656084656,0.5208465608465609
529,all_9windows,275,0.4842592592592593,0.5416402116402117
529,early_lateral,275,0.48611111111111116,0.4684656084656085
529,lateral_3windows,275,0.4832010582010582,0.4803703703703704
530,all_9windows,275,0.5447089947089947,0.5402116402116403
530,early_lateral,275,0.4816137566137566,0.45571428571428574
530,lateral_3windows,275,0.4437830687830688,0.3915343915343915
531,all_9windows,275,0.5058201058201058,0.5012698412698413
531,early_lateral,275,0.4558201058201058,0.4468253968253968
531,lateral_3windows,275,0.5244708994708995,0.5111111111111111
532,all_9windows,275,0.5591269841269841,0.5643915343915344
532,early_lateral,275,0.5396825396825397,0.5413756613756614
532,lateral_3windows,275,0.5682539682539682,0.563068783068783
533,all_9windows,275,0.4990740740740741,0.4780952380952382
533,early_lateral,275,0.4894179894179894,0.4949206349206349
533,lateral_3windows,275,0.4869047619047619,0.49243386243386245
534,all_9windows,275,0.47685185185185186,0.43201058201058207
534,early_lateral,275,0.5542328042328042,0.5266137566137566
534,lateral_3windows,275,0.5175925925925926,0.49724867724867716
535,all_9windows,275,0.4802910052910053,0.46137566137566133
535,early_lateral,275,0.5324074074074074,0.5480423280423281
535,lateral_3windows,275,0.4989417989417989,0.49370370370370364
536,all_9windows,275,0.5694444444444444,0.5885185185185184
536,early_lateral,275,0.5112433862433863,0.5527513227513228
536,lateral_3windows,275,0.5119047619047619,0.5467724867724868
537,all_9windows,275,0.5658730158730159,0.5414285714285715
537,early_lateral,275,0.533068783068783,0.5398412698412699
537,lateral_3windows,275,0.5334656084656084,0.515026455026455
538,all_9windows,275,0.5478835978835979,0.5822222222222222
538,early_lateral,275,0.5396825396825397,0.48968253968253966
538,lateral_3windows,275,0.4923280423280424,0.503915343915344
539,all_9windows,275,0.503968253968254,0.49190476190476184
539,early_lateral,275,0.5257936507936507,0.515026455026455
539,lateral_3windows,275,0.501058201058201,0.49544973544973536
540,all_9windows,275,0.492989417989418,0.5228042328042328
540,early_lateral,275,0.4378306878306878,0.39984126984126983
540,lateral_3windows,275,0.4911375661375661,0.4353968253968254
541,all_9windows,275,0.49523809523809526,0.5026455026455027
541,early_lateral,275,0.5396825396825397,0.5223280423280423
541,lateral_3windows,275,0.5470899470899471,0.5423809523809524
542,all_9windows,275,0.502910052910053,0.5032804232804233
542,early_lateral,275,0.4915343915343915,0.45989417989417986
542,lateral_3windows,275,0.5174603174603174,0.4653439153439154
543,all_9windows,275,0.4675925925925926,0.4617460317460318
543,early_lateral,275,0.4894179894179894,0.49873015873015875
543,lateral_3windows,275,0.4644179894179894,0.4452380952380952
544,all_9windows,275,0.5531746031746032,0.5456613756613756
544,early_lateral,275,0.546957671957672,0.5377248677248677
544,lateral_3windows,275,0.5492063492063493,0.5641269841269841
545,all_9windows,275,0.5281746031746032,0.4740740740740741
545,early_lateral,275,0.5687830687830688,0.5419047619047619
545,lateral_3windows,275,0.532010582010582,0.506084656084656
546,all_9windows,275,0.5338624338624338,0.5571957671957672
546,early_lateral,275,0.5257936507936507,0.545026455026455
546,lateral_3windows,275,0.5367724867724868,0.5587830687830688
547,all_9windows,275,0.484920634920635,0.46015873015873016
547,early_lateral,275,0.5033068783068783,0.4897354497354498
547,lateral_3windows,275,0.4846560846560847,0.47079365079365076
548,all_9windows,275,0.5433862433862434,0.524021164021164
548,early_lateral,275,0.5185185185185185,0.5265079365079366
548,lateral_3windows,275,0.47314814814814815,0.4545502645502646
549,all_9windows,275,0.41203703703703703,0.3748148148148148
549,early_lateral,275,0.4363756613756614,0.3911111111111112
549,lateral_3windows,275,0.47764550264550265,0.46291005291005294
550,all_9windows,275,0.4876984126984127,0.450952380952381
550,early_lateral,275,0.5324074074074074,0.506984126984127
550,lateral_3windows,275,0.5063492063492063,0.4936507936507937
551,all_9windows,275,0.47050264550264553,0.4493650793650794
551,early_lateral,275,0.4358465608465608,0.39878306878306874
551,lateral_3windows,275,0.39669312169312165,0.3663492063492063
552,all_9windows,275,0.489021164021164,0.481005291005291
552,early_lateral,275,0.503968253968254,0.5148148148148148
552,lateral_3windows,275,0.5193121693121693,0.5384126984126985
553,all_9windows,275,0.5015873015873016,0.5217460317460317
553,early_lateral,275,0.5251322751322751,0.538042328042328
553,lateral_3windows,275,0.49537037037037035,0.5205820105820106
554,all_9windows,275,0.5380952380952381,0.5444444444444445
554,early_lateral,275,0.5396825396825397,0.5604761904761905
554,lateral_3windows,275,0.5574074074074074,0.5747619047619048
555,all_9windows,275,0.46124338624338623,0.46555555555555556
555,early_lateral,275,0.5185185185185185,0.5167724867724868
555,lateral_3windows,275,0.5042328042328043,0.5379365079365079
556,all_9windows,275,0.4533068783068783,0.44153439153439156
556,early_lateral,275,0.5185185185185185,0.49037037037037035
556,lateral_3windows,275,0.4828042328042328,0.48153439153439154
557,all_9windows,275,0.5017195767195767,0.4764021164021164
557,early_lateral,275,0.4558201058201058,0.4194179894179894
557,lateral_3windows,275,0.4951058201058201,0.49920634920634915
558,all_9windows,275,0.46150793650793653,0.4557671957671958
558,early_lateral,275,0.5257936507936507,0.5282010582010582
558,lateral_3windows,275,0.48293650793650794,0.506031746031746
559,all_9windows,275,0.5195767195767196,0.5314814814814814
559,early_lateral,275,0.5403439153439153,0.5514814814814815
559,lateral_3windows,275,0.5514550264550264,0.568042328042328
560,all_9windows,275,0.4195767195767196,0.42417989417989416
560,early_lateral,275,0.5251322751322751,0.5216402116402117
560,lateral_3windows,275,0.5103174603174603,0.503015873015873
561,all_9windows,275,0.5375661375661376,0.541957671957672
561,early_lateral,275,0.5542328042328042,0.5586772486772487
561,lateral_3windows,275,0.5174603174603174,0.5183068783068783
562,all_9windows,275,0.41719576719576723,0.40349206349206346
562,early_lateral,275,0.4894179894179894,0.47708994708994706
562,lateral_3windows,275,0.4218253968253968,0.3753968253968254
563,all_9windows,275,0.4534391534391534,0.4622751322751323
563,early_lateral,275,0.39537037037037037,0.36650793650793656
563,lateral_3windows,275,0.45145502645502644,0.4020634920634921
564,all_9windows,275,0.5362433862433862,0.5292592592592592
564,early_lateral,275,0.5542328042328042,0.5141798941798942
564,lateral_3windows,275,0.5064814814814815,0.4838095238095238
565,all_9windows,275,0.5373015873015873,0.5638095238095238
565,early_lateral,275,0.5476190476190477,0.5613756613756614
565,lateral_3windows,275,0.5555555555555556,0.5796825396825397
566,all_9windows,275,0.4886243386243386,0.4685714285714286
566,early_lateral,275,0.546957671957672,0.5312698412698413
566,lateral_3windows,275,0.55,0.521904761904762
567,all_9windows,275,0.5582010582010581,0.5767724867724868
567,early_lateral,275,0.533068783068783,0.5411111111111111
567,lateral_3windows,275,0.5117724867724868,0.532010582010582
568,all_9windows,275,0.5044973544973546,0.4846031746031746
568,early_lateral,275,0.5257936507936507,0.515026455026455
568,lateral_3windows,275,0.5153439153439153,0.5355026455026455
569,all_9windows,275,0.5154761904761904,0.5154497354497355
569,early_lateral,275,0.4444444444444444,0.43650793650793657
569,lateral_3windows,275,0.4287037037037037,0.35994708994708996
570,all_9windows,275,0.5686507936507936,0.5873015873015872
570,early_lateral,275,0.48214285714285715,0.49804232804232806
570,lateral_3windows,275,0.501984126984127,0.5104232804232804
571,all_9windows,275,0.4785714285714286,0.4812169312169312
571,early_lateral,275,0.5112433862433863,0.48375661375661366
571,lateral_3windows,275,0.4396825396825397,0.4005820105820106
572,all_9windows,275,0.53505291005291,0.5392063492063492
572,early_lateral,275,0.5906084656084656,0.5758201058201058
572,lateral_3windows,275,0.5681216931216931,0.5767195767195767
573,all_9windows,275,0.4805555555555555,0.4812169312169312
573,early_lateral,275,0.4650793650793651,0.440952380952381
573,lateral_3windows,275,0.37883597883597886,0.36587301587301585
574,all_9windows,275,0.46044973544973544,0.44026455026455025
574,early_lateral,275,0.5476190476190477,0.5237566137566138
574,lateral_3windows,275,0.47883597883597884,0.47989417989417993
575,all_9windows,275,0.5564814814814816,0.5441269841269841
575,early_lateral,275,0.5105820105820106,0.5478835978835979
575,lateral_3windows,275,0.5501322751322751,0.5639153439153439
576,all_9windows,275,0.5456349206349207,0.5407407407407407
576,early_lateral,275,0.5396825396825397,0.5522751322751323
576,lateral_3windows,275,0.5645502645502645,0.5692592592592594
577,all_9windows,275,0.4566137566137566,0.4717460317460318
577,early_lateral,275,0.4748677248677249,0.5060846560846561
577,lateral_3windows,275,0.5228835978835978,0.5105291005291005
578,all_9windows,275,0.4804232804232804,0.432962962962963
578,early_lateral,275,0.41679894179894184,0.379047619047619
578,lateral_3windows,275,0.3986772486772487,0.3487830687830688
579,all_9windows,275,0.49603174603174605,0.4778306878306879
579,early_lateral,275,0.5542328042328042,0.5219047619047619
579,lateral_3windows,275,0.5542328042328042,0.5484656084656084
580,all_9windows,275,0.5329365079365079,0.5098941798941798
580,early_lateral,275,0.5251322751322751,0.5272486772486773
580,lateral_3windows,275,0.5126984126984127,0.5027513227513227
581,all_9windows,275,0.4873015873015873,0.4913227513227514
581,early_lateral,275,0.5476190476190477,0.5395767195767196
581,lateral_3windows,275,0.5117724867724868,0.5205291005291005
582,all_9windows,275,0.5033068783068783,0.4931216931216932
582,early_lateral,275,0.5112433862433863,0.5160317460317461
582,lateral_3windows,275,0.5264550264550264,0.5133862433862434
583,all_9windows,275,0.5222222222222221,0.5161904761904762
583,early_lateral,275,0.5002645502645503,0.4843386243386243
583,lateral_3windows,275,0.5183862433862434,0.5123809523809524
584,all_9windows,275,0.5468253968253969,0.5748148148148148
584,early_lateral,275,0.546957671957672,0.5718518518518518
584,lateral_3windows,275,0.5683862433862434,0.5714814814814815
585,all_9windows,275,0.5369047619047619,0.5006349206349205
585,early_lateral,275,0.5694444444444444,0.5413756613756614
585,lateral_3windows,275,0.5556878306878307,0.5401587301587303
586,all_9windows,275,0.4809523809523809,0.45132275132275135
586,early_lateral,275,0.5396825396825397,0.5417989417989418
586,lateral_3windows,275,0.5321428571428571,0.5196825396825397
587,all_9windows,275,0.4268518518518518,0.39068783068783064
587,early_lateral,275,0.48214285714285715,0.4911111111111111
587,lateral_3windows,275,0.4035714285714286,0.3846031746031746
588,all_9windows,275,0.5247354497354497,0.530899470899471
588,early_lateral,275,0.4275132275132275,0.44465608465608475
588,lateral_3windows,275,0.5271164021164021,0.5459259259259259
589,all_9windows,275,0.515079365079365,0.5138095238095237
589,early_lateral,275,0.49246031746031743,0.43460317460317455
589,lateral_3windows,275,0.5088624338624339,0.5056613756613757
590,all_9windows,275,0.47658730158730156,0.47698412698412695
590,early_lateral,275,0.43373015873015874,0.36947089947089945
590,lateral_3windows,275,0.4736772486772487,0.46132275132275136
591,all_9windows,275,0.43306878306878305,0.4198412698412698
591,early_lateral,275,0.44933862433862437,0.44851851851851854
591,lateral_3windows,275,0.5321428571428571,0.49269841269841264
592,all_9windows,275,0.4828042328042328,0.47354497354497355
592,early_lateral,275,0.5476190476190477,0.5177777777777778
592,lateral_3windows,275,0.4902116402116402,0.48634920634920636
593,all_9windows,275,0.5185185185185185,0.5258201058201057
593,early_lateral,275,0.4628306878306878,0.3978306878306878
