dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A1,89,4,1,0.5671407347630224,0.8641977500834843,1.2775403065802264,-0.6917552876639097,-0.7821112910086908,-0.9357661332655,-0.510794582357249,-0.5455237667314146,-0.7527839738184902
A1,90,4,1,-0.5368291969319217,-0.3546646203146199,-0.06414728322509788,0.43344860058623114,0.37726080475323814,0.32499524268146873,-1.0610533128572057,-0.8493541380835298,-0.7422322342100417
A1,91,4,-1,-1.0655928037977922,-0.9029533292419895,-0.9586853283133588,0.916448132712777,0.9139591595321686,1.0084396401364129,-0.6154026771320323,-0.7207655771780103,-0.5610603438415056
A1,92,4,1,-1.711873670954391,-1.9782767677811088,-2.2007493668214746,1.848010365292376,1.975429189844379,2.1340252498507852,-0.2748515306109847,-0.0059626234898466236,-0.1859810214041675
A1,93,4,1,-0.32188512885478543,-0.30446828119996855,-0.02675508433252122,0.26663344577926534,0.2728530573426769,0.20508751470043476,0.05687955980026762,-0.2040760198088642,-0.15665477242490922
A1,94,4,1,-0.03334692982013217,0.12082312208488342,0.30687783366140753,-0.31799032478660144,-0.35603090258192943,-0.40759157683794767,0.5387864244373887,0.3996093526726617,0.1805917863212044
A1,95,4,-1,-0.1617329942623697,-0.17538016777355311,-0.2499212975394915,0.09783792458323909,0.15513844228034324,0.27021962487724277,-0.3312927864917425,-0.6266277756021342,-0.9586222923281934
A1,96,4,1,-0.1561243876977628,-0.08850201432418203,-0.04148569659923439,0.012677853328907928,0.019796301887932886,0.0043064610411600425,-0.04118611747935467,-0.06621894677477631,0.1312494577792431
A1,97,4,1,-1.687280065231332,-1.3081569297147688,-0.28827751551183384,1.4120292517706647,1.1641204125939892,0.0576855060471791,0.9106638203312653,0.7314984583306168,0.6008918135811885
A1,98,4,-1,-1.94687928278758,-2.0400770575591958,-2.333886343524533,2.6390601385826806,2.6334193088713125,2.892484718447349,-0.29457087341685356,-0.5499099800745052,-1.4186663583122123
A1,99,4,-1,-0.3672535187771266,-0.3814625341381998,-0.30821359483959393,0.41803402469212797,0.4648134803976645,0.430401363411309,0.8360947550306655,0.5792256710077643,0.6797898672631038
A2,2,5,-1,-2.021796421055775,-1.5122019034569814,-1.3908384678578234,1.9963229409091447,1.659728029330089,1.1124025187022797,0.016514855932972437,-0.08365683698227268,0.19975921039937816
A2,3,5,-1,0.39672575384107694,0.5586298254182352,0.21106408873871485,-0.5182518826533786,-0.3631093093468042,-0.07144778440907902,0.11866881926134097,-0.02786101566665501,-0.08010439691920423
A2,4,5,-1,-0.24864250510518907,-0.37341802272809693,-0.49967139563414603,0.19050770429182445,0.2868310709137014,0.45637717638167213,1.3473665285482925,0.8691635898603981,0.7407983450873981
A2,5,5,1,-1.3005700075232567,-0.9099151950020103,-0.9962584852861694,0.22435039024595224,-0.2589355481729826,-0.4642919377169447,-0.3339763201160571,0.10403610600468245,0.3774411961745556
A2,6,5,-1,0.5700540060946994,0.6415907268291257,0.8640929913198727,-0.6454167076001108,-0.6539251083770156,-0.5724793477527522,1.5651454114982655,0.9021521971104561,0.33861340420133446
A2,7,5,1,-0.12206272711129137,-0.29254986070345607,-0.7054517032061972,0.12113338783438678,-0.013594590457649646,-0.10259294064884765,-0.3278911436820227,0.028707648266058948,0.5616108962553141
