dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
B1,1,29,1,-36.91382764384018,18.043102395807132,41.418560201461055,1.8873346744079273,0.21327672231455652,-0.34373209539627736,3.2620580464689266,6.42403480299539,6.909001304806187,-0.9600884198056289,0.05332128044248729,0.2762162291316353,-0.13076004515318404,0.08636897100024571,0.1377258921443903,0.2739405489441302,0.3331694281598366,0.3212382962247823
B1,1,30,-1,-31.425597440543847,-36.55127475116036,-36.73585859225849,2.4657902140436865,72.39958981893444,99.03477443151701,-9.955600071101319,-73.22620306944384,-96.75965500854312,-0.7680019168809178,-1.279989902215268,-1.1535700864193261,-0.11927881460113106,1.2605573383877677,1.4745956471787924,-0.14775319774826834,-1.6508663778450388,-1.974010359590585
B1,1,31,1,3.2626189184641374,13.823982301021756,18.295418935136265,-17.517578852886793,-5.531653288132477,-0.5035173800442159,35.785536922397746,18.775361391213618,11.644915495741362,0.4460758324626854,-0.049718634972425735,-0.14680720915154585,-0.5159102784620567,-0.007078522026493246,0.1355764121228975,1.3115636695202488,0.6408329688755693,0.42609256044853056
B1,1,32,-1,25.72419308310569,46.52395995940734,53.55333890872196,51.311516104922106,63.25425409559972,66.41239899232488,15.941719610907604,8.727694320781513,5.844893846474157,1.2322245674189245,0.748884594206571,0.49821443224891165,0.850214952869206,1.11179857288855,1.0357495768746237,0.6784701520204923,0.3905520938017317,0.2976787045387734
B1,1,33,-1,-1.9702246952020648,31.398501899018306,41.68087402810358,-19.269772683150574,-13.348304262094278,-10.312334835563753,-12.415917416158395,-18.386418095949786,-20.001146900703738,0.2629277878530894,0.3794886338781221,0.28101509687964077,-0.5506879579183045,-0.13422479466226883,0.0036252302505241888,-0.226246712262028,-0.2848428744969215,-0.27455877198256834
B1,1,34,1,18.315560213843,43.97389364678004,54.45293390171212,11.890530411276039,-9.34647303503142,-17.689927769501743,-9.741415342798408,-14.47212154007278,-16.227268481609315,0.9729245150167858,0.6866065335558935,0.5146719612071956,0.06778416203794131,-0.06913068646511022,-0.0956203833436607,-0.14091988735705124,-0.1873402840511899,-0.19100420807990395
B1,1,35,-1,60.19490599855318,-12.344944793681364,-40.918233587573724,-106.11307233991484,-11.85971332464739,26.642303097543845,22.123885261542394,11.320420654434567,6.44591039396713,2.4386897578318685,-0.6888196735207018,-1.230084026732638,-2.2743605255423724,-0.1100112548987251,0.5007502071451942,0.8757048340420959,0.45513522648964255,0.31098535354738416
B1,1,37,-1,28.815635332973734,13.854896051689382,11.050071061482905,-72.9182914104695,-37.501638144890535,-22.701480393932652,-32.46240678950449,23.81655257923778,46.689317222296495,1.3404241707107452,-0.0489636552177876,-0.2793563266684725,-1.6155079312430167,-0.527104863780721,-0.16303730641394806,-0.8658062421486764,0.766405774294862,1.201983932220577
B1,2,44,1,-25.531405369059485,21.473887395482368,41.17660375461648,14.754628466093953,17.130481160521413,17.712756875757922,6.776933698837569,5.682470708148565,4.73928367808307,-0.7648510581157737,0.33799434106342047,0.5709579553412836,0.3090878508416051,0.3573980628108557,0.34026247388881237,0.5753847600528915,0.45686944360453413,0.35028539482007165
B1,2,45,1,-10.65928909056301,-0.4567863287145483,5.020114698479915,7.776604836884476,0.4246003725660113,-2.79124120271607,5.017145381809794,-1.8619045826100973,-4.144993263590102,-0.23534039363850923,-0.27736965551550874,-0.22051715071431985,0.1870279031421289,0.09270865222381915,0.052189119682541724,0.47756118280064896,0.11498585889556298,0.02020648722151882
