dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
A2,2,54,-1,38.02711771651185,-94.73712180409758,430.1522221621644,-15.411032032019596,-1.6085566119530266,-52.5979570471844,4.6266651555971405,25.447800342092297,-33.41023431184192,1.0207486217967598,-1.5740166058347511,1.8103491767735516,-1.1927867939019563,-0.4705172348254341,-0.8198984815997372,0.6832588877040302,2.086732679129195,-0.42395183490134736
A2,2,55,-1,50.19646574529896,-74.67512449792538,277.8544503742343,-52.071014793800586,6.062970980984311,-137.5143446430885,0.6894490990075558,-10.427343344789197,49.909115684965535,1.3486877415709717,-0.9883300576999327,0.9184610614713126,-4.113652099404268,0.7539822177986574,-2.4183640636394887,0.32371391294551793,-1.877239208144071,1.5895641974145096
A2,2,56,1,-2.6482531437303383,-98.90108468774912,339.78578835175324,-2.3527832046027535,12.485615932457312,-87.83326114628933,7.954412079651201,6.278086636013014,67.1183345518404,-0.07536969816938618,-1.6955786323203725,1.281144137254125,-0.15237752261387694,1.7791398714995863,-1.4831676392933943,0.9871473882624984,-0.03139698973571294,2.005446439575698
A2,2,57,1,45.70932051597991,-4.258091376467478,-109.90376478790054,-1.6969015451197893,-4.035450156478698,28.88197441307589,-2.07751152337666,-2.7332707978693973,19.90594981261458,1.2277683255660203,1.0674128690580824,-1.3523334462479715,-0.10012048812077062,-0.8578885609201873,0.7138792702987228,0.07103619020081638,-1.0270938389484143,0.8645002656084476
A2,3,64,-1,71.02976151410182,-30.39962401236159,254.77091043079034,-11.702369299138253,-22.891459348716822,29.691469164769043,-1.114302074632903,44.568949356087195,-124.08397546817096,1.9081383979147746,0.3539433523314269,0.6202169197950452,-0.570539239613262,-2.4841934348882333,0.6747528011068621,-0.021685410531205197,3.5741274716136076,-2.2878910985602703
A2,3,65,1,-52.805698177345086,-74.29189256019971,15.800190945297109,15.543884858820508,7.647323421164944,-1.8058757025156318,-16.13298547757065,6.224723785631116,-27.573586267329258,-1.5967841284288036,-0.6327589085523293,-0.6155030722988741,1.1906077383705977,0.5578267875819171,0.22116437429426664,-1.315901352164008,0.05976927328373738,-0.3699778395765114
A2,3,66,-1,-30.494845293026113,-68.27612934455092,-41.745676264763965,2.0709773100690643,6.709530806282246,8.232110018062174,-4.957377496131216,0.8382337362751521,-9.443886501081744,-0.9653187060770171,-0.49752399447281187,-0.9130733299729369,0.3197441592312781,0.4644116662114011,0.3657198652586293,-0.35285754739291036,-0.4339179816692445,-0.00969339920687703
A2,3,67,1,52.10319428688386,-96.05559893401957,431.9200935985806,-20.460300491379737,-0.48336073498137155,-55.449232231158646,9.977253476518237,13.289552772246944,5.236022958607029,1.3724586177749183,-1.122009042909214,1.5362571262891918,-1.136635553740951,-0.2520845245974222,-0.5513453657901196,0.9341152829568614,0.7072811032799046,0.2820347061976824
A2,3,68,1,-20.030277914316798,-74.68709096175192,10.431525352476736,8.826140174634936,0.9812183837466802,39.07976174158805,-10.425433124402122,9.072340917629843,-38.3828260164206,-0.6691394208749797,-0.6416430052101316,-0.643264496033959,0.7563852694458305,-0.10619530137100826,0.8099521608725417,-0.8240602869392346,0.3207615469484076,-0.5847856380527376
A2,3,69,-1,4.276500617349719,2.402327673646473,20.123687178480427,1.2058940910380174,-0.6472400043709307,2.723278324258738,-11.407233817977025,2.83599900584083,19.64311815806578,0.018816806127798704,1.0913342633231542,-0.5931462298263313,0.2638267957629481,-0.2684088180469415,0.28638802595292856,-0.9086657130634868,-0.2508170675423898,0.5683412803943826
A2,3,70,-1,23.92717631082617,-81.45618968630887,205.17505508789253,-1.5531050166397173,2.791175170428206,-18.603870507277595,-2.005504246169102,19.558010745250726,-41.48200185392333,0.5749910721057918,-0.7938129712802647,0.36375625338299444,0.08549024672479452,0.07409758025335028,-0.020740969448283,-0.09848362424109049,1.2818032468510012,-0.6463743486556862
A2,3,71,1,-13.226726359362841,-9.367063017897829,20.47001526210287,10.37572954102628,-0.5666428040980712,28.082354199670075,-8.361837140723935,4.581230033230382,-39.48281121791364,-0.4765780885755447,0.8267572708645818,-0.5913553638253533,0.8565478317530923,-0.26038039350389397,0.6515801835844898,-0.6462325275070515,-0.09086164067332188,-0.6066452142092394
A2,3,72,1,65.42326016526405,-25.97532239208859,328.5427310033353,-15.329316759436663,-3.826271650109813,-21.489918635596823,-3.2870849313208725,11.835450528113386,-59.376732795230694,1.7494572502008752,0.45340206239552655,1.0016917453758973,-0.8049783490034581,-0.5850775807504683,-0.062302505372838136,-0.20892220988220403,0.5740084640009924,-1.0019893453671593
